external_id,name,winery_name,type,storage_area,size,vintage,price,info,quantity,internal_notes
138.0,Gewürztraminer St. Valentin,Kellerei St. Michael Eppan,,,BOTTLE,2021.0,5400.0,,17,"purchase_price:  19.10 € , supplier: WD, retail_price:  38.45 € , glass_price:  € 9.00 "
139.0,Gewürztraminer Epokale (1x Daniel 2011),Kellerei Tramin,,,BOTTLE,2015.0,20000.0,,2,"purchase_price:  95.00 € , supplier: Alka, retail_price:  191.24 € , glass_price:  € 33.33 "
139.0,Gewürztraminer am Sand,Alois Lageder,,,BOTTLE,2021.0,4600.0,,8,"purchase_price:  16.60 € , supplier: WD, retail_price:  33.42 € , glass_price:  € 7.67 "
139.0,Solaris Anterui,Urban Visintin,,,BOTTLE,2019.0,4100.0,,33,"purchase_price:  12.00 € , supplier: Liesele, retail_price:  24.16 € , glass_price:  € 6.83 "
140.0,Vino del Passo - Green Mountain Wine,Weingut Lieselehof,,,BOTTLE,2019.0,8200.0,,8,"purchase_price:  39.50 € , supplier: Liesele, retail_price:  79.51 € , glass_price:  € 13.67 "
140.2,Le Viogn,Tröpfltalhof,,,BOTTLE,2021.0,5200.0,,4,"purchase_price:  17.20 € , supplier: WD, retail_price:  34.62 € , glass_price:  € 8.67 "
141.2,Shades of Gris Project XXX,Kellerei Kaltern,,,BOTTLE,2020.0,5500.0,,7,"purchase_price:  19.90 € , supplier: WD, retail_price:  40.06 € , glass_price:  € 9.17 "
142.2,Muscaris Sulis,Weingut Edmund Pomella,,,BOTTLE,2022.0,4400.0,,14,"purchase_price:  14.70 € , supplier: Pomella, retail_price:  29.59 € , glass_price:  € 7.33 "
142.0,Julian - Bio,Weingut Lieselehof,,,BOTTLE,2019.0,5000.0,,8,"purchase_price:  20.70 € , supplier: Liesele, retail_price:  41.67 € , glass_price:  € 8.33 "
143.0,Julian Orange - Bio,Weingut Lieselehof,,,BOTTLE,2020.0,6400.0,,8,"purchase_price:  31.20 € , supplier: Liesele, retail_price:  62.81 € , glass_price:  € 10.67 "
143.4,De Vite (bestellt),Weingut Hofstätter,,,BOTTLE,2022.0,3700.0,,35,"purchase_price:  9.43 € , supplier: O, retail_price:  18.98 € , glass_price:  € 6.17 "
144.0,Manna,Franz Haas,,,BOTTLE,2022.0,4900.0,,30,"purchase_price:  17.15 € , supplier: FW, retail_price:  34.52 € , glass_price:  € 8.17 "
144.3,Aichberg,Kornell,,,BOTTLE,2020.0,5400.0,,8,"purchase_price:  19.90 € , supplier: WD, retail_price:  40.06 € , glass_price:  € 9.00 "
145.0,Beyond The Clouds,Weingut Elena Walch,,,BOTTLE,2021.0,9900.0,,9,"purchase_price:  52.00 € , supplier: O, retail_price:  104.68 € , glass_price:  € 16.50 "
146.0,Beyond the Clouds Argentum Bonum,Weingut Elena Walch,,,BOTTLE,2012.0,13200.0,,1,"purchase_price:  60.60 € , supplier: O, retail_price:  121.99 € , glass_price:  € 22.00 "
147.0,Reserve della Contessa  ,Weingut Manincor,,,BOTTLE,2022.0,4200.0,,4,"purchase_price:  13.75 € , supplier: OB, retail_price:  27.68 € , glass_price:  € 7.00 "
148.0,Private Cuvèe,Weingut Pacherhof,,,BOTTLE,2019.0,6600.0,,14,"purchase_price:  27.46 € , supplier: Karner, retail_price:  55.28 € , glass_price:  € 11.00 "
149.0,TERLANER Cuvee rarity 2008,Kellerei Terlan ,,,BOTTLE,2008.0,20700.0,,3,"purchase_price:  108.00 € , supplier: Karner, retail_price:  217.40 € , glass_price:  € 34.50 "
150.0,TERLANER Primo Grande Cuvee,Kellerei Terlan ,,,BOTTLE,2019.0,25000.0,,4,"purchase_price:  125.00 € , supplier: WD, retail_price:  251.63 € , glass_price:  € 41.67 "
150.2,TERLANER Primo Grande Cuvee,Kellerei Terlan ,,,BOTTLE,2020.0,27000.0,,2,"purchase_price:  134.00 € , supplier: OBK, retail_price:  269.74 € , glass_price:  € 45.00 "
151.0,LR,Kellerei Schreckbichl,,,BOTTLE,2017.0,13000.0,,1,"purchase_price:  56.00 € , supplier: WD, retail_price:  112.73 € , glass_price:  € 21.67 "
152.0,LR,Kellerei Schreckbichl,,,BOTTLE,2019.0,12500.0,,6,"purchase_price:  64.00 € , supplier: WD, retail_price:  128.83 € , glass_price:  € 20.83 "
152.0,Appius,Kellerei St. Michael eppan,,,BOTTLE,2016.0,15900.0,,1,"purchase_price:  77.00 € , supplier: Karner, retail_price:  155.00 € , glass_price:  € 26.50 "
153.0,Caroline,Weingut Pranzegg,,,BOTTLE,2018.0,5200.0,,6,"purchase_price:  18.62 € , supplier: Karner, retail_price:  37.48 € , glass_price:  € 8.67 "
154.0,Eart,Bergmannhof,,,BOTTLE,2020.0,5800.0,,8,"purchase_price:  24.00 € , supplier: WD, retail_price:  48.31 € , glass_price:  € 9.67 "
155.0,Dolomytos Weiss,Ansitz Dolomythos,,,BOTTLE,2016.0,6800.0,,8,"purchase_price:  31.75 € , supplier: WS, retail_price:  63.91 € , glass_price:  € 11.33 "
156.0,Dolomytos Weiss,Ansitz Dolomythos,,,BOTTLE,2007.0,8900.0,,3,"purchase_price:  40.90 € , supplier: WS, retail_price:  82.33 € , glass_price:  € 14.83 "
156.5,Dona Blanc,Hartmann Dona,,,BOTTLE,2019.0,5400.0,,9,"purchase_price:  19.90 € , supplier: Akos, retail_price:  40.06 € , glass_price:  € 9.00 "
157.0,Ros`Anna Lacrima di Morro dÀlba,Tenuta di Fra  ,,,BOTTLE,,3700.0,,0,"purchase_price:  8.85 € , supplier: Daniel, retail_price:  17.82 € , glass_price:  € 6.17 "
158.0,Rosé,Kellerei Nals Margreid,,,BOTTLE,2021.0,3300.0,,0,"purchase_price:  7.35 € , supplier: FW, retail_price:  14.80 € , glass_price:  € 5.50 "
160.0,Le Rose de Manincor,Weingut Manincor,,,BOTTLE,2022.0,4400.0,,9,"purchase_price:  14.85 € , supplier: O, retail_price:  29.89 € , glass_price:  € 7.33 "
161.0,upupa Rosa,Abraham,,,BOTTLE,2022.0,4100.0,,9,"purchase_price:  12.50 € , supplier: WD, retail_price:  25.16 € , glass_price:  € 6.83 "
161.0,Rose Si,Duemani,,,BOTTLE,2022.0,5700.0,,12,"purchase_price:  21.50 € , supplier: WD, retail_price:  43.28 € , glass_price:  € 9.50 "
161.0,Lagrein Rosé,Hochklasus,,,BOTTLE,2021.0,4000.0,,13,"purchase_price:  12.50 € , supplier: Hochklaus, retail_price:  25.16 € , glass_price:  € 6.67 "
162.0,Lagrein Rose,Rottensteiner,,,BOTTLE,2022.0,3500.0,,9,"purchase_price:  7.50 € , supplier: Karner, retail_price:  15.10 € , glass_price:  € 5.83 "
163.0,Nosiola Bio,Salvetta,,,BOTTLE,2016.0,3800.0,,4,"purchase_price:  11.50 € , supplier: Akos, retail_price:  23.15 € , glass_price:  € 6.33 "
164.0,Pinot Grigio - bio,Cesconi,,,BOTTLE,2022.0,4000.0,,17,"purchase_price:  11.20 € , supplier: WD, retail_price:  22.55 € , glass_price:  € 6.67 "
165.0,Massifitti Trebbiano di Soave,Suavia,,,BOTTLE,2020.0,4000.0,,0,"purchase_price:  11.50 € , supplier: Cuzziol, retail_price:  23.15 € , glass_price:  € 6.67 "
166.0,Monte Carbonare,Suavia,,,BOTTLE,2021.0,4200.0,,18,"purchase_price:  12.60 € , supplier: Cuzziol, retail_price:  25.36 € , glass_price:  € 7.00 "
167.0,Opera Semplice,Suavia,,,BOTTLE,,5300.0,,9,"purchase_price:  18.00 € , supplier: Cuzziol, retail_price:  36.23 € , glass_price:  € 8.83 "
168.0,Pinot Grigio Sturm,Tenuta Sturm,,,BOTTLE,2018.0,3600.0,,11,"purchase_price:  11.00 € , supplier: Karner, retail_price:  22.14 € , glass_price:  € 6.00 "
169.0,Adelchi Ribolla Gialla,Venica e Venica,,,BOTTLE,2021.0,5200.0,,6,"purchase_price:  17.30 € , supplier: WD, retail_price:  34.82 € , glass_price:  € 8.67 "
170.2,Ribolla,Gravner,,,BOTTLE,2012.0,14500.0,,3,"purchase_price:  72.10 € , supplier: Karner, retail_price:  145.14 € , glass_price:  € 24.17 "
170.2,Ribolla,Gravner,,,BOTTLE,2015.0,13200.0,,2,"purchase_price:  66.00 € , supplier: Karner, retail_price:  132.86 € , glass_price:  € 22.00 "
170.0,Friulano,Ronco Severo,,,BOTTLE,2020.0,5500.0,,5,"purchase_price:  20.50 € , supplier: WD, retail_price:  41.27 € , glass_price:  € 9.17 "
171.0,Greco di Tufo - Cutizzi,Feudi San Gregorio,,,BOTTLE,2018.0,3600.0,,0,"purchase_price:  9.50 € , supplier: Akos, retail_price:  19.12 € , glass_price:  € 6.00 "
172.0,Fiano di Avellino - Pietra calda,Feudi San Gregorio,,,BOTTLE,2018.0,3600.0,,10,"purchase_price:  9.50 € , supplier: Akos, retail_price:  19.12 € , glass_price:  € 6.00 "
173.0,Chardonnay ,Monteverro,,,BOTTLE,2016.0,12300.0,,3,"purchase_price:  61.00 € , supplier: Karner, retail_price:  122.79 € , glass_price:  € 20.50 "
174.0,Vermentino BIO,Monteverro,,,BOTTLE,2021.0,4000.0,,13,"purchase_price:  11.50 € , supplier: Karner, retail_price:  23.15 € , glass_price:  € 6.67 "
175.0,Riesling Herzu,Germano Ettore,,,BOTTLE,2021.0,5400.0,,10,"purchase_price:  19.30 € , supplier: WD, retail_price:  38.85 € , glass_price:  € 9.00 "
176.0,Grillo,Caruso & M,,,BOTTLE,2022.0,3700.0,,11,"purchase_price:  8.90 € , supplier: WD, retail_price:  17.92 € , glass_price:  € 6.17 "
177.0,Arneis  Camestri,Marco Porello,,,BOTTLE,2022.0,3600.0,,9,"purchase_price:  8.70 € , supplier: Cuzziol, retail_price:  17.51 € , glass_price:  € 6.00 "
178.0,Derthona Timorasso,Borgogno,,,BOTTLE,2021.0,5800.0,,6,"purchase_price:  23.90 € , supplier: WD, retail_price:  48.11 € , glass_price:  € 9.67 "
179.0,Derthona Timorasso Colli Torinesi,Mariotto,,,BOTTLE,2021.0,3900.0,,6,"purchase_price:  10.69 € , supplier: WD, retail_price:  21.52 € , glass_price:  € 6.50 "
179.5,Cairossa Bianco,Caiarossa,,,BOTTLE,2021.0,5000.0,,2,"purchase_price:  15.50 € , supplier: Akos, retail_price:  31.20 € , glass_price:  € 8.33 "
179.0,Reiterpfad,Von Winning,,,BOTTLE,2018.0,5900.0,,8,"purchase_price:  23.50 € , supplier: WD, retail_price:  47.31 € , glass_price:  € 9.83 "
180.0,Riesling Spätlese Trocken,Karthäuserhof,,,BOTTLE,2008.0,6300.0,,-2,"purchase_price:  28.00 € , supplier: Michl, retail_price:  63.00 € , glass_price:  € 10.50 "
181.0,Riesling Alte Rebe,Karthäuserhof,,,BOTTLE,2014.0,5500.0,,5,"purchase_price:  19.90 € , supplier: Michl, retail_price:  63.00 € , glass_price:  € 9.17 "
182.0,Alte Reben Riesling,Van Volxem,,,BOTTLE,2021.0,5400.0,,5,"purchase_price:  19.36 € , supplier: Karner, retail_price:  38.97 € , glass_price:  € 9.00 "
183.0,Riesling Scharzhofberger,Van Volxem,,,BOTTLE,2020.0,8200.0,,5,"purchase_price:  39.20 € , supplier: Karner, retail_price:  78.91 € , glass_price:  € 13.67 "
184.0,Riesling Röttgen,Heymann-Löwenstein,,,BOTTLE,2019.0,8900.0,,3,"purchase_price:  43.50 € , supplier: WD, retail_price:  87.57 € , glass_price:  € 14.83 "
184.3,Riesling Bernkasteller Badstube Kabi,J.J.Prüm,,,BOTTLE,2021.0,5800.0,,6,"purchase_price:  27.95 € , supplier: Akos, retail_price:  56.26 € , glass_price:  € 9.67 "
184.5,Riesling Graacher Himmelreich Auslese,J.J.Prüm,,,BOTTLE,2021.0,9500.0,,3,"purchase_price:  49.25 € , supplier: Akos, retail_price:  99.14 € , glass_price:  € 15.83 "
185.0,Riesling Quarzit,Peter Jakob Kühn,,,BOTTLE,2021.0,5000.0,,11,"purchase_price:  21.50 € , supplier: WD, retail_price:  43.28 € , glass_price:  € 8.33 "
186.0,Riesling Nikolaus,Peter Jakob Kühn,,,BOTTLE,2020.0,9500.0,,9,"purchase_price:  51.90 € , supplier: WD, retail_price:  104.47 € , glass_price:  € 15.83 "
187.0,Riesling Stettener stein GG,Weingut am Stein,,,BOTTLE,2019.0,8000.0,,2,"purchase_price:  38.90 € , supplier: WD, retail_price:  78.31 € , glass_price:  € 13.33 "
188.0,Riesling Teufelskopf Erste Lage,W.E. Frank,,,BOTTLE,,6300.0,,0,"purchase_price:  26.60 € , supplier: Michl, retail_price:  53.55 € , glass_price:  € 10.50 "
189.0,Riesling Tonschiefer,Weingut Dönnhof,,,BOTTLE,2022.0,4300.0,,16,"purchase_price:  13.95 € , supplier: FW, retail_price:  28.08 € , glass_price:  € 7.17 "
190.0,Riesling hermannhöhle GG,Weingut Dönnhof,,,BOTTLE,2020.0,9800.0,,3,"purchase_price:  44.50 € , supplier: FW, retail_price:  89.58 € , glass_price:  € 16.33 "
191.0,Riesling Dellchen magnum,Weingut Dönnhof,,,MAGNUM,2018.0,16400.0,,0,"purchase_price:  79.50 € , supplier: FW, retail_price:  160.03 € , glass_price:  € 27.33 "
192.0,Riesling Dellchen magnum,Weingut Dönnhof,,,MAGNUM,2016.0,17100.0,,1,"purchase_price:  85.00 € , supplier: FW, retail_price:  171.11 € , glass_price:  € 28.50 "
193.0,Riesling Frühlingsplätzchen GG,Schönleber,,,BOTTLE,2018.0,8900.0,,6,"purchase_price:  43.50 € , supplier: Cuzziol, retail_price:  87.57 € , glass_price:  € 14.83 "
194.0,Weissburgunder RS,Salwey,,,BOTTLE,2019.0,4300.0,,11,"purchase_price:  14.50 € , supplier: Cuzziol, retail_price:  29.19 € , glass_price:  € 7.17 "
195.0,Grauburgunder Henkenberg GG,Salwey,,,BOTTLE,2018.0,6100.0,,3,"purchase_price:  25.90 € , supplier: Cuzziol, retail_price:  52.14 € , glass_price:  € 10.17 "
196.0,Graue Freyheit,Heinrich,,,BOTTLE,2020.0,5700.0,,8,"purchase_price:  22.00 € , supplier: WD, retail_price:  44.29 € , glass_price:  € 9.50 "
197.0,Sauvignon Sernau,Tement,,,BOTTLE,2018.0,6900.0,,3,"purchase_price:  33.90 € , supplier: WD, retail_price:  68.24 € , glass_price:  € 11.50 "
198.0,Grüner Veltliner Vogelsang ,Bründelmayer,,,BOTTLE,2022.0,5400.0,,-1,"purchase_price:  19.90 € , supplier: WD, retail_price:  40.06 € , glass_price:  € 9.00 "
199.0,Ried Pfeningberg Riesling 1 Lage,Proidl,,,BOTTLE,2017.0,6500.0,,3,"purchase_price:  29.10 € , supplier: WD, retail_price:  58.58 € , glass_price:  € 10.83 "
200.0,Riesling federspiel,Weingut Knoll,,,BOTTLE,2017.0,5200.0,,0,"purchase_price:  17.90 € , supplier: WD, retail_price:  36.03 € , glass_price:  € 8.67 "
201.0,"Riesling Himmelreich Kabinett 16,95",Markus Molitor,,,BOTTLE,2020.0,5500.0,,2,"purchase_price:  21.50 € , supplier: Akos, retail_price:  43.28 € , glass_price:  € 9.17 "
202.0,Riesling Trabener Würzgarten Kabinett Feinherb,Martin Müllen,,,BOTTLE,2020.0,5200.0,,0,"purchase_price:  17.80 € , supplier: Michl, retail_price:  35.83 € , glass_price:  € 8.67 "
203.0,Chardonnay Santa Barbara,Joel Gott,,,BOTTLE,2017.0,5700.0,,1,"purchase_price:  21.80 € , supplier: Michl, retail_price:  43.88 € , glass_price:  € 9.50 "
204.0,Chardonnay,Sandhi,,,BOTTLE,2018.0,6700.0,,2,"purchase_price:  31.15 € , supplier: Michl, retail_price:  62.70 € , glass_price:  € 11.17 "
205.0,Chablis Bearoy 1er Cru,Geoffroy,,,BOTTLE,2021.0,5800.0,,6,"purchase_price:  22.50 € , supplier: Cuzziol, retail_price:  45.29 € , glass_price:  € 9.67 "
206.0,Borgogne Les Sétilles,Olivier Leflaive,,,BOTTLE,2020.0,7000.0,,10,"purchase_price:  30.40 € , supplier: WD, retail_price:  61.20 € , glass_price:  € 11.67 "
207.0,Meursault Charrons,Michel bouzereau,,,BOTTLE,2019.0,9800.0,,0,"purchase_price:  52.20 € , supplier: WD, retail_price:  105.08 € , glass_price:  € 16.33 "
208.0,Pouilly Fumé Cuvee riquette ,Domaine de Bel Air,,,BOTTLE,2021.0,4600.0,,6,"purchase_price:  16.50 € , supplier: Cuzziol, retail_price:  33.21 € , glass_price:  € 7.67 "
209.0,Pouilly Fumé,Ladoucette,,,BOTTLE,2021.0,6000.0,,8,"purchase_price:  24.90 € , supplier: WD, retail_price:  50.12 € , glass_price:  € 10.00 "
210.0,Sancerre Etienne Silex,H Bourgois,,,BOTTLE,2015.0,8900.0,,6,"purchase_price:  47.90 € , supplier: WD, retail_price:  96.42 € , glass_price:  € 14.83 "
211.0,Clos David Chenin Blanc,Arnaud Lambert,,,BOTTLE,2016.0,5700.0,,3,"purchase_price:  21.50 € , supplier: Cuzziol, retail_price:  43.28 € , glass_price:  € 9.50 "
212.0,Chassagne Montrachet Les Fairendes 1er Cru,Domaine Coffinet-Duvernay,,,BOTTLE,2018.0,11200.0,,2,"purchase_price:  56.50 € , supplier: Cuzziol, retail_price:  113.73 € , glass_price:  € 18.67 "
213.0,Viré Clessé,Comte Lafon,,,BOTTLE,2021.0,6500.0,,11,"purchase_price:  27.00 € , supplier: Cuzziol, retail_price:  54.35 € , glass_price:  € 10.83 "
214.0,Mercurey Les Rochelles,Domaine Mia,,,BOTTLE,2020.0,6400.0,,5,"purchase_price:  28.50 € , supplier: Cuzziol, retail_price:  57.37 € , glass_price:  € 10.67 "
215.0,Isarcus ,Griesbauerhof,,,BOTTLE,2020.0,4000.0,,2,"purchase_price:  12.60 € , supplier: O, retail_price:  25.36 € , glass_price:  € 6.67 "
216.0,Vernatsch 69` ,Rielinger,,,BOTTLE,2020.0,4000.0,,14,"purchase_price:  13.10 € , supplier: WD, retail_price:  26.37 € , glass_price:  € 6.67 "
216.5,Mitter Vernatsch,Hartmann Dona,,,BOTTLE,2022.0,4200.0,,63,"purchase_price:  14.00 € , supplier: Akos, retail_price:  28.18 € , glass_price:  € 7.00 "
217.0,Upupa rot,Weingut Abraham,,,BOTTLE,2019.0,3800.0,,-1,"purchase_price:  11.80 € , supplier: WD, retail_price:  23.75 € , glass_price:  € 6.33 "
218.0,Hoamet,Bergmannhof,,,BOTTLE,2020.0,4100.0,,16,"purchase_price:  14.50 € , supplier: WD, retail_price:  29.19 € , glass_price:  € 6.83 "
219.0,Dona Rouge,Weingut Hartmann Donà,,,BOTTLE,2012.0,5300.0,,7,"purchase_price:  19.95 € , supplier: Akos, retail_price:  40.16 € , glass_price:  € 8.83 "
220.0,Sankt Anna,Weingut in der Eben,,,BOTTLE,2018.0,3600.0,,5,"purchase_price:  10.90 € , supplier: WD, retail_price:  21.94 € , glass_price:  € 6.00 "
221.0,"Gschleier - Magnum 28,60€",Kellerei Girlan,,,MAGNUM,2020.0,4000.0,,4,"purchase_price:  12.80 € , supplier: FW, retail_price:  25.77 € , glass_price:  € 6.67 "
222.0,Erbe und auftrag,Andi Sölva,,,BOTTLE,2020.0,5300.0,,0,"purchase_price:  17.90 € , supplier: Michl, retail_price:  36.03 € , glass_price:  € 8.83 "
223.0,Campill,Weingut Pranzegg,,,BOTTLE,2018.0,4400.0,,16,"purchase_price:  16.12 € , supplier: Karner, retail_price:  32.45 € , glass_price:  € 7.33 "
224.0,Vino rosso leggero,Weingut Pranzegg,,,BOTTLE,2022.0,3800.0,,-2,"purchase_price:  11.10 € , supplier: Karner, retail_price:  22.34 € , glass_price:  € 6.33 "
224.0,Kalterersee Auslese Römigberg,Weingut Alois Lageder,,,BOTTLE,2018.0,3600.0,,3,"purchase_price:  9.54 € , supplier: O, retail_price:  19.20 € , glass_price:  € 6.00 "
225.0,Kalterersee Auslese Leuchtenberg,Kellerei Kaltern,,,BOTTLE,2018.0,3300.0,,3,"purchase_price:  6.90 € , supplier: FW, retail_price:  13.89 € , glass_price:  € 5.50 "
226.0,Kalterersee Auslese Kalkofen,Weingut Baron di Pauli,,,BOTTLE,2017.0,3600.0,,3,"purchase_price:  9.60 € , supplier: FW, retail_price:  19.32 € , glass_price:  € 6.00 "
227.0,"Magdalener klassisch HUB - 1,5  31,5",Untermoserhof - Georg Ramoser,,,BOTTLE,2021.0,4300.0,,12,"purchase_price:  14.15 € , supplier: FW, retail_price:  28.48 € , glass_price:  € 7.17 "
228.0,Magdalener Vigna Premstrallerhof,Rottensteiner,,,BOTTLE,2022.0,3600.0,,34,"purchase_price:  8.60 € , supplier: WD, retail_price:  17.31 € , glass_price:  € 6.00 "
229.0,Gran Marie Magdalener klassisch ,Weingut Fliederhof,,,BOTTLE,2021.0,4600.0,,9,"purchase_price:  16.50 € , supplier: WD, retail_price:  33.21 € , glass_price:  € 7.67 "
230.0,Prior Rot,Wingut Edmund Pomella,,,BOTTLE,2022.0,4100.0,,24,"purchase_price:  12.30 € , supplier: Pomella, retail_price:  24.76 € , glass_price:  € 6.83 "
231.0,"Blauburgunder Matan Riserva - Magnum 54,00€",Weingut Pfitscher,,,MAGNUM,2020.0,6100.0,,8,"purchase_price:  23.50 € , supplier: O, retail_price:  47.31 € , glass_price:  € 10.17 "
237.0,Blauburgunder Fuxleiten,Weingut Pfitscher,,,BOTTLE,2022.0,4200.0,,30,"purchase_price:  14.00 € , supplier: O, retail_price:  28.18 € , glass_price:  € 7.00 "
231.2,Blauburgunder Vigna das Langenfeld,Weingut Pfitscher,,,BOTTLE,2019.0,18000.0,,3,"purchase_price:  89.00 € , supplier: WD, retail_price:  179.16 € , glass_price:  € 30.00 "
232.0,Blauburgunder ,Weingut Gottardi,,,BOTTLE,2019.0,5000.0,,35,"purchase_price:  17.20 € , supplier: FW, retail_price:  34.62 € , glass_price:  € 8.33 "
233.0,Mazzon Blauburgunder Magnum,Weingut Gottardi,,,MAGNUM,2013.0,8500.0,,2,"purchase_price:  37.50 € , supplier: FW, retail_price:  75.49 € , glass_price:  € 14.17 "
234.0,Blauburgunder Riserva,Weingut Gottardi,,,BOTTLE,2017.0,6500.0,,12,"purchase_price:  29.25 € , supplier: FW, retail_price:  58.88 € , glass_price:  € 10.83 "
234.0,"Blauburgunder Riserva 1,5l",Weingut Gottardi,,,MAGNUM,2017.0,13500.0,,1,"purchase_price:  63.00 € , supplier: FW, retail_price:  126.82 € , glass_price:  € 22.50 "
235.0,Blauburgunder selection,Weingut Gottardi,,,BOTTLE,2015.0,9000.0,,9,"purchase_price:  37.00 € , supplier: FW, retail_price:  74.48 € , glass_price:  € 15.00 "
236.0,Blauburgunder Riserva Mazon,Weingut Hofstätter,,,BOTTLE,2019.0,6500.0,,19,"purchase_price:  28.75 € , supplier: O, retail_price:  57.87 € , glass_price:  € 10.83 "
238.0,Blauburgunder Riserva Oxenreiter,Weingut Steinhaushof,,,BOTTLE,2013.0,5000.0,,5,"purchase_price:  18.50 € , supplier: WD, retail_price:  37.24 € , glass_price:  € 8.33 "
239.0,Blauburgunder Doná Noir ,Weingut Hartmann Donà,,,BOTTLE,2015.0,9600.0,,5,"purchase_price:  47.50 € , supplier: Akos, retail_price:  95.62 € , glass_price:  € 16.00 "
240.0,Blauburgunder Riserva limited edition,Weingut Plonerhof,,,BOTTLE,2016.0,8600.0,,0,"purchase_price:  37.70 € , supplier: WD, retail_price:  75.89 € , glass_price:  € 14.33 "
241.0,Blauburgunder Riserva Exklusiv,Weingut Plonerhof,,,BOTTLE,2019.0,6500.0,,7,"purchase_price:  29.50 € , supplier: WD, retail_price:  59.38 € , glass_price:  € 10.83 "
242.0,Blauburgunder Schwarze Madonna,Weingut Klosterhof,,,BOTTLE,2019.0,5300.0,,1,"purchase_price:  18.50 € , supplier: WD, retail_price:  37.24 € , glass_price:  € 8.83 "
243.0,Pinot Nero Riserva Burgum Novum,Weingut Castelfeder,,,BOTTLE,2018.0,5800.0,,12,"purchase_price:  22.00 € , supplier: WD, retail_price:  44.29 € , glass_price:  € 9.67 "
244.0,Blauburgunder Art,Weingut Abraham,,,BOTTLE,2018.0,10500.0,,10,"purchase_price:  45.90 € , supplier: WD, retail_price:  92.40 € , glass_price:  € 17.50 "
245.0,Blauburgunder,Weingut Abraham,,,BOTTLE,2019.0,5900.0,,7,"purchase_price:  24.30 € , supplier: WD, retail_price:  48.92 € , glass_price:  € 9.83 "
246.0,Blauburgunder Violette,Von winning,,,BOTTLE,2015.0,9200.0,,5,"purchase_price:  49.00 € , supplier: Cuzziol, retail_price:  96.00 € , glass_price:  € 15.33 "
246.1,Pinot Noir ,Gantenbein,,,BOTTLE,2021.0,26000.0,,1,"purchase_price:  115.00 € , supplier: FW, retail_price:  96.00 € , glass_price:  € 43.33 "
247.0,Spätburgunder Alte reben,Berhard Huber,,,BOTTLE,,6600.0,,0,"purchase_price:  29.90 € , supplier: WD, retail_price:  60.19 € , glass_price:  € 11.00 "
439.0,Maddalena Nera,Langut Buchner - Rainer Uhl,,,BOTTLE,2019.0,4600.0,,-1,"purchase_price:  17.08 € , supplier: Uhl, retail_price:  34.38 € , glass_price:  € 7.67 "
248.0,Trattmann riserva,Kellerei Girlan,,,BOTTLE,2009.0,8500.0,,0,"purchase_price:  30.33 € , supplier: OB, retail_price:  61.05 € , glass_price:  € 14.17 "
249.0,Curlan riserva,Kellerei Girlan,,,BOTTLE,2019.0,14000.0,,4,"purchase_price:  66.50 € , supplier: FW, retail_price:  133.86 € , glass_price:  € 23.33 "
250.0,Vigna Ganger riserva,Kellerei Girlan,,,BOTTLE,2019.0,18500.0,,1,"purchase_price:  88.90 € , supplier: WD, retail_price:  178.96 € , glass_price:  € 30.83 "
249.0,Lagrein Porphyr Riserva,Kellerei Terlan ,,,BOTTLE,2020.0,8500.0,,8,"purchase_price:  35.60 € , supplier: Karner, retail_price:  71.66 € , glass_price:  € 14.17 "
250.0,Lagrein Riserva Taber,Kellerei Bozen,,,BOTTLE,2020.0,7000.0,,15,"purchase_price:  30.97 € , supplier: O, retail_price:  62.34 € , glass_price:  € 11.67 "
251.0,Lagrein Riserva Taber Magnum,Kellerei Bozen,,,MAGNUM,2016.0,13400.0,,0,"purchase_price:  61.50 € , supplier: O, retail_price:  123.80 € , glass_price:  € 22.33 "
253.0,Lagrein Mirell ,Ansitz Waldgries,,,BOTTLE,2019.0,6400.0,,1,"purchase_price:  28.51 € , supplier: Karner, retail_price:  57.39 € , glass_price:  € 10.67 "
254.0,"Lagrein Mirell 1,5l",Ansitz Waldgries,,,MAGNUM,2018.0,13000.0,,1,"purchase_price:  59.66 € , supplier: Karner, retail_price:  120.10 € , glass_price:  € 21.67 "
254.0,Lagrein Riserva,Ansitz Waldgries,,,BOTTLE,2021.0,5000.0,,15,"purchase_price:  17.50 € , supplier: Karner, retail_price:  35.23 € , glass_price:  € 8.33 "
255.0,Lagrein Riserva,Abtei Muri-Gries,,,BOTTLE,2020.0,6000.0,,17,"purchase_price:  20.90 € , supplier: O, retail_price:  42.07 € , glass_price:  € 10.00 "
256.0,Lagrein Carano Riserva,Weingut Baron di Pauli,,,BOTTLE,2019.0,5900.0,,23,"purchase_price:  23.85 € , supplier: FW, retail_price:  48.01 € , glass_price:  € 9.83 "
257.0,Lagrein Linticlarus Riserva,Tiefenbrunner,,,BOTTLE,2020.0,5900.0,,3,"purchase_price:  23.75 € , supplier: FW, retail_price:  47.81 € , glass_price:  € 9.83 "
259.0,Lagrein Riserva bist Herbst 2023 ausverkauft,Nusser,,,BOTTLE,2018.0,5300.0,,0,"purchase_price:  19.60 € , supplier: WD, retail_price:  39.45 € , glass_price:  € 8.83 "
260.0,Lagrein Icona,Weingut Heiner,,,BOTTLE,2020.0,3800.0,,12,"purchase_price:  11.50 € , supplier: Heiner, retail_price:  23.15 € , glass_price:  € 6.33 "
