external_id,type,name,winery_name,info,size,vintage,price,purchase_price,quantity,storage_area,internal_notes,visible
,,Riesling Tonschiefer Dönnhoff,,,BOTTLE,2023,4950,0,50,,,True
,,Riesling GG Sonnenuhr Wehlen S.A. Prüm,,,BOTTLE,2020,5900,0,50,,,True
,,Riesling GG Bernkastel Lay S.A. Prüm,,,BOTTLE,2019,5150,0,50,,,True
,,Sylvaner  Domaine Ostertag,,,BOTTLE,2021,5200,0,50,,,True
,,Pinot Gris Schoffitt,,,BOTTLE,2018,4900,0,50,,,True
,,Sancerre Sauvignon Francois Millet,,,BOTTLE,2022,4900,0,50,,,True
,,Anjou Chauvigne Chenin Blanc Richou,,,BOTTLE,2016,5600,0,50,,,True
,,Sevre et Maine Gras Mouton Domaine H. Fevrie,,,BOTTLE,2021,4100,0,50,,,True
,,,,,BOTTLE,0,0,0,50,,,True
,,Caillou Blanc Sauvignon | Sémillion Chateau Talbot,,,BOTTLE,2014,10600,0,50,,,True
,,Chablis Saint Pierre Chardonnay Albert Pic,,,BOTTLE,2023,6700,0,50,,,True
,,Chablis AOC Chardonnay Droin Jean Paul,,,BOTTLE,2022,6450,0,50,,,True
,,Chablis Chardonnay Domaine Fevre,,,BOTTLE,2022,4600,0,50,,,True
,,Chablis 1er Cru Fourchaume Domaine Fevre,,,BOTTLE,2022,6900,0,50,,,True
,,Chablis Grand Cru Les Preuses Domaine Fevre,,,BOTTLE,2021,13900,0,50,,,True
,,Chardonnay Jacques Prieur,,,BOTTLE,2020,10400,0,50,,,True
,,Meursault Dom. Andre Goichot,,,BOTTLE,2019,14500,0,50,,,True
,,Saint Aubin 1er cru En Creot Dom. Lamy-Pillot,,,BOTTLE,2021,13800,0,50,,,True
,,Chassagne Montrachet Andre Goichot,,,BOTTLE,2022,15900,0,50,,,True
,,Rully Montmorin Dom. Jacques Dury,,,BOTTLE,2022,5200,0,50,,,True
,,Pouilly Fumé Sauvignon De Ladoucette,,,BOTTLE,2019,6150,0,50,,,True
,,Vire’ Clesse’ Chardonnay Seguin Manuel,,,BOTTLE,2021,6800,0,50,,,True
,,Mantoulan blanc Sec Clos Lapeyre,,,BOTTLE,2017,6800,0,50,,,True
,,Cote du Rhone Blanc Dom. de la Solitude,,,BOTTLE,2023,4000,0,50,,,True
,,Pacherenc Blanc Petit Courbu Chateau Montus,,,BOTTLE,2019,9600,0,50,,,True
,,Gamlitz Sauvignon Blanc Sattlerhof,,,BOTTLE,2022,4800,0,50,,,True
,,Gamlitz Morillon (Chardonnay) Sattlerhof,,,BOTTLE,2021,4700,0,50,,,True
,,Ried Pfarrweingarten  Sattlerhof,,,BOTTLE,2020,9400,0,50,,,True
,,G30 Ried Kranachberg BIO Sattlerhof,,,BOTTLE,2020,8600,0,50,,,True
,,Veltliner Ried Klaus Federspiel Weingut Jäger,,,BOTTLE,2023,4800,0,50,,,True
,,Veltliner Ried Achleiten Smaragd Weingut Jäger,,,BOTTLE,2022,6350,0,50,,,True
,,Whitestone Chenin Blanc Capelands Estate,,,BOTTLE,2023,4350,0,50,,,True
,,Whitestone Sauvignon Blanc Capelands Estate,,,BOTTLE,2024,4350,0,50,,,True
,,IGT Rosé Weinberg Dolomiten Popphof,,,BOTTLE,2023,4100,0,50,,,True
,,Rosé 20/26 Elena Walch,,,BOTTLE,2023,4400,0,50,,,True
,,La Rose de Manincor Manincor BIO,,,BOTTLE,2023,5050,0,50,,,True
,,Blauburgunder Rosé Pinosé Kellerei Kurtatsch,,,BOTTLE,2022,4350,0,50,,,True
,,Blauburgunder Rosé Pinosé Kellerei Kurtatsch,,,BOTTLE,2023,4350,0,50,,,True
,,Rosé  Marinushof,,,BOTTLE,2022,4850,0,50,,,True
,,Ros’Anna Tenuta di Fra,,,BOTTLE,2023,4100,0,50,,,True
,,Ros’Anna Tenuta di Fra,,,BOTTLE,2024,4100,0,50,,,True
,,Whitestone Rose Capelands Estate,,,BOTTLE,2023,4450,0,50,,,True
,,Whitestone Rose Capelands Estate,,,BOTTLE,2024,4450,0,50,,,True
,,Vernatsch „La Maiena“ Kellerei Meran,,,BOTTLE,2023,3550,0,50,,,True
,,Meraner*in Vernatsch Popphof,,,BOTTLE,2023,3700,0,50,,,True
,,St. Magdalena Huck am Bach Kellerei Bozen,,,BOTTLE,2023,4050,0,50,,,True
,,Vernatsch Weingut Doná,,,BOTTLE,2022,3900,0,50,,,True
,,Kalterer See Ausl. Quintessenz Kellerei Kaltern,,,BOTTLE,2022,4200,0,50,,,True
,,Zweigelt Marinushof,,,BOTTLE,2022,4450,0,50,,,True
,,Lagrein Aditus 1644 Kellerei Bozen,,,BOTTLE,2023,3950,0,50,,,True
,,Lagrein Riserva Staffes Kornell,,,BOTTLE,2021,5100,0,50,,,True
,,Lagrein Abtei Abtei Muri,,,BOTTLE,2021,6800,0,50,,,True
,,Lagrein Porphyr Kellerei Terlan,,,BOTTLE,2021,9100,0,50,,,True
,,Lagrein Riserva Frauenhügel Kellerei Kurtatsch,,,BOTTLE,2021,6400,0,50,,,True
,,Lagrein Riserva Prestige Kellerei Bozen,,,BOTTLE,2021,6050,0,50,,,True
,,Lagrein Rubatsch Manincor BIO,,,BOTTLE,2021,6700,0,50,,,True
,,Lagrein Riserva Gries Schreckbichl,,,BOTTLE,2021,6200,0,50,,,True
,,Lagrein Riserva Grafleiten Obermoser,,,BOTTLE,2020,6500,0,50,,,True
,,Lagrein Ris. Kristan Egger Ramer,,,BOTTLE,2020,6200,0,50,,,True
,,Lagrein Riserva Taber Kellerei Bozen,,,BOTTLE,2020,8500,0,50,,,True
,,Lagrein Riserva Segen Kellerei Meran,,,BOTTLE,2020,6900,0,50,,,True
,,Lamarein Unterganzner,,,BOTTLE,2019,11550,0,50,,,True
,,Lagrein Steinraffler J. Hofstätter,,,BOTTLE,2019,5950,0,50,,,True
,,Lagrein Roblinus Ansitz Waldgries,,,BOTTLE,2015,17500,0,50,,,True
,,Lagrein Riserva Klosteranger Muri Gries,,,BOTTLE,2014,14500,0,50,,,True
,,Lagrein Riserva Carano Baron di Pauli,,,BOTTLE,2019,6550,0,50,,,True
,,Lagrein Riserva Carano Baron di Pauli,,,BOTTLE,2015,8550,0,50,,,True
,,Cabernet Riserva Istrice Elena Walch,,,BOTTLE,2022,4850,0,50,,,True
,,Amistar Cabernet Franc Riserva Sölva & Söhne,,,BOTTLE,2022,12500,0,50,,,True
,,Cabernet Sauvignon Ris. Staffes Kornell,,,BOTTLE,2021,5100,0,50,,,True
,,Cabernet Ris. Ringberg Elena Walch,,,BOTTLE,2021,7800,0,50,,,True
,,Cabernet Riserva Kirchhügel  Kellerei Kurtatsch,,,BOTTLE,2020,4800,0,50,,,True
,,Cabernet Riserva Kirchhügel  Kellerei Kurtatsch,,,BOTTLE,2021,4800,0,50,,,True
,,Cabernet Sauvignon 213/1 Peter Dipoli,,,BOTTLE,2019,4900,0,50,,,True
,,Cabernet Franc Nicolussi Leck,,,BOTTLE,2019,6400,0,50,,,True
,,Cabernet S. Ris. Quintessenz  Kellerei Kaltern,,,BOTTLE,2018,6250,0,50,,,True
,,Cabernet S. Ris. Quintessenz  Kellerei Kaltern,,,BOTTLE,2019,6250,0,50,,,True
,,Cabernet Cor Römigberg Alois Lageder BIO,,,BOTTLE,2018,9450,0,50,,,True
,,Cabernet Riserva Mumelter Kellerei Bozen,,,BOTTLE,2018,6350,0,50,,,True
,,Cabernet Löwengang Alois Lageder BIO,,,BOTTLE,2016,12000,0,50,,,True
,,Cabernet Riserva Unterganzner,,,BOTTLE,2016,6900,0,50,,,True
,,Cabernet Sauvignon Ris. Pfarrhof Kellerei Kaltern,,,BOTTLE,2011,9200,0,50,,,True
,,Cabernet Riserva Freienfeld Kellerei Kurtatsch,,,BOTTLE,2016,8200,0,50,,,True
,,Cabernet Riserva Freienfeld Kellerei Kurtatsch,,,BOTTLE,2011,11500,0,50,,,True
,,Cabernet Sauvignon Lafoa Schreckbichl,,,BOTTLE,2018,8400,0,50,,,True
,,Cabernet Sauvignon Lafoa Schreckbichl,,,BOTTLE,2016,8800,0,50,,,True
,,Cabernet Sauvignon Lafoa Schreckbichl,,,BOTTLE,2015,9500,0,50,,,True
,,Merlot Riserva Staffes Kornell,,,BOTTLE,2021,5100,0,50,,,True
,,Merlot Riserva Siebeneich Kellerei Terlan,,,BOTTLE,2021,4950,0,50,,,True
,,Merlot Riserva Gant Kellerei Andrian,,,BOTTLE,2021,7900,0,50,,,True
,,Merlot Brenntal Kellerei Kurtatsch,,,BOTTLE,2020,7800,0,50,,,True
,,Merlot Levad Nals Margreid,,,BOTTLE,2020,4400,0,50,,,True
