ok,external_id,type,name,winery_name,storage_area,size,vintage,price_eur,price,quantity,info,internal_notes,matched_name,matched_winery_name,matched_id,matched_original_id,score
FALSE,416,WHITE,RIESLING RUPPERTSBERGER HOHEBURG,DR BURKLIN-WOLF,,BOTTLE,2016,140,14000,0,,,Ruppertsberger Hoheburg Riesling Spätlese,Dr. Bürklin-Wolf,wine_01hcwsykf2e8b0vn1dcvxv93bx,,53.10135
FALSE,417,WHITE,RIESLING RUPPERTSBERGER HOHEBURG,DR BURKLIN-WOLF,,BOTTLE,2013,150,15000,0,,,Ruppertsberger Hoheburg Riesling Spätlese,Dr. Bürklin-Wolf,wine_01hcwsykf2e8b0vn1dcvxv93bx,,53.10135
FALSE,417,WHITE,RIESLING RUPPERTSBERGER HOHEBURG,DR BURKLIN-WOLF,,BOTTLE,2014,150,15000,0,,,Ruppertsberger Hoheburg Riesling Spätlese,Dr. Bürklin-Wolf,wine_01hcwsykf2e8b0vn1dcvxv93bx,,53.10135
TRUE,418,WHITE,RIESLING MAUSHOHLE,VON WINNING,,BOTTLE,2022,65,6500,0,,,Mäushöhle Riesling,Von Winning,wine_01harvcmjxcp357nw7dv3v0f6j,,48.40572
FALSE,419,WHITE,CHARDONNAY,SELECTION,,BOTTLE,2017,55,5500,0,,,Chardonnay,Beyond Selection,wine_01h4pmmft0x2j7cbyh36rwmkrj,,21.771547
TRUE,420,WHITE,MALVAZIJA ISTRIANA,MARKO FON,,BOTTLE,2018,55,5500,0,,,Malvazija,Vinogradi Fon,wine_01h4pmmfy7xmajejgyy80n6y9j,,20.7953
TRUE,421,WHITE,MALVAZIJA ISTRIANA SELEZIONE,MARKO FON,,BOTTLE,2017,75,7500,0,,,Malvazija,Vinogradi Fon,wine_01h4pmmfy7xmajejgyy80n6y9j,,20.7953
FALSE,423,RED,SAUVIGNON,SELECTION,,BOTTLE,2017,50,5000,0,,,Cabernet Sauvignon,Herzog Selection,wine_01havweez6md3szcbwnq85jy13,,20.60001
TRUE,424,WHITE,VITOVSKA,MARKO FON,,BOTTLE,2018,58,5800,0,,,Vitovska,Vinogradi Fon,wine_01hcw4dfasr0pv4e6zn4ars6bx,,25.498854
FALSE,425,SPARKLING,MENADE SOBRENATURAL,CASTILLA Y LEON,,BOTTLE,2016,70,7000,0,,,Ienide,Franchina e Giarone,wine_01h0my5t0bk9rbwszq2zeftrv0,,10.357277
TRUE,426,WHITE,VIOGNIER E MUSCAT,LAS CUADRAS,,BOTTLE,2017,40,4000,0,,,Viognier - Muscat,Las Cuadras,wine_01gzr4ksen9n9t4br9rkv5r8tz,,42.950085
FALSE,427,RED,AMARONE,ALLEGRINI,,BOTTLE,2018,140,14000,0,,,Amarone per l'Ermitage,Allegrini,wine_01hawwd0bbyd9xrgczv3rj3965,,30.972103
TRUE,428,RED,AMARONE RISERVA FIERAMONTE,ALLEGRINI,,BOTTLE,2012,400,40000,0,,,Fieramonte Amarone della Valpolicella Riserva,Allegrini,wine_01h4pmmgbw6der283t6yhbyg9f,,43.03752
TRUE,428,RED,AMARONE RISERVA FIERAMONTE,ALLEGRINI,,BOTTLE,2013,400,40000,0,,,Fieramonte Amarone della Valpolicella Riserva,Allegrini,wine_01h4pmmgbw6der283t6yhbyg9f,,43.03752
TRUE,428,RED,AMARONE RISERVA FIERAMONTE,ALLEGRINI,,BOTTLE,2015,400,40000,0,,,Fieramonte Amarone della Valpolicella Riserva,Allegrini,wine_01h4pmmgbw6der283t6yhbyg9f,,43.03752
TRUE,429,RED,LA POJA,ALLEGRINI,,BOTTLE,2017,170,17000,0,,,La Poja (Monovitigno Corvina Veronese),Allegrini,wine_01gzr4kt1k9nn59ds3pr5ma5en,,35.308357
TRUE,430,RED,LA POJA,ALLEGRINI,,MAGNUM,2016,350,35000,0,,,La Poja (Monovitigno Corvina Veronese),Allegrini,wine_01gzr4kt1k9nn59ds3pr5ma5en,,35.308357
FALSE,431,RED,AMARONE,MASI,,BOTTLE,2006,230,23000,0,,,Serego Alighieri Vaio Armaron Amarone della Valpolicella Classico,Masi,wine_01gzr4kt1xkzgj2rjdje1bsxc8,,21.273598
FALSE,432,RED,AMARONE,MASI,,BOTTLE,1988,320,32000,0,,,Serego Alighieri Vaio Armaron Amarone della Valpolicella Classico,Masi,wine_01gzr4kt1xkzgj2rjdje1bsxc8,,21.273598
TRUE,433,RED,AMARONE RISERVA,SECONDO MARCO,,BOTTLE,2015,110,11000,0,,,Amarone della Valpolicella Classico Fumetto Riserva,Secondo Marco,wine_01h0my5vp4wnrh91q4q675g0ey,,40.631374
TRUE,434,RED,AMARONE RISERVA BROLO DELLE GIARE,TEZZA,,MAGNUM,2012,250,25000,0,,,Brolo delle Giare Riserva Amarone della Valpolicella Valpantena,Tezza,wine_01gzr4kt2d3zbhbqbyhv8v3ghd,,46.94926
TRUE,435,RED,AMARONE CLASSICO VALPANTENA,TEZZA,,MAGNUM,2015,180,18000,0,,,Amarone della Valpolicella Valpantena,Tezza,wine_01gzr4kt2dzfcn865fd5w1qp3c,,39.347977
FALSE,436,RED,AMARONE,BERTANI,,BOTTLE,2005,320,32000,0,,,Villa Arvedi Amarone,Bertani,wine_01h0my5smq243y6zdvccy6f2ya,,29.410809
TRUE,437,RED,AMARONE,QUINTARELLI,,BOTTLE,2013,390,39000,0,,,Amarone della Valpolicella Classico,Quintarelli Giuseppe,wine_01gzr4kt26xa2kf0g9zy74sr0a,,27.019537
TRUE,439,RED,AMARONE CLASSICO RISERVA LA MATTONARA,ZYME',,BOTTLE,2009,0,0,0,,,La Mattonara Amarone della Valpolicella Classico Riserva,Zýmē,wine_01gzr4kt33mk5zagrvq5fpwwxa,,42.99141
TRUE,440,RED,AMARONE,ROMANO DAL FORNO,,BOTTLE,2012,480,48000,0,,,Amarone della Valpolicella Monte Lodoletta,Dal Forno Romano,wine_01gzr4kt32pawps1sxza35hptt,,42.240505
TRUE,440,RED,AMARONE,ROMANO DAL FORNO,,BOTTLE,2013,480,48000,0,,,Amarone della Valpolicella Monte Lodoletta,Dal Forno Romano,wine_01gzr4kt32pawps1sxza35hptt,,42.240505
TRUE,441,RED,AMARONE,ROMANO DAL FORNO,,BOTTLE,2015,440,44000,0,,,Amarone della Valpolicella Monte Lodoletta,Dal Forno Romano,wine_01gzr4kt32pawps1sxza35hptt,,42.240505
FALSE,442,RED,VALPOLICELLA SUPERIORE,ROMANO DAL FORNO,,BOTTLE,2015,150,15000,0,,,30° Valpolicella Superiore,Dal Forno Romano,wine_01gzr4kt33fswy0qzrny1518rc,,47.254307
TRUE,443,RED,AMARONE CLASSICO,CA' LA BIONDA,,BOTTLE,2013,0,0,0,,,Amarone della Valpolicella Classico,Ca La Bionda,wine_01gzr4kthx4z7v88ybkz5evwne,,45.598747
TRUE,444,RED,AMARONE CLASSICO,LE GUAITE DI NOEMI,,BOTTLE,2011,140,14000,0,,,Amarone,Le Guaite di Noemi,wine_01h0qzm1ah0vtwpv9qj3nmb9za,,47.662968
FALSE,445,DESSERT,AMARONE,ZENATO,,BOTTLE,2018,100,10000,0,,,Grappa di Amarone,Zenato,wine_01h0qzm198d7n39dkfbtekf3tq,,27.212278
TRUE,446,RED,RIPASSA,ZENATO,,BOTTLE,2019,50,5000,0,,,Ripassa Valpolicella Ripasso Superiore,Zenato,wine_01gzr4ksd1fnr67jf8jfan1y6x,,31.843357
TRUE,447,RED,RIPASSA,ZENATO,,MAGNUM,2018,100,10000,0,,,Ripassa Valpolicella Ripasso Superiore,Zenato,wine_01gzr4ksd1fnr67jf8jfan1y6x,,31.843357
TRUE,448,RED,ARDESCO ROSSO,SORELLE BRONCA,,BOTTLE,2017,40,4000,0,,,Ardesco,Sorelle Bronca,wine_01gzr4kt31tyyea9ddsygjetqb,,52.219933
TRUE,452,RED,ROSSO RISERVA SER BELE,SORELLE BRONCA,,BOTTLE,2017,60,6000,0,,,Ser Bele Riserva,Sorelle Bronca,wine_01gzr4kt31mrbzsw3ekn8qkdqh,,55.187553
TRUE,453,RED,PINOT NERO CORS,AZ. AGR. VAL DE POL,,BOTTLE,2021,0,0,0,,,Pinot Noir Córs,Val de Pol,wine_01havwedqbvzakn3x9m9xmnp2s,,40.246258
TRUE,454,RED,PINOT NERO CORS,AZ. AGR. VAL DE POL,,MAGNUM,2021,0,0,0,,,Pinot Noir Córs,Val de Pol,wine_01havwedqbvzakn3x9m9xmnp2s,,40.246258
TRUE,455,RED,MONTEPULCIANO D'ABRUZZO,VALENTINI,,BOTTLE,2013,320,32000,0,,,Montepulciano d'Abruzzo,Valentini,wine_01h0r2ppc0tpcm5hdrfgem4rek,,31.63003
TRUE,456,RED,MONTEPULCIANO D'ABRUZZO,VALENTINI,,BOTTLE,2015,340,34000,0,,,Montepulciano d'Abruzzo,Valentini,wine_01h0r2ppc0tpcm5hdrfgem4rek,,31.63003
TRUE,457,RED,MONTEPULCIANO D'ABRUZZO,EMIDIO PEPE,,BOTTLE,2018,100,10000,0,,,Montepulciano d'Abruzzo,Emidio Pepe,wine_01gzr4ksd6tm16eae9c8tj0thw,,40.09655
TRUE,458,RED,MONTEPULCIANO D'ABRUZZO RISERVA,MARINA CVETIC,,BOTTLE,2019,0,0,0,,,Montepulciano d'Abruzzo Riserva,Marina Cvetić,wine_01gzr4ksd473ccgdn8r8fnk84h,,50.44587
TRUE,459,RED,STILEMA TAURASI,MASTROBERARDINO,,BOTTLE,2015,130,13000,0,,,Stilema,Mastroberardino,wine_01h0r2ppzr13k1r7hvejqej64e,,39.35605
TRUE,460,RED,TAURASI RISERVA RADICI,MASTROBERARDINO,,BOTTLE,2015,110,11000,0,,,Taurasi Riserva Radici,Mastroberardino,wine_01gzr4kt23cfhph43grfp8xgmt,,45.948517
TRUE,460,RED,TAURASI RISERVA RADICI,MASTROBERARDINO,,BOTTLE,2016,110,11000,0,,,Taurasi Riserva Radici,Mastroberardino,wine_01gzr4kt23cfhph43grfp8xgmt,,45.948517
TRUE,460,RED,TAURASI RISERVA RADICI,MASTROBERARDINO,,BOTTLE,2017,110,11000,0,,,Taurasi Riserva Radici,Mastroberardino,wine_01gzr4kt23cfhph43grfp8xgmt,,45.948517
TRUE,461,RED,TAURASI RISERVA RADICI,MASTROBERARDINO,,BOTTLE,1999,200,20000,0,,,Taurasi Riserva Radici,Mastroberardino,wine_01gzr4kt23cfhph43grfp8xgmt,,45.948517
TRUE,463,RED,SANGIOVESE DI ROMAGNA SUP. SORRISO DI LIZZANO,TENUTA SERENISSIMA,,BOTTLE,2015,50,5000,0,,,Sangiovese Superiore - Sorriso di Lizzano,Tenuta Serenissima,wine_01hfhcm31h9hg1m48sckbet6x1,,56.579945
TRUE,464,RED,ARCIONE,LA TUNELLA,,BOTTLE,2019,0,0,0,,,L'Arcione,La Tunella,wine_01h0qzm19pwkwangbjqxq1x6r3,,34.18672
TRUE,465,RED,BREG ROSSO,GRAVNER,,BOTTLE,2007,250,25000,0,,,Breg Rosso,Gravner,wine_01h0qzm1sfe27vsfbw0h3d3dn4,,38.555496
TRUE,465,RED,BREG ROSSO,GRAVNER,,BOTTLE,2008,250,25000,0,,,Breg Rosso,Gravner,wine_01h0qzm1sfe27vsfbw0h3d3dn4,,38.555496
TRUE,465,RED,BREG ROSSO,GRAVNER,,BOTTLE,2009,250,25000,0,,,Breg Rosso,Gravner,wine_01h0qzm1sfe27vsfbw0h3d3dn4,,38.555496
TRUE,466,RED,BREG ROSSO,GRAVNER,,MAGNUM,2006,520,52000,0,,,Breg Rosso,Gravner,wine_01h0qzm1sfe27vsfbw0h3d3dn4,,38.555496
TRUE,467,RED,MERLOT RISERVA ARTIUL,RONCO SEVERO,,BOTTLE,2018,0,0,0,,,Artiùl,Ronco Severo,wine_01gzr4kskfbe1hjw57hjvxrfzr,,51.279026
TRUE,468,SPARKLING,MERLOT BURI,MIANI,,BOTTLE,2020,0,0,0,,,buri,Miani,wine_01hhmbadyae50epsqp1jamz2h4,,35.81073
TRUE,469,RED,PINOT NERO GRIFO NERO,AZ. AGR. RUSSOLO,,BOTTLE,2019,50,5000,0,,,Grifo Nero Pinot Nero,Russolo Rino,wine_01h0qsxnqwz4tmpv441re5d8f7,,44.88952
TRUE,470,RED,PINOT NERO,LA TUNELLA,,BOTTLE,2021,0,0,0,,,Pinot Nero,La Tunella,wine_01h0qzm19qes7qbn2wrttyjfva,,36.444424
FALSE,471,RED,ROSSO RISERVA DEGLI ORZONI,MARCO FELLUGA,,BOTTLE,2017,90,9000,0,,,Collio Rosso,Marco Felluga,wine_01gzr4ksfwqgks8pn6kkqgnfn3,,36.70457
TRUE,472,RED,ROSSO,MIANI,,BOTTLE,2019,160,16000,0,,,Rosso,Miani,wine_01gzr4ksk6snjfev5zvksfyc4k,,28.68131
TRUE,473,RED,REFOSCO COSSUT,MIANI,,BOTTLE,2019,200,20000,0,,,Cossut Refosco,Miani,wine_01gzr4ksk7dfr3jwtwh28199qb,,41.261208
TRUE,474,RED,RUJNO ROSSO,GRAVNER,,BOTTLE,2007,270,27000,0,,,Rujno Rosso,Gravner,wine_01h0qzm1sf0snnv0rxb9886jxd,,44.64038
TRUE,475,RED,RUJNO ROSSO,GRAVNER,,MAGNUM,2006,560,56000,0,,,Rujno Rosso,Gravner,wine_01h0qzm1sf0snnv0rxb9886jxd,,44.64038
TRUE,477,RED,PELAGO,UMANI RONCHI,,BOTTLE,2018,65,6500,0,,,Pelago Marche Rosso,Umani Ronchi,wine_01gzr4ktsxpkg24amr15814y8x,,45.30895
TRUE,478,RED,BARBERA VIGNA FRANCIA,GIACOMO CONTERNO,,BOTTLE,2020,75,7500,0,,,Barbera d'Alba Vigna Francia,Giacomo Conterno,wine_01gzr4ksd7nkzvrd352xa1jetm,,49.79519
TRUE,478,RED,BARBERA VIGNA FRANCIA,GIACOMO CONTERNO,,BOTTLE,2021,75,7500,0,,,Barbera d'Alba Vigna Francia,Giacomo Conterno,wine_01gzr4ksd7nkzvrd352xa1jetm,,49.79519
TRUE,479,RED,BARBERA VIGNA FRANCIA,GIACOMO CONTERNO,,MAGNUM,2021,160,16000,0,,,Barbera d'Alba Vigna Francia,Giacomo Conterno,wine_01gzr4ksd7nkzvrd352xa1jetm,,49.79519
TRUE,480,RED,BARBERA D'ALBA AVES,BURLOTTO,,BOTTLE,2021,38,3800,0,,,Barbera d'Alba Aves,Comm. G.B. Burlotto,wine_01gzr4ktqxpjnefn752de7b0p3,,36.18148
TRUE,481,RED,DOLCETTO,CAV. ACCOMASSO,,BOTTLE,2021,0,0,0,,,Dolcetto d'Alba,Lorenzo Accomasso,wine_01gzr4kt5eeaxxj5rtr8c45arj,,28.709782
TRUE,482,RED,FORAVIA,MORRA GABRIELE,,MAGNUM,2019,70,7000,0,,,Foravia Rosso,Morra Gabriele,wine_01h0r2pq4wa1cmrhafqgapa7cg,,42.657234
TRUE,484,RED,GATTINARA,NERVI,,BOTTLE,2019,70,7000,0,,,Gattinara,Nervi,wine_01gzr4kse5v0yqw6m7wxs5y33s,,34.165592
TRUE,485,RED,GATTINARA VIGNA VALFERANA,NERVI,,BOTTLE,2018,0,0,0,,,Vigna Valferana,Nervi,wine_01h0b4rjgcs8ejbzrg36vr57d9,,41.99917
TRUE,486,RED,GHEMME VIGNA PELLIZZANE,TORRACCIA DEL PIANTAVIGNA,,BOTTLE,2015,110,11000,0,,,Ghemme Vigna Pelizzane,Torraccia del Piantavigna,wine_01h0b4rjfh6nftxym59ryrfqt5,,65.302956
TRUE,487,RED,MONLEALE,VIGNETI MASSA,,BOTTLE,2013,70,7000,0,,,Monleale,Vigneti Massa,wine_01gzr4kspzzxg62wzrjnvw7y9t,,45.877296
FALSE,488,RED,NEBBIOLO,ROCCHE VIBERTI,,BOTTLE,2020,40,4000,0,,,Nebbiolo Langhe,Viberti Giovanni,wine_01h0my5rf28c6mskckyb9qfhne,,26.08783
TRUE,489,RED,NEBBIOLO,VAJRA,,BOTTLE,2020,45,4500,0,,,Langhe Nebbiolo,G.D. Vajra,wine_01gzr4ktqw2t4kw43wwfsv9czv,,26.217413
TRUE,490,RED,NEBBIOLO,CAV. ACCOMASSO,,BOTTLE,2021,0,0,0,,,Langhe Nebbiolo,Lorenzo Accomasso,wine_01gzr4kt5eszssk2pmp3zbs7as,,28.364874
TRUE,491,RED,ROERO RISERVA CIABOT SAN GIORGIO,AZ. AGR. NEGRO,,MAGNUM,2016,170,17000,0,,,Ciabot San Giorgio Roero Riserva,Negro Angelo,wine_01gzr4ktrgy02hyz452fwfj5yy,,44.809525
TRUE,492,RED,VERDUNO PELAVERGA,BURLOTTO,,BOTTLE,2021,35,3500,0,,,Verduno Pelaverga,Comm. G.B. Burlotto,wine_01gzr4ktqxsvrg1yjng5yxj523,,36.075058
TRUE,493,RED,BARBARESCO,PRODUTTORI BARBARESCO,,BOTTLE,2016,80,8000,0,,,Barbaresco,Produttori del Barbaresco,wine_01gzr4ksd2q77fb88zxfbzs90f,,40.995247
TRUE,493,RED,BARBARESCO,PRODUTTORI BARBARESCO,,BOTTLE,2019,80,8000,0,,,Barbaresco,Produttori del Barbaresco,wine_01gzr4ksd2q77fb88zxfbzs90f,,40.995247
TRUE,494,RED,BARBARESCO,PRODUTTORI BARBARESCO,,JEROBOAM,2016,340,34000,0,,,Barbaresco,Produttori del Barbaresco,wine_01gzr4ksd2q77fb88zxfbzs90f,,40.995247
TRUE,495,RED,BARBARESCO BASARIN,AZ. AGR. NEGRO,,BOTTLE,2019,80,8000,0,,,Barbaresco Basarin,Negro Angelo,wine_01gzr4kts27p4kajygc89h1rdr,,36.501892
TRUE,496,RED,BARBARESCO CRICHET PAJE',ROAGNA,,BOTTLE,2015,0,0,0,,,Crichet Pajè Barbaresco,Roagna,wine_01h0my5sceqfvgpdtwagtfbpat,,46.798607
TRUE,497,RED,BARBARESCO CRICHET PAJE',ROAGNA,,MAGNUM,2015,0,0,0,,,Crichet Pajè Barbaresco,Roagna,wine_01h0my5sceqfvgpdtwagtfbpat,,46.798607
TRUE,498,RED,BARBARESCO,CORTESE,,BOTTLE,2019,100,10000,0,,,Barbaresco,Giuseppe Cortese,wine_01h0my5scc7ch2j0eg2ak26qer,,28.54228
TRUE,498,RED,BARBARESCO,CORTESE,,BOTTLE,2018,100,10000,0,,,Barbaresco,Giuseppe Cortese,wine_01h0my5scc7ch2j0eg2ak26qer,,28.54228
TRUE,499,RED,BARBARESCO RABAJA’,CORTESE,,BOTTLE,2019,130,13000,0,,,Barbaresco Rabaja,Giuseppe Cortese,wine_01h0my5sc8ag2a0h2dgqwefrqp,,39.095757
TRUE,499,RED,BARBARESCO RABAJA’,CORTESE,,BOTTLE,2020,130,13000,0,,,Barbaresco Rabaja,Giuseppe Cortese,wine_01h0my5sc8ag2a0h2dgqwefrqp,,39.095757
TRUE,500,RED,BARBARESCO RABAJA’,CORTESE,,MAGNUM,2019,270,27000,0,,,Barbaresco Rabaja,Giuseppe Cortese,wine_01h0my5sc8ag2a0h2dgqwefrqp,,39.095757
TRUE,501,RED,BARBARESCO RABAJA’,CORTESE,,JEROBOAM,2019,560,56000,0,,,Barbaresco Rabaja,Giuseppe Cortese,wine_01h0my5sc8ag2a0h2dgqwefrqp,,39.095757
TRUE,502,RED,BARBARESCO,CORTESE,,MAGNUM,2019,180,18000,0,,,Barbaresco,Giuseppe Cortese,wine_01h0my5scc7ch2j0eg2ak26qer,,28.54228
TRUE,503,RED,BARBARESCO,GAJA,,BOTTLE,2016,420,42000,0,,,Barbaresco,Gaja,wine_01gzr4ksd3m8y62ggabzd1kdmg,,30.750437
TRUE,503,RED,BARBARESCO,GAJA,,BOTTLE,2020,420,42000,0,,,Barbaresco,Gaja,wine_01gzr4ksd3m8y62ggabzd1kdmg,,30.750437
TRUE,504,RED,BARBARESCO ASILI RIS. FALLETTO E.R.,BRUNO GIACOSA,,BOTTLE,2014,430,43000,0,,,Falletto Barbaresco Asili,Bruno Giacosa,wine_01h0my5sc8vd986x3ce79gtejz,,59.786453
TRUE,505,RED,BARBARESCO ASILI RIS. FALLETTO E.R.,BRUNO GIACOSA,,MAGNUM,2011,980,98000,0,,,Falletto Barbaresco Asili,Bruno Giacosa,wine_01h0my5sc8vd986x3ce79gtejz,,59.786453
TRUE,506,RED,BAROLO CA’ D MORISSIO RISERVA GIUSEPPE,MASCARELLO,,BOTTLE,2012,800,80000,0,,,Barolo Riserva Monprivato Cà d'Morissio,Mascarello Giuseppe e Figlio,wine_01gzr4ksrrp4k1fg23vemy13b8,,33.55049
TRUE,507,RED,BAROLO MONPRIVATO GIUSEPPE,MASCARELLO,,BOTTLE,2016,310,31000,0,,,Barolo Monprivato,Mascarello Giuseppe e Figlio,wine_01gzr4ksrrcfp39fb2hfbwgn86,,33.574303
TRUE,508,RED,BAROLO MONPRIVATO GIUSEPPE,MASCARELLO,,BOTTLE,2018,280,28000,0,,,Barolo Monprivato,Mascarello Giuseppe e Figlio,wine_01gzr4ksrrcfp39fb2hfbwgn86,,33.574303
TRUE,509,RED,BAROLO BRUNATE,GIUSEPPE RINALDI,,BOTTLE,2014,390,39000,0,,,Brunate Barolo,Giuseppe Rinaldi,wine_01gzr4ktfx1mgms96rwcdamv5t,,49.94555
TRUE,510,RED,BAROLO BRUNATE,GIUSEPPE RINALDI,,BOTTLE,2016,640,64000,0,,,Brunate Barolo,Giuseppe Rinaldi,wine_01gzr4ktfx1mgms96rwcdamv5t,,49.94555
TRUE,511,RED,BAROLO TRE TINE,GIUSEPPE RINALDI,,BOTTLE,2013,490,49000,0,,,Tre Tine Barolo,Giuseppe Rinaldi,wine_01gzr4ktfx00y8jhtcs3gw1v80,,49.998077
TRUE,512,RED,BAROLO TRE TINE,GIUSEPPE RINALDI,,BOTTLE,2014,390,39000,0,,,Tre Tine Barolo,Giuseppe Rinaldi,wine_01gzr4ktfx00y8jhtcs3gw1v80,,49.998077
TRUE,512,RED,BAROLO TRE TINE,GIUSEPPE RINALDI,,BOTTLE,2015,390,39000,0,,,Tre Tine Barolo,Giuseppe Rinaldi,wine_01gzr4ktfx00y8jhtcs3gw1v80,,49.998077
TRUE,513,RED,BAROLO TRE TINE,GIUSEPPE RINALDI,,BOTTLE,2016,580,58000,0,,,Tre Tine Barolo,Giuseppe Rinaldi,wine_01gzr4ktfx00y8jhtcs3gw1v80,,49.998077
TRUE,514,RED,BAROLO,BARTOLO MASCARELLO,,MAGNUM,2011,800,80000,0,,,Barolo,Bartolo Mascarello,wine_01gzr4ksrr6qtq05b5crwe51f3,,41.521057
TRUE,514,RED,BAROLO,BARTOLO MASCARELLO,,MAGNUM,2014,800,80000,0,,,Barolo,Bartolo Mascarello,wine_01gzr4ksrr6qtq05b5crwe51f3,,41.521057
TRUE,515,RED,BAROLO,BARTOLO MASCARELLO,,MAGNUM,2013,900,90000,0,,,Barolo,Bartolo Mascarello,wine_01gzr4ksrr6qtq05b5crwe51f3,,41.521057
TRUE,515,RED,BAROLO,BARTOLO MASCARELLO,,MAGNUM,2015,900,90000,0,,,Barolo,Bartolo Mascarello,wine_01gzr4ksrr6qtq05b5crwe51f3,,41.521057
TRUE,515,RED,BAROLO,BARTOLO MASCARELLO,,MAGNUM,2017,900,90000,0,,,Barolo,Bartolo Mascarello,wine_01gzr4ksrr6qtq05b5crwe51f3,,41.521057
TRUE,516,RED,BAROLO,BARTOLO MASCARELLO,,MAGNUM,2016,1500,150000,0,,,Barolo,Bartolo Mascarello,wine_01gzr4ksrr6qtq05b5crwe51f3,,41.521057
TRUE,517,RED,BAROLO,BARTOLO MASCARELLO,,BOTTLE,2016,580,58000,0,,,Barolo,Bartolo Mascarello,wine_01gzr4ksrr6qtq05b5crwe51f3,,41.521057
TRUE,518,RED,BAROLO,BARTOLO MASCARELLO,,BOTTLE,2017,330,33000,0,,,Barolo,Bartolo Mascarello,wine_01gzr4ksrr6qtq05b5crwe51f3,,41.521057
TRUE,518,RED,BAROLO,BARTOLO MASCARELLO,,BOTTLE,2018,330,33000,0,,,Barolo,Bartolo Mascarello,wine_01gzr4ksrr6qtq05b5crwe51f3,,41.521057
TRUE,519,RED,BAROLO PERNO VIGNA SANTO STEFANO GIUSEPPE,MASCARELLO,,BOTTLE,2018,160,16000,0,,,Barolo Santo Stefano di Perno,Mascarello Giuseppe e Figlio,wine_01gzr4ksrr0n3hj12wxzj7xv3t,,38.01151
TRUE,520,RED,BAROLO VILLERO GIUSEPPE,MASCARELLO,,BOTTLE,2018,180,18000,0,,,Barolo Villero,Mascarello Giuseppe e Figlio,wine_01gzr4ksrrnzsc6eq4k2d2pfmc,,31.53215
TRUE,521,RED,BAROLO BRICCO DELLE VIOLE,VAJRA,,BOTTLE,2015,0,0,0,,,Barolo Bricco Delle Viole,G.D. Vajra,wine_01gzr4ktj2f6pt3ee8k8qeg5gx,,42.91343
TRUE,522,RED,BAROLO,BURLOTTO,,BOTTLE,2019,100,10000,0,,,Barolo,Comm. G.B. Burlotto,wine_01gzr4ktqx6vzm9te2hadxvrqv,,24.934248
TRUE,523,RED,BAROLO MONVIGLIERO,BURLOTTO,,BOTTLE,2013,580,58000,0,,,Barolo Monvigliero,Comm. G.B. Burlotto,wine_01gzr4ktqxe7vze0wrfqndc25c,,35.767174
TRUE,524,RED,BAROLO MONVIGLIERO,BURLOTTO,,BOTTLE,2017,480,48000,0,,,Barolo Monvigliero,Comm. G.B. Burlotto,wine_01gzr4ktqxe7vze0wrfqndc25c,,35.767174
TRUE,524,RED,BAROLO MONVIGLIERO,BURLOTTO,,BOTTLE,2018,480,48000,0,,,Barolo Monvigliero,Comm. G.B. Burlotto,wine_01gzr4ktqxe7vze0wrfqndc25c,,35.767174
TRUE,525,RED,BAROLO MONVIGLIERO,BURLOTTO,,BOTTLE,2019,580,58000,0,,,Barolo Monvigliero,Comm. G.B. Burlotto,wine_01gzr4ktqxe7vze0wrfqndc25c,,35.767174
TRUE,526,RED,BAROLO MONVIGLIERO,BURLOTTO,,JEROBOAM,2019,3600,360000,0,,,Barolo Monvigliero,Comm. G.B. Burlotto,wine_01gzr4ktqxe7vze0wrfqndc25c,,35.767174
TRUE,527,RED,BAROLO ACCLIVI,BURLOTTO,,BOTTLE,2018,290,29000,0,,,Barolo Acclivi,Comm. G.B. Burlotto,wine_01gzr4ktqxk3rrt05n2ka437p3,,37.919247
TRUE,527,RED,BAROLO ACCLIVI,BURLOTTO,,BOTTLE,2019,290,29000,0,,,Barolo Acclivi,Comm. G.B. Burlotto,wine_01gzr4ktqxk3rrt05n2ka437p3,,37.919247
TRUE,528,RED,BAROLO CANNUBI,BURLOTTO,,BOTTLE,2018,350,35000,0,,,Barolo Vigneto Cannubi,Comm. G.B. Burlotto,wine_01gzr4ktqyr6bw18hp3q69257b,,32.49977
TRUE,529,RED,BAROLO CANNUBI,BURLOTTO,,BOTTLE,2019,420,42000,0,,,Barolo Vigneto Cannubi,Comm. G.B. Burlotto,wine_01gzr4ktqyr6bw18hp3q69257b,,32.49977
TRUE,530,RED,BAROLO,PIO CESARE,,BOTTLE,2019,120,12000,0,,,Barolo,Pio Cesare,wine_01gzr4ktg9gnn8fv71bs04f1dd,,41.1006
TRUE,531,RED,BAROLO CASTIGLIONE,VIETTI,,BOTTLE,2019,90,9000,0,,,Barolo Castiglione,Vietti,wine_01gzr4kt7rmtqah8vf04j2jwxa,,43.3358
TRUE,532,RED,BAROLO LAZZARITO,VIETTI,,BOTTLE,2019,290,29000,0,,,Barolo Lazzarito,Vietti,wine_01gzr4kt7r5pny6wr77tb9cz11,,44.968246
TRUE,533,RED,BAROLO RAVERA,VIETTI,,BOTTLE,2019,290,29000,0,,,Barolo Ravera,Vietti,wine_01gzr4kt7r3x3t7eg5575c6txs,,43.18699
