ok,external_id,type,name,winery_name,area,size,vintage,price,info,quantity,internal_notes,matched_name,matched_winery_name,matched_id,matched_original_id,score,,
TRUE,v.865.2003.b,WHITE,Pinot grigio Sanct Valentin,Produttori San Michele Appiano,,BOTTLE,2003,50,,2,Purchase Price: 9,Pinot Grigio,San Michele,wine_01gzr4ksmwpc5rwqdma4kja9w0,,,,
TRUE,v.13937.2000.b,WHITE,Riesling Montiggl,Produttori San Michele Appiano,,BOTTLE,2000,48,,2,Purchase Price: 9,Ritratto Riesling,San Michele,wine_01gzr4ksmwckz0qm0y5yhp3k15,,,,
TRUE,v.866.2004.b,WHITE,Sauvignon Sanct Valentin,Produttori San Michele Appiano,,BOTTLE,2004,85,,1,Purchase Price: 20,Sauvignon,Borgo San Michele,wine_01gzr4ksmvsfn18zf94zmgm0dw,,,,
TRUE,v.866.2006.b,WHITE,Sauvignon Sanct Valentin,Produttori San Michele Appiano,,BOTTLE,2006,80,,2,Purchase Price: 15,Sauvignon,Borgo San Michele,wine_01gzr4ksmvsfn18zf94zmgm0dw,,,,
TRUE,v.866.2014.b,WHITE,Sauvignon Sanct Valentin,Produttori San Michele Appiano,,BOTTLE,2014,50,,1,Purchase Price: 10,Sauvignon,Borgo San Michele,wine_01gzr4ksmvsfn18zf94zmgm0dw,,,,
TRUE,v.4906.1999.b,RED,Clos Mogador,René Barbier,,BOTTLE,1999,150,,1,Purchase Price: 40,Clos de Vougeot Grand Cru,Joseph Barbier,wine_01hfv2nd65f1ckwd25qdcydfaq,,,,
TRUE,v.18055.2011.b,RED,Barolo,Renzo Seghesio,,BOTTLE,2011,70,,4,Purchase Price: 13,Pajana Barolo,Renzo Seghesio,wine_01h0my5sezj9a6jbvjbmc39vqx,,,,
TRUE,v.724.1997.b,RED,Chianti Classico Castello di Brolio,Ricasoli,,BOTTLE,1997,60,,2,Purchase Price: 15,Castello di Brolio Riserva Chianti Classico,Ricasoli,wine_01gzr4kss4p4qj0zady87n2p7g,,,,
TRUE,v.82740.2010.b,WHITE,Sauvignon,Ronco del Gelso,,BOTTLE,2010,55,,2,Purchase Price: 10,Vin di Vore Sauvignon,Ronco del Gelso,wine_01h0qzm19tms2c1nh09c16hhpg,,,,
TRUE,v.8832.2001.b,RED,Boscorosso,Rosabosco Villa de Puppi,,BOTTLE,2001,55,,2,Purchase Price: 10,Borgorosso,De Riz,wine_01h0my5syq5gf9hxwze8p37b56,,,,
TRUE,v.507.1990.b,RED,Cabreo Il Borgo,Ruffino,,BOTTLE,1990,160,,1,Purchase Price: 30,Il Ducale Toscana,Ruffino,wine_01hfv37zx0n9vszs28c153ed8x,,,,
TRUE,v.507.1993.b,RED,Cabreo Il Borgo,Ruffino,,BOTTLE,1993,160,,2,Purchase Price: 20,Il Ducale Toscana,Ruffino,wine_01hfv37zx0n9vszs28c153ed8x,,,,
TRUE,v.507.1996.b,RED,Cabreo Il Borgo,Ruffino,,BOTTLE,1996,160,,1,Purchase Price: 30,Il Ducale Toscana,Ruffino,wine_01hfv37zx0n9vszs28c153ed8x,,,,
TRUE,v.507.1997.b,RED,Cabreo Il Borgo,Ruffino,,BOTTLE,1997,180,,1,Purchase Price: 30,Il Ducale Toscana,Ruffino,wine_01hfv37zx0n9vszs28c153ed8x,,,,
TRUE,v.10000.2000.b,RED,Cabernet franc,Russiz Superiore,,BOTTLE,2000,55,,1,Purchase Price: 10,Cabernet Franc,Superior Estates,wine_01gzr4ksfwexgp2k36a037vt01,,,,
TRUE,v.10000.2001.b,RED,Cabernet franc,Russiz Superiore,,BOTTLE,2001,55,,4,Purchase Price: 10,Cabernet Franc,Superior Estates,wine_01gzr4ksfwexgp2k36a037vt01,,,,
TRUE,v.10000.2002.b,RED,Cabernet franc,Russiz Superiore,,BOTTLE,2002,50,,2,Purchase Price: 10,Cabernet Franc,Superior Estates,wine_01gzr4ksfwexgp2k36a037vt01,,,,
TRUE,v.10000.2004.b,RED,Cabernet franc,Russiz Superiore,,BOTTLE,2004,45,,3,Purchase Price: 9,Cabernet Franc,Superior Estates,wine_01gzr4ksfwexgp2k36a037vt01,,,,
TRUE,v.10000.2008.b,RED,Cabernet franc,Russiz Superiore,,BOTTLE,2008,50,,1,Purchase Price: 10,Cabernet Franc,Superior Estates,wine_01gzr4ksfwexgp2k36a037vt01,,,,
TRUE,v.10000.2015.b,RED,Cabernet franc,Russiz Superiore,,BOTTLE,2015,45,,1,Purchase Price: 10,Cabernet Franc,Superior Estates,wine_01gzr4ksfwexgp2k36a037vt01,,,,
TRUE,v.9939.1998.b,WHITE,Friulano,Russiz Superiore,,BOTTLE,1998,60,,1,Purchase Price: 10,Friulano,Villa Russiz,wine_01gzr4ksfwpq0r4rdzs5yma2j8,,,,
TRUE,v.9939.2015.b,WHITE,Friulano,Russiz Superiore,,BOTTLE,2015,50,,2,Purchase Price: 9,Friulano,Villa Russiz,wine_01gzr4ksfwpq0r4rdzs5yma2j8,,,,
TRUE,v.9939.2017.b,WHITE,Friulano,Russiz Superiore,,BOTTLE,2017,48,,1,Purchase Price: 8,Friulano,Villa Russiz,wine_01gzr4ksfwpq0r4rdzs5yma2j8,,,,
TRUE,v.37330.1998.b,RED,Merlot,Russiz Superiore,,BOTTLE,1998,65,,1,Purchase Price: 10,Merlot,Villa Russiz,wine_01gzr4ksfwfhjssaqbjqgfd3j2,,,,
TRUE,v.37330.2004.b,RED,Merlot,Russiz Superiore,,BOTTLE,2004,58,,1,Purchase Price: 10,Merlot,Villa Russiz,wine_01gzr4ksfwfhjssaqbjqgfd3j2,,,,
TRUE,v.37330.2008.b,RED,Merlot,Russiz Superiore,,BOTTLE,2008,52,,3,Purchase Price: 10,Merlot,Villa Russiz,wine_01gzr4ksfwfhjssaqbjqgfd3j2,,,,
TRUE,v.3591.1999.b,WHITE,Pinot bianco,Russiz Superiore,,BOTTLE,1999,50,,1,Purchase Price: 10,Pinot Bianco,Villa Russiz,wine_01gzr4ksfwbv9cezxjsqkr717w,,,,
TRUE,v.3591.2006.b,WHITE,Pinot bianco,Russiz Superiore,,BOTTLE,2006,70,,1,Purchase Price: 10,Pinot Bianco,Villa Russiz,wine_01gzr4ksfwbv9cezxjsqkr717w,,,,
TRUE,v.3592.2006.b,WHITE,Sauvignon,Russiz Superiore,,BOTTLE,2006,70,,2,Purchase Price: 16,Sauvignon,Villa Russiz,wine_01gzr4ksfwv2sdeexsnc1s2fkg,,,,
TRUE,v.19185.2006.b,RED,Pinot noir Marlborough Premium,Saint Clair,,BOTTLE,2006,80,,2,Purchase Price: 20,Origin Pinot Noir,Saint Clair Family Estate,wine_01hfv3ntygnh5qyh2jjhw4t3je,,,,
TRUE,v.177.1996.b,RED,Il Rosso dell'Abazia,Serafini & Vidotto,,BOTTLE,1996,100,,2,Purchase Price: 20,Oltre il Rosso,Serafini & Vidotto,wine_01gzr4ksjsepp393xqez5ks9km,,,,
TRUE,v.177.1999.b,RED,Il Rosso dell'Abazia,Serafini & Vidotto,,BOTTLE,1999,100,,1,Purchase Price: 20,Oltre il Rosso,Serafini & Vidotto,wine_01gzr4ksjsepp393xqez5ks9km,,,,
TRUE,v.177.2000.c,RED,Il Rosso dell'Abazia,Serafini & Vidotto,,MAGNUM,2000,200,,1,Purchase Price: 40,Oltre il Rosso,Serafini & Vidotto,wine_01gzr4ksjsepp393xqez5ks9km,,,,
TRUE,v.177.2000.b,RED,Il Rosso dell'Abazia,Serafini & Vidotto,,BOTTLE,2000,95,,1,Purchase Price: 15,Oltre il Rosso,Serafini & Vidotto,wine_01gzr4ksjsepp393xqez5ks9km,,,,
TRUE,v.177.2001.b,RED,Il Rosso dell'Abazia,Serafini & Vidotto,,BOTTLE,2001,90,,2,Purchase Price: 20,Oltre il Rosso,Serafini & Vidotto,wine_01gzr4ksjsepp393xqez5ks9km,,,,
TRUE,v.177.2006.c,RED,Il Rosso dell'Abazia,Serafini & Vidotto,,MAGNUM,2006,180,,1,Purchase Price: 30,Oltre il Rosso,Serafini & Vidotto,wine_01gzr4ksjsepp393xqez5ks9km,,,,
TRUE,v.15658.2016.b,RED,Chinon Le Chêne Vert,Sourdais - Le Logis de la Bouchardière,,BOTTLE,2016,45,,2,Purchase Price: 10,Le Chene Vert Chinon,Domaine de la Haute Olive,wine_01h0my5t2mftqcyg1y9v5x610j,,,,
TRUE,v.30596.2004.b,WHITE,Anjou Les Nourrissons,Stéphane Bernaudeau,,BOTTLE,2004,180,,4,Purchase Price: 40,Les Nourrissons,Stéphane Bernaudeau,wine_01hfv41sh6r5ck6a5abnbn320t,,,,
TRUE,v.52851.2006.b,WHITE,Les Nourrissons Vignes Centenaires,Stéphane Bernaudeau,,BOTTLE,2006,300,,4,Purchase Price: 30,Les Nourrissons,Stéphane Bernaudeau,wine_01hfv41sh6r5ck6a5abnbn320t,,,,
TRUE,v.347.1997.b,RED,Chianti Classico Riserva Vigna del Sorbo,Tenuta Fontodi,,BOTTLE,1997,150,,2,Purchase Price: 20,Vigna del Sorbo Gran Selezione Chianti Classico,Fontodi,wine_01hfv46xjep6nfh54zemwmhwq6,,,,
TRUE,v.42970.2013.b,RED,Barbera d'Asti Superiore Nizza Favà,Tenuta Garetto,,BOTTLE,2013,58,,4,Purchase Price: 11,Favà Nizza,Tenuta Garetto,wine_01gzr4kt75d8d4vyhnnb6fq1d4,,,,
TRUE,v.1760.2014.b,RED,Brunello di Montalcino,Tenuta le Potazzine,,BOTTLE,2014,100,,6,Purchase Price: 25,Brunello di Montalcino Riserva,Le Potazzine,wine_01h0f3cmcr6qcm57fsqnxh2qwt,,,,
TRUE,v.1760.2015.b,RED,Brunello di Montalcino,Tenuta le Potazzine,,BOTTLE,2015,110,,6,Purchase Price: 28,Brunello di Montalcino Riserva,Le Potazzine,wine_01h0f3cmcr6qcm57fsqnxh2qwt,,,,
TRUE,v.1760.2016.b,RED,Brunello di Montalcino,Tenuta le Potazzine,,BOTTLE,2016,120,,6,Purchase Price: 28,Brunello di Montalcino Riserva,Le Potazzine,wine_01h0f3cmcr6qcm57fsqnxh2qwt,,,,
TRUE,v.314.1994.b,RED,Masseto,Tenuta Masseto,,BOTTLE,1994,1000,,3,Purchase Price: 200,Massetino,Masseto,wine_01hfv4gwtds4hbaabqffvmwyyp,,,,
TRUE,v.314.1996.b,RED,Masseto,Tenuta Masseto,,BOTTLE,1996,1400,,1,Purchase Price: 350,Massetino,Masseto,wine_01hfv4gwtds4hbaabqffvmwyyp,,,,
TRUE,v.314.2001.b,RED,Masseto,Tenuta Masseto,,BOTTLE,2001,1400,,4,Purchase Price: 300,Massetino,Masseto,wine_01hfv4gwtds4hbaabqffvmwyyp,,,,
TRUE,v.314.2002.b,RED,Masseto,Tenuta Masseto,,BOTTLE,2002,950,,3,Purchase Price: 200,Massetino,Masseto,wine_01hfv4gwtds4hbaabqffvmwyyp,,,,
TRUE,v.314.2003.b,RED,Masseto,Tenuta Masseto,,BOTTLE,2003,900,,2,Purchase Price: 200,Massetino,Masseto,wine_01hfv4gwtds4hbaabqffvmwyyp,,,,
TRUE,v.314.2004.b,RED,Masseto,Tenuta Masseto,,BOTTLE,2004,1250,,1,Purchase Price: 300,Massetino,Masseto,wine_01hfv4gwtds4hbaabqffvmwyyp,,,,
TRUE,v.314.2006.b,RED,Masseto,Tenuta Masseto,,BOTTLE,2006,1400,,1,Purchase Price: 260,Massetino,Masseto,wine_01hfv4gwtds4hbaabqffvmwyyp,,,,
TRUE,v.314.2007.b,RED,Masseto,Tenuta Masseto,,BOTTLE,2007,1300,,2,Purchase Price: 300,Massetino,Masseto,wine_01hfv4gwtds4hbaabqffvmwyyp,,,,
TRUE,v.314.2009.b,RED,Masseto,Tenuta Masseto,,BOTTLE,2009,1200,,1,Purchase Price: 280,Massetino,Masseto,wine_01hfv4gwtds4hbaabqffvmwyyp,,,,
TRUE,v.314.2012.b,RED,Masseto,Tenuta Masseto,,BOTTLE,2012,1200,,1,Purchase Price: 280,Massetino,Masseto,wine_01hfv4gwtds4hbaabqffvmwyyp,,,,
TRUE,v.34512.2005.b,RED,Audace Passerillé Rouge,Tissot,,BOTTLE,2005,85,,1,Purchase Price: 24,Rouge Tradition Arbois,Jacques Tissot,wine_01hcwsyk23xb2feywcjm068mt6,,,,
TRUE,v.17442.2001.b,WHITE,Côtes du Jura Chardonnay En Barberon,Tissot,,BOTTLE,2001,55,,1,Purchase Price: 16,Chardonnay Côtes du Jura,Jacques Tissot,wine_01hfv4ph8c5gt0m0f035yjeby2,,,,
TRUE,v.82798.1994.b,RED,Friuli Colli Orientali Altromerlot,Torre Rosazza,,BOTTLE,1994,50,,1,Purchase Price: 8,Vigna Claudia Colli di Faenza Riserva,Torre,wine_01h0qzm19rmvh9zez22479ycm7,,,,
TRUE,v.3002.1990.b,RED,Vieux Château Certan,Vieux Château Certan,,BOTTLE,1990,450,,1,Purchase Price: 120,La Gravette de Certan Pomerol,Vieux Château Certan,wine_01gzr4kt1r28ws5s713mwm5xqb,,,,
TRUE,v.3002.1995.b,RED,Vieux Château Certan,Vieux Château Certan,,BOTTLE,1995,340,,1,Purchase Price: 100,La Gravette de Certan Pomerol,Vieux Château Certan,wine_01gzr4kt1r28ws5s713mwm5xqb,,,,
TRUE,v.31460.2006.b,WHITE,Pietra del Gallo,Vigneti Massa,,BOTTLE,2006,50,,1,Purchase Price: 10,Costa del Vento Derthona,Vigneti Massa,wine_01gzr4ksq24vp8ckk450dj9gd6,,,,
TRUE,v.61475.2000.b,RED,Cabernet Le Rive Rosse,Villa Dal Ferro Lazzarini,,BOTTLE,2000,80,,3,Purchase Price: 17,Rosso Cimarella,Villa Lazzarini,wine_01hfv4wxf2pnp3evjq3513zxgh,,,,
TRUE,v.9814.2000.b,RED,Merlot Campo del Lago,Villa Dal Ferro Lazzarini,,BOTTLE,2000,50,,1,Purchase Price: 12,Campi Flegrei,Farro,wine_01hfv51d7bb461wagkxrpxxmxe,,,,
TRUE,v.83171.2020.b,WHITE,Riesling Trocken ByTheGlass,Villa Huesgen,,BOTTLE,2020,45,,3,Purchase Price: 10,Schiefer Riesling Trocken,Villa Huesgen,wine_01h0sq48ayqtt5th5dqj61c4g1,,,,
TRUE,v.4335.2000.b,RED,Ribera del Duero Matallana,Viñedos de Matallana,,BOTTLE,2000,120,,1,Purchase Price: 30,Ribera del Duero,Mayor de Castilla,wine_01h0my5scx533j460rp0z6e5k5,,,,
TRUE,v.37044.2019.b,RED,Kaltersee Klassisch,Weinberghof di Christian Bellutti,,BOTTLE,2019,35,,3,Purchase Price: 7,Kalterersee Auslese Klassisch,Bellutti,wine_01hfv5j9c7n0ks5gpxt585p5bp,,,,
TRUE,v.11512.2007.b,RED,Cabernet sauvignon,Yarden,,BOTTLE,2007,150,,2,Purchase Price: 40,Cabernet Sauvignon,Carden,wine_01gzr4kt0aghnpqeyqpa8qb32k,,,,
TRUE,v.33617.2018.b,WHITE,Viognier,Yarden,,BOTTLE,2018,50,,2,Purchase Price: 15,...What Happens Now? Viognier,Garden Of Granite,wine_01gzr4kt0bwgdssevhs58r9cm4,,,,
TRUE,v.18385.2010.b,SPARKLING,Trentodoc Riserva Pas dosé,Balter,,BOTTLE,2010,55,,1,Purchase Price: 10,Riserva Brut,Balter,wine_01hfv5v1xkqvqpm4962kkc234p,,,,
TRUE,v.10206.0.b,SPARKLING,Franciacorta Extra brut,CorteBianca,,BOTTLE,,50,,3,Purchase Price: 10,,,wine_01h0qsxnmy5bdns984vcxcz0md,,,,
TRUE,v.4376.2011.b,WHITE,Vitovska,Čotar,,BOTTLE,2011,42,,5,Purchase Price: 10,,,wine_01hcw4dfasygjnsdsn068qg6g2,,,,
TRUE,v.9591.0.b,,Kalkspitz,Christoph Hoch,,BOTTLE,,35,,4,Purchase Price: 9,,,wine_01hfvetce1bgr5y3qjygv4jn2d,,,,
TRUE,v.37221.2018.a,,Welschriesling Beerenauslese,Stölzerhof,,HALF_BOTTLE,2018,60,,2,Purchase Price: 19,,,wine_01hcw4dfhkvm5j3q247zsp0k7x,,,,
TRUE,v.81216.2017.b,,Lo Diverso,Zanon,,BOTTLE,2017,40,,1,Purchase Price: 7,,,wine_01hcw4dfmqw820644fp2pnmhh4,,,,
TRUE,v.83759.2003.b,RED,Majus,Ajello,,BOTTLE,2003,42,,3,Purchase Price: 10,,,wine_01hcw4dfnb9wcasfh05hzwk9h4,,,,
TRUE,v.6381.2014.b,RED,Burja Noir,Burja,,BOTTLE,2014,55,,1,Purchase Price: 15,,,wine_01hcw4dg3n830mg47qn1dgn5a9,,,,
TRUE,v.39205.2006.b,RED,Montecucco Riserva Sangiovese,Campinuovi,,BOTTLE,2006,85,,2,Purchase Price: 22,,,wine_01gzr4ktfw5y60rgq6akr9gcv0,,,,
TRUE,v.58156.2021.b,WHITE,Maar,Campolavico,,BOTTLE,2021,38,,8,Purchase Price: 8,,,wine_01hcw4dg4f9gpz5nxdygys3a9r,,,,
TRUE,v.10583.2008.b,WHITE,Grecomusc',Contrade di Taurasi,,BOTTLE,2008,45,,3,Purchase Price: 9,,,wine_01h0qzm1xz7k5crbdr4tthwg8x,,,,
TRUE,v.42607.1999.b,RED,Terra Rossa,Čotar,,BOTTLE,1999,75,,1,Purchase Price: 25,,,wine_01hcwsyk4fa4a9cn8tx5d3ydhc,,,,
TRUE,v.14457.2007.b,WHITE,WeissWein,Dolomytos Sacker,,BOTTLE,2007,70,,1,Purchase Price: 17,,,wine_01h0my5rjsy280zdn8ek2ebhzp,,,,
TRUE,v.14457.2014.b,WHITE,WeissWein,Dolomytos Sacker,,BOTTLE,2014,60,,3,Purchase Price: 13,,,wine_01h0my5rjsy280zdn8ek2ebhzp,,,,
TRUE,v.14457.2016.b,WHITE,WeissWein,Dolomytos Sacker,,BOTTLE,2016,65,,1,Purchase Price: 15,,,wine_01h0my5rjsy280zdn8ek2ebhzp,,,,
TRUE,v.259.1999.b,RED,Montiano,Falesco,,BOTTLE,1999,78,,1,Purchase Price: 18,,,wine_01hfvfevxvk0wq2g24pgwdpdwm,,,,
TRUE,v.259.2000.c,RED,Montiano,Falesco,,MAGNUM,2000,140,,1,Purchase Price: 30,,,wine_01hfvfevxvk0wq2g24pgwdpdwm,,,,
TRUE,v.259.2001.b,RED,Montiano,Falesco,,BOTTLE,2001,65,,1,Purchase Price: 15,,,wine_01hfvfevxvk0wq2g24pgwdpdwm,,,,
TRUE,v.66923.2017.b,Rosato,Cerasuolo d'Abruzzo Le vigne di Faraone,Faraone,,BOTTLE,2017,40,,1,Purchase Price: 9,,,wine_01h0qzm0c26gr6mv1k3xc9vfwm,,,,
TRUE,v.19592.2022.b,Rosato,Visione Rosato,Feudi di San Gregorio,,BOTTLE,2022,38,,15,Purchase Price: 8,,,wine_01gzr4ksp2gg2we1vy7fh3ybnn,,,,
TRUE,v.83768.1999.b,Rosato,Ma Terre Rosé,Henri Milan,,BOTTLE,1999,55,,1,Purchase Price: 10,,,wine_01h0r2pq49z5rr8arhcg4qkeff,,,,
TRUE,v.83768.2003.b,Rosato,Ma Terre Rosé,Henri Milan,,BOTTLE,2003,50,,1,Purchase Price: 10,,,wine_01h0r2pq49z5rr8arhcg4qkeff,,,,
TRUE,v.59285.2008.b,RED,Anàstasis,La Commanderia dell'Anastasis,,BOTTLE,2008,65,,2,Purchase Price: 18,,,wine_01hfvfqq4mjt0v3w7d1bfc0frn,,,,
TRUE,v.7107.2000.b,Rosato,Five Roses,Leone De Castris 1665,,BOTTLE,2000,55,,1,Purchase Price: 12,,,wine_01gzr4kthbztgazq82w87x264e,,,,
TRUE,v.7107.2005.b,Rosato,Five Roses,Leone De Castris 1665,,BOTTLE,2005,48,,3,Purchase Price: 10,,,wine_01gzr4kthbztgazq82w87x264e,,,,
TRUE,v.83833.2014.b,Rosato,Cirò Rosato,Librandi,,BOTTLE,2014,40,,2,Purchase Price: 9,,,wine_01h0r2pp8wbpp2q4dkb66mpen8,,,,
TRUE,v.525.2003.b,RED,Masari,Masari,,BOTTLE,2003,50,,3,Purchase Price: 10,,,wine_01hfvfx2vqed7gdpr855br5bmx,,,,
TRUE,v.6098.1999.b,WHITE,Chardonnay Selekcija,Mlečnik,,BOTTLE,1999,70,,3,Purchase Price: 22,,,wine_01hfvg5symy8cqwxg3xn0rc6bh,,,,
TRUE,v.6098.2000.b,WHITE,Chardonnay Selekcija,Mlečnik,,BOTTLE,2000,70,,1,Purchase Price: 20,,,wine_01hfvg5symy8cqwxg3xn0rc6bh,,,,
TRUE,v.3833.2004.b,RED,Montevetrano,Montevetrano,,BOTTLE,2004,90,,3,Purchase Price: 24,,,wine_01gzr4kt108y6psf6bbg45hf66,,,,
TRUE,v.50996.2000.b,WHITE,Stellenbosch Red,Morgenster,,BOTTLE,2000,90,,2,Purchase Price: 20,,,wine_01hfvgcms69mjgw1rntfybg5r9,,,,
TRUE,v.313.1992.b,RED,Ornellaia,Ornellaia,,BOTTLE,1992,480,,1,Purchase Price: 100,,,wine_01hfvgk1q39g2jv68bzta79nbe,,,,
TRUE,v.313.1994.b,RED,Ornellaia,Ornellaia,,BOTTLE,1994,480,,1,Purchase Price: 100,,,wine_01hfvgk1q39g2jv68bzta79nbe,,,,
TRUE,v.83334.2004.b,WHITE,Trentino Riesling Clessidra,PelzPiffer,,BOTTLE,2004,45,,1,Purchase Price: 10,,,wine_01h0b4rjfanf41pcqsqjq2br9a,,,,
TRUE,v.83475.2008.b,Rosato,Negroamaro Cavarletta,Petrelli,,BOTTLE,2008,45,,1,Purchase Price: 9,,,wine_01gzr4kthd2kqrww9f3mztqfjt,,,,
TRUE,v.83475.2009.b,Rosato,Negroamaro Cavarletta,Petrelli,,BOTTLE,2009,45,,2,Purchase Price: 9,,,wine_01gzr4kthd2kqrww9f3mztqfjt,,,,
TRUE,v.19273.2017.b,Rosato,Rosé d'Amour,Possa,,BOTTLE,2017,50,,1,Purchase Price: 10,,,wine_01h4pmmgygdwbffdx5k8ebff8t,,,,
TRUE,v.19273.2020.b,Rosato,Rosé d'Amour,Possa,,BOTTLE,2020,45,,1,Purchase Price: 9,,,wine_01h4pmmgygdwbffdx5k8ebff8t,,,,
TRUE,v.33572.2009.b,Rosato,Bandol Rosé,Tempier,,BOTTLE,2009,60,,2,Purchase Price: 10,,,wine_01h0my5t6f434d562pyx76stqp,,,,
TRUE,v.33572.2016.b,Rosato,Bandol Rosé,Tempier,,BOTTLE,2016,62,,2,Purchase Price: 18,,,wine_01h0my5t6f434d562pyx76stqp,,,,
TRUE,v.61485.1997.b,RED,Casale dei Biscari,Torrevecchia,,BOTTLE,1997,45,,3,Purchase Price: 10,,,wine_01hfvgvsr41ryzc2ff01db6nsj,,,,
TRUE,v.50985.2005.b,WHITE,T.F.,Valter Sirk,,BOTTLE,2005,45,,4,Purchase Price: 12,,,wine_01gzr4ksdnm0yyp5g2vtrcb26z,,,,
TRUE,v.8052.2000.b,RED,Merlot Conte Brandolini d'Adda,Vistorta,,BOTTLE,2000,40,,1,Purchase Price: 7,,,wine_01gzr4kt3qmmnbfdha8bytk07b,,,,
TRUE,,SPARKLING,BELLAVISTA Grand Cuvèe ALMA Brut,BELLAVISTA Grand Cuvèe ALMA Brut,,BOTTLE,,56,,,https://www.bellavistawine.it/Public/images/167/bellavista_almabrut_scheda_tecnica.pdf,Alma Gran Cuvée Brut,Bellavista,wine_01gzr4ktfzzysgtwyv6g5c66c4,,38.258278,,
TRUE,,SPARKLING,BELLAVISTA “RISERVA MORETTI” Extra Brut,BELLAVISTA “RISERVA MORETTI” Extra Brut,,BOTTLE,2013,129,2 - 2004,,2 - 2004 https://www.bellavistawine.it/Public/images/132/bellavista_vittoriomoretti_scheda_tecnica.pdf,Riserva Vittorio Moretti,Bellavista,wine_01gzr4ktfz37ac5e83ps4t15kn,,40.178204,,
TRUE,,SPARKLING,BELLAVISTA Saten,BELLAVISTA Saten,,BOTTLE,2015,79,,,https://www.bellavistawine.it/Public/images/118/terra_moretti_bellavista_sate-n_senza_annata_ita.pdf,Franciacorta Satèn,Bellavista,wine_01gzr4ktfzevznqx93s31tmnkz,,33.368015,,
TRUE,,SPARKLING,BERLUCCHI “61 NATURE” Brut,BERLUCCHI “61 NATURE” Brut,,BOTTLE,2015,49,,,https://www.berlucchi.it/wp-content/uploads/2022/04/Berlucchi-61-Franciacorta-Nature-2015.pdf,'61 Franciacorta Nature,Guido Berlucchi,wine_01h0my5sm6mb90gtsg43yayyxw,,37.682648,,
TRUE,,SPARKLING,BERLUCCHI “PALAZZO LANA RISERVA” Extra Brut,BERLUCCHI “PALAZZO LANA RISERVA” Extra Brut,,BOTTLE,2007,69,,,https://www.berlucchi.it/wp-content/uploads/2021/10/Palazzo-Lana-EXTREME-RGB-ita-1.pdf,Franciacorta Riserva Extrême Palazzo Lana,Guido Berlucchi,wine_01h0my5sm6j04yenb8y8k2bbsh,,37.42826,,
TRUE,,SPARKLING,CA DEL BOSCO “ANNA MARIA CLEMENTI” Cuvèe,CA DEL BOSCO “ANNA MARIA CLEMENTI” Cuvèe,,BOTTLE,2014,170,? - 2013 | 4 - 2006,,? - 2013 | 4 - 2006 https://www.cadelbosco.com/wp-content/files_mf/1650869062AnnamariaClementi2013_ITA.pdf,Cuvée Annamaria Clementi (Extra Brut),Ca' del Bosco,wine_01gzr4ksccr3vp26k7752yh5yp,23130,33.93879,,
TRUE,,SPARKLING,"CA DEL BOSCO “CUVÉE PRESTIGE"" 45a edizione Extra Brut","CA DEL BOSCO “CUVÉE PRESTIGE"" 45a edizione Extra Brut",,BOTTLE,,54,,,https://www.cadelbosco.com/wp-content/files_mf/1637188306Cuv%C3%A9ePrestigeEdizione44_ITA.pdf,Franciacorta 45a Edizione Cuvée Prestige,Ca' del Bosco,wine_01gzr4ksccjdzyhhd282hpn8v7,11143100,43.98522,,
TRUE,,SPARKLING,CA DEL BOSCO “VINTAGE COLLECTION” Extra Brut,CA DEL BOSCO “VINTAGE COLLECTION” Extra Brut,,BOTTLE,2018,79,,,https://www.cadelbosco.com/wp-content/files_mf/1607100716BrutMill2016_VintageCollection_ITA.pdf,Vintage Collection Franciacorta Extra Brut,Ca' del Bosco,wine_01gzr4ksccfqm845b136zrjegw,10623909,40.06018,,
TRUE,,SPARKLING,CA DEL BOSCO “VINTAGE COLLECTION” Dosage Zero,CA DEL BOSCO “VINTAGE COLLECTION” Dosage Zero,,BOTTLE,2018,86,,,https://www.cadelbosco.com/wp-content/files_mf/1650555758DosageZ%C3%A9ro2017_VintageCollection_ITA.pdf,Dosage Zéro Franciacorta (Vintage Collection),Ca' del Bosco,wine_01gzr4ksccg1swcb7yb701kdpe,1961980,43.471066,,
TRUE,,SPARKLING,CA DEL BOSCO “VINTAGE COLLECTION” Dosage Zero Noir,CA DEL BOSCO “VINTAGE COLLECTION” Dosage Zero Noir,,BOTTLE,2010,120,,,https://www.cadelbosco.com/wp-content/files_mf/1650945175DosageZ%C3%A9roNoir2013_VintageCollection_ITA.pdf,Dosage Zero Noir Franciacorta (Vintage Collection),Ca' del Bosco,wine_01gzr4kscchayks0qd3z6vrvj3,23127,45.243294,,
TRUE,,SPARKLING,CA DEL BOSCO “VINTAGE COLLECTION” Saten,CA DEL BOSCO “VINTAGE COLLECTION” Saten,,BOTTLE,2018,79,,,https://www.cadelbosco.com/wp-content/files_mf/1650965135Sat%C3%A8n2017_VintageCollection_ITA.pdf,Vintage Collection Franciacorta Satén,Ca' del Bosco,wine_01gzr4kscctqhph2xexmv6f05f,1632534,41.063835,,
