external_id,type,name_1,name_2,name_3,internal_notes,vintage,info,bottle_price,magnum_price,demi_price,bottle_qty,magnum_qty,demi_qty,purchase_price,to_archive
1494,RED,Aglianico,Galardi,TERRA DI LAVORO,,2008,, 85.00 € ,,,55,,,,
,RED,Aglianico,Galardi,TERRA DI LAVORO,,2007,,,,,78,,,,
1520,RED,Merlot,Feudi di San Gregorio,PATRIMO,,1999,, 95.00 € ,,,,,,,1
1410,RED,Merlot,Falesco,MONTIANO,,1997,, 75.00 € ,,,1,,,,
500,WHITE,Riesling,Frèdèric Mochel,GRAND CRU HENRIETTE,,2007,,45.00 €,,,33,,,,
,WHITE,Riesling,Frèdèric Mochel,GRAND CRU HENRIETTE,,2005,,,,,1,,,,
500,WHITE,Riesling,Zind Humbrecht,CLOS WINDSBUHL,,2007,,75.00 €,,,26,,,,
500,WHITE,Riesling,Domaine Weinbach,GRAND CRU SCHLOSSBERG ST. CATHERINE ,,2007,,75.00 €,,,11,,,,
500,WHITE,Riesling,Zind Humbrecht,RANGEN DE THANN G.G.,,2007,,75.00 €,,,14,,,,
,WHITE,Pinot Gris ,Domaine Ostertag ,,,2001,,,,,2,,,,
,WHITE,Pinot Gris ,Domaine Ostertag ,,,1999,,,,,2,,,,
500,WHITE,Pessac-Léognan,Domaine de Chevalier ,L´Esprit de Chevalier,,2007,,125.00 €,,,4,,,,
,WHITE,Pessac-Léognan,Domaine de Chevalier ,L´Esprit de Chevalier,,2005,,,,,2,,,,
500,WHITE,Pessac-Léognan,Domaine de Chevalier ,GRAN CRU CLASSE ,,1996,,260.00 €,,,3,,,,
500,WHITE,Pessac-Léognan,Chateau Smith Haut Lafitte ,,,2007,,110.00 €,,,3,,,,
,WHITE,Pessac-Léognan,Chateau Smith Haut Lafitte ,,,2006,,,,,1,,,,
,WHITE,Pessac-Léognan,Chateau Smith Haut Lafitte ,,,2005,,,,,1,,,,
,WHITE,Pessac-Léognan,Chateau Smith Haut Lafitte ,,,2000,,,,,1,,,,
,WHITE,Pessac-Léognan,Chateau Smith Haut Lafitte ,,,1997,,,,,3,,,,
,WHITE,Pessac-Léognan,Chateau Pape Clement,,,2005,,,,,3,,,,
500,WHITE,Pessac-Léognan,Chateau Pape Clement,,,2004,,220.00 €,,,8,,,,
500,WHITE,Pessac-Léognan,Chateau Laville Haut Brion,,,2005,,330.00 €,,,4,,,,
500,WHITE,Pouilly Fumé,Didier Dagueneau,,,2007,,85.00 €,,,4,,,,
,WHITE,Pouilly Fumé,Didier Dagueneau,,,2005,,,,,1,,,,
500,WHITE,Pouilly Fumé,Baron de L,,,2006,,115.00 €,,,3,,,,
500,WHITE,Pouilly Fumé,Didier Dagueneau,BUISSON RENARD,,2007,,115.00 €,,,1,,,,
,WHITE,Pouilly Fumé,Didier Dagueneau,BUISSON RENARD,,2005,,,,,3,,,,
,WHITE,Pouilly Fumé,Didier Dagueneau,BUISSON RENARD,,2004,,,,,1,,,,
,WHITE,Pouilly Fumé,Didier Dagueneau,BUISSON RENARD,,2002,,,,,1,,,,
500,WHITE,Pouilly Fumé,Didier Dagueneau,SILEX ,,2009,,115.00 €,,,1,,,,
500,WHITE,Sancerre,Vacheron,,,,,,,,,,,,1
513,WHITE,Chablis,Jean Paul Droin,GRAND CRU LES CLOS,,2006,, 145.00 € ,,,3,,,,
514,WHITE,Chablis,Domaine Francois Raveneau,BUTTEAUX,,2006,, 265.00 € ,,,4,,,,
520,WHITE,Mersault,Domain Jacques Prieur,CLOS DE MAZERAY,,2006,, 145.00 € ,,,4,,,,
522,WHITE,Mersault,Domain Jacques Prieur,PERRIERES PREMIER CRU,,2006,, 250.00 € ,,,4,,,,
523,WHITE,Mersault,Hospices de Beaune,PREMIER CRU,,2002,, 220.00 € ,,,4,,,,
524,WHITE,Mersault,Antoine Jobard,EN LA BARRE,,2007,, 145.00 € ,,,3,,,,
525,WHITE,Mersault,Antoine Jobard,LES TILLETS,,2007,, 145.00 € ,,,2,,,,
526,WHITE,Mersault,Antoine Jobard,PORUZOTS,,2007,, 165.00 € ,,,3,,,,
532,WHITE,Puligny Montrachet,Etienne Sauzet,,,2007,, 175.00 € ,,,16,,,,
,WHITE,Puligny Montrachet,Etienne Sauzet,,,2006,,,,,2,,,,
534,WHITE,Puligny Montrachet,Etienne Sauzet,1er CRU LES REFERTS,,2007,, 210.00 € ,,,12,,,,
,WHITE,Puligny Montrachet,Etienne Sauzet,1er CRU LES REFERTS,,2006,,,,,4,,,,
535,WHITE,Puligny Montrachet,Domaine Leflaive,1er CRU LES CLAVAILLONS ,,2007,, 380.00 € ,,,3,,,,
,WHITE,Puligny Montrachet,Domaine Leflaive,1er CRU LES CLAVAILLONS ,,2006,,,,,1,,,,
,WHITE,Puligny Montrachet,Domaine Leflaive,1er CRU LES FOLATIERES,,2007,,,,,3,,,,
536,WHITE,Puligny Montrachet,Domaine Leflaive,1er CRU LES FOLATIERES,,2006,, 380.00 € ,,,5,,,,
,WHITE,Puligny Montrachet,Domaine Leflaive,1er CRU PUCELLES,,2007,,,,,2,,,,
537,WHITE,Puligny Montrachet,Domaine Leflaive,1er CRU PUCELLES,,2006,, 500.00 € ,,,5,,,,
550,WHITE,Batard Montrachet,Jean Chartron,GRAND CRU,,2004,, 540.00 € ,,,5,,,,
551,WHITE,Batard Montrachet,Domaine Leflaive,GRAND CRU,,2006,, 950.00 € ,,,1,,,,
561,WHITE,Chevalier Montrachet,Jean Chartron,G. CRU CLOS DES CHEVALIERS,,2004,, 540.00 € ,,,5,,,,
562,WHITE,Chevalier Montrachet,Domaine Leflaive,GRAND CRU,,2006,," 1,100.00 € ",,,5,,,,
566,WHITE,Montrachet,Domain Jacques Prieur,MONTRACHET GRAND CRU,,2007,, 750.00 € ,,,5,,,,
580,WHITE,Chassagne Montrachet,Bernard Moreau,GRAND VIN DE BOURGOGNE,,2007,, 85.00 € ,,,25,,,,
2230,WHITE,BEAUNE CHAMPS,Domaine Jacpues Prieur,1er CRU,,2006,, 75.00 € ,,,31,,,,
2241,WHITE,POMMARD,Hospices de Beaune,,,1982,, 145.00 € ,,,1,,,,
2250,WHITE,SAVIGNY,Domaine A.F. Gros,1er CRU LE CLOS DE GUETTES,,2002,, 75.00 € ,,,1,,,,
2251,WHITE,SAVIGNY,Domaine Nicolas Potel,1er CRU LES HAUTS JARRONS,,2005,, 95.00 € ,,,4,,,,
2305,RED,NUITS ST. GEORGES,Daniel Rion & Fils,,,1995,, 110.00 € ,,,1,,,,
2300,RED,NUITS ST. GEORGES,Domaine de L´Arlot,1er CRU LES PETITS PLETS,,2008,, 110.00 € ,,,8,,,,
2301,RED,NUITS ST. GEORGES,Alain Michelot,1er CRU LES PORÊTS-SAINT-GEORGES,,2005,, 125.00 € ,,,4,,,,
2302,RED,NUITS ST. GEORGES,Domaine de L´Arlot,1er CRU CLOS DES FORETS SAINT GEORGES,,2006,, 125.00 € ,,,5,,,,
2303,RED,NUITS ST. GEORGES,Domain Nicolas Potel,1er CRU LES DAMODES,,2005,, 210.00 € ,,,15,,,,
2369,RED,ECHEZEAUX,Domain Nicolas Potel,GRAND CRU,,2006,, 345.00 € ,,,8,,,,
2332,RED,VOSNE ROMANÉE,Alain Hundelot-Noellat,,,2005,, 220.00 € ,,,10,,,,
2333,RED,VOSNE ROMANÉE,Gros Frère et Soeur,,,2006,, 220.00 € ,,,6,,,,
2335,RED,VOSNE ROMANÉE,Domaine de L´Arlot,1er CRU LES SUCHOTS,,2006,, 245.00 € ,,,10,,,,
2336,RED,VOSNE ROMANÉE,Nicolas Potel,1er CRU AUX DESSUS DES MALCONSORTS,,2007,, 265.00 € ,,,6,,,,
2409,RED,CHAMBOLLE MUSIGNY,Domaine Nicolas Potel,VIEILLES VIGNES,,2006,, 145.00 € ,,,4,,,,
2410,RED,CHAMBOLLE MUSIGNY,Domaine A.F. Gros,,,2002,, 165.00 € ,,,3,,,,
2411,RED,CHAMBOLLE MUSIGNY,Gilbert et Christine Felettig,,,2005,, 165.00 € ,,,5,,,,
2411,RED,CHAMBOLLE MUSIGNY,Domaine Comte Georges de Vogüé ,,,2007,, 250.00 € ,,,7,,,,
,RED,GEVREY CHAMBERTIN,Somain Marchand-Grillot ,,,2009,,,,,6,,,,
,RED,GEVREY CHAMBERTIN,Domaine Fourrier ,VILLE VIGNE,,2009,,,,,2,,,,
2449,RED,GEVREY CHAMBERTIN,Domaine Marchand-Grillot,,,2005,, 110.00 € ,,,4,,,,
2451,RED,GEVREY CHAMBERTIN,Domaine Jacques Prieur,1er CRU,,2005,, 110.00 € ,,,25,,,,
2452,RED,GEVREY CHAMBERTIN,Domaine Marchand-Grillot,1er CRU PETITE CHAPELLE ,,2005,, 145.00 € ,,,20,,,,
2452,RED,GEVREY CHAMBERTIN,Domaine Marchand-Grillot,CHAMPERRIER,,2006,, 110.00 € ,,,8,,,,
2453,RED,GEVREY CHAMBERTIN,Domaine Denis Mortet,VILLE VIGNE,,2006,, 145.00 € ,,,1,,,,
2455,RED,GEVREY CHAMBERTIN,Domaine Nicolas Potel,GRAND CRU CHARMES CHAMBERTIN,,2006,, 185.00 € ,,,5,,,,
2455,RED,GEVREY CHAMBERTIN,Jean & Jean-Louis Trapet,1er CRU,,2006,, 210.00 € ,,,5,,,,
2456,RED,GEVREY CHAMBERTIN,André Ziltener,GRAND CRU,,1988,, 220.00 € ,,,1,,,,
2458,RED,GEVREY CHAMBERTIN,Domaine Dugat-Py,COEUR DE ROY,,2005,, 265.00 € ,,,6,,,,
2350,RED,RICHEBOURG,Domaine A.F. Gros,GRAND CRU,,2002,, 650.00 € ,,,5,,,,
2390,RED,CLOS DE VOUGEOT,Alain Hundelot-Noellat,GRAND CRU,,2004,, 385.00 € ,,,12,,,,
2431,RED,MOREY ST-DENIS,Clos des Lambrays,G.CRU CLOS DES LAMBRAYS,,2006,, 320.00 € ,,,3,,,,
,RED,PESSAC - LÉOGNAN,Domaine de Chevalier ,GRAN VIN ,,2005,,, 300.00 € ,,,3,,,
2500,RED,PESSAC - LÉOGNAN,Haut-Bailly,LA PARDE DE HAUT-BAILLY,,2006,, 110.00 € ,,,40,,,,
2503,RED,PESSAC - LÉOGNAN,Chateau Smith Haut Lafitte,GRAN CRU CLASSÉ,,2002,, 185.00 € ,,,2,,,,
2504,RED,PESSAC - LÉOGNAN,Chateau Smith Haut Lafitte,GRAN CRU CLASSÉ,,2005,, 210.00 € ,,,5,,,,
,RED,PESSAC - LÉOGNAN,Chateau Smith Haut Lafitte,GRAN CRU CLASSÉ, MAGNUM ,2020,,,,,,,1,,
2511,RED,PESSAC - LÉOGNAN,Chateau Haut - Brion,GRAND CRU CLASSÉ, PRIVAT  ,2004,, 500.00 € ,,,4,,,,
2512,RED,PESSAC - LÉOGNAN,Chateau Haut - Brion,GRAND CRU CLASSÉ, PRIVAT  ,2001,, 570.00 € ,,,1,,,,
,RED,PESSAC - LÉOGNAN,Chateau Haut - Brion,GRAND CRU CLASSÉ, MAGNUM ,2010,,,,,,2,,,
2610,RED,HAUT - MÉDOC,Chateau Soudars,,,2005,, 105.00 € ,,,11,,,,
2613,RED,HAUT - MÉDOC,Chateau De Villegeorge,,,2005,, 105.00 € ,,,11,,,,
2615,RED,HAUT - MÉDOC,Chateau Mille Roses,,,2005,, 105.00 € ,,,11,,,,
2620,RED,HAUT - MÉDOC,Chateau Sociando-Mallet,,,1997,, 115.00 € ,,,3,,,,
2622,RED,HAUT - MÉDOC,Chateau Sociando-Mallet,,,2005,, 125.00 € ,,,18,,,,
2623,RED,HAUT - MÉDOC,Chateau Sociando-Mallet,,,2009,, 145.00 € ,,,11,,,,
2630,RED,MARGAUX,Chateau Malescot St. Exupery,3ÈME CRU CLASSÉ,,2004,, 125.00 € ,,,5,,,,
2631,RED,MARGAUX,Chateau Malescot St. Exupery,3ÈME CRU CLASSÉ,,2002,, 125.00 € ,,,6,,,,
2635,RED,MARGAUX,Chateau Giscours,3ÈME CRU CLASSÉ,,2004,, 145.00 € ,,,4,,,,
2640,RED,MARGAUX,Chateau Rauzan Segla,2ÈME CRU CLASSÉ,,2004,, 165.00 € ,,,9,,,,
2641,RED,MARGAUX,Chateau Rauzan Segla,2ÈME CRU CLASSÉ,,2001,, 175.00 € ,,,5,,,,
2643,RED,MARGAUX,Chateau D`Issan,3ÈME CRU CLASSÉ,,2005,, 185.00 € ,,,11,,,,
2645,RED,MARGAUX,Pavillon Rouge de Chateau Margaux,,,2004,, 250.00 € ,,,2,,,,
,RED,MARGAUX,Cahteau Palmer ,, PRIVAT  ,1992,,,,,1,,,,
2685,RED,SAINT JULIEN,Chateau Gruaud Larose,GRAND CRU CLASSÉ,,2006,, 110.00 € ,,,9,,,,
2690,RED,SAINT JULIEN,Chateau Leoville Poyferre,2ÈME CRU CLASSÉ,,2004,, 135.00 € ,,,12,,,,
2695,RED,SAINT JULIEN,Chateau Ducru Beaucaillou,2ÈME CRU CLASSÉ,,2001,, 145.00 € ,,,8,,,,
2705,RED,SAINT JULIEN,Chateau Leoville Barton,2ÈME CRU CLASSÉ,,2004,, 145.00 € ,,,12,,,,
,RED,SAINT JULIEN,Chateau Leoville Barton,2ÈME CRU CLASSÉ,,2003,,,,,2,,,,
2706,RED,SAINT JULIEN,Chateau Leoville Barton,2ÈME CRU CLASSÉ,,2008,, 155.00 € ,,,3,,,,
,RED,SAINT JULIEN,Chateau Leoville Barton,2ÈME CRU CLASSÉ,,2006,,,,,11,,,,
2707,RED,SAINT JULIEN,Chateau Leoville Barton,2ÈME CRU CLASSÉ,,2005,, 185.00 € ,,,22,,,,
2710,RED,SAINT JULIEN,Chateau Leoville Las Cases,2ÈME CRU CLASSÉ,,2005,, 255.00 € ,,,3,,,,
,RED,SAINT JULIEN,Chateau Leoville Las Cases,2ÈME CRU CLASSÉ,,2004,,,,,6,,,,
,RED,SAINT ESTÈPHE,Chateau Phelan Segur,,,2013,,,,,1,,,,
2819,RED,SAINT ESTÈPHE,Chateau Phelan Segur,,,2007,, 145.00 € ,,,6,,,,
2820,RED,SAINT ESTÈPHE,Chateau La Dame de Montrose,, Zweitwein ,1996,, 165.00 € ,,,2,,,,
2825,RED,SAINT ESTÈPHE,Chateau Tronquoy Lalande,,,2005,, 185.00 € ,,,6,,,,
2830,RED,SAINT ESTÈPHE,Chateau Montrose,2ÈME CRU CLASSÉ,,2004,, 210.00 € ,,,9,,,,
2831,RED,SAINT ESTÈPHE,Chateau Montrose,2ÈME CRU CLASSÉ,,2001,, 220.00 € ,,,8,,,,
2835,RED,SAINT ESTÈPHE,Chateau Calon Segur,GRAND CRU CLASSÉ, nördlichste ,2005,, 305.00 € ,,,26,,,,
2841,RED,SAINT ESTÈPHE,Chateau Cos d´Estournel,2ÈME CRU CLASSÉ,,2005,, 325.00 € ,,,,,,,1
,RED,PAUILLAC,Le Pauillac de Chateau Latour,,,2006,MAGNUM,," 1,500.00 € ",,,1,,,
2750,RED,PAUILLAC,Le Pauillac de Chateau Latour,,,2005,, 145.00 € ,,,2,,,,
2755,RED,PAUILLAC,Chateau Duhart Milon,4ÈME CRU CLASSÉ, modern ,2006,, 155.00 € ,,,12,,,,
2756,RED,PAUILLAC,Chateau Duhart Milon,4ÈME CRU CLASSÉ, modern ,2005,, 165.00 € ,,,14,,,,
2760,RED,PAUILLAC,Chateau Pichon Longueville,2ÈME CRU CLASSÉ, Baron ,2004,, 325.00 € ,,,11,,,,
2759,RED,PAUILLAC,Chateau Pontet Canet,5ÈME GRAND CRU CLASSÉ,,2006,, 220.00 € ,,,16,,,,
2759,RED,PAUILLAC,Chateau Pontet Canet,5ÈME GRAND CRU CLASSÉ,,2007,, 220.00 € ,,,15,,,,
2762,RED,PAUILLAC,Chateau Pontet Canet,5ÈME GRAND CRU CLASSÉ,,2008,, 320.00 € ,,,27,,,,
2762,RED,PAUILLAC,Chateau Pontet Canet,5ÈME GRAND CRU CLASSÉ,,2009,, 320.00 € ,,,11,,,,
2762,RED,PAUILLAC,Chateau Pontet Canet,5ÈME GRAND CRU CLASSÉ,,2018,MAGNUM, 280.00 € ,,,24,3,,,
2765,RED,PAUILLAC,Chateau Lynch Bages,GRAND CRU CLASSÉ,,1990,, 320.00 € ,,,1,,,,
,RED,PAUILLAC,Chateau Lynch Bages,GRAND CRU CLASSÉ,,1982,,,,,2,,,,
2580,RED,POMEROL,Chateau Gombaude Guillot,, BIO ,2005,, 105.00 € , 180.00 € ,,30,6,,,
2583,RED,POMEROL,Chateau L`Eglise,LA PETITE EGLISE,,2000,, 125.00 € ,,,10,,,,
2584,RED,POMEROL,Chateau Le Bon Pasteur,,,2007,, 145.00 € ,,,5,,,,
2585,RED,POMEROL,Chateau Gazin,GRAND VIN,,2004,, 185.00 € ,,,5,,,,
2585,RED,POMEROL,Chateau Gazin,GRAND VIN,,2009,, 185.00 € ,,,9,,,,
2587,RED,POMEROL,Chateau Latour a Pomerol,GRAND VIN,,2004,, 220.00 € ,,,4,,,,
2593,RED,POMEROL,Chateau Certan de May,GRAND VIN, Nachbar von Petrus ,2005,, 320.00 € ,,,12,,,,
2595,RED,POMEROL,Vieux Chateau Certan,GRAND VIN, PRIVAT  ,2001,, 320.00 € ,,,11,,,,
2600,RED,POMEROL,Chateau La Conseillante,GRAND VIN,,2006,, 355.00 € ,,,11,,,,
,RED,POMEROL,Chateau La Conseillante,GRAND VIN, PRIVAT  ,1993,,,,,3,,,,
,RED,POMEROL,Chateau La Conseillante,GRAND VIN, PRIVAT  ,1992,,,,,1,,,,
,RED,POMEROL,Chateau Clinet ,, PRIVAT  ,1985,,,,,1,,,,
,RED,POMEROL,Chateau L´Evangile ,,,2000,,, 750.00 € ,,,,,,1
2525,RED,SAINT EMILION,Chateau Beau Sejour Becot,GRAND CRU CLASSÉ,,2004,, 125.00 € ,,,6,,,,
2530,RED,SAINT EMILION,Chateau Canon,GRAND CRU CLASSÉ,,2004,, 135.00 € ,,,2,,,,
2531,RED,SAINT EMILION,Chateau Canon,GRAND CRU CLASSÉ,,2003,, 165.00 € ,,,3,,,,
2535,RED,SAINT EMILION,Chateau Magdelaine,GRAND CRU CLASSÉ,,1999,, 185.00 € ,,,3,,,,
2540,RED,SAINT EMILION,Chateau Canon La Gaffeliere,GRAND CRU CLASSÉ,,2004,, 185.00 € ,,,2,,,,
2550,RED,SAINT EMILION,Chateau Figeac,GRAND CRU CLASSÉ,,2005,, 385.00 € ,,,8,,,,
2555,RED,SAINT EMILION,Chateau Tertre Roteboeuf,GRAND CRU CLASSÉ, PRIVAT  ,2001,, 385.00 € ,,,10,,,,
2560,RED,SAINT EMILION,Chateau du Vieux-G.,GRAND CRU CLASSÉ,,1970,, 420.00 € ,,,1,,,,
2563,RED,SAINT EMILION,Chateau Pavie,GRAND CRU CLASSÉ,,1990,, 520.00 € ,,,1,,,,
2567,RED,SAINT EMILION,Chateau Cheval Blanc,GRAND CRU CLASSÉ, PRIVAT  ,1975,," 1,450.00 € ",NICHT VERKAUFEN ,,1,,,,
,RED,SAINT EMILION,Chateau Ausone ,GRAND CRU CLASSÉ, PRIVAT  ,2001,,,,,2,,,,
2625,RED,MOULIS,Chateau Duplessis,,,2005,, 65.00 € ,,,11,,,,
2627,RED,MOULIS,Chateau Poujeaux,, tradit. ,1998,, 65.00 € ,,,11,,,,
2628,RED,MOULIS,Chateau Poujeaux,, tradit. ,2005,, 65.00 € ,,,23,,,,
2855,RED,CHATEAUNEUF DU PAPE,Domaine De Villeneufe,LES VIEILLES VIGNES,,2005,, 75.00 € ,,,3,,,,
2857,RED,CHATEAUNEUF DU PAPE,Paul Avril,CLOS DES PAPES,,2006,, 125.00 € ,,,3,,,,
2862,RED,CORNAS,Maison M. Chapoutier,LES ARENES,BIO-DYNAM.,2008,, 75.00 € ,,,4,,,,
2860,RED,CORNAS,Domaine Clape,RENAISSANCE,,2005,, 115.00 € ,,,12,,,,
2865,RED,CROZES HERMITAGE,Alain Graillot,,,2005,, 75.00 € ,,,1,,,,
2875,RED,HERMITAGE,Maison M. Chapoutier,MONIER DE LA SIZERANNE,BIO-DYNAM.,2008,, 125.00 € ,,,6,,,,
2885,RED,HERMITAGE,Domaine Jean-Louis Chave,,,2008,, 288.00 € ,,,5,,,,
2950,RED,Tempranillo,Vega Sicilia,UNICO, RESERVA ESPECIAL ,,90T+10CS, 450.00 € ,,,6,,,,
2951,RED,Tempranillo,Vega Sicilia,UNICO,,2000,, 450.00 € ,,,6,,,,
2952,RED,Tempranillo,Vega Sicilia,UNICO,,1991,, 450.00 € ,,,3,,,,
,RED,Tempranillo,Vega Sicilia,UNICO,,1986,,,,,1,,,,
,RED,Tempranillo,Vega Sicilia,UNICO,,1985,,,,,1,,,,
2953,RED,Tempranillo,Vega Sicilia,UNICO,,1983,, 450.00 € ,,,2,,,,
715,RED,,Redstone,Capelands Wine Estate,,2016,, 45.00 € ,,,4,1,,,
715,RED,,Redstone,Capelands Wine Estate,,2015,, 45.00 € ,,,12,,,,
,RED,,Redstone,Capelands Wine Estate,,2014,,,,,14,1,,,
,RED,,Redstone,Capelands Wine Estate,,2013,,,,,2,,,,
,RED,,Redstone,Capelands Wine Estate,,2012,,,,,8,,,,
,RED,,Redstone,Capelands Wine Estate,,2011,,,,,1,1,,,
715,RED,,CR1 Redstone Reserve,Capelands Wine Estate,,2016,, 65.00 € ,,,,,,,
,RED,,CR1 Redstone Reserve,Capelands Wine Estate,,2015,,,,,,,,,
2462,RED,Pinot nero,Schubert,MARION´S VINEYARD, Wairarapa ,2010,, 55.00 € ,,,3,,,,
2462,RED,Pinot nero,Schubert,MARION´S VINEYARD, Wairarapa ,2011,, 55.00 € ,,,4,,,,
3740,RED,Syrah,Schubert,WAIRARAPA,,2010,, 55.00 € ,,,6,,,,
,,Pinot Bianco ,PLÖTZNER,Kellerei St. Pauls,,2011,, 80.00 € ,,,,,,,1
,,Pinot Bianco ,KUNSTSTÜCK,Kellerei Kaltern,,2014,, 80.00 € ,,,,,,,1
,,Pinot Bianco ,VINSCHGAU,Falkenstein,,2009,, 80.00 € ,,,,,,,1
,,Sauvignon,MANTELE,Kellerei Nals-Margreid,,2010,, 80.00 € ,,,,,,,1
,,Sauvignon,PASSION,Kellerei St. Pauls,,2008,, 90.00 € ,,,,,,,1
,,Sauvignon,LAFOA,Kellerei Schreckbichl,,2008,, 145.00 € ,,,,,,,1
,,Sauvignon,WINKL,Kellerei Terlan,,2018,, 105.00 € ,,,,,,,1
,,Sauvignon,VINSCHGAU,Falkenstein,,2009,, 95.00 € ,,,,,,,1
,,Sauvignon,QUARZ,Kellerei Terlan,,2008,, 140.00 € ,,,,,,,1
,,Sauvignon,ST. VALENTIN,St. Michael-Eppan,,2009,, 105.00 € ,,,,,,,1
,,Riesling,VINSCHGAU,Falkenstein,,2009,, 95.00 € ,,,,,,,1
,,Riesling,UNTERORTL,Weingut Juval,,2010,, 95.00 € ,,,,,,,1
,,Riesling,VIELANDERS,Röckhof,,2016,, 95.00 € ,,,,,,,1
,,Riesling,GROSSES GEWÄCHS,Schloss Johannisberg,,2009,, 115.00 € ,,,,,,,1
,,Riesling,ALTE REBEN,Van Volxem,,2010,, 115.00 € ,,,,,,,1
,,Cuvée,DE VITE,Weingut Hofstätter,,2018,, 80.00 € ,,,,,,,1
,,Cuvée,MANNA,Franz Haas,,2007,, 125.00 € ,,,,,,,1
,,Cuvée,NOVA DOMUS,Kellerei Terlan,,2010,3l, 260.00 € ,,,,,,,1
,,Vernatsch,QUINTESSENZ,Kellerei Kaltern,,2017,, 65.00 € ,,,,,,,1
,,Pinot Nero - Blauburgunder,RISERVA,Weingut Niedermayr,,2007,, 120.00 € ,,,,,,,1
,,Pinot Nero - Blauburgunder,SCHWEIZER,Franz Haas,,2007,, 160.00 € ,,,,,,,1
,,Merlot,HUBERFELD,Kellerei St. Pauls,,2013,, 110.00 € ,,,,,,,1
,,Merlot,PASSION,Kellerei St. Pauls,,2013,, 130.00 € ,,,,,,,1
,,Merlot,SCHWEIZER,Franz Haas,,1996,, 160.00 € ,,,,,,,1
,,Merlot,ANNA M,Weingut Lacknerhof,,2009,, 160.00 € ,,,,,,,1
,,Merlot,ANNA M,Weingut Lacknerhof,,2010,, 160.00 € ,,,,,,,1
,,Merlot,ARZIO,Baron di Pauli,,2003,, 160.00 € ,,,,,,,1
,,Lagrein ,GRIES,Kellerei Terlan,,2010,, 95.00 € ,,,,,,,1
,,Lagrein ,FRAUENRIEGEL,Kellerei Kurtatsch,,2014,, 130.00 € ,,,,,,,1
,,Lagrein ,PRESTIGE,Kellerei Bozen,,1995,, 140.00 € ,,,,,,,1
,,Lagrein ,PRESTIGE,Kellerei Bozen,,1997,, 140.00 € ,,,,,,,1
,,Lagrein ,PRESTIGE,Kellerei Bozen,,2000,, 140.00 € ,,,,,,,1
,,Lagrein ,ABTEI,Muri Gries,,2005,, 210.00 € ,,,,,,,1
,,Lagrein ,ABTEI,Muri Gries,,1999,, 210.00 € ,,,,,,,1
,,Lagrein ,ABTEI,Muri Gries,,2000,, 210.00 € ,,,,,,,1
,,Lagrein ,ABTEI,Muri Gries,,1997,, 210.00 € ,,,,,,,1
,,Lagrein ,RISERVA,Josephus Unterganzner,,2001,, 165.00 € ,,,,,,,1
,,Lagrein ,RISERVA,Josephus Unterganzner,,2009,, 180.00 € ,,,,,,,1
,,Lagrein ,TABERHOF,Kellerei Bozen,,1997,, 180.00 € ,,,,,,,1
,,Lagrein ,TABERHOF,Kellerei Bozen,,1998,, 180.00 € ,,,,,,,1
,,Lagrein ,TABERHOF,Kellerei Bozen,,2000,, 180.00 € ,,,,,,,1
,,Lagrein ,TABERHOF,Kellerei Bozen,,2001,, 180.00 € ,,,,,,,1
,,Lagrein ,STEINRAFFLER,Hofstätter,,1995,, 150.00 € ,,,,,,,1
,,Lagrein ,STEINRAFFLER,Hofstätter,,1997,, 180.00 € ,,,,,,,1
,,Lagrein ,STEINRAFFLER,Hofstätter,,2004,, 160.00 € ,,,,,,,1
,,Lagrein ,MIRELL,Ansitz Waldgries,,2009,, 260.00 € ,,,,,,,1
,,Cabernet Sauvignon,RISERVA KAMPILL,Josephus Unterganzner,,2007,, 120.00 € ,,,,,,,1
,,Cabernet Sauvignon,RISERVA,Josephus Unterganzner,,2001,, 120.00 € ,,,,,,,1
,,Cabernet Sauvignon,,Josephus Unterganzner,,1999,, 140.00 € ,,,,,,,1
,,Cabernet,PFARRHOF,Kellerei Kaltern,,2002,, 140.00 € ,,,,,,,1
,,Cabernet,MUMELTER,Kellerei Bozen-Gries,,2000,, 145.00 € ,,,,,,,1
,,Cabernet,ST. VALENTIN,Kellerei St. Michael-Eppan,,2000,, 160.00 € ,,,,,,,1
,,Cabernet ,KUNSTSTÜCK,Kellerei Kaltern,,2015,, 160.00 € ,,,,,,,1
,,Cabernet,TÓR LÖWENGANG,Alois Lageder,,2000,, 160.00 € ,,,,,,,1
,,Cabernet,TÓR LÖWENGANG,Alois Lageder,,2004,, 160.00 € ,,,,,,,1
,,Cabernet,TÓR LÖWENGANG,Alois Lageder,,2007,, 160.00 € ,,,,,,,1
,,Cabernet,TÓR LÖWENGANG,Alois Lageder,,2007,3L, 340.00 € ,,,,,,,1
,,Cabernet,RAUT,Clemens Waldthaler,,1997,, 160.00 € ,,,,,,,1
,,Cabernet,CASTEL ,Schwanburg,,1990,, 380.00 € ,,,,,,,1
,,Cabernet,COR,Alois Lageder,,2006,, 190.00 € ,,,,,,,1
,,Cabernet,COR,Alois Lageder,,2004,, 190.00 € ,,,,,,,1
,,Cabernet,COR,Alois Lageder,,2003,, 190.00 € ,,,,,,,1
,,Cuvée,CORNELIUS,Kellerei Schreckbichl,,1999,, 160.00 € ,,,,,,,1
,,Cuvée,CASSIANO,Tenua Manincor,,2007,, 160.00 € ,,,,,,,1
