external_id,name,name_2,name_3,internal_notes,vintage,info,bottle_qty,magnum_qty,demi_qty,bottle_price,magnum_price,demi_price,,
,,,,,,,,,,,,,,
,Bruno Giacosa,Barbaresco Asili ,,,2017,,12,,,,,,,
,Bruno Giacosa,Barbaresco Asili ,FALLETTO RISERVA , MAGNUM  ,2016,,,3,,,,,,
,Bruno Giacosa,Barbaresco Asili ,,,2015,,6,,,,,,,
,Bruno Giacosa,Barbaresco Asili ,,,,,,,,,,,,
,Bruno Giacosa,Barolo ,FALLETTO ,,2016,,6,,,,,,,
,Bruno Giacosa,Barolo ,FALLETTO ,,2012,,16,,,,,,,
,Bruno Giacosa,(Rot),VIGNE LE ROCCHE FALLETTO ,,2012,,1,,,,,,,
,Bruno Giacosa,(Rot),VIGNE LE ROCCHE FALLETTO ,,2011,,5,,,,,,,
,Bruno Giacosa,,LE ROCCHE DEL FALLETTO ,,2009,,1,,,,,,,
,Bruno Giacosa,,LE ROCCHE DEL FALLETTO ,,2005,,2,,,,,,,
,,,,,,,,,,,,,,
I,,Lombardia,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Cuvée Cabernet & Merlot,,,,,,,,,,,,
,,,,,,,,,,,,,,
1471,,Ca´del Bosco,MAURIZIO ZANELLA,,2003,,3,,, 85.00 € ,,,,
,,Ca´del Bosco,MAURIZIO ZANELLA,,1998,,6,,,,,,,
,,,,,,,,,,,,,,
I,,Sardegna,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Carignano del Sulcis,,,,,,,,,,,,
,,,,,,,,,,,,,,
1550,Carignano del Sulcis,Barrua,ISOLA DEI NURAGHI,,2020,,18,,, 70.00 € ,,,,
1551,Carignano del Sulcis,Terre Brune,SUPERIORE,,2018,,4,,, 75.00 € ,,,,
,,,,,,,,,,,,,,
I,,Sicilia,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Cabernet Sauvignon / Cabernet Franc,,,,,,,,,,,,
,,,,,,,,,,,,,,
1441,,Tenuta Regaleali,TASCA D`ALMERITA,,2008,,11,,, 75.00 € ,,,,
,,,,,1999,,5,,,,,,,
,,,,,1997,,3,,,,,,,
,,,,,,,,,,,,,,
,,Nero d´Avola,,,,,,,,,,,,
,,,,,,,,,,,,,,
1450,Nero d´Avola,Morgante,DON ANTONIO,,2020,,18,,, 55.00 € ,,,,
,,,,,,,,,,,,,,
,,Syrah,,,,,,,,,,,,
,,,,,,,,,,,,,,
1430,Syrah,Delia Nivolelli ,RISERVA ,,2016,,18,,, 75.00 € ,,,,
,Syrah,Tenuta Reguleali Tascca d´Almerita ,PERRICONE ,,2016,,7,,,,,,,
,,,,,,,,,,,,,,
I,,Puglia,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Primitivo,,,,,,,,,,,,
,,,,,,,,,,,,,,
1270,Primitivo,Gianfranco Fino,SE,,2021,,6,,, 85.00 € ,,,,
1271,Primitivo,Gianfranco Fino,ES,,2022,,12,,,,,,,
,,,,,2021,,4,,, 95.00 € ,,,,
,,Negroamaro,,,,,,,,,,,,
,,,,,,,,,,,,,,
1272,Negroamaro,Gianfranco Fino,JO,,2019,,18,,,,,,,
,Negroamaro,Gianfranco Fino,JO,,2017,,5,,, 85.00 € ,,,,
,,,,,,,,,,,,,,
I,,Umbria,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Cuvée Cabernet & Merlot & Syrah & Petit Verdot…,,,,,,,,,,,,
,,,,,,,,,,,,,,
1281,,La Carraia,TIZZONERO,,2004,,4,,, 47.00 € ,,,,
,,,,,,,,,,,,,,
I,,Campagnia,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Cuvée Cabernet & Merlot & Aglianico,,,,,,,,,,,,
,,,,,,,,,,,,,,
1510,,Silvia Imparato,MONTEVETRANO,,1998,,4,,, 85.00 € ,,,,
,,,,,,,,,,,,,,
,,Aglianico,,,,,,,,,,,,
,,,,,,,,,,,,,,
1490,Aglianico,Montesole,SANNIO,,2003,,7,,, 49.00 € ,,,,
1492,Aglianico,Feudi di S. Gregorio,PIANO DI MONTEVERGINE,,1996,,1,,, 65.00 € ,,,,
,Aglianico,Feudi di S. Gregorio,PIANO DI MONTEVERGINE,,1995,,1,,,,,,,
1493,Aglianico,Feudi di S. Gregorio,SERPICO,,2007,,16,,, 85.00 € ,,,,
1494,Aglianico,Galardi,TERRA DI LAVORO,,2008,,55,,, 85.00 € ,,,,
,,Galardi,TERRA DI LAVORO,,2007,,78,,,,,,,
,,Merlot,,,,,,,,,,,,
,,,,,,,,,,,,,,
1520,,Feudi di San Gregorio,PATRIMO,,1999,,,,, 95.00 € ,,,,
,,,,,,,,,,,,,,
I,,Lazio,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Merlot,,,,,,,,,,,,
,,,,,,,,,,,,,,
1410,Merlot,Falesco,MONTIANO,,1997,,1,,, 75.00 € ,,,,
,,,,,,,,,,,,,,
F,,Frankreich,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Alsace,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Riesling,,,,,,,,,,,,
,,,,,,,,,,,,,,
500,Riesling,Frèdèric Mochel,GRAND CRU HENRIETTE,,2007,,34,,,45.00 €,,,,
,Riesling,Frèdèric Mochel,GRAND CRU HENRIETTE,,2005,,1,,,,,,,
500,Riesling,Zind Humbrecht,CLOS WINDSBUHL,,2007,,26,,,75.00 €,,,,
500,Riesling,Domaine Weinbach,GRAND CRU SCHLOSSBERG ST. CATHERINE ,,2007,,11,,,75.00 €,,,,
500,Riesling,Zind Humbrecht,RANGEN DE THANN G.G.,,2007,,15,,,75.00 €,,,,
,,,,,,,,,,,,,,
,,Pinot Gris ,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Pinot Gris ,Domaine Ostertag ,,,2001,,2,,,,,,,
,Pinot Gris ,Domaine Ostertag ,,,1999,,2,,,,,,,
,,,,,,,,,,,,,,
,,Frankreich/Bordeaux/Pessac-Léognan,,,,,,,,,,,,
,,,,,,,,,,,,,,
500,Pessac-Léognan,Domaine de Chevalier ,L´Esprit de Chevalier,,2007,,4,,,125.00 €,,,,
,Pessac-Léognan,Domaine de Chevalier ,L´Esprit de Chevalier,,2005,,2,,,,,,,
500,Pessac-Léognan,Domaine de Chevalier ,GRAN CRU CLASSE ,,1996,,3,,,260.00 €,,,,
500,Pessac-Léognan,Chateau Smith Haut Lafitte ,,,2007,,3,,,110.00 €,,,,
,Pessac-Léognan,Chateau Smith Haut Lafitte ,,,2006,,1,,,,,,,
,Pessac-Léognan,Chateau Smith Haut Lafitte ,,,2005,,1,,,,,,,
,Pessac-Léognan,Chateau Smith Haut Lafitte ,,,2000,,1,,,,,,,
,Pessac-Léognan,Chateau Smith Haut Lafitte ,,,1997,,3,,,,,,,
,Pessac-Léognan,Chateau Pape Clement,,,2005,,3,,,,,,,
500,Pessac-Léognan,Chateau Pape Clement,,,2004,,8,,,220.00 €,,,,
500,Pessac-Léognan,Chateau Laville Haut Brion,,,2005,,4,,,330.00 €,,,,
,,,,,,,,,,,,,,
,,Sauvignon blanc,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Loire - Pouilly Fumé,,,,,,,,,,,,
,,,,,,,,,,,,,,
500,Pouilly Fumé,Didier Dagueneau,,,2007,,4,,,85.00 €,,,,
,Pouilly Fumé,Didier Dagueneau,,,2005,,1,,,,,,,
500,Pouilly Fumé,Baron de L,,,2006,,3,,,115.00 €,,,,
500,Pouilly Fumé,Didier Dagueneau,BUISSON RENARD,,2007,,1,,,115.00 €,,,,
,Pouilly Fumé,Didier Dagueneau,BUISSON RENARD,,2005,,3,,,,,,,
,Pouilly Fumé,Didier Dagueneau,BUISSON RENARD,,2004,,1,,,,,,,
,Pouilly Fumé,Didier Dagueneau,BUISSON RENARD,,2002,,1,,,,,,,
500,Pouilly Fumé,Didier Dagueneau,SILEX ,,2009,,1,,,115.00 €,,,,
,,,,,,,,,,,,,,
,,Sancerre,,,,,,,,,,,,
,,,,,,,,,,,,,,
500,,Vacheron,,,,,,,,,,,,
,,,,,,,,,,,,,,
F,,BURGUND,,,,,,,,,,,,
,,,,,,,,,,,,,,
F,,Chablis Grand und Premier Cru,,,,,,,,,,,,
,,,,,,,,,,,,,,
513,Chablis Grand und Premier Cru,Jean Paul Droin,GRAND CRU LES CLOS,,2006,,3,,, 145.00 € ,,,,
514,Chablis Grand und Premier Cru,Domaine Francois Raveneau,BUTTEAUX,,2006,,4,,, 265.00 € ,,,,
,,,,,,,,,,,,,,
F,,Mersault                           Côte de Beaune (von Süden nach Norden),,,,,,,,,,,,
,,,,,,,,,,,,,,
520,Mersault,Domain Jacques Prieur,CLOS DE MAZERAY,,2006,,5,,, 145.00 € ,,,,
522,Mersault,Domain Jacques Prieur,PERRIERES PREMIER CRU,,2006,,4,,, 250.00 € ,,,,
523,Mersault,Hospices de Beaune,PREMIER CRU,,2002,,4,,, 220.00 € ,,,,
524,Mersault,Antoine Jobard,EN LA BARRE,,2007,,3,,, 145.00 € ,,,,
525,Mersault,Antoine Jobard,LES TILLETS,,2007,,2,,, 145.00 € ,,,,
526,Mersault,Antoine Jobard,PORUZOTS,,2007,,3,,, 165.00 € ,,,,
,,,,,,,,,,,,,,
F,,Puligny Montrachet,,,,,,,,,,,,
,,,,,,,,,,,,,,
532,Puligny Montrachet,Etienne Sauzet,,,2007,,16,,, 175.00 € ,,,,
,Puligny Montrachet,Etienne Sauzet,,,2006,,2,,,,,,,
534,Puligny Montrachet,Etienne Sauzet,1er CRU LES REFERTS,,2007,,12,,, 210.00 € ,,,,
,Puligny Montrachet,Etienne Sauzet,1er CRU LES REFERTS,,2006,,4,,,,,,,
535,Puligny Montrachet,Domaine Leflaive,1er CRU LES CLAVAILLONS ,,2007,,3,,, 380.00 € ,,,,
,Puligny Montrachet,Domaine Leflaive,1er CRU LES CLAVAILLONS ,,2006,,1,,,,,,,
,Puligny Montrachet,Domaine Leflaive,1er CRU LES FOLATIERES,,2007,,3,,,,,,,
536,Puligny Montrachet,Domaine Leflaive,1er CRU LES FOLATIERES,,2006,,5,,, 380.00 € ,,,,
,Puligny Montrachet,Domaine Leflaive,1er CRU PUCELLES,,2007,,2,,,,,,,
537,Puligny Montrachet,Domaine Leflaive,1er CRU PUCELLES,,2006,,5,,, 500.00 € ,,,,
,,,,,,,,,,,,,,
F,,Batard Montrachet,,,,,,,,,,,,
,,,,,,,,,,,,,,
550,Batard Montrachet,Jean Chartron,GRAND CRU,,2004,,5,,, 540.00 € ,,,,
551,Batard Montrachet,Domaine Leflaive,GRAND CRU,,2006,,1,,, 950.00 € ,,,,
,,,,,,,,,,,,,,
F,,Chevalier Montrachet,,,,,,,,,,,,
,,,,,,,,,,,,,,
561,Chevalier Montrachet,Jean Chartron,G. CRU CLOS DES CHEVALIERS,,2004,,5,,, 540.00 € ,,,,
562,Chevalier Montrachet,Domaine Leflaive,GRAND CRU,,2006,,5,,," 1,100.00 € ",,,,
,,,,,,,,,,,,,,
F,,Montrachet,,,,,,,,,,,,
,,,,,,,,,,,,,,
566,,Domain Jacques Prieur,MONTRACHET GRAND CRU,,2007,,5,,, 750.00 € ,,,,
,,,,,,,,,,,,,,
F,,Chassagne Montrachet,,,,,,,,,,,,
,,,,,,,,,,,,,,
580,Chassagne Montrachet,Bernard Moreau,GRAND VIN DE BOURGOGNE,,2007,,25,,, 85.00 € ,,,,
,,,,,,,,,,,,,,
F,,BURGUND,,,,,,,,,,,,
,,,,,,,,,,,,,,
F,,CÔTE DE BEAUNE ,,,,,,,,,,,,
,,,,,,,,,,,,,,
F,,BEAUNE CHAMPS,,,,,,,,,,,,
,,,,,,,,,,,,,,
2230,BEAUNE CHAMPS,Domaine Jacpues Prieur,1er CRU,,2006,,31,,, 75.00 € ,,,,
,,,,,,,,,,,,,,
F,,POMMARD,,,,,,,,,,,,
,,,,,,,,,,,,,,
2241,POMMARD,Hospices de Beaune,,,1982,,1,,, 145.00 € ,,,,
,,,,,,,,,,,,,,
F,,SAVIGNY,,,,,,,,,,,,
,,,,,,,,,,,,,,
2250,SAVIGNY,Domaine A.F. Gros,1er CRU LE CLOS DE GUETTES,,2002,,1,,, 75.00 € ,,,,
2251,SAVIGNY,Domaine Nicolas Potel,1er CRU LES HAUTS JARRONS,,2005,,4,,, 95.00 € ,,,,
,,,,,,,,,,,,,,
F,,CÔTE DE NUITS,,,,,,,,,,,,
,,,,,,,,,,,,,,
F,,NUITS ST. GEORGES,,,,,,,,,,,,
,,,,,,,,,,,,,,
2305,NUITS ST. GEORGES,Daniel Rion & Fils,,,1995,,1,,, 110.00 € ,,,,
2300,NUITS ST. GEORGES,Domaine de L´Arlot,1er CRU LES PETITS PLETS,,2008,,8,,, 110.00 € ,,,,
2301,NUITS ST. GEORGES,Alain Michelot,1er CRU LES PORÊTS-SAINT-GEORGES,,2005,,4,,, 125.00 € ,,,,
2302,NUITS ST. GEORGES,Domaine de L´Arlot,1er CRU CLOS DES FORETS SAINT GEORGES,,2006,,5,,, 125.00 € ,,,,
2303,NUITS ST. GEORGES,Domain Nicolas Potel,1er CRU LES DAMODES,,2005,,15,,, 210.00 € ,,,,
,,,,,,,,,,,,,,
F,,ECHEZEAUX,,,,,,,,,,,,
,,,,,,,,,,,,,,
2369,ECHEZEAUX,Domain Nicolas Potel,GRAND CRU,,2006,,8,,, 345.00 € ,,,,
,,,,,,,,,,,,,,
F,,VOSNE ROMANÉE,,,,,,,,,,,,
,,,,,,,,,,,,,,
2332,VOSNE ROMANÉE,Alain Hundelot-Noellat,,,2005,,10,,, 220.00 € ,,,,
2333,VOSNE ROMANÉE,Gros Frère et Soeur,,,2006,,6,,, 220.00 € ,,,,
2335,VOSNE ROMANÉE,Domaine de L´Arlot,1er CRU LES SUCHOTS,,2006,,10,,, 245.00 € ,,,,
2336,VOSNE ROMANÉE,Nicolas Potel,1er CRU AUX DESSUS DES MALCONSORTS,,2007,,6,,, 265.00 € ,,,,
,,,,,,,,,,,,,,
F,,CHAMBOLLE MUSIGNY,,,,,,,,,,,,
,,,,,,,,,,,,,,
2409,CHAMBOLLE MUSIGNY,Domaine Nicolas Potel,VIEILLES VIGNES,,2006,,4,,, 145.00 € ,,,,
2410,CHAMBOLLE MUSIGNY,Domaine A.F. Gros,,,2002,,3,,, 165.00 € ,,,,
2411,CHAMBOLLE MUSIGNY,Gilbert et Christine Felettig,,,2005,,5,,, 165.00 € ,,,,
2411,CHAMBOLLE MUSIGNY,Domaine Comte Georges de Vogüé ,,,2007,,7,,, 250.00 € ,,,,
,,,,,,,,,,,,,,
F,,GEVREY CHAMBERTIN,,,,,,,,,,,,
,,,,,,,,,,,,,,
,GEVREY CHAMBERTIN,Somain Marchand-Grillot ,,,2009,,6,,,,,,,
,GEVREY CHAMBERTIN,Domaine Fourrier ,VILLE VIGNE,,2009,,2,,,,,,,
2449,GEVREY CHAMBERTIN,Domaine Marchand-Grillot,,,2005,,4,,, 110.00 € ,,,,
2451,GEVREY CHAMBERTIN,Domaine Jacques Prieur,1er CRU,,2005,,25,,, 110.00 € ,,,,
2452,GEVREY CHAMBERTIN,Domaine Marchand-Grillot,1er CRU PETITE CHAPELLE ,,2005,,20,,, 145.00 € ,,,,
2452,GEVREY CHAMBERTIN,Domaine Marchand-Grillot,CHAMPERRIER,,2006,,8,,, 110.00 € ,,,,
2453,GEVREY CHAMBERTIN,Domaine Denis Mortet,VILLE VIGNE,,2006,,0,,, 145.00 € ,,,,
2455,GEVREY CHAMBERTIN,Domaine Nicolas Potel,GRAND CRU CHARMES CHAMBERTIN,,2006,,5,,, 185.00 € ,,,,
2455,GEVREY CHAMBERTIN,Jean & Jean-Louis Trapet,1er CRU,,2006,,5,,, 210.00 € ,,,,
2456,GEVREY CHAMBERTIN,André Ziltener,GRAND CRU,,1988,,2,,, 220.00 € ,,,,
2458,GEVREY CHAMBERTIN,Domaine Dugat-Py,COEUR DE ROY,,2005,,6,,, 265.00 € ,,,,
,,,,,,,,,,,,,,
F,,RICHEBOURG,,,,,,,,,,,,
,,,,,,,,,,,,,,
2350,RICHEBOURG,Domaine A.F. Gros,GRAND CRU,,2002,,5,,, 650.00 € ,,,,
,,,,,,,,,,,,,,
F,,CLOS DE VOUGEOT,,,,,,,,,,,,
,,,,,,,,,,,,,,
2390,CLOS DE VOUGEOT,Alain Hundelot-Noellat,GRAND CRU,,2004,,12,,, 385.00 € ,,,,
,,,,,,,,,,,,,,
F,,MOREY ST-DENIS,,,,,,,,,,,,
,,,,,,,,,,,,,,
2431,MOREY ST-DENIS,Clos des Lambrays,G.CRU CLOS DES LAMBRAYS,,2006,,3,,, 320.00 € ,,,,
,,,,,,,,,,,,,,
F,,BORDEAUX,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Cuvée Cabernet & Merlot,,,,,,,,,,,,
,,,,,,,,,,,,,,
F,,PESSAC - LÉOGNAN,,,,,,,,,,,,
,,,,,,,,,,,,,,
,PESSAC - LÉOGNAN,Domaine de Chevalier ,GRAN VIN ,,2005,,,3,,, 300.00 € ,,,
2500,PESSAC - LÉOGNAN,Haut-Bailly,LA PARDE DE HAUT-BAILLY,,2006,,40,,, 110.00 € ,,,,
2503,PESSAC - LÉOGNAN,Chateau Smith Haut Lafitte,GRAN CRU CLASSÉ,,2002,,2,,, 185.00 € ,,,,
2504,PESSAC - LÉOGNAN,Chateau Smith Haut Lafitte,GRAN CRU CLASSÉ,,2005,,5,,, 210.00 € ,,,,
,PESSAC - LÉOGNAN,Chateau Smith Haut Lafitte,GRAN CRU CLASSÉ, MAGNUM ,2020,,,,1,,,,,
2511,PESSAC - LÉOGNAN,Chateau Haut - Brion,GRAND CRU CLASSÉ, PRIVAT  ,2004,,4,,, 500.00 € ,,,,
2512,PESSAC - LÉOGNAN,Chateau Haut - Brion,GRAND CRU CLASSÉ, PRIVAT  ,2001,,1,,, 570.00 € ,,,,
,PESSAC - LÉOGNAN,Chateau Haut - Brion,GRAND CRU CLASSÉ, MAGNUM ,2010,,,2,,,,,,
,,,,,,,,,,,,,,
F,,HAUT - MÉDOC,,,,,,,,,,,,
,,,,,,,,,,,,,,
2610,HAUT - MÉDOC,Chateau Soudars,,,2005,,11,,, 105.00 € ,,,,
2613,HAUT - MÉDOC,Chateau De Villegeorge,,,2005,,11,,, 105.00 € ,,,,
2615,HAUT - MÉDOC,Chateau Mille Roses,,,2005,,11,,, 105.00 € ,,,,
2620,HAUT - MÉDOC,Chateau Sociando-Mallet,,,1997,,4,,, 115.00 € ,,,,
2622,HAUT - MÉDOC,Chateau Sociando-Mallet,,,2005,,18,,, 125.00 € ,,,,
2623,HAUT - MÉDOC,Chateau Sociando-Mallet,,,2009,,11,,, 145.00 € ,,,,
,,,,,,,,,,,,,,
F,,MARGAUX,,,,,,,,,,,,
,,,,,,,,,,,,,,
2630,MARGAUX,Chateau Malescot St. Exupery,3ÈME CRU CLASSÉ,,2004,,5,,, 125.00 € ,,,,
2631,MARGAUX,Chateau Malescot St. Exupery,3ÈME CRU CLASSÉ,,2002,,6,,, 125.00 € ,,,,
2635,MARGAUX,Chateau Giscours,3ÈME CRU CLASSÉ,,2004,,4,,, 145.00 € ,,,,
2640,MARGAUX,Chateau Rauzan Segla,2ÈME CRU CLASSÉ,,2004,,9,,, 165.00 € ,,,,
2641,MARGAUX,Chateau Rauzan Segla,2ÈME CRU CLASSÉ,,2001,,5,,, 175.00 € ,,,,
2643,MARGAUX,Chateau D`Issan,3ÈME CRU CLASSÉ,,2005,,11,,, 185.00 € ,,,,
2645,MARGAUX,Pavillon Rouge de Chateau Margaux,,,2004,,2,,, 250.00 € ,,,,
,MARGAUX,Cahteau Palmer ,,,1992, PRIVAT  ,1,,,,,,,
,,,,,,,,,,,,,,
F,,SAINT JULIEN,,,,,,,,,,,,
,,,,,,,,,,,,,,
2685,SAINT JULIEN,Chateau Gruaud Larose,GRAND CRU CLASSÉ,,2006,,9,,, 110.00 € ,,,,
2690,SAINT JULIEN,Chateau Leoville Poyferre,2ÈME CRU CLASSÉ,,2004,,12,,, 135.00 € ,,,,
2695,SAINT JULIEN,Chateau Ducru Beaucaillou,2ÈME CRU CLASSÉ,,2001,,8,,, 145.00 € ,,,,
2705,SAINT JULIEN,Chateau Leoville Barton,2ÈME CRU CLASSÉ,,2004,,12,,, 145.00 € ,,,,
,SAINT JULIEN,Chateau Leoville Barton,2ÈME CRU CLASSÉ,,2003,,2,,,,,,,
2706,SAINT JULIEN,Chateau Leoville Barton,2ÈME CRU CLASSÉ,,2008,,3,,, 155.00 € ,,,,
,SAINT JULIEN,Chateau Leoville Barton,2ÈME CRU CLASSÉ,,2006,,11,,,,,,,
2707,SAINT JULIEN,Chateau Leoville Barton,2ÈME CRU CLASSÉ,,2005,,22,,, 185.00 € ,,,,
2710,SAINT JULIEN,Chateau Leoville Las Cases,2ÈME CRU CLASSÉ,,2005,,3,,, 255.00 € ,,,,
,SAINT JULIEN,Chateau Leoville Las Cases,2ÈME CRU CLASSÉ,,2004,,6,,,,,,,
,,,,,,,,,,,,,,
F,,SAINT ESTÈPHE,,,,,,,,,,,,
,,,,,,,,,,,,,,
,SAINT ESTÈPHE,Chateau Phelan Segur,,,2013,,1,,,,,,,
2819,SAINT ESTÈPHE,Chateau Phelan Segur,,,2007,,6,,, 145.00 € ,,,,
2820,SAINT ESTÈPHE,Chateau La Dame de Montrose,, Zweitwein ,1996,,2,,, 165.00 € ,,,,
2825,SAINT ESTÈPHE,Chateau Tronquoy Lalande,,,2005,,6,,, 185.00 € ,,,,
2830,SAINT ESTÈPHE,Chateau Montrose,2ÈME CRU CLASSÉ,,2004,,9,,, 210.00 € ,,,,
2831,SAINT ESTÈPHE,Chateau Montrose,2ÈME CRU CLASSÉ,,2001,,8,,, 220.00 € ,,,,
2835,SAINT ESTÈPHE,Chateau Calon Segur,GRAND CRU CLASSÉ, nördlichste ,2005,,26,,, 305.00 € ,,,,
2841,SAINT ESTÈPHE,Chateau Cos d´Estournel,2ÈME CRU CLASSÉ,,2005,,,,, 325.00 € ,,,,
,,,,,,,,,,,,,,
F,,PAUILLAC,,,,,,,,,,,,
,,,,,,,,,,,,,,
,PAUILLAC,Le Pauillac de Chateau Latour,,,2006,,,1,,," 1,500.00 € ",,,
2750,PAUILLAC,Le Pauillac de Chateau Latour,,,2005,,2,,, 145.00 € ,,,,
2755,PAUILLAC,Chateau Duhart Milon,4ÈME CRU CLASSÉ, modern ,2006,,12,,, 155.00 € ,,,,
2756,PAUILLAC,Chateau Duhart Milon,4ÈME CRU CLASSÉ, modern ,2005,,14,,, 165.00 € ,,,,
2760,PAUILLAC,Chateau Pichon Longueville,2ÈME CRU CLASSÉ, Baron ,2004,,11,,, 325.00 € ,,,,
2759,PAUILLAC,Chateau Pontet Canet,5ÈME GRAND CRU CLASSÉ,,2006,,16,,, 220.00 € ,,,,
2759,PAUILLAC,Chateau Pontet Canet,5ÈME GRAND CRU CLASSÉ,,2007,,15,,, 220.00 € ,,,,
2762,PAUILLAC,Chateau Pontet Canet,5ÈME GRAND CRU CLASSÉ,,2008,,27,,, 320.00 € ,,,,
2762,PAUILLAC,Chateau Pontet Canet,5ÈME GRAND CRU CLASSÉ,,2009,,11,,, 320.00 € ,,,,
2762,PAUILLAC,Chateau Pontet Canet,5ÈME GRAND CRU CLASSÉ,,2018,,24,3,, 280.00 € ,,,,
2765,PAUILLAC,Chateau Lynch Bages,GRAND CRU CLASSÉ,,1990,,1,,, 320.00 € ,,,,
,PAUILLAC,Chateau Lynch Bages,GRAND CRU CLASSÉ,,1982,,2,,,,,,,
,,,,,,,,,,,,,,
F,,POMEROL,,,,,,,,,,,,
,,,,,,,,,,,,,,
2580,POMEROL,Chateau Gombaude Guillot,, BIO ,2005,,30,6,, 105.00 € , 180.00 € ,,,
2583,POMEROL,Chateau L`Eglise,LA PETITE EGLISE,,2000,,10,,, 125.00 € ,,,,
2584,POMEROL,Chateau Le Bon Pasteur,,,2007,,5,,, 145.00 € ,,,,
2585,POMEROL,Chateau Gazin,GRAND VIN,,2004,,5,,, 185.00 € ,,,,
2585,POMEROL,Chateau Gazin,GRAND VIN,,2009,,9,,, 185.00 € ,,,,
2587,POMEROL,Chateau Latour a Pomerol,GRAND VIN,,2004,,4,,, 220.00 € ,,,,
2593,POMEROL,Chateau Certan de May,GRAND VIN, Nachbar von Petrus ,2005,,12,,, 320.00 € ,,,,
2595,POMEROL,Vieux Chateau Certan,GRAND VIN, PRIVAT  ,2001,,11,,, 320.00 € ,,,,
2600,POMEROL,Chateau La Conseillante,GRAND VIN,,2006,,11,,, 355.00 € ,,,,
,POMEROL,Chateau La Conseillante,GRAND VIN, PRIVAT  ,1993,,3,,,,,,,
,POMEROL,Chateau La Conseillante,GRAND VIN, PRIVAT  ,1992,,1,,,,,,,
,POMEROL,Chateau Clinet ,, PRIVAT  ,1985,,1,,,,,,,
,POMEROL,Chateau Clinet ,,,,,,,,,,,,
,POMEROL,Chateau L´Evangile ,,,2000,,,,,, 750.00 € ,,,
,,,,,,,,,,,,,,
F,,SAINT EMILION,,,,,,,,,,,,
,,,,,,,,,,,,,,
2525,SAINT EMILION,Chateau Beau Sejour Becot,GRAND CRU CLASSÉ,,2004,,6,,, 125.00 € ,,,,
2530,SAINT EMILION,Chateau Canon,GRAND CRU CLASSÉ,,2004,,2,,, 135.00 € ,,,,
2531,SAINT EMILION,Chateau Canon,GRAND CRU CLASSÉ,,2003,,3,,, 165.00 € ,,,,
2535,SAINT EMILION,Chateau Magdelaine,GRAND CRU CLASSÉ,,1999,,3,,, 185.00 € ,,,,
2540,SAINT EMILION,Chateau Canon La Gaffeliere,GRAND CRU CLASSÉ,,2004,,2,,, 185.00 € ,,,,
2550,SAINT EMILION,Chateau Figeac,GRAND CRU CLASSÉ,,2005,,8,,, 385.00 € ,,,,
2555,SAINT EMILION,Chateau Tertre Roteboeuf,GRAND CRU CLASSÉ, PRIVAT  ,2001,,10,,, 385.00 € ,,,,
2560,SAINT EMILION,Chateau du Vieux-G.,GRAND CRU CLASSÉ,,1970,,1,,, 420.00 € ,,,,
2563,SAINT EMILION,Chateau Pavie,GRAND CRU CLASSÉ,,1990,,1,,, 520.00 € ,,,,
2567,SAINT EMILION,Chateau Cheval Blanc,GRAND CRU CLASSÉ, PRIVAT  ,1975,,1,,," 1,250.00 € ",NICHT VERKAUFEN ,,,
,SAINT EMILION,Chateau Ausone ,GRAND CRU CLASSÉ, PRIVAT  ,2001,,2,,,,,,,
,,,,,,,,,,,,,,
,,Cuvée Cabernet & Merlot & Syrah & Petit Verdot…,,,,,,,,,,,,
,,,,,,,,,,,,,,
F,,MOULIS,,,,,,,,,,,,
,,,,,,,,,,,,,,
2625,MOULIS,Chateau Duplessis,,,2005,,11,,, 65.00 € ,,,,
2627,MOULIS,Chateau Poujeaux,, tradit. ,1998,,11,,, 65.00 € ,,,,
2628,MOULIS,Chateau Poujeaux,, tradit. ,2005,,23,,, 65.00 € ,,,,
,,,,,,,,,,,,,,
,,Cuvée Grenache & Syrah,,,,,,,,,,,,
,,,,,,,,,,,,,,
F,,CHATEAUNEUF DU PAPE,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
2855,CHATEAUNEUF DU PAPE,Domaine De Villeneufe,LES VIEILLES VIGNES,,2005,,3,,, 75.00 € ,,,,
2857,CHATEAUNEUF DU PAPE,Paul Avril,CLOS DES PAPES,,2006,,3,,, 125.00 € ,,,,
,,,,,,,,,,,,,,
,,Syrah,,,,,,,,,,,,
,,,,,,,,,,,,,,
F,,CORNAS,,,,,,,,,,,,
,,,,,,,,,,,,,,
2862,CORNAS,Maison M. Chapoutier,LES ARENES,BIO-DYNAM.,2008,,4,,, 75.00 € ,,,,
