external_id,name,vintage,info,internal_notes,size,price,quantity
2622,HAUT - MÉDOC Chateau Sociando-Mallet,2005,,,BOTTLE, 125.00 € ,18
2623,HAUT - MÉDOC Chateau Sociando-Mallet,2009,,,BOTTLE, 145.00 € ,11
2630,MARGAUX Chateau Malescot St. Exupery 3ÈME CRU CLASSÉ,2004,,,BOTTLE, 125.00 € ,5
2631,MARGAUX Chateau Malescot St. Exupery 3ÈME CRU CLASSÉ,2002,,,BOTTLE, 125.00 € ,6
2635,MARGAUX Chateau Giscours 3ÈME CRU CLASSÉ,2004,,,BOTTLE, 145.00 € ,4
2640,MARGAUX Chateau Rauzan Segla 2ÈME CRU CLASSÉ,2004,,,BOTTLE, 165.00 € ,9
2641,MARGAUX Chateau Rauzan Segla 2ÈME CRU CLASSÉ,2001,,,BOTTLE, 175.00 € ,5
2643,MARGAUX Chateau D`Issan 3ÈME CRU CLASSÉ,2005,,,BOTTLE, 185.00 € ,11
2645,MARGAUX Pavillon Rouge de Chateau Margaux,2004,,,BOTTLE, 250.00 € ,2
,MARGAUX Cahteau Palmer,1992, PRIVAT  ,,BOTTLE,,1
2685,SAINT JULIEN Chateau Gruaud Larose GRAND CRU CLASSÉ,2006,,,BOTTLE, 110.00 € ,9
2690,SAINT JULIEN Chateau Leoville Poyferre 2ÈME CRU CLASSÉ,2004,,,BOTTLE, 135.00 € ,12
2695,SAINT JULIEN Chateau Ducru Beaucaillou 2ÈME CRU CLASSÉ,2001,,,BOTTLE, 145.00 € ,8
2705,SAINT JULIEN Chateau Leoville Barton 2ÈME CRU CLASSÉ,2004,,,BOTTLE, 145.00 € ,12
,SAINT JULIEN Chateau Leoville Barton 2ÈME CRU CLASSÉ,2003,,,BOTTLE,,2
2706,SAINT JULIEN Chateau Leoville Barton 2ÈME CRU CLASSÉ,2008,,,BOTTLE, 155.00 € ,3
,SAINT JULIEN Chateau Leoville Barton 2ÈME CRU CLASSÉ,2006,,,BOTTLE,,11
2707,SAINT JULIEN Chateau Leoville Barton 2ÈME CRU CLASSÉ,2005,,,BOTTLE, 185.00 € ,22
2710,SAINT JULIEN Chateau Leoville Las Cases 2ÈME CRU CLASSÉ,2005,,,BOTTLE, 255.00 € ,3
,SAINT JULIEN Chateau Leoville Las Cases 2ÈME CRU CLASSÉ,2004,,,BOTTLE,,6
,SAINT ESTÈPHE Chateau Phelan Segur,2013,,,BOTTLE,,1
2819,SAINT ESTÈPHE Chateau Phelan Segur,2007,,,BOTTLE, 145.00 € ,6
2820,SAINT ESTÈPHE Chateau La Dame de Montrose,1996,, Zweitwein ,BOTTLE, 165.00 € ,2
2825,SAINT ESTÈPHE Chateau Tronquoy Lalande,2005,,,BOTTLE, 185.00 € ,6
2830,SAINT ESTÈPHE Chateau Montrose 2ÈME CRU CLASSÉ,2004,,,BOTTLE, 210.00 € ,9
2831,SAINT ESTÈPHE Chateau Montrose 2ÈME CRU CLASSÉ,2001,,,BOTTLE, 220.00 € ,8
2835,SAINT ESTÈPHE Chateau Calon Segur GRAND CRU CLASSÉ,2005,, nördlichste ,BOTTLE, 305.00 € ,26
,PAUILLAC Le Pauillac de Chateau Latour,2006,,,MAGNUM," 1,500.00 € ",1
2750,PAUILLAC Le Pauillac de Chateau Latour,2005,,,BOTTLE, 145.00 € ,2
2755,PAUILLAC Chateau Duhart Milon 4ÈME CRU CLASSÉ,2006,, modern ,BOTTLE, 155.00 € ,12
2756,PAUILLAC Chateau Duhart Milon 4ÈME CRU CLASSÉ,2005,, modern ,BOTTLE, 165.00 € ,14
2760,PAUILLAC Chateau Pichon Longueville 2ÈME CRU CLASSÉ,2004,, Baron ,BOTTLE, 325.00 € ,11
2759,PAUILLAC Chateau Pontet Canet 5ÈME GRAND CRU CLASSÉ,2006,,,BOTTLE, 220.00 € ,16
2759,PAUILLAC Chateau Pontet Canet 5ÈME GRAND CRU CLASSÉ,2007,,,BOTTLE, 220.00 € ,15
2762,PAUILLAC Chateau Pontet Canet 5ÈME GRAND CRU CLASSÉ,2008,,,BOTTLE, 320.00 € ,27
2762,PAUILLAC Chateau Pontet Canet 5ÈME GRAND CRU CLASSÉ,2009,,,BOTTLE, 320.00 € ,11
2762,PAUILLAC Chateau Pontet Canet 5ÈME GRAND CRU CLASSÉ,2018,,,BOTTLE, 280.00 € ,24
2762,PAUILLAC Chateau Pontet Canet 5ÈME GRAND CRU CLASSÉ,2018,,,MAGNUM,,3
2765,PAUILLAC Chateau Lynch Bages GRAND CRU CLASSÉ,1990,,,BOTTLE, 320.00 € ,1
,PAUILLAC Chateau Lynch Bages GRAND CRU CLASSÉ,1982,,,BOTTLE,,2
2580,POMEROL Chateau Gombaude Guillot,2005,, BIO ,BOTTLE, 105.00 € ,30
2580,POMEROL Chateau Gombaude Guillot,2005,, BIO ,MAGNUM, 180.00 € ,6
2583,POMEROL Chateau L`Eglise LA PETITE EGLISE,2000,,,BOTTLE, 125.00 € ,10
2584,POMEROL Chateau Le Bon Pasteur,2007,,,BOTTLE, 145.00 € ,5
2585,POMEROL Chateau Gazin GRAND VIN,2004,,,BOTTLE, 185.00 € ,5
2585,POMEROL Chateau Gazin GRAND VIN,2009,,,BOTTLE, 185.00 € ,9
2587,POMEROL Chateau Latour a Pomerol GRAND VIN,2004,,,BOTTLE, 220.00 € ,4
2593,POMEROL Chateau Certan de May GRAND VIN,2005,, Nachbar von Petrus ,BOTTLE, 320.00 € ,12
2595,POMEROL Vieux Chateau Certan GRAND VIN,2001, PRIVAT  ,,BOTTLE, 320.00 € ,11
2600,POMEROL Chateau La Conseillante GRAND VIN,2006,,,BOTTLE, 355.00 € ,11
,POMEROL Chateau La Conseillante GRAND VIN,1993, PRIVAT  ,,BOTTLE,,3
,POMEROL Chateau La Conseillante GRAND VIN,1992, PRIVAT  ,,BOTTLE,,1
,POMEROL Chateau Clinet,1985, PRIVAT  ,,BOTTLE,,1
2525,SAINT EMILION Chateau Beau Sejour Becot GRAND CRU CLASSÉ,2004,,,BOTTLE, 125.00 € ,6
2530,SAINT EMILION Chateau Canon GRAND CRU CLASSÉ,2004,,,BOTTLE, 135.00 € ,2
2531,SAINT EMILION Chateau Canon GRAND CRU CLASSÉ,2003,,,BOTTLE, 165.00 € ,3
2535,SAINT EMILION Chateau Magdelaine GRAND CRU CLASSÉ,1999,,,BOTTLE, 185.00 € ,3
2540,SAINT EMILION Chateau Canon La Gaffeliere GRAND CRU CLASSÉ,2004,,,BOTTLE, 185.00 € ,2
2550,SAINT EMILION Chateau Figeac GRAND CRU CLASSÉ,2005,,,BOTTLE, 385.00 € ,8
2555,SAINT EMILION Chateau Tertre Roteboeuf GRAND CRU CLASSÉ,2001, PRIVAT  ,,BOTTLE, 385.00 € ,10
2560,SAINT EMILION Chateau du Vieux-G. GRAND CRU CLASSÉ,1970,,,BOTTLE, 420.00 € ,1
2563,SAINT EMILION Chateau Pavie GRAND CRU CLASSÉ,1990,,,BOTTLE, 520.00 € ,1
2567,SAINT EMILION Chateau Cheval Blanc GRAND CRU CLASSÉ,1975, PRIVAT  ,,BOTTLE," 1,250.00 € ",1
,SAINT EMILION Chateau Ausone  GRAND CRU CLASSÉ,2001, PRIVAT  ,,BOTTLE,,2
2625,MOULIS Chateau Duplessis,2005,,,BOTTLE, 65.00 € ,11
2627,MOULIS Chateau Poujeaux,1998,, tradit. ,BOTTLE, 65.00 € ,11
2628,MOULIS Chateau Poujeaux,2005,, tradit. ,BOTTLE, 65.00 € ,23
2855,CHATEAUNEUF DU PAPE Domaine De Villeneufe LES VIEILLES VIGNES,2005,,,BOTTLE, 75.00 € ,3
2857,CHATEAUNEUF DU PAPE Paul Avril CLOS DES PAPES,2006,,,BOTTLE, 125.00 € ,3
2862,CORNAS Maison M. Chapoutier LES ARENES,2008,,BIO-DYNAM.,BOTTLE, 75.00 € ,4
2860,CORNAS Domaine Clape RENAISSANCE,2005,,,BOTTLE, 115.00 € ,12
2865,CROZES HERMITAGE Alain Graillot,2005,,,BOTTLE, 75.00 € ,1
2875,HERMITAGE Maison M. Chapoutier MONIER DE LA SIZERANNE,2008,,BIO-DYNAM.,BOTTLE, 125.00 € ,6
2885,HERMITAGE Domaine Jean-Louis Chave,2008,,,BOTTLE, 288.00 € ,6
715,Redstone Capelands Wine Estate,2016,,,MAGNUM,,1
,Redstone Capelands Wine Estate,2014,,,MAGNUM,,1
,Redstone Capelands Wine Estate,2011,,,MAGNUM,,1
,Pinot Bianco  PLÖTZNER Kellerei St. Pauls,2011,,,MAGNUM, 80.00 € ,1
,Pinot Bianco  PLÖTZNER Kellerei St. Pauls,2015,,,MAGNUM, 80.00 € ,1
,Pinot Bianco  KUNSTSTÜCK Kellerei Kaltern,2014,,,MAGNUM, 80.00 € ,1
,Pinot Bianco  VINSCHGAU Falkenstein,2009,,,MAGNUM, 80.00 € ,1
,Sauvignon MANTELE Kellerei Nals-Margreid,2010,,,MAGNUM, 80.00 € ,1
,Sauvignon PASSION Kellerei St. Pauls,2008,,,MAGNUM, 90.00 € ,1
,Sauvignon PASSION Kellerei St. Pauls,2009,,,MAGNUM, 90.00 € ,1
,Sauvignon LAFOA Kellerei Schreckbichl,2008,,,MAGNUM, 145.00 € ,1
,Sauvignon WINKL Kellerei Terlan,2018,,,MAGNUM, 105.00 € ,1
,Sauvignon VINSCHGAU Falkenstein,2009,,,MAGNUM, 95.00 € ,1
,Sauvignon QUARZ Kellerei Terlan,2008,,,MAGNUM, 140.00 € ,1
,Sauvignon QUARZ Kellerei Terlan,2009,,,MAGNUM, 140.00 € ,1
,Sauvignon QUARZ Kellerei Terlan,2010,,,MAGNUM, 140.00 € ,1
,Sauvignon QUARZ Kellerei Terlan,2011,,,MAGNUM, 140.00 € ,1
,Riesling VINSCHGAU Falkenstein,2009,,,MAGNUM, 95.00 € ,1
,Riesling UNTERORTL Weingut Juval,2010,,,MAGNUM, 95.00 € ,1
,Riesling VIELANDERS Röckhof,2016,,,MAGNUM, 95.00 € ,1
,Riesling GROSSES GEWÄCHS Schloss Johannisberg,2009,,,MAGNUM, 115.00 € ,1
,Riesling ALTE REBEN Van Volxem,2010,,,MAGNUM, 115.00 € ,1
,Cuvée DE VITE Weingut Hofstätter,2018,,,MAGNUM, 80.00 € ,1
,Cuvée MANNA Franz Haas,2007,,,MAGNUM, 125.00 € ,1
,Cuvée NOVA DOMUS Kellerei Terlan,2010,3l,,JEROBOAM, 260.00 € ,1
,Vernatsch QUINTESSENZ Kellerei Kaltern,2017,,,MAGNUM, 65.00 € ,1
,Pinot Nero - Blauburgunder RISERVA Weingut Niedermayr,2007,,,MAGNUM, 120.00 € ,1
,Merlot HUBERFELD Kellerei St. Pauls,2013,,,MAGNUM, 110.00 € ,1
,Merlot PASSION Kellerei St. Pauls,2013,,,MAGNUM, 130.00 € ,1
,Merlot SCHWEIZER Franz Haas,1996,,,MAGNUM, 160.00 € ,1
,Merlot ANNA M Weingut Lacknerhof,2009,,,MAGNUM, 160.00 € ,1
,Merlot ANNA M Weingut Lacknerhof,2010,,,MAGNUM, 160.00 € ,1
,Lagrein  GRIES Kellerei Terlan,2010,,,MAGNUM, 95.00 € ,1
,Lagrein  FRAUENRIEGEL Kellerei Kurtatsch,2014,,,MAGNUM, 130.00 € ,1
,Lagrein  PRESTIGE Kellerei Bozen,1995,,,MAGNUM, 140.00 € ,1
,Lagrein  PRESTIGE Kellerei Bozen,1997,,,MAGNUM, 140.00 € ,1
,Lagrein  PRESTIGE Kellerei Bozen,2000,,,MAGNUM, 140.00 € ,1
,Lagrein  ABTEI Muri Gries,2005,,,MAGNUM, 210.00 € ,1
,Lagrein  ABTEI Muri Gries,1999,,,MAGNUM, 210.00 € ,1
,Lagrein  ABTEI Muri Gries,2000,,,MAGNUM, 210.00 € ,1
,Lagrein  ABTEI Muri Gries,1997,,,MAGNUM, 210.00 € ,1
,Lagrein  RISERVA Josephus Unterganzner,2001,,,MAGNUM, 165.00 € ,1
,Lagrein  RISERVA Josephus Unterganzner,2009,,,MAGNUM, 180.00 € ,1
,Lagrein  TABERHOF Kellerei Bozen,2000,,,MAGNUM, 180.00 € ,1
,Lagrein  TABERHOF Kellerei Bozen,2001,,,MAGNUM, 180.00 € ,1
,Lagrein  STEINRAFFLER Hofstätter,1995,,,MAGNUM, 150.00 € ,1
,Lagrein  STEINRAFFLER Hofstätter,1997,,,MAGNUM, 180.00 € ,1
,Lagrein  STEINRAFFLER Hofstätter,2004,,,MAGNUM, 160.00 € ,1
,Lagrein  MIRELL Ansitz Waldgries,2009,,,MAGNUM, 260.00 € ,1
,Cabernet Sauvignon RISERVA KAMPILL Josephus Unterganzner,2007,,,MAGNUM, 120.00 € ,1
,Cabernet Sauvignon RISERVA KAMPILL Josephus Unterganzner,2009,,,MAGNUM, 120.00 € ,1
,Cabernet Sauvignon RISERVA Josephus Unterganzner,2001,,,MAGNUM, 120.00 € ,1
,Cabernet Sauvignon Josephus Unterganzner,1999,,,MAGNUM, 140.00 € ,1
,Cabernet Sauvignon Josephus Unterganzner,2000,,,MAGNUM, 140.00 € ,1
,Cabernet PFARRHOF Kellerei Kaltern,2002,,,MAGNUM, 140.00 € ,1
,Cabernet MUMELTER Kellerei Bozen-Gries,2000,,,MAGNUM, 145.00 € ,1
,Cabernet ST. VALENTIN Kellerei St. Michael-Eppan,2000,,,MAGNUM, 160.00 € ,1
,Cabernet  KUNSTSTÜCK Kellerei Kaltern,2015,,,MAGNUM, 160.00 € ,1
,Cabernet TÓR LÖWENGANG Alois Lageder,2000,,,MAGNUM, 160.00 € ,1
,Cabernet TÓR LÖWENGANG Alois Lageder,2004,,,MAGNUM, 160.00 € ,1
,Cabernet TÓR LÖWENGANG Alois Lageder,2007,,,MAGNUM, 160.00 € ,1
,Cabernet TÓR LÖWENGANG Alois Lageder,2007,3L,,JEROBOAM, 340.00 € ,1
,Cabernet RAUT Clemens Waldthaler,1997,,,MAGNUM, 160.00 € ,1
,Cabernet CASTEL  Schwanburg,1990,,,MAGNUM, 380.00 € ,1
,Cabernet COR Alois Lageder,2006,,,MAGNUM, 190.00 € ,1
,Cabernet COR Alois Lageder,2003,,,MAGNUM, 190.00 € ,1
,Cuvée CORNELIUS Kellerei Schreckbichl,1999,,,MAGNUM, 160.00 € ,1
,Cuvée CASSIANO Tenua Manincor,2007,,,MAGNUM, 160.00 € ,1
,Cuvée RUSCUS Weingut Lacknerhof,2009,,,MAGNUM, 160.00 € ,1
,Cuvée RUSCUS Weingut Lacknerhof,2010,,,MAGNUM, 160.00 € ,1
,Cuvée ARZIO Baron di Pauli,2007,,,MAGNUM, 160.00 € ,1
,Cuvée REIF Josephus Unterganzner,2007,,,MAGNUM, 180.00 € ,1
,Cuvée REIF Josephus Unterganzner,2008,,,MAGNUM, 180.00 € ,1
,Cuvée REIF Josephus Unterganzner,2005,,,MAGNUM, 180.00 € ,1
,Cuvée REIF Josephus Unterganzner,2003,,,MAGNUM, 210.00 € ,1
,Cuvée REIF Josephus Unterganzner,2002,,,MAGNUM, 210.00 € ,1
,Cuvée REIF Josephus Unterganzner,2001,,,MAGNUM, 220.00 € ,1
,Cuvée REIF Josephus Unterganzner,2009,DMG,,JEROBOAM, 440.00 € ,1
,Barbera d´Alba Roberto Voerzio,2007,,,MAGNUM, 160.00 € ,1
,Cà del Pazzo Caparzo,1990,,,MAGNUM, 160.00 € ,1
,Chianti   CLASSICO VIGNETTO BELLAVISTA Castello di Ama,1990,,,MAGNUM, 420.00 € ,1
,Sangiovese COLONIA Felsina,2006,,,MAGNUM, 160.00 € ,1
,Flaccianello della Pieve Fontodi,2008,,,MAGNUM, 320.00 € ,1
,Bramasole Antinori,2006,,,MAGNUM, 180.00 € ,1
,Guado al Tasso Antinori,2008,,,MAGNUM, 420.00 € ,1
,Baja al Vento Folonari,2009,,,MAGNUM, 110.00 € ,1
,Baja al Vento Folonari,2011,,,MAGNUM, 110.00 € ,1
,Ceccante Grillesino,2012,,,MAGNUM, 190.00 € ,1
,Il Pareto Tenuta Nozzole,1999,,,MAGNUM, 150.00 € ,1
,Il Pareto Tenuta Nozzole,2000,,,MAGNUM, 150.00 € ,1
,Percarlo Martini di Cigala,1997,,,MAGNUM, 260.00 € ,1
,SCRIO Le Macchiole,2006,,,MAGNUM, 165.00 € ,1
,MESSORIO Le Macchiole,2008,,,MAGNUM, 420.00 € ,1
,Biserno Campo di Sasso,2008,,,MAGNUM, 280.00 € ,1
,Biserno LODOVICO,2007,,,MAGNUM, 800.00 € ,1
,DUEMANI Cabernet Franc,2008,,,MAGNUM, 320.00 € ,1
,Tignanello Marchesi Antinori,1994,,,MAGNUM, 288.00 € ,1
,Tignanello Marchesi Antinori,2007,,,MAGNUM, 320.00 € ,1
,Brunello di Montalcino VIGNAFERROVIA Marchesi Antinori,2004,,,MAGNUM, 380.00 € ,1
,Brunello di Montalcino LA FUGA Folonari,2007,,,MAGNUM, 280.00 € ,1
,Argentiera Tenuta Argentiera,2016,,,MAGNUM, 180.00 € ,1
,Giorgio Bartolomäus Tenuta Argentiera,2006,,,MAGNUM, 250.00 € ,1
,Sassicaia Tenuta San Guido,1980,,,MAGNUM," 2,500.00 € ",1
,Sassicaia Tenuta San Guido,1982,,,MAGNUM," 3,200.00 € ",1
,Sassicaia Tenuta San Guido,1988,,,MAGNUM," 2,800.00 € ",1
,Sassicaia Tenuta San Guido,1989,,,MAGNUM," 2,200.00 € ",1
,Sassicaia Tenuta San Guido,1989,3l,,JEROBOAM," 4,800.00 € ",1
,Sassicaia Tenuta San Guido,1990,,,MAGNUM," 2,600.00 € ",1
,Sassicaia Tenuta San Guido,1994,,,MAGNUM," 1,600.00 € ",1
,Sassicaia Tenuta San Guido,1996,,,MAGNUM," 1,600.00 € ",1
,Sassicaia Tenuta San Guido,1997,,,MAGNUM," 2,600.00 € ",1
,Sassicaia Tenuta San Guido,1999,,,MAGNUM," 1,600.00 € ",1
,Sassicaia Tenuta San Guido,2000,,,MAGNUM," 2,600.00 € ",1
,Sassicaia Tenuta San Guido,2002,,,MAGNUM," 1,600.00 € ",1
,Sassicaia Tenuta San Guido,2003,,,MAGNUM," 1,600.00 € ",1
,Sassicaia Tenuta San Guido,2004,,,MAGNUM," 1,600.00 € ",1
,Sassicaia Tenuta San Guido,2008,,,MAGNUM," 1,600.00 € ",1
,Sassicaia Tenuta San Guido,2009,,,MAGNUM," 2,600.00 € ",1
,Sassicaia Tenuta San Guido,2009,3l,,JEROBOAM," 4,800.00 € ",1
,Sassicaia Tenuta San Guido,2012,,,MAGNUM," 1,600.00 € ",1
,Sassicaia Tenuta San Guido,2013,,,MAGNUM," 1,600.00 € ",1
,Sassicaia Tenuta San Guido,2014,,,MAGNUM," 1,600.00 € ",1
,Sassicaia Tenuta San Guido,2016,,,MAGNUM," 1,800.00 € ",1
,50 & 50 Avignonesi&Capanelle,1993,,,MAGNUM, 450.00 € ,1
,Masseto Tenuta Ornellaia,2009,,,MAGNUM," 2,200.00 € ",1
,Masseto Tenuta Ornellaia,2010,,,MAGNUM," 2,300.00 € ",1
,Masseto Tenuta Ornellaia,2011,,,MAGNUM," 2,400.00 € ",1
,Solaia Marchesi Antinori,2008,,,MAGNUM, 950.00 € ,1
,Solaia Marchesi Antinori,2006,,,MAGNUM, 950.00 € ,1
,Le Serre Nuove Tenuta Ornellaia,2017,,,MAGNUM, 160.00 € ,1
,Le Serre Nuove Tenuta Ornellaia,2013,,,MAGNUM, 140.00 € ,1
,Ornellaia Tenuta Ornellaia,2009,,,MAGNUM, 500.00 € ,1
,Ornellaia 25 anni Tenuta Ornellaia,2010,,,MAGNUM, 600.00 € ,1
,Ornellaia Tenuta Ornellaia,2016,,,MAGNUM, 600.00 € ,1
,Ornellaia 25 anni Tenuta Ornellaia,2010,3l,,JEROBOAM," 1,400.00 € ",1
,Amarone  Dal Forno Romano,2001,,,MAGNUM, 650.00 € ,1
,Amarone  Dal Forno Romano,2000,,,MAGNUM, 650.00 € ,1
,Amarone  Dal Forno Romano,1999,,,MAGNUM, 700.00 € ,1
,Amarone  Dal Forno Romano,1998,,,MAGNUM, 750.00 € ,1
,Amarone  Dal Forno Romano,1996,,,MAGNUM, 800.00 € ,1
,Amarone  Dal Forno Romano,2001,3l,,JEROBOAM," 1,350.00 € ",1
,Amarone  Dal Forno Romano,2000,3l,,JEROBOAM," 1,500.00 € ",1
,Amarone  CLASSICO Masi,2006,,,MAGNUM, 185.00 € ,1
,Amarone  COSTASERA Masi,2007,,,MAGNUM, 260.00 € ,1
,Domaine de Chevalier GRAND VIN Pessac-Léognan,2005,,,MAGNUM, 300.00 € ,1
,Chateau Gombauede Guillot  Pomerol,2005,,,MAGNUM, 180.00 € ,1
,Chateau L´Evangile Pomerol,2000,,,MAGNUM, 750.00 € ,1
,Château Latour Pauliac,2006,,,MAGNUM," 1,500.00 € ",1
