wine_id,size,vintage,price,info,storage_area,internal_notes
wine_01h0sq47v1g77nm5v20vy75t3a,BOTTLE,2016,3600,,, https://bevendoonline.it/vini-bianchi/sauvignon-doc-collio-cl75-tiare-vini
wine_01gzr4ksk5zqd3t9csd0yj26f7,BOTTLE,2020,4200,,, https://www.tannico.it/friuli-isonzo-sauvignon-blanc-vieris-2020-vie-di-romans.html
wine_01gzr4ksm64xrr18y47rpcfxx0,BOTTLE,2021,5700,,, https://www.venica.it/bianchi/ronco-delle-mele-sauvignon-doc-collio/
wine_01h0qzm19spe377dfekzh4mjef,BOTTLE,2011,4200,,,Friulano secco https://www.tannico.it/venezia-giulia-verduzzo-friulano-igt-2018-bressan-mastri-vinai.html
wine_01h0my5svs7adt53p5t6dv3xpr,BOTTLE,2019,3500,,,"FRIULANO, SAUVIGNON, RIESLING RENANO | 6 - 2018 https://www.tannico.it/collio-bianco-doc-2018-borgo-del-tiglio.html"
wine_01h0my5svsm1jspsv83a13nrat,BOTTLE,2020,9900,,,"FRIULANO, SAUVIGNON, RIESLING RENANO https://www.callmewine.com/studio-di-bianco-borgo-del-tiglio-2020-P38486.htm"
wine_01h0my5sw231h0r91yvwtme6rf,BOTTLE,2019,4200,,,"FRIULANO, CHARDONNAY, PINOT BIANCO, SAUVIGNON https://www.borgosandaniele.com/arbis/"
wine_01gzr4kt12dq08d0vr0fc5n8j4,BOTTLE,2016,5700,,,"FRIULANO, MALVASIA ISTRIANA, CHARDONNAY https://www.tannico.it/venezia-giulia-bianco-igt-kaplja-2016-damijan-podversic.html"
wine_01gzr4ksm8er1rc19bsf49f18k,BOTTLE,2018,3200,,,"FRIULANO, MALVASIA, RIBOLLA GIALLA https://www.wineexpert.it/it/prodotto/collio-bianco-keber.aspx"
wine_01h0qzm233azrxfk7r0qgzgvjd,BOTTLE,2019,8600,,,"FRIULANO, MALVASIA, RIBOLLA GIALLA | 6 - 2015 | 6 - 2016 https://www.tannico.it/venezia-giulia-igt-capo-martino-2019-jermann.html"
wine_01h0qzm2337vfbvx938w74edx3,BOTTLE,2020,7900,,,"SAUVIGNON, CHARDONNAY, RIBOLLA GIALLA, MALVASIA, PICOLIT | 2 - 2017 | 1 mattoni https://www.compravini.it/vini-bianchi/1939-vintage-tunina-2017-venezia-giulia-igp-jermann-1656.html"
wine_01gzr4kss5kbwqva4dmvg0seed,BOTTLE,2015,4900,,,"PINOT GRIGIO, CHARDONAY, SAUVIGNON, FRIULANO | 5 - 2013 https://www.tannico.it/collio-doc-bianco-della-castellada-2013-la-castellada.html"
wine_01h0my5sg11nj339116kp21c44,BOTTLE,2019,4900,,,"FRIULANO, RIBOLLA GIALLA https://www.callmewine.com/sacrisassi-bianco-le-due-terre-2019-P37795.htm"
wine_01gzr4kskvxsct8qy4tzyt5p7v,BOTTLE,2018,6900,,,"SAUVIGNON, PINOT BIANCO, FRIULANO https://www.tannico.it/rosazzo-docg-terre-alte-2018-felluga.html"
wine_01gzr4kt3zwdpr3nh4r689gr3y,BOTTLE,2019,5400,,,"CHARDONNAY, SAUVIGNON, PICOLIT, MOSCATO GIALLO https://www.callmewine.com/braide-alte-livon-2019-P35799.htm"
wine_01h0qsxn4f3gtaqxs05723pv82,BOTTLE,2015,5400,,,"RIBOLLA GIALLA, FRIULANO, MALVASIA https://www.picech.com/wp-content/uploads/2021/07/Jelka2016_Ita.pdf"
wine_01gzr4kt16k2f2a6rw495myk7b,BOTTLE,2015,7600,,,"CHARDONNAY, PINOT GRIGIO, SAUVIGNON https://www.tannico.it/venezia-giulia-bianco-igt-oslavje-2015-radikon-0-5l.html"
wine_01gzr4kt16mv9xj9c6pgsmjjbz,BOTTLE,2017,4200,,,"CHARDONNAY, FRIULANO https://www.tannico.it/venezia-giulia-bianco-slatnik-2017-radikon.html"
wine_01h0qzm2wznp2hczwyfsc1f8q0,BOTTLE,2019,2900,,,"PINOT BIANCO, FRIULANO, RIESLING https://www.vinodalproduttore.it/prodotto/latimis-bianco-2019-doc-friuli-isonzo-ronco-del-gelso/"
wine_01h0qsxnx9yqgmy2fyzhrjxzze,BOTTLE,2018,3200,,,"FRIULANO, MALVASIA, PINOT BIANCO https://www.callmewine.com/collio-bianco-fosarin-ronco-dei-tassi-2019-P33972.htm"
wine_01havweexcgash5fnp4pghs17a,BOTTLE,2017,2800,,,"FRIULANO, CHARDONNAY, SAUVIGNON https://lisfadis.com/wp-content/uploads/2017/09/LIS-FADIS_ITA_Bergul-bianco-092016.pdf"
wine_01gzr4ksk6xh98fw6dy02fzq0q,BOTTLE,2021,5600,,,"FRIULANO, MALVASIA, RIBOLLA GIALLA https://www.xtrawine.com/it/vini/miani-bianco-miani-2020/p32872"
wine_01gzr4ksm6mkthf9bqjqqykg6b,BOTTLE,2011,7500,,, https://www.di-vinita.it/prodotto/ronco-delle-cime-friulano-doc-collio-venica-venica/
wine_01gzr4ksm64xrr18y47rpcfxx0,BOTTLE,2010,8200,,,1- https://www.venica.it/bianchi/ronco-delle-mele-sauvignon-doc-collio/
wine_01gzr4kt4990mge0mdkxk18cyj,BOTTLE,2020,3300,,, https://www.enolike.it/product/cabernet-franc-2019-antico-broilo/
wine_01h0qzm03xvysqqpw9rec7af7c,BOTTLE,2020,3500,,,1 - 2018 https://www.wineexpert.it/it/prodotto/collio-cabernet-franc-2017-doro-princic.aspx
wine_01harvcmpjsqp489685z28fqmb,BOTTLE,2020,3200,,,11 - 2019 https://divinishop.it/products/sturm-cabernet-franc-dop-collio-2017-cl-75
wine_01gzr4ksm64fgez8c07qc41bdr,BOTTLE,2018,2900,,, https://www.ferrowine.it/rossi/1672-v-venica-cabernet-franc-doc-cl-75-friuli.html
wine_01h0r2pp9vsq65fv05vpe35tbm,BOTTLE,2019,2900,,, https://www.callmewine.com/cabernet-sauvignon-lis-neris-2019-P35935.htm
wine_01harvcmpj2y63ez1v4q4wfpnv,BOTTLE,2019,4200,,,25 - 2018 https://www.vivino.com/IT/it/sturm-cabernet-sauvignon/w/1268507
wine_01gzr4kt49mk22sr8jgk80ykmf,BOTTLE,2019,3400,,, https://www.anticobroilo.com/portfolio-item/merlot/
wine_01gzr4kt49we7kqq1st3xncrh4,BOTTLE,2016,4200,,, https://www.anticobroilo.com/portfolio-item/merlot-riserva/
wine_01h0qzm03xf3zc2q2xn2er9fng,BOTTLE,2019,4600,,,6 - 2017 | 6 - 2020 https://www.wineexpert.it/it/prodotto/collio-merlot-2016-doro-princic.aspx
wine_01gzr4kss7rcye6mxrkgrdmn8w,BOTTLE,2007,8400,,,Riserva http://lacastellada.it/schede-tecniche/Merlot.pdf
wine_01gzr4kt12r6396jmdkgc47zbc,BOTTLE,2013,3600,,,mattoni https://www.laviarte.it/cms/wp-content/uploads/2017/07/merlot-riserva-la-viarte-it.pdf
wine_01h0my5sg21t0e1848pck1252r,BOTTLE,2018,4900,,,6 - 2017 https://www.tannico.it/colli-orientali-del-friuli-doc-merlot-2017-le-due-terre.html
wine_01h4pmmfw0t2trgrakeyk6an3h,BOTTLE,2016,6200,,, https://lisfadis.com/wp-content/uploads/2017/09/LIS-FADIS_ITA_Gian-092016.pdf
wine_01gzr4kskw53xk5s2tff6nqw82,BOTTLE,2017,3400,,, https://www.liviofelluga.it/portfolio/merlot
wine_01harvcmpj6s841rvvjycksn2z,BOTTLE,2019,4200,,,34 -2018 https://sturm.it/i-nostri-vini/merlot/
wine_01gzr4ksdw2bxbrr4t6vq75x1k,BOTTLE,2016,3200,,, http://www.roncodelgelso.com/wp-content/uploads/2019/02/SCHEDA-TECNICA-SINTESI.pdf
wine_01gzr4kskfbe1hjw57hjvxrfzr,BOTTLE,2018,7400,,, https://www.tannico.it/colli-orientali-del-friuli-merlot-riserva-doc-artiul-2015-ronco-severo.html
wine_01h0my5syq5gf9hxwze8p37b56,BOTTLE,2018,5900,,, https://depuppi.it/wp-content/uploads/2020/06/005-SchedeVino-ITA-GIU20-RosaBosco-BoscoRosso.pdf
wine_01gzr4kt3z9xrfwgbx5hxtd34j,BOTTLE,2020,3600,,, https://www.marcofelluga.com/wp-content/uploads/2021/10/scheda-tecnica-22.pdf
wine_01gzr4ksm6fm5dpxx1nhz9js4t,BOTTLE,2018,2800,,, https://www.callmewine.com/merlot-venica-2019-P38534.htm
wine_01gzr4kt3q8mp8305kt2cmh353,BOTTLE,2015,3800,,,5 - 2012 http://www.vistorta.it/merlot-vistorta
wine_01h0my5sw25v6jb7e77rwje2t8,BOTTLE,2017,5400,,,6 - 2016 https://www.borgosandaniele.com/arbis/
wine_01h0my5smdmrhzjmnywpxmptr0,BOTTLE,2017,3600,,, https://www.tannico.it/pignolo-delle-venezie-igp-2017-dario-coos.html
wine_01h0qzm233wfzmxxdc23sf97ns,BOTTLE,2016,4500,,,3 - 2015 https://www.tannico.it/venezia-giulia-pignolo-igt-pignacolusse-2013-jermann.html
wine_01gzr4kt12kg2wpkbp14q84dj6,BOTTLE,2010,11000,,, https://www.laviarte.it/prodotto/pignolo/
wine_01gzr4kt3zcafeqvxgf3t1ehv4,BOTTLE,2015,3600,,, http://www.livon.it/repository/download/Eldoro.pdf
wine_01gzr4kt3ja3te423ady37da0v,BOTTLE,2012,8500,,,5 - 2007/2011 https://www.michelemoschioni.it/wp-content/uploads/2018/07/MOSCH_Pignolo_ITA.pdf
wine_01havweexzsn950nyra0nbvndc,BOTTLE,2016,11500,,, https://www.neromagis.com/it/vino/nero-magis-riserva-2015/
wine_01h0my5stt4sndtsf3fs72vtta,BOTTLE,2019,3500,,, https://www.jermann.it/download/prodotti/65_scheda_it.pdf
wine_01h0my5sg2v9vexazchvnnjkk7,BOTTLE,2019,5200,,, https://www.enosearcher.it/bottiglia/le-due-terre-friuli-colli-orientali-doc-pinot-nero-2018/
wine_01h0r2ppzrxfj3gdtv612008hf,BOTTLE,2015,5400,,, https://www.callmewine.com/pinot-nero-maurus-masut-da-rive-2016-P23363.htm
wine_01h0sq48byhd41tdnkfrqhhfzf,BOTTLE,2018,4200,,, https://www.enotecatelaro.it/pinot-noir-venezia-giulia-igp-ruttars-villa-parens.html
wine_01gzr4kt49tyf3qcbar00v8ydr,BOTTLE,2019,3400,,,6 - 2020 https://www.anticobroilo.com/portfolio-item/refosco/
wine_01gzr4kt49a798p1ctkb6z4zft,BOTTLE,2016,4200,,, https://www.anticobroilo.com/portfolio-item/refosco-riserva/
wine_01h0qzm2308av240rw0n4y2nxv,BOTTLE,2019,3200,,, https://jacuss.it/index.php/it/vini/vini-rossi/refosco
wine_01gzr4kt121ec59k0b7fbamj7a,BOTTLE,2013,4200,,, https://www.laviarte.it/prodotto/refosco-dal-peduncolo-rosso/
wine_01h4pmmge1gm9vjftb8zs78wp2,BOTTLE,2015,7500,,,4 - 2012 https://lisfadis.com/wp-content/uploads/2017/09/LIS-FADIS_ENG_-Pavar-092016.pdf
wine_01gzr4kt3j48nzzrrhbnr16qkc,BOTTLE,2015,4200,,,? - 2013 https://www.michelemoschioni.it/wp-content/uploads/2018/07/MOSCH_RefoscoPR_ITA.pdf
wine_01h4pmmge24sdk054vz78rpmej,BOTTLE,2019,4200,,,30 - 2018 https://www.vivino.com/FR/it/sturm-oscar-venezia-giulia-refosco-dal-peduncolo-rosso/w/2565580
wine_01gzr4kt49dj29sc9c3tmq0qyx,BOTTLE,2020,3800,,,9 - 2019 https://www.anticobroilo.com/portfolio-item/schioppettino/
wine_01gzr4kt49vx01hxnpbbn9j840,BOTTLE,2018,5900,,,2 - 2016? https://www.anticobroilo.com/portfolio-item/schioppettino-riserva/
wine_01h0qzm19p76xksw169wfwmewx,BOTTLE,2016,6600,,,7 - 2015 https://www.tannico.it/venezia-giulia-schioppettino-igt-2015-bressan-mastri-vinai.html
wine_01gzr4ksk88bdwe5a6vgv1tweb,BOTTLE,2019,3400,,,7 - 2018 https://www.contedattimismaniago.it/produzione/schioppettino/
wine_01h0my5smdddfa5gdqfn42702z,BOTTLE,2020,3200,,, https://www.tannico.it/schioppettino-igp-venezia-giulia-2020-dario-coos.html
wine_01gzr4kt12nnbt042e54sfm5g1,BOTTLE,2013,4200,,,5 - 2011 https://www.laviarte.it/prodotto/schioppettino-di-prepotto/
wine_01h0my5sg7efd87756mf70xtjx,BOTTLE,2017,6400,,, https://www.tannico.it/venezia-giulia-schioppettino-igt-2017-le-due-terre.html
wine_01gzr4kt3jy7yatkf5jzr2yk3s,BOTTLE,2012,8400,,,7 - 2011 | 2 bt mattoni 2011 https://www.michelemoschioni.it/wp-content/uploads/2018/07/MOSCH_Schioppettino_ITA.pdf
wine_01gzr4ksk9fckkrc2bmpcwyynn,BOTTLE,2016,6400,,,12 - 2013 https://www.contedattimismaniago.it/produzione/tazzelenghe/
wine_01gzr4kt12tewzagdf8f1x00pv,BOTTLE,2013,5400,,,7 - 2012 https://www.laviarte.it/prodotto/tazzelenghe/
wine_01h0my5svsgbqwhw8465x3tfxs,BOTTLE,2015,11000,,,MERLOT | 2 - 2010 https://www.caratello.ch/it/vini/collio-rosso-della-centa-igt-229245
wine_01havwef71f5tc87nge9bb9vp7,BOTTLE,2016,6900,,,"CABERNET FRANC, SCHIOPPETTINO | 2 - 2011 | 2 -2003 mattoni | 2 - 2015 https://www.tannico.it/venezia-giulia-rosso-igt-ego-2015-bressan-mastri-vinai.html"
wine_01havweed6jyermq0ptvd2j73b,BOTTLE,2016,6900,,,"MERLOT, CABERNET SAUVIGNON, CABERNET FRANC | 3 - 2011 https://www.tannico.it/venezia-giulia-n-3-2013-bressan-mastri-vinai.html"
wine_01gzr4kss7rcye6mxrkgrdmn8w,BOTTLE,2012,6600,,,"MERLOT, CABERNET SAUVIGNON | 5 - 2009 https://lacastellada.it/schede-tecniche/Rosso_della_Castellada.pdf"
wine_01h0my5sg28s33djrb429hzzpt,BOTTLE,2018,5200,,,"SCHIOPPETTINO, REFOSCO https://www.callmewine.com/sacrisassi-rosso-due-terre-2018-P33918.htm"
wine_01h0qzm19s5bvkypvbhrvwg4cd,BOTTLE,2016,3900,,,"REFOSCO, SCHIOPETTINO, MERLOT https://www.caffevergnanomestre.com/prodotto/bergul-rosso-colli-orientali-friuli-lis-fadis-refosco-d-p-r-schioppettino-merlot/"
wine_01h0r2pp9vsq65fv05vpe35tbm,BOTTLE,2015,5900,,,"MERLOT, CAB. SAUVIGNON https://www.callmewine.com/cabernet-sauvignon-lis-neris-2019-P35935.htm"
wine_01gzr4kskwd3k439cn7cg476ak,BOTTLE,2016,7500,,,"REFOSCO, MERLOT, PIGNOLO https://www.winekissyou.com/prodotto/friuli-colli-orientali-sosso-riserva-doc-2016-livio-felluga/?utm_source=google&utm_medium=google+shopping&utm_content=23735&utm_source=google&utm_medium=cpc&campaignid=17614147830&adgroupid=&gclid=CjwKCAjw_b6WBhAQEiwAp4HyIDsXbCMavZ8iczZ5H9ZEGOttYOr6hZwm4rRbhreaQ7iHr_DQkUfTexoCXl0QAvD_BwE&gclid=CjwKCAjw_b6WBhAQEiwAp4HyIDsXbCMavZ8iczZ5H9ZEGOttYOr6hZwm4rRbhreaQ7iHr_DQkUfTexoCXl0QAvD_BwE"
wine_01gzr4kskv9y7t62t3vethmey1,BOTTLE,2020,3200,,,"MERLOT, CAB. SAUVIGNON https://www.liviofelluga.it/portfolio/vertigo"
wine_01gzr4kt3jd2zccn142tvp3m37,BOTTLE,2014,3600,,,"PIGNOLO, SCHIOPPETTINO https://www.michelemoschioni.it/wp-content/uploads/2018/07/MOSCH_Bisest_ITA.pdf"
wine_01gzr4kt3jx6w0wx63xvrs0snr,BOTTLE,2013,4900,,,"MERLOT, CABERNET SAUVIGNON | 4 - 2011 https://www.michelemoschioni.it/wp-content/uploads/2018/07/MOSCH_RossoCeltico_ITA.pdf"
wine_01gzr4kt3jy64kczkcad16n70x,BOTTLE,2017,3900,,,"MERLOT, C. SAUVIGNON, PIGNOLO, SCHIOPPETTINO, REFOSCO | 12 - 2014 https://www.michelemoschioni.it/wp-content/uploads/2018/07/MOSCH_Rosso_ITA.pdf"
wine_01havweea3cz495e2frdw4chgp,BOTTLE,2015,3700,,,"MERLOT, CABERNET SAUVIGNON https://www.italianwinelovers.it/vini-rossi/rosso-riserva-collio-cjarandon.htm"
wine_01h0sq492pm9n2ydb5qec33fsv,BOTTLE,2019,8900,,,"MERLOT, CAB. SAUVIGNON | 13 - | 4 - 2017 | 1 - 2016 https://www.tannico.it/colli-orientali-del-friuli-rosso-doc-rosso-del-gnemiz-2013-ronco-del-gnemiz.html"
wine_01h0qzm1pax95f6ztd4rhdkr38,BOTTLE,2016,3800,,,"MERLOT, PIGNOLO https://www.tannico.it/friuli-colli-orientali-rosso-doc-cladrecis-2016-sirch.html"
wine_01gzr4ksm6ffzj6mbmzb2p94dk,BOTTLE,2012,4900,,, https://www.liberiniwine.com/prodotto/venica-schioppettino-friuli-collio-orientale-doc-2012/
wine_01harvcmpj2y63ez1v4q4wfpnv,BOTTLE,2016,4200,,, https://www.vivino.com/IT/it/sturm-cabernet-sauvignon/w/1268507
wine_01gzr4ksk65p67x8cndcmmdgm2,BOTTLE,2018,12000,,,4 - 2016 https://www.enosearcher.it/bottiglia/miani-colli-orientali-del-friuli-doc-merlot-2018/
wine_01harvcmpj6s841rvvjycksn2z,BOTTLE,2016,3600,,,sottotetto https://sturm.it/i-nostri-vini/merlot/
wine_01gzr4kt16p6tk1cmcm3hm8n4v,BOTTLE,0,13000,,,"nascosto | 4 - 0,5L costa 28,40 € | 2-1L costa 52,50 https://www.callmewine.com/merlot-radikon-2006-P29427.htm"
wine_01gzr4ksk7dfr3jwtwh28199qb,BOTTLE,2016,15000,,, https://www.gallienoteca.it/refosco-dal-peduncolo-rosso-cossut-miani-2016.html
wine_01h0qsxn4g74nmw4d3e52swb9q,BOTTLE,2016,6600,,,"MERLOT, CABERNET SAUVIGNON https://divinishop.it/products/picech-ruben-rosso-riserva-doc-collio-2016-cl-75"
wine_01h0sq495bq0crm1j4777thkcb,BOTTLE,2017,3400,,,MERLOT CABERNET SAUVIGNON https://www.tannico.it/venezia-rosso-igt-rivarossa-2017-schiopetto.html
wine_01gzr4kt1660ba5ava2v8drq8p,BOTTLE,2019,2900,,, https://www.elenawalch.com/wp-content/uploads/2021/01/Bronner-2019.pdf
wine_01h0my5rfe9rrcca981vfgqsgg,BOTTLE,2020,3200,,,5 - 2018 https://aloislageder.eu/vini/composizioni/gaun-chardonnay
wine_01h0my5rfekbv4h2ygebwkm1hn,BOTTLE,2017,7400,,, https://aloislageder.eu/vini/capolavori/loewengang-vini
wine_01h0qzm1pmj2ddxb53sptb5acy,BOTTLE,2019,3900,,, https://www.girlan.it/it/vini/flora/flora-chardonnay-2020/
wine_01h0qzm1v5szg1dnd7kfp8q3hd,BOTTLE,2011,11000,,,mattoni https://liberstore.it/prodotti/hartmann-dona-dona-dor-2011/
wine_01gzr4kth0ybyda97xh44r9f3f,BOTTLE,2020,4200,,, https://www.kettmeir.com/images/pdf/schede-ita/Chardonnay-Vigna-Maso-Reiner_Alto-Adige-Do_ITA.pdf
wine_01gzr4kt16r3bs9rtscwvae7kt,BOTTLE,2019,3600,,,2 - 2018 https://www.elenawalch.com/wp-content/uploads/2021/01/Gew%c3%bcrztraminer-Concerto-Grosso-2019.pdf
wine_01h0qzm1c5mgvt987p9cn1pw6c,BOTTLE,2022,3200,,, https://www.franz-haas.it/wp-content/uploads/2021/04/4-Gew%C3%BCrztraminer_ITA.pdf
wine_01h0qzm1v50ycesemx1rez16em,BOTTLE,2019,3300,,, https://www.callmewine.com/gewurztraminer-hartmann-dona-2019-P28852.htm
wine_01h0qzm1vfry7b1bvnhq9m8avr,BOTTLE,2019,4500,,, https://www.shop.hofstatter.com/it/eur/it/prodotti/vigna-kolbenhof-gewurztraminer-alto-adige-doc-2019-j-hofstatter.html
wine_01h4pmmfh92ys4j193vt2yrvqd,BOTTLE,2019,3600,,, https://www.ritterhof.it/it/vini-alto-adige/collis/gewurztraminer-auratus
wine_01h0my5tyas1hvpk1p61a8m6x3,BOTTLE,2019,3600,,, https://trentinoaltoadigewine.it/dorfmann-thomas/474-gewurztraminer-2018-thomas-dorfmann.html
wine_01h0sq47xgwvqvqhjhsn8v8t7z,BOTTLE,2018,4400,,, https://kellereitramin.sharepoint.com/sites/CantinaTraminOPEN/Freigegebene%20Dokumente/Forms/AllItems.aspx?ga=1&id=%2Fsites%2FCantinaTraminOPEN%2FFreigegebene%20Dokumente%2FSito%20Tramin%20Sharepoint%2FITALIANO%20download%2Fschede%20vino%2FNussbaumer%20Gew%C3%BCrztraminer%2FTRAMIN%2DI%2DNUSSBAUMER%2D2018%2Epdf&parent=%2Fsites%2FCantinaTraminOPEN%2FFreigegebene%20Dokumente%2FSito%20Tramin%20Sharepoint%2FITALIANO%20download%2Fschede%20vino%2FNussbaumer%20Gew%C3%BCrztraminer
wine_01h4pmmfxh7kxqfr3ehf3zcza3,BOTTLE,2018,2900,,, https://www.vinusta.com/it-it/vini/vini-bianchi/altri-vini-bianchi/789/gruener-veltliner-valle-isarco-doc-2019-strasserhof
wine_01h0my5tyafsgaf75wrxykztrf,BOTTLE,2019,3400,,, https://www.viniferi.com/de/gr%C3%BCner-veltliner-alto-a
wine_01h0my5rbqpkdt1kxf4qvpa0ev,BOTTLE,2019,3600,,,5 - 2017 https://www.bernabei.it/alto-adige-valle-isarco-doc-kerner-praepositus-abbazia-di-novacella?gclid=CjwKCAjw_b6WBhAQEiwAp4HyIEcqS6fhDHXZC7cQ3EVtt18ANBNaCP2TQNLtA_g8WjILyT-gpsva5BoCNbIQAvD_BwE
wine_01h0r2pp95m8pqep7ndvvjfkzy,BOTTLE,2020,2900,,, https://www.vinusta.com/it-it/vini/vini-bianchi/altri-vini-bianchi/785/kerner-valle-isarco-doc-2021-strasserhof
wine_01h0qzm1c5vrvwc92n3qezry2w,BOTTLE,2020,2900,,, https://www.callmewine.com/pinot-bianco-lepus-franz-haas-2020-P34234.htm
wine_01h0qzm23r2m7gqygg4b1xnr42,BOTTLE,2019,3500,,,6 - 2018 https://www.kettmeir.com/images/pdf/schede-ita/PinotB_Athesis_KT_2020_ITA.pdf
wine_01gzr4kskpz3t6pte1cfyvzpzv,BOTTLE,2019,4600,,, https://www.cantina-terlano.com/it/weinbrief/?w-id=97&l-id=13
wine_01h0sq47xghzwh9sccqzm8wxhj,BOTTLE,2019,2900,,, https://kellereitramin.sharepoint.com/sites/CantinaTraminOPEN/Freigegebene%20Dokumente/Forms/AllItems.aspx?ga=1&id=%2Fsites%2FCantinaTraminOPEN%2FFreigegebene%20Dokumente%2FSito%20Tramin%20Sharepoint%2FITALIANO%20download%2Fschede%20vino%2FMoriz%20Pinot%20Bianco%2FTRAMIN%2DI%2DMORIZ%2D19%2Epdf&parent=%2Fsites%2FCantinaTraminOPEN%2FFreigegebene%20Dokumente%2FSito%20Tramin%20Sharepoint%2FITALIANO%20download%2Fschede%20vino%2FMoriz%20Pinot%20Bianco
wine_01h0qzm23s6dxhyqemm1r5s2ta,BOTTLE,2020,3800,,, https://www.kettmeir.com/images/pdf/schede-ita/Pinot_Grigio_Vigna_Maso_Reiner_ITA.pdf?_gl=1*z7t9zt*_up*MQ..&gclid=Cj0KCQjwguGYBhDRARIsAHgRm49qahoyCEM1fNBGS5QtUfau1b_juQD_K7zLjs33sOwQ7sFlhUKACrcaAi9PEALw_wcB
wine_01h4pmmfh971ed8zvxghawenwh,BOTTLE,2020,4600,,, https://www.pursuedtirol.com/it/kellerei-andrian-sauvignon-andrius-2020
wine_01gzr4ksn55kqa21f0wdpx6t3r,BOTTLE,2020,7500,,,2 - 2018 https://www.cantina-terlano.com/it/vini/quarz-11/
wine_01gzr4ksn5fkhy5h5v8sa71dfk,BOTTLE,2021,3600,,,1 - 2016 | 11 - 2019 https://www.cantina-terlano.com/it/vini/winkl-15/
wine_01h0my5rbq4tyhyes4vcm6w3c3,BOTTLE,2019,3600,,, https://www.callmewine.com/sylvaner-praepositus-abbazia-di-novacella-2019-P28096.htm?gclid=CjwKCAjw_b6WBhAQEiwAp4HyIPttYrCBdncwqnKNqhNyYHjgYM7Zq3KoRUs_6Q1Z_-zDmUlrIdW6lhoCbNMQAvD_BwE
wine_01h4pmmfxh7dpsxedhf1vk5y3t,BOTTLE,2017,3600,,, https://www.vinopuro.com/it/gruner-veltliner-aa-valle-isarco-doc-strasserhof-2021-25132.html?utm_source=google-shop&utm_medium=cpc&utm_campaign=feed-google&gclid=CjwKCAjw_b6WBhAQEiwAp4HyIOTW8YcKqdz31aU_Q7ackVp07uoR81cJzOBq8fxcS4rgwU8_6bqN3hoC_6kQAvD_BwE
wine_01h0my5tyamv8bq6thfvdrdte4,BOTTLE,2019,3400,,," https://trentinoaltoadigewine.it/dorfmann-thomas/473-sylvaner-2018-thomas-dorfmann.html#:~:text=Colore%20giallo%20paglierino%20tendente%20al,e%20con%20una%20persistenza%20elegante."
wine_01h0qzm1v50ycesemx1rez16em,BOTTLE,2018,4400,,,"PINOT BIANCO, CHARDONNAY https://www.callmewine.com/don%C3%A0-blanc-hartmann-don%C3%A0-2018-P36455.htm?gclid=CjwKCAjw_b6WBhAQEiwAp4HyIAXQbMtJxSmMEeAFYUoHouqcR8LhYNN8CxsjnvNmtDofRJQcqs2fuhoCelsQAvD_BwE"
wine_01h0my5rjcmap9n1dhfr7akpc4,BOTTLE,2019,3600,,,"CHARDONNAY, SAUVIGNON, GEWURZTRAMINER, RIESLING, KERNER https://www.franz-haas.it/wp-content/uploads/2021/04/8-Manna_ITA.pdf"
wine_01h4pmmfxhabcdk0tm3n5ak5vp,BOTTLE,2018,4400,,,"SYLVANER, RIESLING, KERNER https://www.strasserhof.info/it/tenuta/inostrivini/AnJo_18_Strasserhof_it.pdf"
wine_01gzr4ksn59np0cz4842jxkmp5,BOTTLE,2020,6900,,,"PINOT BIANCO, CHARDONNAY, SAUVIGNON BLANC | 6 - 2018 | ? - 2016 | ? - 2017 https://www.cantina-terlano.com/it/vini/nova-domus-5/"
wine_01gzr4ksn5er9gtdtb68r5bf2q,BOTTLE,2018,27000,,,"PINOT BIANCO, CHARDONNAY, SAUVIGNON BLANC https://www.cantina-terlano.com/it/vini/terlaner-i-9/"
wine_01h0qzm23rxr4jyqc9258rm5bh,BOTTLE,2017,2500,,, 
wine_01gzr4ksk7jghjn59q3qk4nxkq,BOTTLE,2017,5200,,, file:///Users/admin/Downloads/sophie-2020-ital.pdf
wine_01h0my5rbqvd8f4ev5cj34yy2k,BOTTLE,2018,4900,,, https://www.bernabei.it/alto-adige-doc-lagrein-riserva-praepositus-abbazia-di-novacella
wine_01h0my5rfenkygvkpqp8876v1w,BOTTLE,2020,3400,,, https://aloislageder.eu/vini/vitigni-classici/lagrein
wine_01h0my5rfe2x7jggx24wkac8xh,BOTTLE,2017,4900,,,3 - 2016 | 3 - 2006 legno https://aloislageder.eu/vini/capolavori/lindenburg-vini
wine_01h4pmmfh6dvx9htstr31bcvge,BOTTLE,2021,3600,,,? - 2019 | ? - 2020 https://www.kellerei-andrian.com/fileadmin/user_upload/media/weine/tech-sheets/Rubeno_Lagrein_2021_ITA.pdf
wine_01h0r2ppd5rkxrxtmvtvyavdae,BOTTLE,2019,5900,,,5 - 2017 https://www.kellerei-andrian.com/fileadmin/user_upload/media/weine/tech-sheets/Tor_di_Lupo_Lagrein_Riserva_2019_ITA.pdf
wine_01h0my5sjy0v10bezpxseaerf8,BOTTLE,2017,4500,,,3 - 2016 | 1 - 2015 https://justitalianwine.com/vino/Lagrein-S%C3%BCdtirol-Alto-Adige-DOC-Weinberghof-Bellutti-2019
wine_01gzr4kt167mtk5dh65r8c5744,BOTTLE,2020,3400,,, https://www.elenawalch.com/wp-content/uploads/2021/01/Lagrein-2019.pdf
