type,size,price,internal_notes,vintage,name,winery_name,info,area
RED,BOTTLE, 34.00,http://cantinedamilano.it/wp-content/uploads/2017/11/08-Langhe-Nebbiolo-Marghe.pdf,2019,"NEBBIOLO ""MARGHE"" Damilano Langhe Doc ","NEBBIOLO ""MARGHE"" Damilano Langhe Doc ",,
RED,BOTTLE, 36.00,https://www.callmewine.com/nebbiolo-capisme-e-clerico-2020-P34450.htm,2018,NEBBIOLO “CAPISME” Domenico Clerico Langhe Doc ,NEBBIOLO “CAPISME” Domenico Clerico Langhe Doc ,,
RED,BOTTLE, 34.00,https://www.callmewine.com/nebbiolo-elio-altare-2020-P33256.htm,2021,NEBBIOLO Classico Elio Altare Docg ,NEBBIOLO Classico Elio Altare Docg ,,
RED,BOTTLE, 34.00,https://www.elviocogno.com/wp-content/uploads/2015/11/10-nebbiolo-it.pdf,2019,NEBBIOLO “MONTEGRILLI” Elvio Cogno Langhe Doc  ,NEBBIOLO “MONTEGRILLI” Elvio Cogno Langhe Doc  ,3 - 2018,
RED,BOTTLE, 39.00,https://www.la-spinetta.com/wp-content/uploads/2020/02/langhe-nebbiolo-2019-ita-1.pdf,2019,NEBBIOLO La Spinetta Langhe Doc  ,NEBBIOLO La Spinetta Langhe Doc  ,3 - 2016,
RED,BOTTLE, 34.00,https://www.massolino.it/wp-content/uploads/Langhe-DOC-Nebbiolo-IT-Massolino.pdf,2019,NEBBIOLO Massolino Langhe Doc   ,NEBBIOLO Massolino Langhe Doc   ,1 - 2015 mattoni,
RED,BOTTLE, 36.00,https://www.oddero.it/images/pdf/it/Langhe_nebbiolo.pdf,2020,NEBBIOLO Oddero Langhe Doc   ,NEBBIOLO Oddero Langhe Doc   ,8 - 2019 | 1 - 2018 vetro,
RED,BOTTLE, 34.00,https://www.rocchedeimanzoni.it/wp-content/uploads/2018/12/08_langhe-doc-nebbiolo-it-min.pdf,2019,NEBBIOLO Rocche dei Manzoni Doc ,NEBBIOLO Rocche dei Manzoni Doc ,,
RED,BOTTLE, 34.00,https://www.vietti.com/vini/nebbiolo-perbacco/nebbiolo-perbacco-2019/,2020,"NEBBIOLO ""PERBACCO"" Vietti Doc ","NEBBIOLO ""PERBACCO"" Vietti Doc ",,
RED,BOTTLE, 59.00,https://www.callmewine.com/cremes-gaja-2019-P27362.htm?gclid=Cj0KCQjwidSWBhDdARIsAIoTVb09QIwsr79vItaB3qkDX8KvDMwNdfwOwIvNe55Xpm-g9SNhjW-4HjIaAhFQEALw_wcB,2018,CREMES  Gaja Langhe Doc  ,CREMES  Gaja Langhe Doc  ,"PINOT NERO,DOLCETTO | 2 - 2016",
RED,BOTTLE, 78.00,https://www.xtrawine.com/it/vini/cocito-barbaresco-baluchin-riserva-2012/p29091,2009,BARBARESCO Riserva “BALUCHIN” Enzo Cocitto Docg  ,BARBARESCO Riserva “BALUCHIN” Enzo Cocitto Docg  ,,
RED,BOTTLE, 320.00,https://www.roagna.com/wp-content/uploads/2015/02/03-Barbaresco-paje.pdf,2009,BARBARESCO “PAJE” Roagna Docg   ,BARBARESCO “PAJE” Roagna Docg   ,1 sotto tetto,
RED,BOTTLE, 58.00,https://www.parusso.com/images/vini/langhenebbiolo/Langhe_nebbiolo_PARUSSO_IT_2022.pdf,2013,BAROLO Parusso Docg  ,BAROLO Parusso Docg  ,,
RED,BOTTLE, 320.00,https://www.roagna.com/wp-content/uploads/2015/07/04-Barolo-pira.pdf,2009,BAROLO “PIRA” Roagna Docg   ,BAROLO “PIRA” Roagna Docg   ,1 sotto tetto,
RED,BOTTLE, 116.00,https://www.elviocogno.com/wp-content/uploads/2015/11/02-barolo-briccopernice-it.pdf,2010,BAROLO “BRICCO PERNICE” Elvio Cogno Docg  ,BAROLO “BRICCO PERNICE” Elvio Cogno Docg  ,mattoni,
RED,BOTTLE, 89.00,https://www.callmewine.com/barolo-ravera-abbona-2015-P23210.htm?gclid=Cj0KCQjwidSWBhDdARIsAIoTVb0Rp4ljOwA54UI4RwEcaHNjKVFf4Tg_bv3D4UgFEGbBD3yRr5GbtTYaAjACEALw_wcB,2004,BAROLO “TERLO RAVERA” Abbona Marziano Docg  ,BAROLO “TERLO RAVERA” Abbona Marziano Docg  ,mattoni,
RED,BOTTLE, 89.00,https://www.abbona.com/wp-content/uploads/2015/03/barolo-docg-cerviano-it-2011-1.pdf,2011,BAROLO “CERVIANO” Abbona Marziano Docg  ,BAROLO “CERVIANO” Abbona Marziano Docg  ,,
WHITE,BOTTLE, 130.00,https://www.monteverro.com/app/uploads/2019/06/IT_CHARDONNAY_2016.pdf,2016,CHARDONNAY Monteverro IGT Toscana ,CHARDONNAY Monteverro IGT Toscana ,,
WHITE,BOTTLE, 34.00,https://www.tannico.it/colline-lucchesi-doc-palistorti-di-valgiano-2017-tenuta-di-valgiano.html,2016,PALISTORTI DI VALGIANO  Tenuta di Valgiano Colline Lucchesi Doc  ,PALISTORTI DI VALGIANO  Tenuta di Valgiano Colline Lucchesi Doc  ,"VERMENTINO, TREBBIANO, MALVASIA, GRECHETTO",
WHITE,BOTTLE, 55.00,https://www.ornellaia.com/wp-content/uploads/2022/03/PG2020-VINTAGE-SHEET-IT.pdf,2013,POGGIO ALLE GAZZE  Tenuta dell’ Ornellaia Toscana IGT   ,POGGIO ALLE GAZZE  Tenuta dell’ Ornellaia Toscana IGT   ,"SAUVIGNON BLANC, VIOGNER, VERMENTINO, VERDICCHIO | mattoni",
WHITE,BOTTLE, 42.00,,2013,POMINO BIANCO  Riserva “BENEFIZIO” C. di Pomino Doc   ,POMINO BIANCO  Riserva “BENEFIZIO” C. di Pomino Doc   ,CHARDONNAY | mattoni,
WHITE,BOTTLE, 26.00,,2018,"SAUVIGNON BLANC ""SERENA"" C. di Banfi Toscana IGT ","SAUVIGNON BLANC ""SERENA"" C. di Banfi Toscana IGT ",,
RED,BOTTLE, 260.00,https://www.biondisanti.it/pdfgen/sheet/77/461/it,2016,BRUNELLO DI MONTALCINO Biondi Santi Docg    ,BRUNELLO DI MONTALCINO Biondi Santi Docg    ,2 - 2009 | 2 - 2011,
RED,BOTTLE, 69.00,https://www.frescobaldi.com/it/pdf/castelgiocondo/2016,2016,BRUNELLO DI MONTALCINO Castel Giocondo Docg    ,BRUNELLO DI MONTALCINO Castel Giocondo Docg    ,3 - 2013 | 1 - 2010,
RED,BOTTLE, 56.00,https://www.callmewine.com/brunello-montalcino-poggio-alle-mura-banfi-2017-P38675.htm,2016,BRUNELLO DI MONTALCINO “POGGIO ALLE MURA” C. di Banfi Docg  ,BRUNELLO DI MONTALCINO “POGGIO ALLE MURA” C. di Banfi Docg  ,8 - 2013,
RED,BOTTLE, 160.00,https://www.callmewine.com/brunello-poggio-all-oro-banfi-2013-P28536.htm?gclid=Cj0KCQjwidSWBhDdARIsAIoTVb3YoxqaCo7WvEl2nHAAgK1QPitemRSd-qAzAX9OtQjboYnfyRAe_pUaApzlEALw_wcB,2012,BRUNELLO DI MONTALCINO “RISERVA POGGIO ALL’ORO” C. Di Banfi Docg   ,BRUNELLO DI MONTALCINO “RISERVA POGGIO ALL’ORO” C. Di Banfi Docg   ,,
RED,BOTTLE, 260.00,https://www.tannico.it/brunello-di-montalcino-docg-2016-cerbaiona.html,2018,BRUNELLO DI MONTALCINO Cerbaiona Docg ,BRUNELLO DI MONTALCINO Cerbaiona Docg ,,
RED,BOTTLE, 96.00,https://www.winedoor.it/brunello-di-montalcino-docg-pieve-santa-restituta-gaja.html,2016,BRUNELLO DI MONTALCINO Gaja - Pieve Santa Restituta Docg  ,BRUNELLO DI MONTALCINO Gaja - Pieve Santa Restituta Docg  ,7 - 2015,
RED,BOTTLE, 160.00,https://www.tenutaluce.com/api/pdf/?wine=brunello&year=2017&language=it,2017,BRUNELLO LUCE M. de Frescobaldi Toscana Docg ,BRUNELLO LUCE M. de Frescobaldi Toscana Docg ,,
RED,BOTTLE, 85.00,https://www.mastrojanni.com/pdfgen/sheet/36/248/it,2014,BRUNELLO DI MONTALCINO Mastrojanni Docg  ,BRUNELLO DI MONTALCINO Mastrojanni Docg  ,1 - 2013,
RED,BOTTLE, 65.00,https://www.tannico.it/brunello-di-montalcino-docg-2016-solaria-cencioni.html?old_vintage,2015,BRUNELLO DI MONTALCINO Solaria Docg  ,BRUNELLO DI MONTALCINO Solaria Docg  ,1 - 2013,
RED,BOTTLE, 110.00,https://acrobat.adobe.com/link/review?uri=urn:aaid:scds:US:5ab8091d-3ff6-3724-a64a-1f7073f41ee7#pageNum=1,2017,BRUNELLO DI MONTALCINO Tenuta Le Potazzine Docg   ,BRUNELLO DI MONTALCINO Tenuta Le Potazzine Docg   ,3 - 2013 | 2 - 2012 *controllare*,
RED,BOTTLE, 280.00,https://acrobat.adobe.com/link/review?uri=urn:aaid:scds:US:098477bf-c230-3afc-96f5-1a227d415dc5,2011,BRUNELLO DI MONTALCINO Riserva Tenuta Le Potazzine Docg  ,BRUNELLO DI MONTALCINO Riserva Tenuta Le Potazzine Docg  ,1 sotto tetto,
RED,BOTTLE, 36.00,https://www.datocms-assets.com/11287/1611656740-ama-2019-ita.pdf,2019,CHIANTI Classico Castello di Ama Docg  ,CHIANTI Classico Castello di Ama Docg  ,4 - 2018,
RED,BOTTLE, 29.00,https://www.mazzei.it/_files/uploads/fonterutoli_2017_ita_1.pdf,2017,CHIANTI Classico Mazzei Castello di Fonterutoli Docg ,CHIANTI Classico Mazzei Castello di Fonterutoli Docg ,,
RED,BOTTLE, 39.00,https://www.mazzei.it/_files/uploads/Ser%20Lapo%202013%20ITA.pdf,2013,CHIANTI Classico Riserva “SERLAPO” Castello di Fonterutoli Docg ,CHIANTI Classico Riserva “SERLAPO” Castello di Fonterutoli Docg ,,
RED,BOTTLE, 45.00,"https://distilwine.com/rossi/690-chianti-classico-riserva-le-baroncole-docg-san-giusto-a-rentennano.html#:~:text=Descrizione,%2C%20viola%20appassita%2C%20molto%20complesso.",2019,"CHIANTI Classico Riserva ""LE BARONCOLE"" Fattoria San Giusto A Rentennano Docg ","CHIANTI Classico Riserva ""LE BARONCOLE"" Fattoria San Giusto A Rentennano Docg ","97% SANGIOVESE, 3% CANNAIOLO",
RED,BOTTLE, 105.00,https://www.callmewine.com/chianti-san-giusto-rentennano-2020-P38354.htm?gclid=Cj0KCQjwidSWBhDdARIsAIoTVb3zpH6yBC8Z6CZcsuFLJrmSaMBRnqnNJrU5T4YKXwyDPkmIL8kMx9MaAtM0EALw_wcB,2018,"CHIANTI Classico ""PER CARLO""  Fattoria San Giusto A Rentennano Sangiovese di Toscana IGT ","CHIANTI Classico ""PER CARLO""  Fattoria San Giusto A Rentennano Sangiovese di Toscana IGT ",SANGIOVESE 100%,
RED,BOTTLE, 45.00,http://www.fontodi.com/assets/chianticlassico_fontodi.pdf,2020,CHIANTI Classico Fontodi Docg ,CHIANTI Classico Fontodi Docg ,,
RED,BOTTLE, 29.00,https://www.frescobaldi.com/it/pdf/nipozzano-riserva/2018,2018,CHIANTI RUFINA Riserva “NIPOZZANO” Frescobaldi Docg  ,CHIANTI RUFINA Riserva “NIPOZZANO” Frescobaldi Docg  ,9 - 2015,
RED,BOTTLE, 29.00,https://www.frescobaldi.com/it/pdf/tenuta-perano/2016,2019,CHIANTI Classico “TENUTA PERANO” Frescobaldi Docg ,CHIANTI Classico “TENUTA PERANO” Frescobaldi Docg ,,
RED,BOTTLE, 69.00,https://www.frescobaldi.com/it/pdf/rialzi/2015,2017,"CHIANTI Classico Gran Selezione ""RIALZI TENUTA PERANO” Frescobaldi Docg  ","CHIANTI Classico Gran Selezione ""RIALZI TENUTA PERANO” Frescobaldi Docg  ",1 - 2018,
RED,BOTTLE, 39.00,https://www.frescobaldi.com/it/pdf/tenuta-perano-riserva/2015,2015,CHIANTI Classico Riserva “TENUTA PERANO” Frescobaldi Docg ,CHIANTI Classico Riserva “TENUTA PERANO” Frescobaldi Docg ,,
RED,BOTTLE, 29.00,https://www.lamole.com/wp-content/uploads/2019/11/LAM_Duelame_Chianti-Classico-DOCG_ITA.pdf,2019,"CHIANTI Classico Lamole & Lamole ""DUELAME"" Docg  ","CHIANTI Classico Lamole & Lamole ""DUELAME"" Docg  ",3 - 2016,
RED,BOTTLE, 44.00,https://www.lamole.com/wp-content/uploads/2019/11/LAM_Lareale_Chianti-Classico-DOCG_Riserva_ITA.pdf,2018,"CHIANTI Classico Riserva Lamole & Lamole ""LAREALE"" Docg  ","CHIANTI Classico Riserva Lamole & Lamole ""LAREALE"" Docg  ",,
RED,BOTTLE, 49.00,https://www.tannico.it/chianti-classico-gran-selezione-docg-vigneto-di-campolungo-2015-magnum-lamole-di-lamole-cassetta-di-legno.html,2015,CHIANTI Classico “GRAN SELEZIONE” Lamole & Lamole Docg  ,CHIANTI Classico “GRAN SELEZIONE” Lamole & Lamole Docg  ,2 - 2012,
RED,BOTTLE, 69.00,https://www.callmewine.com/rosso-montalcino-cerbaiona-2019-P37349.htm?gclid=CjwKCAjwrNmWBhA4EiwAHbjEQDEdneye9WDl94QOBnMvp9EURkNdubtoF36-esQv1KbsMjjtZpWp4BoC7cMQAvD_BwE,2020,ROSSO DI MONTALCINO Cerbaiona IGT  ,ROSSO DI MONTALCINO Cerbaiona IGT  ,7 - 2017,
RED,BOTTLE, 39.00,https://www.mastrojanni.com/pdfgen/sheet/40/252/it,2018,ROSSO DI MONTALCINO Mastrojanni Doc ,ROSSO DI MONTALCINO Mastrojanni Doc ,,
RED,BOTTLE, 42.00,https://acrobat.adobe.com/link/review?uri=urn:aaid:scds:US:7dc13a49-1900-3742-bcc2-3b131b0127e9#pageNum=1,2020,ROSSO DI MONTALCINO Tenuta Le Potazzine Doc  ,ROSSO DI MONTALCINO Tenuta Le Potazzine Doc  ,8 - 2017,
RED,BOTTLE, 69.00,https://www.tenutefolonari.com/vini/cabreo-il-borgo/,2018,CABREO IL BORGO  A. & G. Folonari IGT    ,CABREO IL BORGO  A. & G. Folonari IGT    ,"SANGIOVESE, CAB. SAUVIGNON | 3 - 2013 | 1 - 2008",
RED,BOTTLE, 95.00,https://www.tenutefolonari.com/wp-content/uploads/2022/01/IL-PARETO-2017.pdf,2018,IL PARETO  A. & G. Folonari Tenuta Nozzole IGT  ,IL PARETO  A. & G. Folonari Tenuta Nozzole IGT  ,CABERNET SAUVIGNON | 1 - 2013,
RED,BOTTLE, 55.00,https://www.aiavecchiabolgheri.it/wp-content/uploads/doc/scheda_tecnica_sor_ugo_it.pdf,2016,SOR UGO  Aia Vecchia Bolgheri Superiore Doc ,SOR UGO  Aia Vecchia Bolgheri Superiore Doc ,"CABERNET SAUVIGNON, MERLOT, PETIT VERDOT",
RED,BOTTLE, 32.00,https://www.ampeleia.it/vini/kepos,2018,KEPOS  Ampeleia Costa Toscana IGT ,KEPOS  Ampeleia Costa Toscana IGT ,"ALICANTE NERO,GRENACHE, CARIGNANO, MOURVEDRE",
RED,BOTTLE, 200.00,https://www.biserno.it/public/wines/Tenuta%20di%20Biserno_Schede%20Tecniche_A4_BISERNO_ITA_2018_3hxkgz0o.pdf,2018,BISERNO  Biserno Toscana IGT ,BISERNO  Biserno Toscana IGT ,"CABERNET FRANC, CABERNET SAUVIGNON, MERLOT, PETIT VERDOT",
RED,BOTTLE, 79.00,https://www.biserno.it/public/wines/Tenuta%20di%20Biserno_Schede%20Tecniche_A4_IL%20PINO%20DI%20BISERNO_ITA_2018_ehiblwqw.pdf,2020,IL PINO DI BISERNO  Biserno Toscana IGT  ,IL PINO DI BISERNO  Biserno Toscana IGT  ,"CABERNET FRANC, CABERNET SAUVIGNON, MERLOT, PETIT VERDOT | 4 - 2018",
RED,BOTTLE, 170.00,https://www.avignonesi.it/it/portfolio-item/5050/,2017,50&50  Capannelle Toscana IGT  ,50&50  Capannelle Toscana IGT  ,"SANGIOVESE, MERLOT | 1 - 2016",
RED,BOTTLE, 95.00,https://www.xtrawine.com/it/vini/capannelle-solare-2016/p37491,2014,SOLARE  Capannelle Toscana IGT ,SOLARE  Capannelle Toscana IGT ,"SANGIOVESE, MALVASIA NERA",
RED,BOTTLE, 330.00,https://www.datocms-assets.com/11287/1589557439-l-apparita-2016-ita.pdf,2016,L'APPARITA  Chianti Classico Castello di Ama Docg ,L'APPARITA  Chianti Classico Castello di Ama Docg ,MERLOT,
RED,BOTTLE, 330.00,https://www.datocms-assets.com/11287/1637162977-l-apparita-2018-ita.pdf,2018,L'APPARITA  Chianti Classico Castello di Ama Docg ,L'APPARITA  Chianti Classico Castello di Ama Docg ,MERLOT,
RED,BOTTLE, 280.00,https://www.datocms-assets.com/11287/1589458168-vigneto-bellavista-2016-ita.pdf,2016,VIGNETO BELLAVISTA  Chianti Classico Castello di Ama Docg ,VIGNETO BELLAVISTA  Chianti Classico Castello di Ama Docg ,"SANGIOVESE, MALVASIA NERA",
RED,BOTTLE, 280.00,https://www.datocms-assets.com/11287/1589458064-vigneto-la-casuccia-2016-ita.pdf,2016,VIGNETO LA CASUCCIA  Chianti CLassico Castello di Ama Docg ,VIGNETO LA CASUCCIA  Chianti CLassico Castello di Ama Docg ,"SANGIOVESE, MERLOT",
RED,BOTTLE, 52.00,https://www.banfi.it/it/vini-banfi/p@excelsus,2013,EXCELSUS  Castello di Banfi Toscana IGT  ,EXCELSUS  Castello di Banfi Toscana IGT  ,"MERLOT, SANGIOVESE",
RED,BOTTLE, 49.00,https://www.banfi.it/it/vini-banfi/p@summus,2017,SUMMUS  Castello di Banfi Toscana IGT  ,SUMMUS  Castello di Banfi Toscana IGT  ,"SANGIOVESE, CABERNET SAUVIGNION, SYRAH | 10 - 2014",
RED,BOTTLE, 29.00,https://www.tannico.it/toscana-rosso-igt-385-2016-ciacci-piccolomini-d-aragona.html,2016,ROSSO 385  Ciacci Piccolomini d'Aragona Toscana IGT ,ROSSO 385  Ciacci Piccolomini d'Aragona Toscana IGT ,"MERLOT, CILIEGIOLO, SYRAH",
RED,BOTTLE, 210.00,https://www.duemani.eu/shop/prodotto/duemani-igp-costa-toscana-2017/,2017,DUEMANI  Costa Toscana IGT ,DUEMANI  Costa Toscana IGT ,CABERNET FRANC,
RED,BOTTLE, 160.00,http://www.fontodi.com/assets/flaccianello_fontodi.pdf,2019,FLACCIANELLO  Fontodi Colli Toscana Centrale IGT ,FLACCIANELLO  Fontodi Colli Toscana Centrale IGT ,SANGIOVESE,
RED,BOTTLE, 65.00,https://www.callmewine.com/promis-ca-marcanda-gaja-2020-P38593.htm,2020,CA’ MARCANDA PROMIS  Gaja Toscana IGT  ,CA’ MARCANDA PROMIS  Gaja Toscana IGT  ,"MERLOT, SIRAH, SANGIOVESE | 1 - 2015",
RED,BOTTLE, 220.00,https://www.callmewine.com/bolgheri-rosso-ca-marcanda-gaja-2019-P39104.htm?gclid=CjwKCAjwrNmWBhA4EiwAHbjEQHyZ6l44PkmavjzG-3-6EcGawm1K6W_tllGXhaK338pS3-Pii0y1HBoC9G8QAvD_BwE,2018,CA'MARCANDA  Gaja Bolgheri DOC ,CA'MARCANDA  Gaja Bolgheri DOC ,"CABERNET SAUVIGNON, CABERNET FRANC",
RED,BOTTLE, 200.00,https://www.antinori.it/it/vino/guado-al-tasso/?wineyear=2016&ajax=1&lang=it_IT&gen_pdf=1,2016,GUADO AL TASSO  Marchesi Antinori Toscana IGT ,GUADO AL TASSO  Marchesi Antinori Toscana IGT ,"CAB. SAUVIGNON, CAB. FRANC, MERLOT",
RED,BOTTLE, 170.00,https://www.antinori.it/it/vino/guado-al-tasso/?wineyear=2019&ajax=1&lang=it_IT&gen_pdf=1,2019,GUADO AL TASSO  Marchesi Antinori Toscana IGT ,GUADO AL TASSO  Marchesi Antinori Toscana IGT ,"CAB. SAUVIGNON, CAB. FRANC, MERLOT",
RED,BOTTLE, 135.00,https://www.antinori.it/it/vino/tignanello/?wineyear=2018&ajax=1&lang=it_IT&gen_pdf=1,2018,TIGNANELLO  Marchesi Antinori Toscana IGT ,TIGNANELLO  Marchesi Antinori Toscana IGT ,"SANGIOVESE, CAB. SAUVIGNON, CAB. FRANC",
RED,BOTTLE, 190.00,https://www.antinori.it/it/vino/tignanello/?wineyear=2009&ajax=1&lang=it_IT&gen_pdf=1,2009,TIGNANELLO  Marchesi Antinori Toscana IGT ,TIGNANELLO  Marchesi Antinori Toscana IGT ,"SANGIOVESE, CAB. SAUVIGNON, CAB. FRANC",
RED,BOTTLE, 160.00,https://www.tenutaluce.com/api/pdf/?wine=luce&year=2016&language=it,2016,LUCE  M. de Frescobaldi Toscana IGT  ,LUCE  M. de Frescobaldi Toscana IGT  ,"MERLOT, SANGIOVESE",
RED,BOTTLE, 160.00,https://www.tenutaluce.com/api/pdf/?wine=luce&year=2019&language=it,2017,LUCE  M. de Frescobaldi Toscana IGT  ,LUCE  M. de Frescobaldi Toscana IGT  ,"MERLOT, SANGIOVESE | 1 -  | 1 - 2019",
RED,BOTTLE, 49.00,https://www.tenutaluce.com/api/pdf/?wine=lucente&year=2018&language=it,2018,LUCENTE  M. de Frescobaldi Toscana IGT  ,LUCENTE  M. de Frescobaldi Toscana IGT  ,"MERLOT, SANGIOVESE | 2020",
RED,BOTTLE, 230.00,https://www.tenutaluce.com/api/pdf/?wine=lux-vitis&year=2018&language=it,2018,LUX  M. de Frescobaldi Toscana IGT ,LUX  M. de Frescobaldi Toscana IGT ,CABERNET SAUVIGNON,
RED,BOTTLE, 94.00,https://www.mazzei.it/_files/uploads/badiola_gran_selezione_2018_ita_1.pdf,2018,BADIÒLA  Mazzei Castello di Fonterutoli Chianti Classico Docg ,BADIÒLA  Mazzei Castello di Fonterutoli Chianti Classico Docg ,SANGIOVESE,
RED,BOTTLE, 110.00,https://www.mazzei.it/_files/uploads/concerto_2016_ita.pdf,2016,CONCERTO  Mazzei Castello di Fonterutoli Toscana IGT   ,CONCERTO  Mazzei Castello di Fonterutoli Toscana IGT   ,"SANGIOVESE, CABERNET SAUVIGNON | 4 - 2013 | 2 - 2015",
RED,BOTTLE, 125.00,https://www.mazzei.it/_files/uploads/concerto_2016_ita.pdf,2011,CONCERTO  Mazzei Castello di Fonterutoli Toscana IGT ,CONCERTO  Mazzei Castello di Fonterutoli Toscana IGT ,"SANGIOVESE, CABERNET SAUVIGNON",
RED,BOTTLE, 460.00,https://www.enotecapirovano.com/it/vini-pregiati/4256-chianti-classico-gran-selezione-ipsus-2015-75-cl-mazzei.html,2016,IPSUS  Mazzei Castello di Fonterutoli Chianti Classico Docg ,IPSUS  Mazzei Castello di Fonterutoli Chianti Classico Docg ,SANGIOVESE,
RED,BOTTLE, 99.00,https://www.mazzei.it/_files/uploads/mix36_2015_ita.pdf,2015,MIX 36  Mazzei Castello di Fonterutoli Toscana IGT ,MIX 36  Mazzei Castello di Fonterutoli Toscana IGT ,SANGIOVESE,
RED,BOTTLE, 190.00,https://www.mazzei.it/_files/uploads/siepi_2015_ita_2.pdf,2015,SIEPI  Mazzei Castello di Fonterutoli Toscana IGT   ,SIEPI  Mazzei Castello di Fonterutoli Toscana IGT   ,"MERLOT, SANGIOVESE",
RED,BOTTLE, 250.00,https://www.mazzei.it/_files/uploads/siepi_2008_ita.pdf,2008,SIEPI  Mazzei Castello di Fonterutoli Toscana IGT      ,SIEPI  Mazzei Castello di Fonterutoli Toscana IGT      ,"MERLOT, SANGIOVESE | 2 - 2007 | 2 - ",
RED,BOTTLE, 210.00,"https://www.enosearcher.it/bottiglia/montevertine-toscana-igt-le-pergole-torte-2018/#:~:text=Montevertine%20Toscana%20Le%20Pergole%20Torte,fiori%20rossi%2C%20spezie%20e%20grafite.",2020,LE PERGOLE TORTE  Montevertine Toscana IGT    ,LE PERGOLE TORTE  Montevertine Toscana IGT    ,SANGIOVESE 100% | 3 - 2019 | 2 - 2018 | 2 - 2017,
RED,BOTTLE, 89.00,https://www.montevertine.it/wp-content/uploads/2019/02/3-Montevertine_IT-1.pdf,2020,MONTEVERTINE  Montevertine Toscana IGT     ,MONTEVERTINE  Montevertine Toscana IGT     ,"SANGIOVESE, CANAIOLO E COLORINO | 8 - 2019 | 2 - 2018 | 2 - 2017",
RED,BOTTLE, 45.00,https://www.montevertine.it/wp-content/uploads/2019/02/1-PianCiampolo_IT-1.pdf,2021,PIAN DEL CIAMPOLO  Montevertine Toscana IGT   ,PIAN DEL CIAMPOLO  Montevertine Toscana IGT   ,"SANGIOVESE, CANAIOLO E COLORINO | 5 - 2020 | 5 - 2019",
RED,BOTTLE, 90.00,https://www.tannico.it/toscana-rosso-superiore-igt-sapaio-2016-podere-sapaio.html,2016,SAPAIO  Potere Sepaio Bolgheri Superiore Doc   ,SAPAIO  Potere Sepaio Bolgheri Superiore Doc   ,"CABERNET SAUVIGNON, CABERNET FRANC, MERLOT, PETIT VERDOT | 3 - 2013 | 1 - 2008",
RED,BOTTLE, 39.00,https://www.tannico.it/bolgheri-rosso-doc-volpolo-2017-magnum-podere-sapaio-cassa-legno.html,2017,VOLPOLO  Potere Sapaio Bolgheri Doc ,VOLPOLO  Potere Sapaio Bolgheri Doc ,"CABERNET SAUVIGNON, MERLOT, PETIT VERDOT",
RED,BOTTLE, 59.00,https://carlettipoliziano.com/wp-content/uploads/2018/10/LE-STANZE-DEL-POLIZIANO-Toscana-Rosso-igt.pdf,2013,LE STANZE  Poliziano ToscanaIGT  ,LE STANZE  Poliziano ToscanaIGT  ,"CABERNET SAUVIGNON, MERLOT",
RED,BOTTLE, 145.00,https://www.frescobaldi.com/it/pdf/giramonte/2003,2003,GIRAMONTE  Tenuta di Castiglione ToscanaIGT ,GIRAMONTE  Tenuta di Castiglione ToscanaIGT ,"MERLOT, SANGIOVESE",
RED,BOTTLE, 30.00,http://www.tenutasanguido.com/LeDifese.html,2021,DIFESE  Tenuta di San Guido Toscana IGT  ,DIFESE  Tenuta di San Guido Toscana IGT  ,"CABERNET SAUVIGNON, SANGIOVESE",
RED,BOTTLE, 75.00,http://www.tenutasanguido.com/pdf/GUIDALBERTO%20ITA%20PDF/2018%20GUIDALBERTO%20ITA.pdf,2020,GUIDALBERTO  Tenuta di San Guido Toscana IGT    ,GUIDALBERTO  Tenuta di San Guido Toscana IGT    ,"CABERNET SAUVIGNON, MERLOT | 4 - 2016 | 4 - 2012",
RED,BOTTLE, 400.00,http://www.tenutasanguido.com/pdf/SASSICAIA%20ITA%20PDF/2015%20SASSICAIA%20ITA.pdf,2015,SASSICAIA  Tenuta San Guido Bolgheri Doc   ,SASSICAIA  Tenuta San Guido Bolgheri Doc   ,"CABERNET SAUVIGNON, CABERNET FRANC | 1 sotto tetto | 6 legno",
RED,BOTTLE, 330.00,http://www.tenutasanguido.com/pdf/SASSICAIA%20ITA%20PDF/2017%20SASSICAIA%20ITA.pdf,2018,SASSICAIA  Tenuta San Guido Bolgheri Doc ,SASSICAIA  Tenuta San Guido Bolgheri Doc ,"CABERNET SAUVIGNON, CABERNET FRANC",
RED,BOTTLE, 330.00,http://www.tenutasanguido.com/pdf/SASSICAIA%20ITA%20PDF/2017%20SASSICAIA%20ITA.pdf,2019,SASSICAIA  Tenuta San Guido Bolgheri Doc ,SASSICAIA  Tenuta San Guido Bolgheri Doc ,"CABERNET SAUVIGNON, CABERNET FRANC",
RED,BOTTLE, 76.00,https://www.ornellaia.com/wp-content/uploads/2021/11/SN2019-VINTAGE-SHEET-IT.pdf,2020,LE SERRE NUOVE DELL’ORNELLAIA  Tenuta dell’ Ornellaia Bolgheri Doc      ,LE SERRE NUOVE DELL’ORNELLAIA  Tenuta dell’ Ornellaia Bolgheri Doc      ,"C. SAUVIGNON, MERLOT, C. FRANC, VERDOT | ? - 2019 | ? - 2017 | ? - 2018",
