ok,type,name,winery_name,area,size,vintage,price,details,tech_sheet,internal_notes,info,matched_name,matched_winery_name,matched_id,matched_original_id,score
TRUE,WHITE,BIANCO COLLIO Borgo del Tiglio Doc Collio,BIANCO COLLIO Borgo del Tiglio Doc Collio,,BOTTLE,2019,35,"FRIULANO, SAUVIGNON, RIESLING RENANO | 6 - 2018",https://www.tannico.it/collio-bianco-doc-2018-borgo-del-tiglio.html,"FRIULANO, SAUVIGNON, RIESLING RENANO | 6 - 2018 https://www.tannico.it/collio-bianco-doc-2018-borgo-del-tiglio.html",,Collio Bianco,Borgo del Tiglio,wine_01h0my5svs7adt53p5t6dv3xpr,,49.32264
TRUE,WHITE,BIANCO COLLIO STUDIO DI BIANCO Borgo del Tiglio Doc Collio,BIANCO COLLIO STUDIO DI BIANCO Borgo del Tiglio Doc Collio,,BOTTLE,2020,99,"FRIULANO, SAUVIGNON, RIESLING RENANO",https://www.callmewine.com/studio-di-bianco-borgo-del-tiglio-2020-P38486.htm,"FRIULANO, SAUVIGNON, RIESLING RENANO https://www.callmewine.com/studio-di-bianco-borgo-del-tiglio-2020-P38486.htm",,Collio Studio di Bianco,Borgo del Tiglio,wine_01h0my5svsm1jspsv83a13nrat,,61.335968
TRUE,WHITE,ARBIS BLANC Borgo San Daniele Doc Collio,ARBIS BLANC Borgo San Daniele Doc Collio,,BOTTLE,2019,42,"FRIULANO, CHARDONNAY, PINOT BIANCO, SAUVIGNON",https://www.borgosandaniele.com/arbis/,"FRIULANO, CHARDONNAY, PINOT BIANCO, SAUVIGNON https://www.borgosandaniele.com/arbis/",,Arbis Blanc,Borgo San Daniele,wine_01h0my5sw231h0r91yvwtme6rf,,44.375027
TRUE,WHITE,BIANCO KAPLJA Damijan Podversic Doc Collio,BIANCO KAPLJA Damijan Podversic Doc Collio,,BOTTLE,2016,57,"FRIULANO, MALVASIA ISTRIANA, CHARDONNAY",https://www.tannico.it/venezia-giulia-bianco-igt-kaplja-2016-damijan-podversic.html,"FRIULANO, MALVASIA ISTRIANA, CHARDONNAY https://www.tannico.it/venezia-giulia-bianco-igt-kaplja-2016-damijan-podversic.html",,Kaplja,Damijan Podversic,wine_01gzr4kt12dq08d0vr0fc5n8j4,,65.525185
TRUE,WHITE,COLLIO BIANCO Edi Keber Doc Collio,COLLIO BIANCO Edi Keber Doc Collio,,BOTTLE,2018,32,"FRIULANO, MALVASIA, RIBOLLA GIALLA",https://www.wineexpert.it/it/prodotto/collio-bianco-keber.aspx,"FRIULANO, MALVASIA, RIBOLLA GIALLA https://www.wineexpert.it/it/prodotto/collio-bianco-keber.aspx",,Collio Bianco,Edi Keber,wine_01gzr4ksm8er1rc19bsf49f18k,1246436,46.22853
TRUE,WHITE,CAPO MARTINO Jermann IGT Venezia Giulia,CAPO MARTINO Jermann IGT Venezia Giulia,,BOTTLE,2019,86,"FRIULANO, MALVASIA, RIBOLLA GIALLA | 6 - 2015 | 6 - 2016",https://www.tannico.it/venezia-giulia-igt-capo-martino-2019-jermann.html,"FRIULANO, MALVASIA, RIBOLLA GIALLA | 6 - 2015 | 6 - 2016 https://www.tannico.it/venezia-giulia-igt-capo-martino-2019-jermann.html",,Capo Martino,Jermann,wine_01h0qzm233azrxfk7r0qgzgvjd,,36.705124
TRUE,WHITE,VINTAGE TUNINA Jermann IGP Venezia Giulia,VINTAGE TUNINA Jermann IGP Venezia Giulia,,BOTTLE,2020,79,"SAUVIGNON, CHARDONNAY, RIBOLLA GIALLA, MALVASIA, PICOLIT | 2 - 2017 | 1 mattoni",https://www.compravini.it/vini-bianchi/1939-vintage-tunina-2017-venezia-giulia-igp-jermann-1656.html,"SAUVIGNON, CHARDONNAY, RIBOLLA GIALLA, MALVASIA, PICOLIT | 2 - 2017 | 1 mattoni https://www.compravini.it/vini-bianchi/1939-vintage-tunina-2017-venezia-giulia-igp-jermann-1656.html",,Vintage Tunina,Jermann,wine_01h0qzm2337vfbvx938w74edx3,,37.32703
TRUE,WHITE,BIANCO DELLA CASTELLADA La Castellada Doc Collio,BIANCO DELLA CASTELLADA La Castellada Doc Collio,,BOTTLE,2015,49,"PINOT GRIGIO, CHARDONAY, SAUVIGNON, FRIULANO | 5 - 2013",https://www.tannico.it/collio-doc-bianco-della-castellada-2013-la-castellada.html,"PINOT GRIGIO, CHARDONAY, SAUVIGNON, FRIULANO | 5 - 2013 https://www.tannico.it/collio-doc-bianco-della-castellada-2013-la-castellada.html",,Bianco della Castellada,La Castellada,wine_01gzr4kss5kbwqva4dmvg0seed,1188082,77.0228
TRUE,WHITE,SACRISASSI BIANCO Le due Terre Doc COF,SACRISASSI BIANCO Le due Terre Doc COF,,BOTTLE,2019,49,"FRIULANO, RIBOLLA GIALLA",https://www.callmewine.com/sacrisassi-bianco-le-due-terre-2019-P37795.htm,"FRIULANO, RIBOLLA GIALLA https://www.callmewine.com/sacrisassi-bianco-le-due-terre-2019-P37795.htm",,Sacrisassi Friuli Colli Orientali Bianco,Le Due Terre,wine_01h0my5sg11nj339116kp21c44,,33.1162
TRUE,WHITE,TERRE ALTE Livio Felluga Rosazzo DOCG,TERRE ALTE Livio Felluga Rosazzo DOCG,,BOTTLE,2018,69,"SAUVIGNON, PINOT BIANCO, FRIULANO",https://www.tannico.it/rosazzo-docg-terre-alte-2018-felluga.html,"SAUVIGNON, PINOT BIANCO, FRIULANO https://www.tannico.it/rosazzo-docg-terre-alte-2018-felluga.html",,Terre Alte,Livio Felluga,wine_01gzr4kskvxsct8qy4tzyt5p7v,15091,49.785526
TRUE,WHITE,BRAIDE ALTE Livon IGT Venezia Giulia,BRAIDE ALTE Livon IGT Venezia Giulia,,BOTTLE,2019,54,"CHARDONNAY, SAUVIGNON, PICOLIT, MOSCATO GIALLO",https://www.callmewine.com/braide-alte-livon-2019-P35799.htm,"CHARDONNAY, SAUVIGNON, PICOLIT, MOSCATO GIALLO https://www.callmewine.com/braide-alte-livon-2019-P35799.htm",,Braide Alte,Livon,wine_01gzr4kt3zwdpr3nh4r689gr3y,,41.79367
TRUE,WHITE,"BIANCO ""JELKA"" Picéch Doc Collio","BIANCO ""JELKA"" Picéch Doc Collio",,BOTTLE,2015,54,"RIBOLLA GIALLA, FRIULANO, MALVASIA",https://www.picech.com/wp-content/uploads/2021/07/Jelka2016_Ita.pdf,"RIBOLLA GIALLA, FRIULANO, MALVASIA https://www.picech.com/wp-content/uploads/2021/07/Jelka2016_Ita.pdf",,Jelka Bianco,Picech Roberto,wine_01h0qsxn4f3gtaqxs05723pv82,,40.054665
TRUE,WHITE,"BIANCO ""OSLAVJE"" Radikon IGT Venezia Giulia","BIANCO ""OSLAVJE"" Radikon IGT Venezia Giulia",,BOTTLE,2015,76,"CHARDONNAY, PINOT GRIGIO, SAUVIGNON",https://www.tannico.it/venezia-giulia-bianco-igt-oslavje-2015-radikon-0-5l.html,"CHARDONNAY, PINOT GRIGIO, SAUVIGNON https://www.tannico.it/venezia-giulia-bianco-igt-oslavje-2015-radikon-0-5l.html",,Oslavje,Radikon,wine_01gzr4kt16k2f2a6rw495myk7b,,44.76008
TRUE,WHITE,"BIANCO ""SLATNIK"" Radikon IGT Venezia Giulia","BIANCO ""SLATNIK"" Radikon IGT Venezia Giulia",,BOTTLE,2017,42,"CHARDONNAY, FRIULANO",https://www.tannico.it/venezia-giulia-bianco-slatnik-2017-radikon.html,"CHARDONNAY, FRIULANO https://www.tannico.it/venezia-giulia-bianco-slatnik-2017-radikon.html",,Slatnik,Radikon,wine_01gzr4kt16mv9xj9c6pgsmjjbz,,45.58325
TRUE,WHITE,"BIANCO ""LATIMIS"" Ronco del Gelso Doc Friuli Isonzo Rive Alte","BIANCO ""LATIMIS"" Ronco del Gelso Doc Friuli Isonzo Rive Alte",,BOTTLE,2019,29,"PINOT BIANCO, FRIULANO, RIESLING",https://www.vinodalproduttore.it/prodotto/latimis-bianco-2019-doc-friuli-isonzo-ronco-del-gelso/,"PINOT BIANCO, FRIULANO, RIESLING https://www.vinodalproduttore.it/prodotto/latimis-bianco-2019-doc-friuli-isonzo-ronco-del-gelso/",,Latimis,Ronco del Gelso,wine_01h0qzm2wznp2hczwyfsc1f8q0,,52.01979
TRUE,WHITE,FOSARIN COLLIO BIANCO Ronco dei Tassi Dop Collio,FOSARIN COLLIO BIANCO Ronco dei Tassi Dop Collio,,BOTTLE,2018,32,"FRIULANO, MALVASIA, PINOT BIANCO",https://www.callmewine.com/collio-bianco-fosarin-ronco-dei-tassi-2019-P33972.htm,"FRIULANO, MALVASIA, PINOT BIANCO https://www.callmewine.com/collio-bianco-fosarin-ronco-dei-tassi-2019-P33972.htm",,Fosarin,Ronco dei Tassi,wine_01h0qsxnx9yqgmy2fyzhrjxzze,,49.765453
FALSE,WHITE,COL DISÔRE BIANCO Russiz Superiore Doc Collio,COL DISÔRE BIANCO Russiz Superiore Doc Collio,,BOTTLE,2017,49,"PINOT BIANCO, FRIULANO, SAUVIGNON, RIBOLLA GIALLA",https://www.marcofelluga.com/vini/collio-bianco-col-disore-russiz-superiore/,"PINOT BIANCO, FRIULANO, SAUVIGNON, RIBOLLA GIALLA https://www.marcofelluga.com/vini/collio-bianco-col-disore-russiz-superiore/",,Pinot Bianco,Villa Russiz,wine_01gzr4kt3z5brfp7rzhaxc3pjw,,27.127363
TRUE,WHITE,BERGUL BIANCO Lis Fadis Doc COF,BERGUL BIANCO Lis Fadis Doc COF,,BOTTLE,2017,28,"FRIULANO, CHARDONNAY, SAUVIGNON",https://lisfadis.com/wp-content/uploads/2017/09/LIS-FADIS_ITA_Bergul-bianco-092016.pdf,"FRIULANO, CHARDONNAY, SAUVIGNON https://lisfadis.com/wp-content/uploads/2017/09/LIS-FADIS_ITA_Bergul-bianco-092016.pdf",,Bergul Bianco,Lis Fadis,wine_01havweexcgash5fnp4pghs17a,,44.01748
TRUE,WHITE,BIANCO MIANI Miani Doc COF,BIANCO MIANI Miani Doc COF,,BOTTLE,2021,56,"FRIULANO, MALVASIA, RIBOLLA GIALLA",https://www.xtrawine.com/it/vini/miani-bianco-miani-2020/p32872,"FRIULANO, MALVASIA, RIBOLLA GIALLA https://www.xtrawine.com/it/vini/miani-bianco-miani-2020/p32872",,Bianco,Miani,wine_01gzr4ksk6xh98fw6dy02fzq0q,1187992,51.316307
TRUE,WHITE,FRIULANO “RONCO DELLE CIME” Venica & Venica Doc COF,FRIULANO “RONCO DELLE CIME” Venica & Venica Doc COF,,BOTTLE,2011,75,,https://www.di-vinita.it/prodotto/ronco-delle-cime-friulano-doc-collio-venica-venica/, https://www.di-vinita.it/prodotto/ronco-delle-cime-friulano-doc-collio-venica-venica/,,Ronco delle Cime Friulano,Venica & Venica,wine_01gzr4ksm6mkthf9bqjqqykg6b,1210531,77.91384
TRUE,WHITE,SAUVIGNON “RONCO DELLE MELE” Venica & Venica Doc Collio / 2011,SAUVIGNON “RONCO DELLE MELE” Venica & Venica Doc Collio / 2011,,BOTTLE,2010,82,1-,https://www.venica.it/bianchi/ronco-delle-mele-sauvignon-doc-collio/,1- https://www.venica.it/bianchi/ronco-delle-mele-sauvignon-doc-collio/,,Ronco delle Mele Sauvignon,Venica & Venica,wine_01gzr4ksm64xrr18y47rpcfxx0,1257879,74.99084
TRUE,RED,CABERNET FRANC Antico Broilo Doc COF,CABERNET FRANC Antico Broilo Doc COF,,BOTTLE,2020,33,,https://www.enolike.it/product/cabernet-franc-2019-antico-broilo/, https://www.enolike.it/product/cabernet-franc-2019-antico-broilo/,,Cabernet Franc,Antico Broilo,wine_01gzr4kt4990mge0mdkxk18cyj,,46.3047
TRUE,RED,CABERNET FRANC Doro Princic Doc Collio,CABERNET FRANC Doro Princic Doc Collio,,BOTTLE,2020,35,1 - 2018,https://www.wineexpert.it/it/prodotto/collio-cabernet-franc-2017-doro-princic.aspx,1 - 2018 https://www.wineexpert.it/it/prodotto/collio-cabernet-franc-2017-doro-princic.aspx,,Cabernet Franc,Doro Princic,wine_01h0qzm03xvysqqpw9rec7af7c,,45.999992
TRUE,RED,CABERNET FRANC Oscar Sturm Doc Collio,CABERNET FRANC Oscar Sturm Doc Collio,,BOTTLE,2020,32,11 - 2019,https://divinishop.it/products/sturm-cabernet-franc-dop-collio-2017-cl-75,11 - 2019 https://divinishop.it/products/sturm-cabernet-franc-dop-collio-2017-cl-75,,Cabernet Franc,Sturm,wine_01harvcmpjsqp489685z28fqmb,,33.04321
FALSE,RED,CABERNET FRANC Russiz Superiore Doc Collio,CABERNET FRANC Russiz Superiore Doc Collio,,BOTTLE,2019,35,12 - 2018,https://www.xtrawine.com/it/vini/russiz-superiore-collio-cabernet-franc-2018/p31357,12 - 2018 https://www.xtrawine.com/it/vini/russiz-superiore-collio-cabernet-franc-2018/p31357,,Cabernet Franc,Superior Estates,wine_01havweeym313ejhjfjwbghnyj,,27.238628
TRUE,RED,CABERNET FRANC Venica & Venica Doc Collio,CABERNET FRANC Venica & Venica Doc Collio,,BOTTLE,2018,29,,https://www.ferrowine.it/rossi/1672-v-venica-cabernet-franc-doc-cl-75-friuli.html, https://www.ferrowine.it/rossi/1672-v-venica-cabernet-franc-doc-cl-75-friuli.html,,Cabernet Franc,Venica & Venica,wine_01gzr4ksm64fgez8c07qc41bdr,1362053,60.073784
TRUE,RED,CABERNET SAUVIGNON Lis Neris IGT Venezia Giulia,CABERNET SAUVIGNON Lis Neris IGT Venezia Giulia,,BOTTLE,2019,29,,https://www.callmewine.com/cabernet-sauvignon-lis-neris-2019-P35935.htm, https://www.callmewine.com/cabernet-sauvignon-lis-neris-2019-P35935.htm,,Venezia Giulia ''Lis Neris'' Rosso,Lis Neris,wine_01h0r2pp9vsq65fv05vpe35tbm,,49.074623
TRUE,RED,CABERNET SAUVIGNON Oscar Sturm Doc Collio,CABERNET SAUVIGNON Oscar Sturm Doc Collio,,BOTTLE,2019,42,25 - 2018,https://www.vivino.com/IT/it/sturm-cabernet-sauvignon/w/1268507,25 - 2018 https://www.vivino.com/IT/it/sturm-cabernet-sauvignon/w/1268507,,Cabernet Sauvignon,Sturm,wine_01harvcmpj2y63ez1v4q4wfpnv,,30.616182
TRUE,RED,MERLOT Antico Broilo COF,MERLOT Antico Broilo COF,,BOTTLE,2019,34,,https://www.anticobroilo.com/portfolio-item/merlot/, https://www.anticobroilo.com/portfolio-item/merlot/,,Merlot,Antico Broilo,wine_01gzr4kt49mk22sr8jgk80ykmf,,41.800194
TRUE,RED,MERLOT Riserva Antico Broilo COF,MERLOT Riserva Antico Broilo COF,,BOTTLE,2016,42,,https://www.anticobroilo.com/portfolio-item/merlot-riserva/, https://www.anticobroilo.com/portfolio-item/merlot-riserva/,,Riserva Merlot,Antico Broilo,wine_01gzr4kt49we7kqq1st3xncrh4,,45.6803
FALSE,RED,MERLOT Conte D'Attimis Doc COF - NON INSERIRE IN CARTA,MERLOT Conte D'Attimis Doc COF - NON INSERIRE IN CARTA,,BOTTLE,2020,28,,https://www.contedattimismaniago.it/produzione/schioppettino/, https://www.contedattimismaniago.it/produzione/schioppettino/,,Merlot,Conte d'Attimis Maniago,wine_01gzr4ksk89xp9q9cmv1fw9r7x,20244,31.947464
TRUE,RED,MERLOT Doro Princic Doc Collio,MERLOT Doro Princic Doc Collio,,BOTTLE,2019,46,6 - 2017 | 6 - 2020,https://www.wineexpert.it/it/prodotto/collio-merlot-2016-doro-princic.aspx,6 - 2017 | 6 - 2020 https://www.wineexpert.it/it/prodotto/collio-merlot-2016-doro-princic.aspx,,Merlot,Doro Princic,wine_01h0qzm03xf3zc2q2xn2er9fng,,41.495487
TRUE,RED,MERLOT Riserva La Castellada Doc Collio,MERLOT Riserva La Castellada Doc Collio,,BOTTLE,2007,84,Riserva,http://lacastellada.it/schede-tecniche/Merlot.pdf,Riserva http://lacastellada.it/schede-tecniche/Merlot.pdf,,Rosso della Castellada,La Castellada,wine_01gzr4kss7rcye6mxrkgrdmn8w,2018420,37.002895
TRUE,RED,MERLOT Riserva LA VIARTE COF,MERLOT Riserva LA VIARTE COF,,BOTTLE,2013,36,mattoni,https://www.laviarte.it/cms/wp-content/uploads/2017/07/merlot-riserva-la-viarte-it.pdf,mattoni https://www.laviarte.it/cms/wp-content/uploads/2017/07/merlot-riserva-la-viarte-it.pdf,,Riserva Merlot,La Viarte,wine_01gzr4kt12r6396jmdkgc47zbc,,36.453045
TRUE,RED,MERLOT Le Due Terre Doc COF,MERLOT Le Due Terre Doc COF,,BOTTLE,2018,49,6 - 2017,https://www.tannico.it/colli-orientali-del-friuli-doc-merlot-2017-le-due-terre.html,6 - 2017 https://www.tannico.it/colli-orientali-del-friuli-doc-merlot-2017-le-due-terre.html,,Merlot,Le Due Terre,wine_01h0my5sg21t0e1848pck1252r,,23.971308
TRUE,RED,"MERLOT ""GIAN"" Lis Fadis Doc COF","MERLOT ""GIAN"" Lis Fadis Doc COF",,BOTTLE,2016,62,,https://lisfadis.com/wp-content/uploads/2017/09/LIS-FADIS_ITA_Gian-092016.pdf, https://lisfadis.com/wp-content/uploads/2017/09/LIS-FADIS_ITA_Gian-092016.pdf,,Gian Merlot,Lis Fadis,wine_01h4pmmfw0t2trgrakeyk6an3h,,40.179203
TRUE,RED,MERLOT Livio Felluga Doc COF,MERLOT Livio Felluga Doc COF,,BOTTLE,2017,34,,https://www.liviofelluga.it/portfolio/merlot, https://www.liviofelluga.it/portfolio/merlot,,Merlot,Livio Felluga,wine_01gzr4kskw53xk5s2tff6nqw82,1782966,40.588963
FALSE,RED,MERLOT “TIARE MATE” Livon Doc Collio,MERLOT “TIARE MATE” Livon Doc Collio,,BOTTLE,2017,34,,https://www.frescomarketonline.it/online/product/livon-tiare-mate-merlot-doc-75-cl?productId=12589&generalid=900010&generaltype=subcategory, https://www.frescomarketonline.it/online/product/livon-tiare-mate-merlot-doc-75-cl?productId=12589&generalid=900010&generaltype=subcategory,,Dolegna del Collio Merlot,Tiare,wine_01h0sq47v1fg3bft5ycg9t2xax,,33.51663
TRUE,RED,MERLOT BIO Oscar Sturm Doc Collio,MERLOT BIO Oscar Sturm Doc Collio,,BOTTLE,2019,42,34 -2018,https://sturm.it/i-nostri-vini/merlot/,34 -2018 https://sturm.it/i-nostri-vini/merlot/,,Merlot,Sturm,wine_01harvcmpj6s841rvvjycksn2z,,28.538706
TRUE,RED,"MERLOT ""SINTESI"" Ronco del Gelso Doc Friuli Isonzo Rive Alte","MERLOT ""SINTESI"" Ronco del Gelso Doc Friuli Isonzo Rive Alte",,BOTTLE,2016,32,,http://www.roncodelgelso.com/wp-content/uploads/2019/02/SCHEDA-TECNICA-SINTESI.pdf, http://www.roncodelgelso.com/wp-content/uploads/2019/02/SCHEDA-TECNICA-SINTESI.pdf,,Sintesi dei Capitoli,Ronco del Gelso,wine_01gzr4ksdw2bxbrr4t6vq75x1k,1734289,45.929737
TRUE,RED,"MERLOT Riserva ""ARTIUL"" Ronco Severo Doc COF","MERLOT Riserva ""ARTIUL"" Ronco Severo Doc COF",,BOTTLE,2018,74,,https://www.tannico.it/colli-orientali-del-friuli-merlot-riserva-doc-artiul-2015-ronco-severo.html, https://www.tannico.it/colli-orientali-del-friuli-merlot-riserva-doc-artiul-2015-ronco-severo.html,,Artiùl,Ronco Severo,wine_01gzr4kskfbe1hjw57hjvxrfzr,2052614,48.330746
TRUE,RED,"MERLOT ""il BOSCOROSSO"" Rosa Bosco De Puppi Doc COF","MERLOT ""il BOSCOROSSO"" Rosa Bosco De Puppi Doc COF",,BOTTLE,2018,59,,https://depuppi.it/wp-content/uploads/2020/06/005-SchedeVino-ITA-GIU20-RosaBosco-BoscoRosso.pdf, https://depuppi.it/wp-content/uploads/2020/06/005-SchedeVino-ITA-GIU20-RosaBosco-BoscoRosso.pdf,,Boscorosso,Rosa Bosco,wine_01h0my5syq5gf9hxwze8p37b56,,47.207737
TRUE,RED,MERLOT Russiz Superiore Doc Collio,MERLOT Russiz Superiore Doc Collio,,BOTTLE,2020,36,,https://www.marcofelluga.com/wp-content/uploads/2021/10/scheda-tecnica-22.pdf, https://www.marcofelluga.com/wp-content/uploads/2021/10/scheda-tecnica-22.pdf,,Merlot,Villa Russiz,wine_01gzr4kt3z9xrfwgbx5hxtd34j,,26.869293
FALSE,RED,"MERLOT ""DEL POMPIERE"" Schioppetto IGT Venezia Giulia","MERLOT ""DEL POMPIERE"" Schioppetto IGT Venezia Giulia",,BOTTLE,2020,29,,http://www.schiopetto.it/vini/merlot/, http://www.schiopetto.it/vini/merlot/,,Merlot,Schiopetto,wine_01havwee49g3bzf6ja5h6gwb73,,29.446934
FALSE,RED,"MERLOT ""LE BASTÌE ROSSO"" Tenute Tomasella Grave del Friuli Doc","MERLOT ""LE BASTÌE ROSSO"" Tenute Tomasella Grave del Friuli Doc",,BOTTLE,2012,39,,https://www.tenutetomasella.it/cms/wp-content/uploads/LE-BASTIE-ROSSO-Friuli-Grave-DOC-IT.pdf, https://www.tenutetomasella.it/cms/wp-content/uploads/LE-BASTIE-ROSSO-Friuli-Grave-DOC-IT.pdf,,Merlot Friuli Grave,Tomasella,wine_01havwef2tdzpkv87errp02hj0,,46.29444
FALSE,RED,MERLOT Toros Doc Collio,MERLOT Toros Doc Collio,,BOTTLE,2021,37,6 - 2020,https://www.callmewine.com/merlot-etichetta-bianca-toros-2021-P40005.htm,6 - 2020 https://www.callmewine.com/merlot-etichetta-bianca-toros-2021-P40005.htm,,Merlot,Mr. Merlot,wine_01havweezws54q3v4b9gqwt7rr,,21.891258
FALSE,RED,MERLOT Riserva Toros Doc Collio,MERLOT Riserva Toros Doc Collio,,BOTTLE,2016,99,4 - 2015,https://www.callmewine.com/merlot-etichetta-rossa-toros-2018-P40014.htm?gclid=CjwKCAjw_b6WBhAQEiwAp4HyINpLk8WIP3gbXQccHKRl2dDQHI8aA8WGZ4bGAvwx_CGCN6Jg_vXPthoCBUQQAvD_BwE,4 - 2015 https://www.callmewine.com/merlot-etichetta-rossa-toros-2018-P40014.htm?gclid=CjwKCAjw_b6WBhAQEiwAp4HyINpLk8WIP3gbXQccHKRl2dDQHI8aA8WGZ4bGAvwx_CGCN6Jg_vXPthoCBUQQAvD_BwE,,Merlot,Mr. Merlot,wine_01havweezws54q3v4b9gqwt7rr,,21.891258
TRUE,RED,MERLOT Venica & Venica Doc Collio,MERLOT Venica & Venica Doc Collio,,BOTTLE,2018,28,,https://www.callmewine.com/merlot-venica-2019-P38534.htm, https://www.callmewine.com/merlot-venica-2019-P38534.htm,,Merlot,Venica & Venica,wine_01gzr4ksm6fm5dpxx1nhz9js4t,1311725,55.56928
TRUE,RED,MERLOT “CONTE BRANDOLINI” Vistorta Doc Friuli Grave,MERLOT “CONTE BRANDOLINI” Vistorta Doc Friuli Grave,,BOTTLE,2015,38,5 - 2012,http://www.vistorta.it/merlot-vistorta,5 - 2012 http://www.vistorta.it/merlot-vistorta,,Il Vistorta Merlot,Conte Brandolini,wine_01gzr4kt3q8mp8305kt2cmh353,,44.673264
TRUE,RED,PIGNOLO “ARBIS RòS” Borgo San Daniele Doc Collio,PIGNOLO “ARBIS RòS” Borgo San Daniele Doc Collio,,BOTTLE,2017,54,6 - 2016,https://www.borgosandaniele.com/arbis/,6 - 2016 https://www.borgosandaniele.com/arbis/,,Arbis Ròs,Borgo San Daniele,wine_01h0my5sw25v6jb7e77rwje2t8,,51.229866
FALSE,RED,PIGNOLO Bressan Mastri Vinai IGP Venezia Giulia,PIGNOLO Bressan Mastri Vinai IGP Venezia Giulia,,BOTTLE,2004,170,mattoni,https://www.tannico.it/venezia-giulia-rosso-igt-pignol-2004-bressan-mastri-vinai.html,mattoni https://www.tannico.it/venezia-giulia-rosso-igt-pignol-2004-bressan-mastri-vinai.html,,Pignol Cru,Bressan,wine_01havwee49fcvb9ac0xceyfr9w,,34.719456
TRUE,RED,PIGNOLO Dario Coos IGP Trevenezie,PIGNOLO Dario Coos IGP Trevenezie,,BOTTLE,2017,36,,https://www.tannico.it/pignolo-delle-venezie-igp-2017-dario-coos.html, https://www.tannico.it/pignolo-delle-venezie-igp-2017-dario-coos.html,,Pignolo,Dario Coos,wine_01h0my5smdmrhzjmnywpxmptr0,,39.615726
TRUE,RED,"PIGNOLO ""PIGNACOLUSSE"" Jermann IGP Venezia Giulia","PIGNOLO ""PIGNACOLUSSE"" Jermann IGP Venezia Giulia",,BOTTLE,2016,45,3 - 2015,https://www.tannico.it/venezia-giulia-pignolo-igt-pignacolusse-2013-jermann.html,3 - 2015 https://www.tannico.it/venezia-giulia-pignolo-igt-pignacolusse-2013-jermann.html,,Pignacolusse Rosso,Jermann,wine_01h0qzm233wfzmxxdc23sf97ns,,34.15122
TRUE,RED,PIGNOLO Riserva La Viarte Doc COF,PIGNOLO Riserva La Viarte Doc COF,,BOTTLE,2010,110,,https://www.laviarte.it/prodotto/pignolo/, https://www.laviarte.it/prodotto/pignolo/,,Pignolo Riserva,La Viarte,wine_01gzr4kt12kg2wpkbp14q84dj6,,42.580166
TRUE,RED,"PIGNOLO “ELDORO"" Livon Doc Collio","PIGNOLO “ELDORO"" Livon Doc Collio",,BOTTLE,2015,36,,http://www.livon.it/repository/download/Eldoro.pdf, http://www.livon.it/repository/download/Eldoro.pdf,,Eldoro Pignolo,Livon,wine_01gzr4kt3zcafeqvxgf3t1ehv4,,45.403805
TRUE,RED,PIGNOLO Moschioni Doc COF,PIGNOLO Moschioni Doc COF,,BOTTLE,2012,85,5 - 2007/2011,https://www.michelemoschioni.it/wp-content/uploads/2018/07/MOSCH_Pignolo_ITA.pdf,5 - 2007/2011 https://www.michelemoschioni.it/wp-content/uploads/2018/07/MOSCH_Pignolo_ITA.pdf,,Pignolo,Moschioni,wine_01gzr4kt3ja3te423ady37da0v,,40.39721
TRUE,RED,PIGNOLO Riserva Nero Magis Doc COF,PIGNOLO Riserva Nero Magis Doc COF,,BOTTLE,2016,115,,https://www.neromagis.com/it/vino/nero-magis-riserva-2015/, https://www.neromagis.com/it/vino/nero-magis-riserva-2015/,,Riserva Rosso,Nero Magis,wine_01havweexzsn950nyra0nbvndc,,41.855057
FALSE,RED,PINOT NERO Bressan Mastri Vinai IGP Venezia Giulia,PINOT NERO Bressan Mastri Vinai IGP Venezia Giulia,,BOTTLE,2016,66,5 - 2013,https://www.tannico.it/venezia-giulia-pinot-nero-igp-2013-bressan-mastri-vinai.html,5 - 2013 https://www.tannico.it/venezia-giulia-pinot-nero-igp-2013-bressan-mastri-vinai.html,,Nero di Troia,Mastri Vinai,wine_01gzr4kts1eaeb63ec1fweass9,,36.678696
TRUE,RED,"PINOT NERO ""RED ANGEL"" Jermann IGP Venezia Giulia","PINOT NERO ""RED ANGEL"" Jermann IGP Venezia Giulia",,BOTTLE,2019,35,,https://www.jermann.it/download/prodotti/65_scheda_it.pdf, https://www.jermann.it/download/prodotti/65_scheda_it.pdf,,Red Angel On The Moonlight Pinot Nero,Jermann,wine_01h0my5stt4sndtsf3fs72vtta,,32.643745
TRUE,RED,PINOT NERO Le Due Terre Doc COF,PINOT NERO Le Due Terre Doc COF,,BOTTLE,2019,52,,https://www.enosearcher.it/bottiglia/le-due-terre-friuli-colli-orientali-doc-pinot-nero-2018/, https://www.enosearcher.it/bottiglia/le-due-terre-friuli-colli-orientali-doc-pinot-nero-2018/,,Pinot Nero,Le Due Terre,wine_01h0my5sg2v9vexazchvnnjkk7,,28.149765
TRUE,RED,PINOT NERO “MAURUS” Masut Da Rive Doc Isonzo,PINOT NERO “MAURUS” Masut Da Rive Doc Isonzo,,BOTTLE,2015,54,,https://www.callmewine.com/pinot-nero-maurus-masut-da-rive-2016-P23363.htm, https://www.callmewine.com/pinot-nero-maurus-masut-da-rive-2016-P23363.htm,,Maurus Pinot Nero,Masut Da Rive,wine_01h0r2ppzrxfj3gdtv612008hf,,51.21092
