external_id,type,name,winery_name,storage_area,size,vintage,price,info,quantity,internal_notes,matched_name,matched_winery_name,matched_id,matched_original_id,score
113,WHITE,gewurtztraminer,Pacherhof,,BOTTLE,21.0,45.0,,8.0,,Gewürztraminer,Pacherhof,wine_01h0qzm2wz5355bbkp2p0jjmvn,,34.749996
114,WHITE,gewurtztraminer,Kofererhof,,BOTTLE,21.0,38.0,,4.0,,Gewürztraminer,Köfererhof,wine_01h0qzm243csdpy1n0d5yg5w9q,,35.007305
115,WHITE,"gewurtztraminer ""ceslar""",Cantina di Bolzano,,BOTTLE,21.0,28.0,,8.0,,Ceslar Gewürztraminer,Cantina Bolzano / Kellerei Bozen,wine_01h0my5rkqbb3j0f3arg0mf2m2,,33.156715
117,WHITE,manna,Franz Haas,,MAGNUM,20.0,120.0,,20.0,,Manna Schweizer,Franz Haas,wine_01h0my5rjcmap9n1dhfr7akpc4,,37.84336
118,WHITE,kerner,Abbazia di Novacella,,BOTTLE,20.0,30.0,,0.0,,Kerner,Abbazia di Novacella (Stiftskellerei Neustift),wine_01h0my5rbqjpgn2ad4n76skame,,34.979115
121,WHITE,müller thurgau,Elena Walch,,BOTTLE,21.0,23.0,,4.0,,Müller Thurgau Vigneti delle Dolomiti,Elena Walch,wine_01gzr4kt16pch5qe8pvsprny59,,46.595673
125,WHITE,pinot grigio,Tramin,,BOTTLE,22.0,27.0,,11.0,,Pinot Grigio,Tramin,wine_01gzr4kskv55t2p8j39hygb7rv,,32.966114
126,WHITE,"riesling ""castel ringberg""",Elena Walch,,BOTTLE,22.0,42.0,,32.0,,Riesling Alto Adige Castel Ringberg,Elena Walch,wine_01gzr4kt16f17zam1j4yf46d5m,,54.80188
128,WHITE,sauvignon,Tramin,,BOTTLE,22.0,30.0,,10.0,,Sauvignon,Tramin,wine_01h0sq47xg356xrc149jc9jyw0,,27.840218
129,WHITE,sauvignon,Elena Walch,,BOTTLE,22.0,27.0,,15.0,,Sauvignon (Selezione),Elena Walch,wine_01gzr4kt166rvjfq0d1bxknga8,,40.10962
130,WHITE,souvignier gris piwi,Thomas Niedermayr,,BOTTLE,18.0,40.0,,3.0,,Souvignier Gris,Thomas Niedermayr,wine_01h0sq47txvvc83qgy7dc4rt8a,,50.8776
131,WHITE,weissburgunder 76,Thomas Niedermayr,,BOTTLE,17.0,50.0,,3.0,,T.N. 76 Weissburgunder,Thomas Niedermayr,wine_01h0sq47tvxg5azsn3km5twd46,,50.01368
132,WHITE,riesling r,Kofererhof,,BOTTLE,22.0,,,12.0,,Riesling R,Köfererhof,wine_01h0qzm243m9mgprm568qz799x,,41.350376
134,WHITE,müller thurgau,Kofererhof,,BOTTLE,,26.0,,0.0,,Müller Thurgau,Köfererhof,wine_01h0qzm24309y7fez1p3dg633p,,42.95652
135,WHITE,sylvaner,Pacherhof,,BOTTLE,22.0,36.0,,8.0,,Sylvaner,Pacherhof,wine_01h0qzm2wzfm3vjryzbpj6dfgg,,36.839127
137,WHITE,sylvaner stiftsgarten,Abbazia di Novacella,,BOTTLE,19.0,98.0,,6.0,,Sylvaner,Abbazia di Novacella (Stiftskellerei Neustift),wine_01h0my5rbqjahehkbytmbt92af,,34.57176
141,WHITE,chardonnay sharis igt,Livio Felluga,,BOTTLE,22.0,36.0,,3.0,,Sharis,Livio Felluga,wine_01gzr4kskvdx4mbc559tkc254n,,51.82858
142,WHITE,chardonnay,Silvio Jermann,,BOTTLE,21.0,40.0,,6.0,,Chardonnay,Jermann,wine_01h0qzm233prkg8gewmdrc384y,,22.517906
143,WHITE,chardonnay,Borgo Conventi,,BOTTLE,21.0,19.0,,1.0,,Chardonnay Collio,Borgo Conventi,wine_01h0my5svsb3tqw2qc9c8ctgpw,,36.039474
144,WHITE,luna di ponca,Borgo Conventi,,MAGNUM,19.0,,,1.0,,Luna di Ponca,Borgo Conventi,wine_01h0my5svs5xhctxyaajwv9pc8,,53.33581
145,WHITE,chardonnay zittelle,Miani,,BOTTLE,20.0,110.0,,4.0,,Zitelle Chardonnay,Miani,wine_01gzr4ksk6sb13qcsmvv0pps89,,39.364685
148,WHITE,sauvignon,Miani,,BOTTLE,18.0,110.0,,6.0,,Sauvignon,Miani,wine_01gzr4ksk6kca5fk97j9mzfq9j,,27.757942
150,WHITE,sauvignon,Miani Zitelle,,MAGNUM,17.0,220.0,,1.0,,Sauvignon,Miani,wine_01gzr4ksk6kca5fk97j9mzfq9j,,27.757942
151,WHITE,vintage tunina,Silvio Jermann,,BOTTLE,20.0,70.0,,0.0,,Vintage Tunina,Jermann,wine_01h0qzm2337vfbvx938w74edx3,,35.388374
153,WHITE,friulano,Miani ,,BOTTLE,22.0,56.0,,4.0,,Friulano,Miani,wine_01gzr4ksk6ekbbq8wmtd487ka3,,32.85518
154,WHITE,friulano doc collio ronco delle cime,Venica,,BOTTLE,21.0,60.0,,15.0,,Ronco delle Cime Friulano,Venica & Venica,wine_01gzr4ksm6mkthf9bqjqqykg6b,,53.77433
155,WHITE,friulano,Schioppetto,,BOTTLE,21.0,42.0,,15.0,,Collio Friulano,Schiopetto,wine_01h4pmmfqcb5pvevmfry1h2yq3,,31.524925
156,WHITE,friulano,Simon Komjanc,,BOTTLE,19.0,21.0,,0.0,,Friulano,Simon Komjanc,wine_01gzr4ktwpsqybttdg9se536qn,,44.48999
157,WHITE,friulano isonzo del friuli doc,Borgo Conventi,,BOTTLE,21.0,21.0,,8.0,,Friulano Isonzo del Friuli,Borgo Conventi,wine_01h0my5svsx07kwrzf2w1s08fv,,55.714993
158,WHITE,friulano,Az. Agricola Toros,,BOTTLE,22.0,45.0,,10.0,,Friulano,Az. Agricola Sosol Ivan,wine_01gzr4kt5hg5n3yv7k9z9esr2g,,26.03665
159,WHITE,friulano,Meroi,,BOTTLE,21.0,50.0,,5.0,,Friulano,Meroi,wine_01gzr4ksmhs6v0f0xjpn2z8kvg,,34.826187
161,WHITE,ribolla gialla,La Viarte,,BOTTLE,21.0,39.0,,5.0,,Ribolla Gialla,La Viarte,wine_01gzr4kt12mgdgn26fzsw0avbg,,42.431587
162,WHITE,ribolla gialla,Tenuta Stella,,BOTTLE,19.0,,,1.0,,Ribolla Gialla,Tenuta Stella,wine_01h0qzm1qd8km47xh7qfxcr9c8,,40.973816
163,WHITE,ribolla gialla collio,Ronco Blanchis,,BOTTLE,22.0,,,6.0,,Collio Ribolla Gialla,Ronco Blanchis,wine_01h0my5snd96mn289t7y79g9gb,,53.59286
164,WHITE,pinot grigio,Borgo Conventi,,BOTTLE,21.0,21.0,,10.0,,Pinot Grigio Collio,Borgo Conventi,wine_01h0my5svs6pknqe0a5jpyarwx,,40.094204
166,WHITE,pinot bianco,Az. Agricola Toros,,BOTTLE,21.0,60.0,,5.0,,Pinot Bianco,Toros Franco,wine_01gzr4kskxfcqagvk5g53wzxbz,,23.65385
167,WHITE,sauvignon ronco delle mele doc collio,Venica,,BOTTLE,21.0,80.0,,11.0,,Ronco delle Mele Sauvignon,Venica & Venica,wine_01gzr4ksm64xrr18y47rpcfxx0,,50.45636
168,WHITE,nekaj friulano,Damijan,,BOTTLE,18.0,63.0,,1.0,,Nekaj,Damijan Podversic,wine_01gzr4kt12hbzsg49mgzn084w8,,41.169792
170,WHITE,malvasia la mont di zuc,Miani,,BOTTLE,19.0,75.0,,5.0,,La Mont di Zuc Malvasia,Miani,wine_01gzr4ksk70fp2721gy3gz4e65,,46.00968
171,WHITE,ograde bianco,Skerk,,BOTTLE,20.0,70.0,,6.0,,Ograde,Skerk,wine_01gzr4kt178ft7kv0547wzknns,,36.388996
172,WHITE,vitovska,Kante,,BOTTLE,19.0,,,1.0,,Vitovska,Kante,wine_01h0qzm23hc7qc3mcyrrqc612s,,35.063496
173,WHITE,uve carate bianco doc,Castello di Buttrio,,BOTTLE,20.0,75.0,,6.0,,Uve Carate Bianco Riserva,Castello di Buttrio,wine_01h0my5vq7crbtnpjbgjds5vm0,,49.74727
