external_id,type,name,winery_name,info,size,vintage,price,purchase_price,quantity,storage_area,internal_notes,visible
,,Gewürztraminer „Kleinstein“,Bozen,,BOTTLE,2022,3900,1270,50,Hauptlager,,True
,,Gewürztraminer „Gols“,Griesserhof,,BOTTLE,2022,4400,1420,50,Hauptlager,,True
,,Gewürztraminer „Nussbaumer“,Tramin,,BOTTLE,2022,5700,2110,50,Hauptlager,,True
,,Gewürztraminer Orange „Norèy“,Laimburg,,BOTTLE,2011,17800,8980,50,Hauptlager,,True
,,Müller Thurgau „Petra“,Röck,,BOTTLE,2022,4100,1260,50,Hauptlager,,True
,,Kerner „Aristos“,Eisacktal,,BOTTLE,2022,4300,1290,50,Hauptlager,,True
,,Eisacktaler Sylvaner „Gols“,Griesserhof,,BOTTLE,2022,4500,1290,50,Hauptlager,,True
,,Eisacktaler Veltliner „Rigger“,Griesserhof,,BOTTLE,2022,4700,1278,50,Hauptlager,,True
,,T.N. 04 „Bronner“ Bio,Hof Gandberg,,BOTTLE,2018,5000,1730,50,Hauptlager,,True
,,Solaris „Initium“,Vinventum,,BOTTLE,2020,6900,1900,50,Hauptlager,,True
,,Solaris „Initium“,Vinventum,,BOTTLE,2021,6900,1900,50,Hauptlager,,True
,,Cuvée „Felix Anton“ Bio,Baron Longo,,BOTTLE,2022,3500,891,50,Hauptlager,,True
,,Glimmer Collection „Castel Juval“,Unterortl Juval,,BOTTLE,2022,3700,1050,50,Hauptlager,,True
,,Cuvée Blanc „Elisa“,Castel Sallegg,,BOTTLE,2022,3800,690,50,Hauptlager,,True
,,Cuvée „Gloria Dei“,Eichenstein,,BOTTLE,2022,3900,1110,50,Hauptlager,,True
,,Cuvée „Gloria Dei“,Eichenstein,,BOTTLE,2023,3900,1110,50,Hauptlager,,True
,,Cuvée „Baronesse“,Baron Widmann,,BOTTLE,2022,4100,1225,50,Hauptlager,,True
,,Terlaner Klassisch,Terlan,,BOTTLE,2022,4400,1180,50,Hauptlager,,True
,,Terlaner Klassisch,Terlan,,BOTTLE,2023,4400,1180,50,Hauptlager,,True
,,Cuvée „La Contessa“ Bio,Manincor,,BOTTLE,2022,4700,1355,50,Hauptlager,,True
,,Weisses Handwerk,Kiemberger,,BOTTLE,2021,5400,1960,50,Hauptlager,,True
,,Weiss „DJJ“ Riserva,Niklas,,BOTTLE,2021,5600,2150,50,Hauptlager,,True
,,Weiss „DJJ“ Riserva,Niklas,,BOTTLE,2022,5600,2150,50,Hauptlager,,True
,,Stoan,Tramin,,BOTTLE,2021,5700,1980,50,Hauptlager,,True
,,Stoan,Tramin,,BOTTLE,2022,5700,1980,50,Hauptlager,,True
,,Aichberg,Kornell,,BOTTLE,2019,5900,2150,50,Hauptlager,,True
,,Aichberg,Kornell,,BOTTLE,2020,5900,2150,50,Hauptlager,,True
,,Caroline Bio,Pranzegg,,BOTTLE,2019,5900,1920,50,Hauptlager,,True
,,Caroline Bio,Pranzegg,,BOTTLE,2020,5900,1920,50,Hauptlager,,True
,,Cuvée „Liebenstein“,Baron Longo,,BOTTLE,2019,6100,2200,50,Hauptlager,,True
,,Cuvée „Amistar“ Weiss,Peter Sölva & Söhne,,BOTTLE,2023,6200,2500,50,Hauptlager,,True
,,Cuvée „Nova Domus“,Terlan,,BOTTLE,2020,7300,3979,50,Hauptlager,,True
