ok,external_id,type,name,winery_name,storage_area,size,vintage,price,info,quantity,internal_notes,matched_name,matched_winery_name,matched_id,matched_original_id,score,score
TRUE,529,RED,tazzelenghe,Az. Agr. La Viarte,,BOTTLE,2013,6600,,6,,Tazzelenghe,La Viarte,wine_01gzr4kt12tewzagdf8f1x00pv,,"40,964,622",
TRUE,531,RED,skala merlot,Alexis Paraschos,,BOTTLE,2015,7500,,6,,Skala selezione,Paraschos,wine_01gzr4kskwpmp2pd6nezhks0z8,,"37,583,473",
TRUE,533,RED,merlot colli orientali,Castello di Buttrio,,MAGNUM,2019,7500,,2,,Merlot,Castello di Buttrio,wine_01h0my5t552km278pra85cvx0k,,"37,359,886",
TRUE,534,RED,merlot colli orientali,Castello di Buttrio,,BOTTLE,2020,3500,,31,,Merlot,Castello di Buttrio,wine_01h0my5t552km278pra85cvx0k,,"37,359,886",
TRUE,535,RED,refosco colli orientali,Castello di Buttrio,,MAGNUM,2019,7500,,3,,Refosco,Castello di Buttrio,wine_01h0my5t56e15chnz3q71c9nyw,,"41,538,563",
TRUE,536,RED,refosco colli orientali,Castello di Buttrio,,BOTTLE,2020,3500,,36,,Refosco,Castello di Buttrio,wine_01h0my5t56e15chnz3q71c9nyw,,"41,538,563",
TRUE,538,RED,tazzelenghe,Conte d’Attimis Maniago,,MAGNUM,2016,0,,1,,Tazzelenghe,Conte d'Attimis Maniago,wine_01gzr4ksk9fckkrc2bmpcwyynn,,"5,841,409",
TRUE,540,RED,cabernet sauvignon,Lis Neris,,BOTTLE,2019,3600,,2,,Cabernet Sauvignon,Lis Neris,wine_01h0qzm1m0jdc2sp5dgy3mp5mn,,"33,560,932",
TRUE,540,RED,cabernet sauvignon,Lis Neris,,BOTTLE,2020,3600,,2,,Cabernet Sauvignon,Lis Neris,wine_01h0qzm1m0jdc2sp5dgy3mp5mn,,"33,560,932",
TRUE,541,RED,cabernet sauvignon,Lis Neris,,MAGNUM,2020,7500,,5,,Cabernet Sauvignon,Lis Neris,wine_01h0qzm1m0jdc2sp5dgy3mp5mn,,"33,560,932",
TRUE,544,RED,barolo brunate,Ceretto,,BOTTLE,2015,15500,,4,,Barolo Brunate,Ceretto,wine_01gzr4kt6eyea97wmmagbfda3y,,"429,335",
TRUE,545,RED,barolo brunate,Ceretto,,BOTTLE,2019,15500,,2,,Barolo Brunate,Ceretto,wine_01gzr4kt6eyea97wmmagbfda3y,,"429,335",
TRUE,546,RED,barbaresco,Ceretto,,BOTTLE,2019,6500,,0,,Barbaresco,Ceretto,wine_01gzr4kt6e8t3kr0338y8df3ry,,"3,364,099",
TRUE,547,RED,barbaresco,Ceretto,,BOTTLE,2020,6500,,0,,Barbaresco,Ceretto,wine_01gzr4kt6e8t3kr0338y8df3ry,,"3,364,099",
TRUE,548,RED,barbaresco asili,Ceretto,,BOTTLE,2015,25000,,1,,Barbaresco Asili,Ceretto,wine_01gzr4kt6enqzcxbj3s8h0xebm,,"45,078,583",
TRUE,549,RED,monsordo,Ceretto,,BOTTLE,2021,4500,,5,,Monsordo Rosso,Ceretto,wine_01gzr4kt6e4ng9xz5qjspjhnze,,"3,941,345",
TRUE,551,RED,barolo dagromis,Gaja,,BOTTLE,2018,12000,,1,,Dagromis Barolo,Gaja,wine_01gzr4ksppt0jb18tnmca890vq,,"43,990,604",
TRUE,552,RED,barolo dagromis,Gaja,,BOTTLE,2019,11000,,4,,Dagromis Barolo,Gaja,wine_01gzr4ksppt0jb18tnmca890vq,,"43,990,604",
TRUE,553,RED,barbaresco,Gaja,,BOTTLE,2013,28000,,0,,Barbaresco,Gaja,wine_01gzr4ksd3m8y62ggabzd1kdmg,,"30,750,607",
TRUE,554,RED,barbaresco,Gaja,,BOTTLE,2016,28000,,0,,Barbaresco,Gaja,wine_01gzr4ksd3m8y62ggabzd1kdmg,,"30,750,607",
TRUE,555,RED,barbaresco,Gaja,,BOTTLE,2019,26000,,3,,Barbaresco,Gaja,wine_01gzr4ksd3m8y62ggabzd1kdmg,,"30,750,607",
TRUE,556,RED,barbaresco,Gaja,,BOTTLE,2020,30000,,3,,Barbaresco,Gaja,wine_01gzr4ksd3m8y62ggabzd1kdmg,,"30,750,607",
TRUE,557,RED,barbaresco,Gaja,,MAGNUM,2016,65000,,1,,Barbaresco,Gaja,wine_01gzr4ksd3m8y62ggabzd1kdmg,,"30,750,607",
TRUE,558,RED,sito moresco,Gaja,,BOTTLE,2020,7500,,3,,Sito Moresco Langhe,Gaja,wine_01gzr4kspp5ck3gwm5w4617e7m,,"41,359,985",
TRUE,558,RED,sito moresco,Gaja,,BOTTLE,2021,7500,,6,,Sito Moresco Langhe,Gaja,wine_01gzr4kspp5ck3gwm5w4617e7m,,"41,359,985",
TRUE,559,RED,sperss barolo langhe,Gaja,,BOTTLE,2014,38000,,2,,Sperss Barolo,Gaja,wine_01gzr4kspp7qb0nmb3p3cs0zz4,,"4,026,275",
TRUE,560,RED,sperss barolo langhe,Gaja,,BOTTLE,2017,36000,,3,,Sperss Barolo,Gaja,wine_01gzr4kspp7qb0nmb3p3cs0zz4,,"4,026,275",
FALSE,561,RED,barbera,Gaja,,BOTTLE,1973,0,,1,,Sitorey Barbera Piemonte,Gaja,wine_01gzr4kspp341g9v4c03j8tk8b,,"26,866,016",
TRUE,563,RED,gattinara,Travaglini,,BOTTLE,2019,5500,,0,,Gattinara,Travaglini,wine_01gzr4kse5wjgcss9qwt3q80az,,"37,150,337",
TRUE,564,RED,gattinara,Travaglini,,BOTTLE,2020,5500,,3,,Gattinara,Travaglini,wine_01gzr4kse5wjgcss9qwt3q80az,,"37,150,337",
TRUE,565,RED,gattinara magnum,Travaglini,,MAGNUM,2015,12000,,1,,Gattinara,Travaglini,wine_01gzr4kse5wjgcss9qwt3q80az,,"37,150,337",
TRUE,566,RED,gattinara magnum,Travaglini,,MAGNUM,2020,12000,,3,,Gattinara,Travaglini,wine_01gzr4kse5wjgcss9qwt3q80az,,"37,150,337",
TRUE,568,RED,nebbiolo roero riserva sudisfà,Az. Agr. Negro,,BOTTLE,,7000,,0,,Sudisfà Roero Riserva,Negro Angelo,wine_01gzr4ktrf6jmyd1egy7bpg47n,,"4,066,241",
FALSE,569,RED,barolo serralunga,Az. Agr. Negro,,BOTTLE,2016,8500,,3,,Le Coste di Monforte Barolo,Az. Agr. Lalù,wine_01h0my5skdkm2mqejppe7rbac0,,"27,322,092",
TRUE,570,RED,barbaresco basarin,Az. Agr. Negro,,BOTTLE,2020,0,,2,,Barbaresco Basarin,Negro Angelo,wine_01gzr4kts27p4kajygc89h1rdr,,"36,502,106",
TRUE,572,RED,ciabot roero riserva magnum,Az. Agr. Negro,,MAGNUM,2019,7500,,1,,Ciabot San Giorgio Roero Riserva,Negro Angelo,wine_01gzr4ktrgy02hyz452fwfj5yy,,"3,329,668",
TRUE,577,RED,nebbiolo amfora selezione,Az. Vinicola Reva,,BOTTLE,2020,4200,,0,,Nebbiolo d'Alba Amphora,Réva,wine_01h0sq4955hzyzvm3q29kdngrj,,"31,963,207",
TRUE,579,RED,barolo albe,Az. Agr. G.D. Vajra,,BOTTLE,2018,7000,,8,,Albe Barolo,G.D. Vajra,wine_01gzr4ksd3h1yg01e98qnrzvhg,,"51,383,125",
TRUE,580,RED,barbera,Az. Agr. G.D. Vajra,,BOTTLE,2021,3500,,2,,Barbera d'Alba,G.D. Vajra,wine_01gzr4ktqwb8d4n7sy21d6txkb,,"43,292,988",
TRUE,581,RED,nebbiolo,Az. Agr. G.D. Vajra,,BOTTLE,2021,3800,,2,,Langhe Nebbiolo,G.D. Vajra,wine_01gzr4ktqw2t4kw43wwfsv9czv,,"4,428,366",
TRUE,581,RED,nebbiolo,Az. Agr. G.D. Vajra,,BOTTLE,2022,3800,,4,,Langhe Nebbiolo,G.D. Vajra,wine_01gzr4ktqw2t4kw43wwfsv9czv,,"4,428,366",
TRUE,582,RED,dolcetto,Az. Agr. G.D. Vajra,,BOTTLE,2020,2500,,5,,Dolcetto d'Alba,G.D. Vajra,wine_01gzr4ktqw468dz5cfmwzazaf5,,"4,462,857",
TRUE,582,RED,dolcetto,Az. Agr. G.D. Vajra,,BOTTLE,2021,2500,,10,,Dolcetto d'Alba,G.D. Vajra,wine_01gzr4ktqw468dz5cfmwzazaf5,,"4,462,857",
TRUE,584,RED,barolo bricco ambrogio,Paolo Scavino,,BOTTLE,2015,0,,3,,Bricco Ambrogio Barolo,Paolo Scavino,wine_01gzr4kt6585jkxenvk2ks05ce,,"54,237,366",
TRUE,584,RED,barolo bricco ambrogio,Paolo Scavino,,BOTTLE,2020,0,,6,,Bricco Ambrogio Barolo,Paolo Scavino,wine_01gzr4kt6585jkxenvk2ks05ce,,"54,237,366",
TRUE,585,RED,barolo bric del fiasc,Paolo Scavino,,BOTTLE,2015,0,,5,,Bric Dël Fiasc Barolo,Paolo Scavino,wine_01gzr4kt65d3n6jv93fq8ew6w0,,"57,768,295",
TRUE,585,RED,barolo bric del fiasc,Paolo Scavino,,BOTTLE,2020,0,,6,,Bric Dël Fiasc Barolo,Paolo Scavino,wine_01gzr4kt65d3n6jv93fq8ew6w0,,"57,768,295",
FALSE,586,RED,barolo enrico scavino,Paolo Scavino,,BOTTLE,2018,0,,3,,Barolo,Paolo Scavino,wine_01gzr4kt65sc8enqkpar1x64sa,,"40,718,014",
FALSE,586,RED,barolo enrico scavino,Paolo Scavino,,BOTTLE,2020,0,,6,,Barolo,Paolo Scavino,wine_01gzr4kt65sc8enqkpar1x64sa,,"40,718,014",
TRUE,587,RED,barolo,Paolo Scavino,,BOTTLE,2018,0,,0,,Barolo,Paolo Scavino,wine_01gzr4kt65sc8enqkpar1x64sa,,"40,718,014",
TRUE,588,RED,nebbiolo,Paolo Scavino,,BOTTLE,2022,0,,41,,Langhe Nebbiolo,Paolo Scavino,wine_01gzr4kt65wzp111shvf0m3tm0,,"39,582,596",
TRUE,591,RED,lagone igt,Aia Vecchia,,BOTTLE,2016,2500,,0,,Lagone Toscana,Aia Vecchia,wine_01gzr4ksd558zx02qhdjp1wpbj,,"41,119,663",
TRUE,592,RED,lagone igt,Aia Vecchia,,MAGNUM,2017,7000,,1,,Lagone Toscana,Aia Vecchia,wine_01gzr4ksd558zx02qhdjp1wpbj,,"41,119,663",
FALSE,594,DESSERT,rosso masseto,Tenuta dell'Ornellaia,,BOTTLE,2015,200000,,1,,Passito Rosso,Tenuta Ulisse,wine_01h0sq47mp1wq5gx9m6b817gdz,,"18,958,641",
FALSE,597,RED,rosso serre nuove,Tenuta dell'Ornellaia,,BOTTLE,2020,7000,,2,,Terre di Fianello Rosso,Tenuta Placidi,wine_01gzr4ksgmzp25ka5m6b367ph7,,"17,088,152",
FALSE,598,WHITE,le volte,Tenuta dell'Ornellaia,,BOTTLE,2021,4000,,7,,Coda di Volpe,Tenuta Santianni,wine_01h0sq47189p6d8b5sqs48pk1a,,"16,254,955",
FALSE,599,WHITE,le volte,Tenuta dell'Ornellaia,,MAGNUM,2020,8000,,0,,Coda di Volpe,Tenuta Santianni,wine_01h0sq47189p6d8b5sqs48pk1a,,"16,254,955",
FALSE,599,WHITE,le volte,Tenuta dell'Ornellaia,,MAGNUM,2021,8000,,0,,Coda di Volpe,Tenuta Santianni,wine_01h0sq47189p6d8b5sqs48pk1a,,"16,254,955",
TRUE,601,RED,nobile di montepulciano,Avignonesi,,BOTTLE,2015,4500,,0,,Vino Nobile di Montepulciano,Avignonesi,wine_01gzr4ktfg81zfn733zbm1gzcr,,"3,787,303",
TRUE,603,RED,chianti classico riserva,Ormanni,,BOTTLE,2015,3900,,0,,Riserva Chianti Classico,Ormanni,wine_01hawwcw6wg973p2sxwtyzkxgr,,"4,224,562",
TRUE,604,RED,chianti classico riserva,Ormanni,,MAGNUM,2015,8000,,2,,Riserva Chianti Classico,Ormanni,wine_01hawwcw6wg973p2sxwtyzkxgr,,"4,224,562",
TRUE,606,RED,brunello di montalcino sugarille pieve s. restituita,Gaja,,BOTTLE,2018,22000,,0,,Pieve Santa Restituta Sugarille Brunello di Montalcino,Gaja,wine_01gzr4ksppp4ped8xmb00b4cq4,,"54,190,914",
TRUE,608,RED,monsenese chianti classico riserva,San Leonino,,BOTTLE,2017,2700,,10,,Monsenese Chianti Classico Riserva,San Leonino,wine_01gzr4ksp0ppcqzxp5f1hkvdnj,,"56,199,177",
FALSE,610,RED,cabernet sauvignon,Tenuta Il Fantone,,BOTTLE,2019,4200,,1,,Gibbione Cabernet Sauvignon,Tenuta Il Corno,wine_01h0qsxn415qvwz8q4n7jkh2ph,,"23,374,271",
TRUE,611,RED,syrah lago nero,Tenuta Il Fantone,,BOTTLE,2019,4000,,4,,Lago Nero Syrah,Il Fantone,wine_01h0qzm0bqr1zrsgq719tckdac,,"51,288,315",
TRUE,615,RED,brunello di montalcino pian delle vigne,Marchesi Antinori,,BOTTLE,2018,8500,,3,,Pian delle Vigne Brunello di Montalcino,Antinori,wine_01gzr4ksswss4ksj7tngxj6dk5,,"4,726,583",
TRUE,616,RED,guado al tasso bolgheri superiore,Marchesi Antinori,,BOTTLE,2017,18000,,5,,Tenuta Guado al Tasso Bolgheri Superiore,Antinori,wine_01gzr4kssww5k215dr9ea2695w,,"50,461,697",
TRUE,617,RED,tignanello,Marchesi Antinori,,BOTTLE,2020,19000,,4,,Tignanello,Antinori,wine_01gzr4ksswn8cnrh7jb8qff1wy,,"3,830,335",
TRUE,618,RED,tignanello,Marchesi Antinori,,MAGNUM,2020,0,,1,,Tignanello,Antinori,wine_01gzr4ksswn8cnrh7jb8qff1wy,,"3,830,335",
TRUE,619,RED,bruciato,Marchesi Antinori,,BOTTLE,2021,5700,,9,,Tenuta Guado al Tasso Il Bruciato Bolgheri,Antinori,wine_01gzr4ksd12q2hmw4ae4sbrw25,,"30,455,702",
TRUE,619,RED,bruciato,Marchesi Antinori,,BOTTLE,2022,5700,,12,,Tenuta Guado al Tasso Il Bruciato Bolgheri,Antinori,wine_01gzr4ksd12q2hmw4ae4sbrw25,,"30,455,702",
TRUE,620,RED,chianti peppoli,Marchesi Antinori,,BOTTLE,2021,3700,,2,,Pèppoli Chianti Classico,Antinori,wine_01gzr4ksd1qj0jje38pjazzgjz,,"39,254,143",
FALSE,622,RED,brunello di montalcino castel giocondo,Marchesi Frescobaldi,,BOTTLE,2014,6500,,2,,Campone Brunello di Montalcino,Frescobaldi,wine_01gzr4ksd3bammahbw17xxhvvg,,"37,923,107",
FALSE,622,RED,brunello di montalcino castel giocondo,Marchesi Frescobaldi,,BOTTLE,2018,6500,,1,,Campone Brunello di Montalcino,Frescobaldi,wine_01gzr4ksd3bammahbw17xxhvvg,,"37,923,107",
FALSE,623,RED,merlot lamaione,Marchesi Frescobaldi,,BOTTLE,2014,7200,,4,,Amarone,Marchesi Fumanelli,wine_01gzr4kte1a91fk2e3qpka5ywd,,"20,894,983",
FALSE,624,RED,merlot lamaione,Marchesi Frescobaldi,,BOTTLE,2018,7200,,6,,Amarone,Marchesi Fumanelli,wine_01gzr4kte1a91fk2e3qpka5ywd,,"20,894,983",
TRUE,627,RED,rosso di montalcino,Mastrojanni,,BOTTLE,2020,4000,,7,,Rosso di Montalcino,Mastrojanni,wine_01gzr4kt24smq1ccqhfwz72d3r,,"41,149,044",
TRUE,628,RED,brunello di montalcino,Mastrojanni,,BOTTLE,2014,9000,,3,,Brunello di Montalcino,Mastrojanni,wine_01gzr4ksd7xxn6av2sket6k35p,,"4,380,076",
TRUE,629,RED,brunello di montalcino,Mastrojanni,,BOTTLE,2017,9000,,5,,Brunello di Montalcino,Mastrojanni,wine_01gzr4ksd7xxn6av2sket6k35p,,"4,380,076",
TRUE,631,RED,rosso di montalcino,Corte dei Venti,,BOTTLE,2017,3500,,3,,Rosso di Montalcino,Corte dei Venti,wine_01gzr4ktf7ggvmt93nb9ctptvk,,"42,408,466",
TRUE,631,RED,rosso di montalcino,Corte dei Venti,,BOTTLE,2021,3500,,6,,Rosso di Montalcino,Corte dei Venti,wine_01gzr4ktf7ggvmt93nb9ctptvk,,"42,408,466",
TRUE,632,RED,brunello di montalcino,Corte dei Venti,,BOTTLE,2014,8000,,4,,Brunello di Montalcino,Corte dei Venti,wine_01gzr4ktf7t4gxxbpvmmpf0c9r,,"4,506,018",
TRUE,633,RED,brunello di montalcino dama elena,Corte dei Venti,,BOTTLE,2012,9500,,1,,Brunello di Montalcino,Corte dei Venti,wine_01gzr4ktf7t4gxxbpvmmpf0c9r,,"4,506,018",
TRUE,635,RED,lucente rosso,Az. Agr. Tenuta Luce,,BOTTLE,2020,4800,,0,,Lucente,Tenuta Luce,wine_01h0my5rm9t1289514mmb8xrf1,,"3,868,521",
FALSE,637,RED,morellino di scansano belgvardo riserva,Marchesi Mazzei,,BOTTLE,2017,3000,,2,,Morellino di Scansano,Marchesi Bassini,wine_01h0my5rcx7p1ba7wn5wr7ndht,,"33,296,955",
TRUE,639,RED,le difese,Tenuta San Guido,,BOTTLE,2022,4200,,12,,Le Difese,Tenuta San Guido,wine_01gzr4ksd26w035f1fyngbtc2g,,"47,768,513",
TRUE,640,RED,guidalberto,Tenuta San Guido,,BOTTLE,2021,6000,,8,,Guidalberto,Tenuta San Guido,wine_01gzr4ksnx8asdj89jfbepz68c,,"47,622,505",
TRUE,641,RED,sassicaia bolgheri,Tenuta San Guido,,BOTTLE,2012,40000,,3,,Sassicaia,Tenuta San Guido,wine_01gzr4ksd13hpy7q0n03dkf2wb,,"44,904,766",
TRUE,642,RED,sassicaia bolgheri,Tenuta San Guido,,BOTTLE,2016,40000,,4,,Sassicaia,Tenuta San Guido,wine_01gzr4ksd13hpy7q0n03dkf2wb,,"44,904,766",
TRUE,643,RED,sassicaia bolgheri,Tenuta San Guido,,BOTTLE,2017,38000,,6,,Sassicaia,Tenuta San Guido,wine_01gzr4ksd13hpy7q0n03dkf2wb,,"44,904,766",
TRUE,644,RED,sassicaia bolgheri,Tenuta San Guido,,BOTTLE,2018,38000,,5,,Sassicaia,Tenuta San Guido,wine_01gzr4ksd13hpy7q0n03dkf2wb,,"44,904,766",
FALSE,646,RED,rosso,Urlari Pervale,,BOTTLE,2016,2800,,12,,Perpava Toscana Rosso,Azienda Agricola Urlari,wine_01h0sq4953b3pw9dfefrp3b24y,,"21,212,578",
FALSE,647,RED,rosso magnum,Urlari Pervale,,MAGNUM,2017,6000,,3,,Perpava Toscana Rosso,Azienda Agricola Urlari,wine_01h0sq4953b3pw9dfefrp3b24y,,"21,212,578",
TRUE,649,RED,ruit hora bolgheri,Caccia al Piano,,BOTTLE,2017,3500,,0,,Ruit Hora,Caccia Al Piano,wine_01gzr4kte7hc3zc6zdyb4xbm77,,"57,682,083",
TRUE,650,RED,ruit hora bolgheri,Caccia al Piano,,BOTTLE,2019,3500,,0,,Ruit Hora,Caccia Al Piano,wine_01gzr4kte7hc3zc6zdyb4xbm77,,"57,682,083",
FALSE,654,RED,nobile di montepulciano,Az. Agr. S. Caterina Tenuta Tre Rose,,BOTTLE,2019,125,,1,,Barco Reale di Carmignano,Tenuta Caterina,wine_01h0my5vpy1gcq0qeh95ajaxhb,,"31,234,663",
FALSE,656,RED,brunello di montalcino,Vigna Spuntali,,BOTTLE,2016,8500,,4,,Brunello di Montalcino,Vigna Italia,wine_01gzr4ktfgqekfabyzp5zxf0vf,,"27,569,374",
TRUE,658,RED,brunello di montalcino campogiovanni,San Felice,,BOTTLE,2018,9000,,0,,Campogiovanni Brunello di Montalcino,San Felice,wine_01gzr4ksnxaeasvb34fq7d0yfv,,"5,088,932",
TRUE,659,RED,il grigio riserva,San Felice,,BOTTLE,2019,3600,,5,,Il Grigio Chianti Classico Riserva,San Felice,wine_01gzr4ksnxyxh0ekpdej4hsr16,,"37,466,072",
FALSE,660,RED,rosso di montalcino,San Felice,,BOTTLE,2021,3300,,0,,Campogiovanni Rosso di Montalcino,San Felice,wine_01gzr4ksnzaxcbtwvxec1bkq36,,"38,000,523",
TRUE,662,RED,brunello di montalcino,Biondi Santi,,BOTTLE,1968,0,,1,,Brunello di Montalcino,Biondi-Santi,wine_01gzr4ksd3w8328ttr5b1njkxs,,"46,361,633",
TRUE,664,RED,acciaiolo,Castello d’Albola,,BOTTLE,2009,0,,1,,Acciaiolo,Castello di Albola,wine_01gzr4kss4tf89w83fd0zxphba,,"25,799,255",
TRUE,666,RED,rosso di montalcino,Val di Suga,,BOTTLE,2020,4500,,10,,Rosso di Montalcino,Val di Suga,wine_01h0my5rna6qjgwz453k5x70dv,,"46,43",
TRUE,667,RED,brunello di montalcino,Val di Suga,,BOTTLE,2016,0,,0,,Brunello di Montalcino,Val di Suga,wine_01gzr4ktff2k9dm5jfszkq1y2y,,"49,081,715",
TRUE,669,RED,brunello di montalcino,La Fiorita,,BOTTLE,2005,0,,1,,Brunello di Montalcino,La Fiorita,wine_01gzr4ksd7kj5wb0kgzygg4y9h,,"41,837,925",
TRUE,671,RED,brunello di montalcino santa restituta,Gaja,,BOTTLE,2018,0,,3,,Pieve Santa Restituta Brunello di Montalcino,Gaja,wine_01gzr4ksd4mq78mgrkc03t10kd,,"47,125,782",
TRUE,674,SPARKLING,lambrusco,Otello Ceci,,BOTTLE,,2400,,11,,Lambrusco,Ceci,wine_01gzr4ktkc3jwq4pmw4shy2vhc,,"2,881,002",
TRUE,677,RED,pelago,Umani Ronchi,,BOTTLE,2014,6600,,5,,Pelago Marche Rosso,Umani Ronchi,wine_01gzr4ktsxpkg24amr15814y8x,,"45,309,196",
TRUE,677,RED,pelago,Umani Ronchi,,BOTTLE,2018,6600,,5,,Pelago Marche Rosso,Umani Ronchi,wine_01gzr4ktsxpkg24amr15814y8x,,"45,309,196",
TRUE,678,RED,cumaro,Umani Ronchi,,BOTTLE,2018,5800,,3,,Cùmaro Conero Riserva,Umani Ronchi,wine_01gzr4kt6y85rz65yhd1c6wx1e,,"4,468,634",
TRUE,678,RED,cumaro,Umani Ronchi,,BOTTLE,2014,5800,,2,,Cùmaro Conero Riserva,Umani Ronchi,wine_01gzr4kt6y85rz65yhd1c6wx1e,,"4,468,634",
TRUE,678,RED,cumaro,Umani Ronchi,,BOTTLE,2012,5800,,1,,Cùmaro Conero Riserva,Umani Ronchi,wine_01gzr4kt6y85rz65yhd1c6wx1e,,"4,468,634",
TRUE,681,RED,primitivo di manduria il rosso dei vespa,Vespa Vignaioli,,BOTTLE,2020,3500,,2,,Il Rosso dei Vespa Primitivo di Manduria,Vespa,wine_01h0my5sjat0va60rhms3m59s8,,"5,277,249",
TRUE,681,RED,primitivo di manduria il rosso dei vespa,Vespa Vignaioli,,BOTTLE,2021,3500,,4,,Il Rosso dei Vespa Primitivo di Manduria,Vespa,wine_01h0my5sjat0va60rhms3m59s8,,"5,277,249",
TRUE,681,RED,primitivo di manduria il rosso dei vespa,Vespa Vignaioli,,BOTTLE,2022,3500,,12,,Il Rosso dei Vespa Primitivo di Manduria,Vespa,wine_01h0my5sjat0va60rhms3m59s8,,"5,277,249",
TRUE,682,RED,primitivo di manduria “raccontami”,Vespa Vignaioli,,BOTTLE,2017,5500,,2,,Raccontami Primitivo di Manduria,Vespa,wine_01h0qzm023mh9s9jjd32spm5nn,,"50,605,377",
TRUE,682,RED,primitivo di manduria “raccontami”,Vespa Vignaioli,,BOTTLE,2018,5500,,1,,Raccontami Primitivo di Manduria,Vespa,wine_01h0qzm023mh9s9jjd32spm5nn,,"50,605,377",
TRUE,682,RED,primitivo di manduria “raccontami”,Vespa Vignaioli,,BOTTLE,2020,5500,,5,,Raccontami Primitivo di Manduria,Vespa,wine_01h0qzm023mh9s9jjd32spm5nn,,"50,605,377",
TRUE,683,RED,nero di troia “helena”,Vespa Vignaioli,,BOTTLE,2015,9000,,8,,Helena Nero di Troia,Vespa,wine_01h0sq485cf1nqhasg8jh3db3f,,"48,565,407",
TRUE,685,RED,salice rosso centopietre,Petrelli,,BOTTLE,2013,2000,,0,,Centopietre,Petrelli,wine_01gzr4kthdewjje85dhzvxz1xf,,"44,174,034",
FALSE,688,RED,i vigneri,Vigneri,,BOTTLE,2016,4000,,2,,Primitivo I Muri,Vigneti del Salento,wine_01gzr4ktj2gank402qxdy31rzq,,"1,613,794",
FALSE,689,RED,i vigneri,Vigneri,,BOTTLE,2017,3600,,9,,Primitivo I Muri,Vigneti del Salento,wine_01gzr4ktj2gank402qxdy31rzq,,"1,613,794",
TRUE,691,RED,santa cecilia,Planeta,,BOTTLE,2011,4800,,5,,Santa Cecilia Nero d'Avola,Planeta,wine_01gzr4kssa7297yvqc3y3x7kjb,,"369,368",
TRUE,692,RED,santa cecilia,Planeta,,BOTTLE,2017,5400,,1,,Santa Cecilia Nero d'Avola,Planeta,wine_01gzr4kssa7297yvqc3y3x7kjb,,"369,368",
TRUE,693,RED,burdese,Planeta,,BOTTLE,2003,5500,,2,,Burdese,Planeta,wine_01gzr4kssapwrxcn16321rp8r5,,"39,446,606",
TRUE,694,RED,burdese,Planeta,,BOTTLE,2005,5500,,5,,Burdese,Planeta,wine_01gzr4kssapwrxcn16321rp8r5,,"39,446,606",
TRUE,696,RED,passorosso,Passopisciaro,,BOTTLE,2020,5100,,2,,Passorosso,Passopisciaro,wine_01hawwcwxgk28e3g9bs6q690ky,,"45,183,865",
TRUE,696,RED,passorosso,Passopisciaro,,BOTTLE,2022,5100,,6,,Passorosso,Passopisciaro,wine_01hawwcwxgk28e3g9bs6q690ky,,"45,183,865",
TRUE,698,RED,camelot,Firriato,,BOTTLE,2015,6300,,4,,Camelot,Firriato,wine_01h0qzm14q48km758y8p4dxtzb,,"3,701,798",
TRUE,698,RED,camelot,Firriato,,BOTTLE,2017,6300,,1,,Camelot,Firriato,wine_01h0qzm14q48km758y8p4dxtzb,,"3,701,798",
TRUE,698,RED,camelot,Firriato,,BOTTLE,2021,6300,,1,,Camelot,Firriato,wine_01h0qzm14q48km758y8p4dxtzb,,"3,701,798",
TRUE,699,RED,nero d'avola chiaramonte,Firriato,,BOTTLE,2017,3200,,1,,Chiaramonte Nero d'Avola,Firriato,wine_01h0qzm14pty444awx7d009hc3,,"45,739,437",
TRUE,699,RED,nero d'avola chiaramonte,Firriato,,BOTTLE,2021,3200,,5,,Chiaramonte Nero d'Avola,Firriato,wine_01h0qzm14pty444awx7d009hc3,,"45,739,437",
TRUE,701,RED,etna rosso diciassettesalme,Cottanera,,BOTTLE,2019,3200,,9,,Etna Contrada Diciassettesalme Rosso,Cottanera,wine_01gzr4kthqgny88c4v2vf0vw05,,"48,861,786",
TRUE,702,RED,etna rosso riserva contrada zottorinoto,Cottanera,,BOTTLE,2016,10000,,6,,Etna Riserva Contrada Zottorinoto Rosso,Cottanera,wine_01gzr4kthqw7kxmbvvy4pwfhyk,,"5,689,429",
TRUE,704,RED,nero d’avola,Fondo Antico,,BOTTLE,2016,2000,,0,,Nero d’Avola,Fondo Antico,wine_01h0qzm0yaesvbdpvp1qqczxyk,,"43,935,947",
FALSE,709,RED,etna rosso volcano,Az. Agr. Monte Rosso,,BOTTLE,2019,4200,,8,,Rosso,Monte Rosso,wine_01h0r2pq9ewvhpb8zw03r0byyq,,"33,113,533",
TRUE,713,RED,terre brune superiore,Santadi,,BOTTLE,2018,7000,,2,,Terre Brune Carignano,Santadi,wine_01gzr4ktjm8dkrt75756qxtjj0,,"4,028,228",
TRUE,714,RED,terre brune superiore,Santadi,,BOTTLE,2019,7000,,3,,Terre Brune Carignano,Santadi,wine_01gzr4ktjm8dkrt75756qxtjj0,,"4,028,228",
TRUE,715,RED,carignano del sulcis rocca rubia riserva,Santadi,,BOTTLE,2012,4000,,1,,Rocca Rubia Riserva Carignano del Sulcis,Santadi,wine_01gzr4ktjmcfzn05yx5t4mn8c7,,"5,464,672",
