external_id,type,name,winery_name,storage_area,size,vintage,price,info,quantity,internal_notes,matched_name,matched_winery_name,matched_id,matched_original_id,score
93,SPARKLING,valdobbiadene docg vigna del baffo,Agostinetto,,BOTTLE,,0,,4,,Vigna del Baffo,Agostinetto,wine_01hcw4dg67js82xzgvfs7qe87r,,47.492153
94,SPARKLING,cartizze valdobbiadene docg prosecco superiore dry,Agostinetto,,BOTTLE,2021.0,4800,,9,,Le Croe Prosecco Extra Dry,Ivan Agostinetto,wine_01h4pmmfn1bhy4r693y64y3av7,,29.123762
94,SPARKLING,cartizze valdobbiadene docg prosecco superiore dry,Agostinetto,,BOTTLE,2020.0,4800,,11,,Le Croe Prosecco Extra Dry,Ivan Agostinetto,wine_01h4pmmfn1bhy4r693y64y3av7,,29.123762
94,SPARKLING,cartizze valdobbiadene docg prosecco superiore dry,Agostinetto,,BOTTLE,2022.0,4800,,27,,Le Croe Prosecco Extra Dry,Ivan Agostinetto,wine_01h4pmmfn1bhy4r693y64y3av7,,29.123762
95,SPARKLING,"valdobbiadene prosecco superiore docg ""bareta"" brut",Merotto,,BOTTLE,,3000,,42,,Bareta Prosecco Superiore Valdobbiadene Brut,Merotto,wine_01gzr4ksmj1fgx4y85arwnmz4z,,43.378677
96,SPARKLING,"valdobbiadene prosecco superiore docg ""castè"" extra dry",Merotto,,BOTTLE,,3000,,0,,Castè Millesimato Valdobbiadene Prosecco Superiore Extra Dry,Merotto,wine_01gzr4ksmkpq46zary6fk6etzb,,46.26282
97,SPARKLING,valdobbiadene prosecco superiore docg brut,Nino Franco,,BOTTLE,,3000,,24,,Valdobbiadene Prosecco Superiore Brut,Nino Franco,wine_01h0f3cmbqsqwcha34gb7p1zqt,,44.70482
98,SPARKLING,prosecco millesimato brut,Ardenghi,,BOTTLE,,3000,,0,,Prosecco Millesimato Brut,Ardenghi,wine_01h0f3cmcjmdfs9ap36t9jy0pn,,39.675293
99,SPARKLING,"valdobbiadene prosecco superiore docg ""fagher"" brut",Le Colture,,BOTTLE,,2500,,0,,Fagher Valdobbiadene Prosecco Superiore Brut,Le Colture,wine_01h0f3cmc6c68qtfrvzymyxx9d,,49.17128
100,SPARKLING,"valdobbiadene prosecco superiore docg ""fagher"" brut",Le Colture,,MAGNUM,,5000,,16,,Fagher Valdobbiadene Prosecco Superiore Brut,Le Colture,wine_01h0f3cmc6c68qtfrvzymyxx9d,,49.17128
101,SPARKLING,prosecco extra dry,Borgo Antico,,BOTTLE,,2800,,0,,Conegliano Valdobbiadene Prosecco Superiore Extra Dry,Borgo Antico,wine_01h0my5rmdw84q412j6etvndn7,,37.068283
102,SPARKLING,valdobbiadene docg brut,Ra Spondes de Edy,,BOTTLE,,0,,44,,Valdobbiadene Brut,Ca dei Berti,wine_01gzr4ksczxcd0gdpw958m3kkp,,15.229813
106,WHITE,"gewurztraminer ""nussbaumer""",Tramin,,BOTTLE,2020.0,6000,,12,,Nussbaumer Gewürztraminer,Tramin,wine_01h0sq47xgwvqvqhjhsn8v8t7z,,42.89731
107,WHITE,gewurztraminer,Elena Walch,,BOTTLE,2022.0,2700,,27,,Gewürztraminer,Elena Walch,wine_01gzr4kt16j05v9kbqnn8jmsya,,43.569202
107,WHITE,gewurztraminer,Elena Walch,,BOTTLE,2021.0,2700,,1,,Gewürztraminer,Elena Walch,wine_01gzr4kt16j05v9kbqnn8jmsya,,43.569202
108,WHITE,gewurztraminer,Alois Lageder,,BOTTLE,2021.0,3000,,2,,Gewürztraminer,Alois Lageder,wine_01h0my5rfe28wg3zjxc25rmnac,,40.599224
108,WHITE,gewurztraminer,Alois Lageder,,BOTTLE,2022.0,3000,,5,,Gewürztraminer,Alois Lageder,wine_01h0my5rfe28wg3zjxc25rmnac,,40.599224
109,WHITE,gewurztraminer,Franz Haas,,BOTTLE,2020.0,4800,,17,,Gewürztraminer,Franz Haas,wine_01h0qzm1c5mgvt987p9cn1pw6c,,34.447685
110,WHITE,"gewurztraminer ""kolbenhof""",Tenuta J. Hofstätter,,BOTTLE,2018.0,7000,,3,,Kolbenhof Gewürztraminer,J. Hofstätter,wine_01h0qzm1vfry7b1bvnhq9m8avr,,50.5782
110,WHITE,"gewurztraminer ""kolbenhof""",Tenuta J. Hofstätter,,BOTTLE,2019.0,7000,,3,,Kolbenhof Gewürztraminer,J. Hofstätter,wine_01h0qzm1vfry7b1bvnhq9m8avr,,50.5782
110,WHITE,"gewurztraminer ""kolbenhof""",Tenuta J. Hofstätter,,BOTTLE,2021.0,7000,,13,,Kolbenhof Gewürztraminer,J. Hofstätter,wine_01h0qzm1vfry7b1bvnhq9m8avr,,50.5782
111,WHITE,gewurztraminer,Abbazia di Novacella,,BOTTLE,2021.0,3300,,3,,Gewürztraminer,Abbazia di Novacella (Stiftskellerei Neustift),wine_01h0my5rbqezmj8f25nkh3krya,,32.975605
111,WHITE,gewurztraminer,Abbazia di Novacella,,BOTTLE,2022.0,3300,,8,,Gewürztraminer,Abbazia di Novacella (Stiftskellerei Neustift),wine_01h0my5rbqezmj8f25nkh3krya,,32.975605
113,WHITE,gewurtztraminer,Pacherhof,,BOTTLE,2021.0,4500,,8,,Gewürztraminer,Pacherhof,wine_01h0qzm2wz5355bbkp2p0jjmvn,,34.749996
114,WHITE,gewurtztraminer,Kofererhof,,BOTTLE,2021.0,3800,,4,,Gewürztraminer,Köfererhof,wine_01h0qzm243csdpy1n0d5yg5w9q,,35.007305
115,WHITE,"gewurtztraminer ""ceslar""",Cantina di Bolzano,,BOTTLE,2021.0,2800,,8,,Ceslar Gewürztraminer,Cantina Bolzano / Kellerei Bozen,wine_01h0my5rkqbb3j0f3arg0mf2m2,,33.156715
116,WHITE,manna,Franz Haas,,BOTTLE,2018.0,6400,,2,,Manna Schweizer,Franz Haas,wine_01h0my5rjcmap9n1dhfr7akpc4,,37.84336
116,WHITE,manna,Franz Haas,,BOTTLE,2019.0,6400,,3,,Manna Schweizer,Franz Haas,wine_01h0my5rjcmap9n1dhfr7akpc4,,37.84336
116,WHITE,manna,Franz Haas,,BOTTLE,2020.0,6400,,4,,Manna Schweizer,Franz Haas,wine_01h0my5rjcmap9n1dhfr7akpc4,,37.84336
117,WHITE,manna,Franz Haas,,MAGNUM,2020.0,12000,,20,,Manna Schweizer,Franz Haas,wine_01h0my5rjcmap9n1dhfr7akpc4,,37.84336
118,WHITE,kerner,Abbazia di Novacella,,BOTTLE,2020.0,3000,,0,,Kerner,Abbazia di Novacella (Stiftskellerei Neustift),wine_01h0my5rbqjpgn2ad4n76skame,,34.979115
119,WHITE,"kerner ""praepositus""",Abbazia di Novacella,,BOTTLE,2020.0,4200,,9,,Praepositus Kerner,Abbazia di Novacella (Stiftskellerei Neustift),wine_01h0my5rbqpkdt1kxf4qvpa0ev,,46.462234
119,WHITE,"kerner ""praepositus""",Abbazia di Novacella,,BOTTLE,2022.0,4200,,19,,Praepositus Kerner,Abbazia di Novacella (Stiftskellerei Neustift),wine_01h0my5rbqpkdt1kxf4qvpa0ev,,46.462234
120,WHITE,kerner kofererhof,Kofererhof,,BOTTLE,2021.0,3900,,1,,Kerner,Köfererhof,wine_01h0qzm2436ek6qyh1x0vdg86k,,37.50379
120,WHITE,kerner kofererhof,Kofererhof,,BOTTLE,2022.0,3900,,14,,Kerner,Köfererhof,wine_01h0qzm2436ek6qyh1x0vdg86k,,37.50379
121,WHITE,müller thurgau,Elena Walch,,BOTTLE,2021.0,2300,,4,,Müller Thurgau Vigneti delle Dolomiti,Elena Walch,wine_01gzr4kt16pch5qe8pvsprny59,,46.595673
122,WHITE,"pinot bianco ""moriz""",Tramin,,BOTTLE,2020.0,3000,,5,,Pinot Bianco Moriz,Tramin,wine_01h0sq47xghzwh9sccqzm8wxhj,,40.72209
122,WHITE,"pinot bianco ""moriz""",Tramin,,BOTTLE,2022.0,3000,,5,,Pinot Bianco Moriz,Tramin,wine_01h0sq47xghzwh9sccqzm8wxhj,,40.72209
123,WHITE,"pinot bianco ""kristallberg""",Elena Walch,,BOTTLE,2022.0,4200,,19,,Pinot Bianco Alto Adige Kristallberg,Elena Walch,wine_01gzr4kt16xy22v7w3bkze66hd,,53.123466
123,WHITE,"pinot bianco ""kristallberg""",Elena Walch,,BOTTLE,2020.0,4200,,2,,Pinot Bianco Alto Adige Kristallberg,Elena Walch,wine_01gzr4kt16xy22v7w3bkze66hd,,53.123466
124,WHITE,pinot bianco,Elena Walch,,BOTTLE,2021.0,2400,,2,,Pinot Bianco Kastelaz,Elena Walch,wine_01gzr4kt16jkzx7fp1raj96xp1,,43.96116
124,WHITE,pinot bianco,Elena Walch,,BOTTLE,2022.0,2400,,32,,Pinot Bianco Kastelaz,Elena Walch,wine_01gzr4kt16jkzx7fp1raj96xp1,,43.96116
125,WHITE,pinot grigio,Tramin,,BOTTLE,2022.0,2700,,11,,Pinot Grigio,Tramin,wine_01gzr4kskv55t2p8j39hygb7rv,,32.966114
126,WHITE,"riesling ""castel ringberg""",Elena Walch,,BOTTLE,2022.0,4200,,32,,Riesling Alto Adige Castel Ringberg,Elena Walch,wine_01gzr4kt16f17zam1j4yf46d5m,,54.80188
127,WHITE,riesling,Pacherhof,,BOTTLE,2021.0,4500,,5,,Riesling,Pacherhof,wine_01h0qzm2wzsrtd6bv2y2d007t8,,33.108032
127,WHITE,riesling,Pacherhof,,BOTTLE,2022.0,4500,,5,,Riesling,Pacherhof,wine_01h0qzm2wzsrtd6bv2y2d007t8,,33.108032
128,WHITE,sauvignon,Tramin,,BOTTLE,2022.0,3000,,10,,Sauvignon,Tramin,wine_01h0sq47xg356xrc149jc9jyw0,,27.840218
