wine_id,external_id,size,vintage,price,purchase_price,info,storage_area,quantity,internal_notes,visible
wine_01h0qzm2tw7casdabj21s14q2n,227,BOTTLE,2020,4400,0,,,3,,True
wine_01h0my5rkmj3ae03131n9q396b,228,BOTTLE,2020,3700,0,,,4,,True
wine_01h0my5rfe8mfk2wp94pty52ax,229,BOTTLE,2018,7300,0,,,6,,True
wine_01h0my5rkjxv0saw84ah1f6jhb,232,BOTTLE,2019,5400,0,,,3,,True
wine_01h0sq47560drjja56baway98g,233,BOTTLE,2020,4100,0,,,2,,True
wine_01h0sq47560drjja56baway98g,234,BOTTLE,2015,5100,0,,,2,,True
wine_01gzr4ksdgtf8mqh1jmt2ry9yf,235,BOTTLE,2020,4900,0,,,4,,True
wine_01h0my5smtv9hs68tw6yk6x62d,236,BOTTLE,2019,4400,0,,,2,,True
wine_01h0my5smtv9hs68tw6yk6x62d,237,BOTTLE,2017,5000,0,,,4,,True
wine_01h0my5smtv9hs68tw6yk6x62d,238,BOTTLE,2016,5300,0,,,2,,True
wine_01harvcmmjby94bk4zjbdfcghx,239,BOTTLE,2020,6500,0,,,4,,True
wine_01h0sq47vfhs28y8xmmryes74t,240,BOTTLE,2020,15400,0,,,6,,True
wine_01h0my5rkkpyzqr21yc1p3a36s,242,BOTTLE,2020,5400,0,,,5,,True
wine_01h0qzm02qpnzv0h58cx4ydcz5,243,BOTTLE,2018,5900,0,,,4,,True
wine_01h4pmmfh7qv6jhpqwyczj3wf8,244,BOTTLE,2017,5700,0,,,5,,True
wine_01h0my5tp60c326hher4grh6ss,245,BOTTLE,2022,3800,0,,,1,,True
wine_01h0qsxnkza4y83vwrfm2gfkj0,246,BOTTLE,2022,6800,0,,,6,,True
wine_01gzr4ksk7fteyvmd67b82hxx7,247,BOTTLE,2020,10900,0,,,5,,True
wine_01h0my5smt2842kfecnra4e22q,248,BOTTLE,2021,4100,0,,,5,,True
wine_01h0sq47vfa44sfp5261p2gard,249,BOTTLE,2021,6100,0,,,6,,True
wine_01hawwcwe22sfkcnygkwks31hb,251,BOTTLE,2020,5900,0,,,4,,True
wine_01gzr4ksyn7mbzdg0nwfgwm7w6,252,BOTTLE,2019,6300,0,,,5,,True
wine_01gzr4ksza4wdx8jrjcn6q6sth,253,BOTTLE,2020,4600,0,,,4,,True
wine_01gzr4ksk7b0pcbwmmy0vdycnb,254,BOTTLE,2020,5100,0,,,6,,True
wine_01h0qzm1v0sxqtmdxtqmth8chv,255,BOTTLE,2016,21500,0,,,2,,True
wine_01hawwczpd1jhbz2mfzeyzypa0,256,BOTTLE,2021,4100,0,,,5,,True
wine_01gzr4ktq47w415nv7n8w3shhg,257,BOTTLE,2019,4900,0,,,1,,True
wine_01gzr4ktj2f6pt3ee8k8qeg5gx,258,BOTTLE,2013,15900,0,,,3,,True
wine_01gzr4ksg1y065j77e42zysr9d,259,BOTTLE,2019,5700,0,,,4,,True
wine_01gzr4kt7r5pny6wr77tb9cz11,260,BOTTLE,2019,19900,0,,,4,,True
wine_01gzr4kt5ecvskr4debpczwvbs,261,BOTTLE,2020,3800,0,,,4,,True
wine_01h0sq48chzv9hcwtefadvf72x,263,BOTTLE,2003,6900,0,,,0,,True
wine_01gzr4ksd2q77fb88zxfbzs90f,264,BOTTLE,2020,4700,0,,,10,,True
wine_01gzr4ksd2q77fb88zxfbzs90f,265,BOTTLE,2018,5300,0,,,2,,True
wine_01h0qzm18bk3gfkxyng43jj49s,266,BOTTLE,2016,7900,0,,,1,,True
wine_01gzr4kt7qqpywz8jyv6jyny4m,267,BOTTLE,2019,9800,0,,,3,,True
wine_01gzr4ksd3m8y62ggabzd1kdmg,268,BOTTLE,2019,29000,0,,,3,,True
wine_01gzr4kt7rqwdh3c9mffcjqj0q,269,BOTTLE,2019,4100,0,,,3,,True
wine_01gzr4kssa217691brcg4mnsej,270,BOTTLE,2012,10200,0,,,10,,True
wine_01h0my5stwsy05prbvz33fy5h0,271,BOTTLE,2013,7500,0,,,0,,True
wine_01h0my5vp4wnrh91q4q675g0ey,272,BOTTLE,2008,26900,0,,,1,,True
wine_01gzr4ksd1fnr67jf8jfan1y6x,273,BOTTLE,2019,4200,0,,,4,,True
wine_01h0sq483r4qfvdj36kmn46g92,274,BOTTLE,2019,4200,0,,,2,,True
wine_01gzr4ksd2ry507c65jp5spd8w,275,BOTTLE,2018,8400,0,,,3,,True
wine_01gzr4ksd304mne6hz94hhd71x,276,BOTTLE,2011,16100,0,,,0,,True
wine_01gzr4ksd304mne6hz94hhd71x,277,BOTTLE,2007,19800,0,,,2,,True
wine_01gzr4kt33x2khd7hzvbmm8nd6,278,BOTTLE,2019,9800,0,,,9,,True
wine_01gzr4kt1pj91atgn0kgsats8d,279,BOTTLE,2017,6900,0,,,6,,True
wine_01gzr4kscc5vh4bs48g8kd6tpw,280,BOTTLE,2011,11000,0,,,1,,True
wine_01gzr4kt1xkn9a0dhjgrp1qk93,281,BOTTLE,2012,7600,0,,,2,,True
wine_01gzr4kt109k2rhbm6pw1kcydz,282,BOTTLE,2020,7300,0,,,18,,True
wine_01h0my5rm9s048vhn3xe8t9z8b,283,BOTTLE,2020,5500,0,,,1,,True
wine_01gzr4ksd13hpy7q0n03dkf2wb,286,BOTTLE,2018,43000,0,,,5,,True
wine_01gzr4ksd13hpy7q0n03dkf2wb,287,BOTTLE,2017,43000,0,,,5,,True
wine_01gzr4ksd13hpy7q0n03dkf2wb,288,BOTTLE,2016,75000,0,,,5,,True
wine_01gzr4ksd13hpy7q0n03dkf2wb,289,BOTTLE,2015,55000,0,,,5,,True
wine_01gzr4ksd13hpy7q0n03dkf2wb,290,BOTTLE,2014,45000,0,,,2,,True
wine_01gzr4ksd12q2hmw4ae4sbrw25,291,BOTTLE,2022,4300,0,,,4,,True
wine_01gzr4kt7wnaxg3748nwg9bv14,292,BOTTLE,2022,4300,0,,,2,,True
wine_01h0f3cmcvdbtcvy0avj3tmsdc,293,BOTTLE,2012,12100,0,,,1,,True
wine_01h0my5rs1ykn5cfzvyrbxazas,294,BOTTLE,2020,7400,0,,,5,,True
wine_01gzr4kt5x8kxsrj2cn2p1729a,295,BOTTLE,2019,13500,0,,,2,,True
wine_01gzr4ktja0y8bjcg0r5ymdkb3,297,BOTTLE,2022,3700,0,,,4,,True
wine_01gzr4kssxf72gjy9r69hjwv6x,298,BOTTLE,2020,3800,0,,,3,,True
wine_01gzr4ksd560dmr2hrsxt1em3c,300,BOTTLE,2021,6500,0,,,6,,True
wine_01gzr4kt6ye8ag1rxax9t611h0,301,BOTTLE,2015,8900,0,,,2,,True
wine_01gzr4ksd3d7r1nat6d0mmwhhg,302,BOTTLE,2019,49500,0,,,3,,True
wine_01h0my5t059cbvd5963rqbm6tt,304,BOTTLE,2018,9700,0,,,0,,True
wine_01h0my5t059cbvd5963rqbm6tt,305,BOTTLE,1999,14900,0,,,1,,True
wine_01h0qzm023zmj6bssq9xbrw7c2,306,BOTTLE,2021,3800,0,,,6,,True
wine_01hcwsyknn4ft36f6fy4a3pbjf,307,BOTTLE,2015,4700,0,,,8,,True
wine_01gzr4kthbhm8bfjjcw2z50av6,308,BOTTLE,2022,8700,0,,,12,,True
wine_01gzr4kthbgarrg0k1c68vct6c,309,BOTTLE,2020,8700,0,,,6,,True
wine_01gzr4kt5xwn0938js30zqnvse,310,BOTTLE,2019,8900,0,,,3,,True
wine_01gzr4ktjm7zs3xmrc0qwvps5n,311,BOTTLE,2020,5800,0,,,3,,True
wine_01h0r2ppgy9n9y68htjffv5gpe,312,BOTTLE,2016,8900,0,,,5,,True
wine_01h0qsxmz0kfcb3k5dcyzg7g85,313,BOTTLE,2015,6100,0,,,6,,True
wine_01h0qsxmz075bqgk0m06qjkpy4,314,BOTTLE,2012,14900,0,,,0,,True
wine_01h0qsxmz5wmqnq0s6p508mks4,317,BOTTLE,2020,5400,0,,,2,,True
wine_01h0my5srt111c7dy02w6abw93,318,BOTTLE,2019,7500,0,,,1,,True
wine_01gzr4ksw5j1ytbv6ya1dv0hvh,319,BOTTLE,2022,4800,0,,,2,,True
wine_01gzr4kstym06q8t9jzgpeedvx,320,BOTTLE,2019,0,0,,,1,,True
wine_01gzr4kstym06q8t9jzgpeedvx,321,BOTTLE,2022,14500,0,,,1,,True
wine_01gzr4kstym06q8t9jzgpeedvx,322,BOTTLE,2018,16500,0,,,1,,True
wine_01gzr4ktsfypwmqesw4e35engv,323,BOTTLE,2018,12500,0,,,2,,True
wine_01gzr4ksdf5ansemx1bbg5c090,324,BOTTLE,2020,15300,0,,,3,,True
wine_01gzr4kswj2540j3jpb6pe22rz,325,BOTTLE,2017,8100,0,,,3,,True
wine_01h0sq47va5a7pnzq9463hh0mh,327,BOTTLE,2020,3700,0,,,15,,True
wine_01hawwcx7mhw7jqx57k5p1wdmh,328,BOTTLE,2019,9800,0,,,1,,True
wine_01gzr4kszcvqnkqyhjzmw7gk4p,329,BOTTLE,2022,6900,0,,,1,,True
wine_01gzr4ksyyn43f9sp16q589f5h,330,BOTTLE,2021,2900,0,,,2,,True
wine_01hcwvb3ky42sz6f9b72yqzzvf,332,BOTTLE,2016,6900,0,,,3,,True
wine_01hcwvb3ky42sz6f9b72yqzzvf,333,BOTTLE,2015,7900,0,,,4,,True
wine_01h0sq47vss9d7gp5srq27xkes,335,BOTTLE,2010,6800,0,,,1,,True
wine_01h0sq47vss9d7gp5srq27xkes,336,BOTTLE,2006,8400,0,,,2,,True
wine_01gzr4ksps5vaqgh43083txtk3,337,BOTTLE,2018,3800,0,,,2,,True
wine_01gzr4ksd1c9x39c83r6c4anab,342,BOTTLE,2019,10600,0,,,4,,True
wine_01gzr4ksn50zrsanx71j9ts3e4,348,MAGNUM,2022,8200,0,,,1,,True
wine_01gzr4ksn50zrsanx71j9ts3e4,349,MAGNUM,2020,9800,0,,,0,,True
wine_01gzr4ksn50zrsanx71j9ts3e4,350,MAGNUM,2018,12500,0,,,0,,True
wine_01gzr4ksn50zrsanx71j9ts3e4,351,MAGNUM,2017,13500,0,,,0,,True
wine_01gzr4ksmvsfn18zf94zmgm0dw,358,MAGNUM,2022,8100,0,,,1,,True
wine_01gzr4ksn59np0cz4842jxkmp5,359,MAGNUM,2015,20500,0,,,1,,True
wine_01gzr4ksn59np0cz4842jxkmp5,360,MAGNUM,2014,21500,0,,,1,,True
wine_01gzr4ksn59np0cz4842jxkmp5,361,MAGNUM,2013,22500,0,,,1,,True
wine_01gzr4kspdtf36964px55qxyer,362,MAGNUM,2017,13000,0,,,2,,True
wine_01gzr4kskpz3t6pte1cfyvzpzv,363,MAGNUM,2017,13800,0,,,3,,True
wine_01gzr4kskpz3t6pte1cfyvzpzv,364,MAGNUM,2015,15800,0,,,1,,True
wine_01gzr4kskpz3t6pte1cfyvzpzv,365,MAGNUM,2014,16900,0,,,1,,True
wine_01gzr4kskpz3t6pte1cfyvzpzv,366,MAGNUM,2013,18000,0,,,1,,True
wine_01gzr4ksdaap8qgvttdchv03pk,367,MAGNUM,2022,11500,0,,,1,,True
wine_01h0qsxmwg77fhrj2s1gzrq7hz,368,MAGNUM,2017,12500,0,,,1,,True
wine_01h0my5rkk4c5kawj3cdwe3q6m,369,MAGNUM,2022,7800,0,,,1,,True
wine_01h0sq47vfa44sfp5261p2gard,372,MAGNUM,2019,13500,0,,,1,,True
wine_01h0qsxnkza4y83vwrfm2gfkj0,373,MAGNUM,2020,17500,0,,,2,,True
wine_01h0qsxnkza4y83vwrfm2gfkj0,374,MAGNUM,2019,18500,0,,,2,,True
wine_01h0my5rjsjmc5trft3fn3tf0d,375,MAGNUM,2020,13000,0,,,2,,True
wine_01h0my5rn5agsqx1htnk7swsa8,376,MAGNUM,2021,24500,0,,,2,,True
wine_01h0my5rn5agsqx1htnk7swsa8,377,MAGNUM,2022,23500,0,,,2,,True
wine_01gzr4ksmwhbcdak4ythj1qxp6,378,MAGNUM,2018,13000,0,,,2,,True
wine_01h0my5rkg9tcrx4kt4gktkckn,379,MAGNUM,1999,18900,0,,,1,,True
wine_01gzr4ksn538gj86tet5g3ad2c,380,MAGNUM,2020,14900,0,,,2,,True
wine_01gzr4ksn538gj86tet5g3ad2c,381,JEROBOAM,2020,31000,0,,,1,,True
wine_01gzr4kt109k2rhbm6pw1kcydz,384,MAGNUM,2019,16500,0,,,2,,True
wine_01gzr4kt109k2rhbm6pw1kcydz,385,JEROBOAM,2019,33000,0,,,2,,True
wine_01gzr4kt33x2khd7hzvbmm8nd6,387,MAGNUM,2019,20500,0,,,1,,True
wine_01gzr4ksd304mne6hz94hhd71x,388,MAGNUM,2007,38000,0,,,1,,True
wine_01h0my5sm138gza89pt818tgy5,390,MAGNUM,2013,20500,0,,,1,,True
wine_01hcwvb3ky42sz6f9b72yqzzvf,391,JEROBOAM,2016,16500,0,,,3,,True
wine_01h0my5tp60c326hher4grh6ss,392,BORDEAUX_JEROBOAM,2021,22500,0,,,5,,True
wine_01gzr4ksd1hjdw9h6nhb6ar8vq,393,MATHUSALEM,2009,110000,0,,,1,,True
wine_01jfpr9d5dpvdp1ry2gnkk0695,102,BOTTLE,2021,4000,0,,,2,,True
