external_id,type,name,winery_name,storage_area,size,vintage,price,info,quantity,internal_notes,matched_name,matched_winery_name,matched_id,matched_original_id,score
,SPARKLING,Cristal Louis Roederer (Magnum),Cristal Louis Roederer (Magnum),,MAGNUM,2007.0,81000.0,,50,,Cristal Vinothèque,Louis Roederer,wine_01gzr4ks5t1m4jw7wrm83pbwtn,7219675.0,41.176796
,WHITE,Les Clos Pompadour Millesime' (Magnum),Les Clos Pompadour Millesime' (Magnum),,MAGNUM,2004.0,140000.0,,50,,Les Colomines Muscat Sec,Les Domaines Magnus,wine_01gzr4ktspbcjb7ywkzve7cs3j,,23.746084
,RED,Dom Perignon Vintage (Magnum),Dom Perignon Vintage (Magnum),,MAGNUM,2010.0,135000.0,,50,,Henry''s Drive Magnus Shiraz,Vintage Longbottom,wine_01h0r2ppgwndgzw7z6vn1gy9w4,,25.744972
,SPARKLING,Taittinger Cuvèe Prestige Brut (Jeroboam),Taittinger Cuvèe Prestige Brut (Jeroboam),,JEROBOAM,,41000.0,,50,,Cuvée Prestige Brut Champagne,Taittinger,wine_01h0f3cmbm11rs6z6r4yhqx5x1,,36.01034
,SPARKLING,Vranken Diamant Brut Pommery (Jeroboam),Vranken Diamant Brut Pommery (Jeroboam),,JEROBOAM,,60000.0,,50,,Diamant Brut Champagne,Vranken,wine_01h4pmmfg1d1yhyy3fvvbqe71h,,37.016346
,SPARKLING,Bollinger Special Cuvée (Jeroboam),Bollinger Special Cuvée (Jeroboam),,JEROBOAM,,94000.0,,50,,Special Cuvée Brut Aÿ Champagne,Bollinger,wine_01gzr4ks77wsdabt6vnn27vs4y,18929.0,32.23071
,SPARKLING,Taittinger Cuvèe Prestige Brut (Mathusalem),Taittinger Cuvèe Prestige Brut (Mathusalem),,MATHUSALEM,,70000.0,,50,,Cuvée Prestige Brut Champagne,Taittinger,wine_01h0f3cmbm11rs6z6r4yhqx5x1,,36.01034
,SPARKLING,Ruinart Blanc de Blancs (Jeroboam),Ruinart Blanc de Blancs (Jeroboam),,JEROBOAM,,112000.0,,50,,Dom Ruinart Blanc de Blancs Brut Champagne,Ruinart,wine_01gzr4ksd4nsbgy7pt1nwzq7k8,1192720.0,45.06498
,SPARKLING,Comtes De Champagne Grands Crus Blanc de Blancs (Mathusalem),Comtes De Champagne Grands Crus Blanc de Blancs (Mathusalem),,MATHUSALEM,2007.0,490000.0,,50,,Crémant de Bourgogne Brut,Cave des Grands Crus Blancs,wine_01h4pmmgfn7zvdpz0tg1rc57jp,,44.7537
,ROSE,Rosè Cotes de Provence Minuty,Rosè Cotes de Provence Minuty,,HALF_LITER,2021.0,3500.0,,50,,M Minuty Léamati,Minuty,wine_01gzr4ktezcarw0g424k15c041,,37.214947
