wine_id,external_id,size,vintage,price,info,storage_area,quantity,internal_notes
wine_01h0my5swfx863trys48d929qs,,BOTTLE,2019,9500,,,50,
wine_01harvcmcqyfpc5svnb9tv8fe4,,BOTTLE,2019,11500,,,50,
wine_01harvcm2zw2nwy4gkqejg8xye,,BOTTLE,2019,11500,,,50,
wine_01gzr4ktkqjpms3cqysfeyt2kp,,BOTTLE,2021,13000,,,50,
wine_01gzr4ktkq0n3z684qjkvgyj3w,,BOTTLE,2017,11200,,,50,
wine_01havwee2bw4czc2fkw8bg6nme,,BOTTLE,2019,14000,,,50,
wine_01hcwvb3khkjxhcvnbvq1b8mdh,,BOTTLE,2019,16000,,,50,
wine_01hawwcxndk7tcd8yhedb4cq6x,,BOTTLE,2018,21000,,,50,
wine_01h0r2pp6qc07hsx8fgqhkgaqh,,BOTTLE,2015,83000,,,50,
wine_01h4pmmgj4gywhcb38aqmmk9wb,,BOTTLE,2013,25000,,,50,
wine_01gzr4ktvyw9ns9whe0403abb1,,BOTTLE,2020,5000,,,50,
wine_01harvcmbbbe9rxzfpkqp0j6nz,,BOTTLE,2017,17000,,,50,
wine_01gzr4kt3q8mp8305kt2cmh353,,MAGNUM,2013,13000,,,50,
wine_01gzr4kt5fecne1525skqy0xh1,,MAGNUM,2013,8700,,,50,
wine_01h0my5sa02ad24d2x408hzb0v,,MAGNUM,2019,10000,,,50,
wine_01gzr4ksd1fnr67jf8jfan1y6x,,MAGNUM,2018,12500,,,50,
wine_01gzr4kt32adfgha7rj4d20qxn,,MAGNUM,2016,24000,,,50,
wine_01gzr4kt1x6ajfw8xnmfax6dmj,,MAGNUM,2016,37000,,,50,
wine_01h0qzm1vf1xzamprrnxx0043s,,MAGNUM,2019,17500,,,50,
wine_01h0b4rjgpder3smhfakv2fcdv,,MAGNUM,2013,29000,,,50,
wine_01h0my5rkg9tcrx4kt4gktkckn,,MAGNUM,2018,19000,,,50,
wine_01h0my5sc8rj85z2agynpqdy1c,,MAGNUM,2019,23000,,,50,
wine_01gzr4kt7rmtqah8vf04j2jwxa,,MAGNUM,2019,22000,,,50,
wine_01gzr4kt6eyea97wmmagbfda3y,,MAGNUM,2016,43000,,,50,
wine_01gzr4kt6eya318dp2ab2ndw5q,,MAGNUM,2015,55000,,,50,
wine_01gzr4kt7rvmcx88gn29mpy8g6,,MAGNUM,2019,48000,,,50,
wine_01gzr4ktfgp9e2x9h8da6w61wy,,MAGNUM,2020,24000,,,50,
wine_01gzr4ksswn8cnrh7jb8qff1wy,,MAGNUM,2020,45000,,,50,
wine_01gzr4ksswss4ksj7tngxj6dk5,,MAGNUM,2018,22000,,,50,
wine_01gzr4ksd3w8328ttr5b1njkxs,,MAGNUM,2017,85000,,,50,
wine_01gzr4ksd13hpy7q0n03dkf2wb,,MAGNUM,2019,98000,,,50,
wine_01gzr4ksd13hpy7q0n03dkf2wb,,MAGNUM,2018,90000,,,50,
wine_01gzr4ksd13hpy7q0n03dkf2wb,,MAGNUM,2007,98000,,,50,
wine_01gzr4ksd13hpy7q0n03dkf2wb,,MAGNUM,2006,98000,,,50,
wine_01gzr4ksd13hpy7q0n03dkf2wb,,MAGNUM,2005,98000,,,50,
wine_01h0my5sr74yzfbj0q7yfkkmg7,,MAGNUM,2019,180000,,,50,
wine_01h0my5sr74yzfbj0q7yfkkmg7,,MAGNUM,2015,270000,,,50,
wine_01gzr4ksv5b6dv4e44317fymyq,,MAGNUM,1996,59000,,,50,
wine_01hawwcxcf5n3hadkfgxecekjr,,MAGNUM,2013,62500,,,50,
wine_01h0my5t6ek7b2kpec0cffk0w7,,MATHUSALEM,2018,45000,,,50,
wine_01h0qzm1vf1xzamprrnxx0043s,,JEROBOAM,2018,36000,,,50,
wine_01h0b4rjgpder3smhfakv2fcdv,,JEROBOAM,2005,46000,,,50,
wine_01gzr4ksswn8cnrh7jb8qff1wy,,JEROBOAM,2020,88500,,,50,
wine_01hfvgk1q39g2jv68bzta79nbe,,JEROBOAM,2019,174000,,,50,
wine_01gzr4ksd13hpy7q0n03dkf2wb,,JEROBOAM,2004,195000,,,50,
wine_01h0my5sr74yzfbj0q7yfkkmg7,,JEROBOAM,2017,250000,,,50,
wine_01gzr4ksnx8asdj89jfbepz68c,,MATHUSALEM,2017,115000,,,50,
wine_01hfvgk1q39g2jv68bzta79nbe,,MATHUSALEM,2015,415000,,,50,
wine_01gzr4kt7rmtqah8vf04j2jwxa,,HALF_BOTTLE,2019,5500,,,50,
wine_01gzr4kt32adfgha7rj4d20qxn,,HALF_BOTTLE,2016,5400,,,50,
wine_01gzr4ksd1qj0jje38pjazzgjz,,HALF_BOTTLE,2022,5400,,,50,
wine_01gzr4ksd1hjdw9h6nhb6ar8vq,,HALF_BOTTLE,2017,6600,,,50,
wine_01hfvgk1q39g2jv68bzta79nbe,,HALF_BOTTLE,2019,21000,,,50,
wine_01gzr4ksj4ze4d48mpakx2fn7g,,HALF_LITER,2018,5200,,,50,
wine_01gzr4ktsx5x6gn5he1zatqjcz,,HALF_BOTTLE,2014,4300,,,50,
wine_01gzr4ksrxd6tvkzjej7b1156n,,HALF_BOTTLE,2016,7500,,,50,
wine_01h0my5rc9ex24y13150cfyabp,,BOTTLE,0,2500,,,50,
wine_01h0my5rc9sc4kgfyagy0bzenm,,BOTTLE,0,5500,,,50,
wine_01gzr4ksccj35519kgnp4kw2ym,,BOTTLE,2017,7000,,,50,
wine_01gzr4ksccj35519kgnp4kw2ym,,BOTTLE,2016,9000,,,50,
wine_01gzr4ksccq9qvb5ca95t2nzgm,,BOTTLE,2009,39000,,,50,
wine_01gzr4ksccy7w7sgfv1g5hhygr,,BOTTLE,2006,120000,,,50,
wine_01h0f3cmbs8fbbastjd1d0scyd,,BOTTLE,0,4400,,,50,
wine_01gzr4kscc4rdc6dnh9v5jabtr,,BOTTLE,0,10000,,,50,
wine_01gzr4kscctqhph2xexmv6f05f,,BOTTLE,2018,9600,,,50,
wine_01hj11cjc8b1qegsgkkta75sa3,,BOTTLE,0,12000,,,50,
wine_01gzr4ks6dq25v3tm7a6p8kjc5,,BOTTLE,0,15000,,,50,
wine_01gzr4ks6dq25v3tm7a6p8kjc5,,BOTTLE,2014,23000,,,50,
wine_01gzr4ktnegae0w97737z5x8xg,,BOTTLE,2007,30000,,,50,
wine_01gzr4ks7h5x1nhhc1jnbgbg29,,BOTTLE,2006,64000,,,50,
wine_01gzr4ksd1q5hvwrcr5dxtbzer,,BOTTLE,2012,45000,,,50,
wine_01gzr4ksd5bcha6deg56c5pjb5,,BOTTLE,2006,74000,,,50,
wine_01gzr4ks5tqthh4jv8natgmek8,,BOTTLE,2013,40000,,,50,
wine_01gzr4ktsdjr7edgveykk4hs4s,,BOTTLE,0,45000,,,50,
wine_01h0my5rrs2chf0z84bhxkd4mg,,BOTTLE,0,64000,,,50,
wine_01gzr4ksd7vexbj0rhdtag7bxq,,BOTTLE,2012,155000,,,50,
wine_01hg8mjpwsn8dcsmz7028z122j,,HALF_BOTTLE,0,4100,,,50,
wine_01gzr4ks5h7z6yfdmcpd6fmyrq,,MAGNUM,1997,42000,,,50,
wine_01gzr4kscc4rdc6dnh9v5jabtr,,BOTTLE,0,20000,,,50,
wine_01gzr4ksccj35519kgnp4kw2ym,,MAGNUM,0,15000,,,50,
wine_01gzr4ks5tqthh4jv8natgmek8,,MAGNUM,2007,81000,,,50,
wine_01h4pmmgfjhmvej5vw76f61wm0,,MAGNUM,2004,140000,,,50,
wine_01gzr4ksd1q5hvwrcr5dxtbzer,,MAGNUM,2010,135000,,,50,
wine_01gzr4ktnegae0w97737z5x8xg,,MATHUSALEM,2007,490000,,,50,
wine_01gzr4ktexn9xwhpchjtcn8zrw,,HALF_LITER,2021,3500,,,50,
wine_01gzr4kt6hh5sw2327j7sb154y,,BOTTLE,2022,4600,,,50,
wine_01h0my5stsq2fm3vxq59r7mber,,BOTTLE,2021,8200,,,50,
wine_01h0my5svsr3rckavnrj23y3f9,,BOTTLE,2021,3500,,,50,
wine_01h0qzm1m1t5h2ryxmg6myf3ce,,BOTTLE,2021,3800,,,50,
wine_01h0b4rjgjga7vp2k26xpckg4h,,BOTTLE,2021,4300,,,50,
wine_01h0qzm233ts18z51y3panax31,,BOTTLE,2022,4100,,,50,
wine_01gzr4ksmv69qe8d1n72sn0x7d,,BOTTLE,2020,5500,,,50,
wine_01gzr4ksmvsfn18zf94zmgm0dw,,BOTTLE,2021,5500,,,50,
wine_01gzr4ksh5f1nj385xzscxxae8,,BOTTLE,2021,15500,,,50,
wine_01gzr4kt84n0w4rmwssegaeea7,,BOTTLE,2019,35000,,,50,
wine_01h4pmmfxk5j7h7fk6r7zetk3r,,BOTTLE,2021,4000,,,50,
wine_01h4pmmgww35thmf7a3w68b60x,,BOTTLE,2019,5200,,,50,
wine_01hfxnejh716y8pc2za77g3wwj,,BOTTLE,2019,12500,,,50,
wine_01gzr4ktq878pbm290ebb47z7j,,BOTTLE,2020,3300,,,50,
wine_01gzr4ksneh3813h3tt6jy3d40,,BOTTLE,2021,3300,,,50,
wine_01gzr4kt33m0jtyrnyt6q8sb3j,,BOTTLE,2018,5700,,,50,
wine_01gzr4kt26br4sca9r1fgpjfmy,,BOTTLE,2020,3800,,,50,
wine_01gzr4kt1xkn9a0dhjgrp1qk93,,BOTTLE,2019,4000,,,50,
wine_01hcwsykyg43n6pwsph3g19nd9,,BOTTLE,2021,3200,,,50,
wine_01gzr4kt31h001j97ye508b9pf,,BOTTLE,2018,5700,,,50,
wine_01gzr4kt325ke5a89bn0htwnth,,BOTTLE,2017,4900,,,50,
wine_01hcwvb3jp1e7p4swv330665sj,,BOTTLE,2018,4800,,,50,
wine_01hcw4dg60gshxfbyy8d1aq4wv,,BOTTLE,2016,17000,,,50,
wine_01gzr4kt26232dp76ndrqwzen3,,BOTTLE,2017,9500,,,50,
wine_01gzr4ksd2ry507c65jp5spd8w,,BOTTLE,2018,11500,,,50,
wine_01gzr4kt26xa2kf0g9zy74sr0a,,BOTTLE,2013,44000,,,50,
wine_01h0qzm1vf1xzamprrnxx0043s,,BOTTLE,2019,6300,,,50,
wine_01gzr4ksmwhbcdak4ythj1qxp6,,BOTTLE,2020,8200,,,50,
wine_01h0b4rjgpder3smhfakv2fcdv,,BOTTLE,2017,15000,,,50,
wine_01gzr4ksncz52p49tm11n5n31d,,BOTTLE,2021,6500,,,50,
wine_01gzr4ksnyrhxzs3mytd8sngpx,,BOTTLE,2017,20000,,,50,
wine_01h0qzm1m0jdc2sp5dgy3mp5mn,,BOTTLE,2020,4300,,,50,
wine_01h0my5stt4sndtsf3fs72vtta,,BOTTLE,2020,4500,,,50,
wine_01h0my5t56e15chnz3q71c9nyw,,BOTTLE,2019,3800,,,50,
wine_01gzr4kskwd3k439cn7cg476ak,,BOTTLE,2016,9000,,,50,
wine_01h0my5sf7ezertz80v77fs706,,BOTTLE,2009,37000,,,50,
wine_01gzr4kt5eynzg79s7cxm5kd9x,,BOTTLE,2015,19500,,,50,
wine_01gzr4ksd25nca47c19y0xnp9c,,BOTTLE,2020,3500,,,50,
wine_01gzr4ksd6ajsehb43hs03rwa5,,BOTTLE,2019,9000,,,50,
wine_01gzr4ksd9ptp4r68vg492ppq5,,BOTTLE,2019,13500,,,50,
wine_01gzr4ksd6jw3tbb78vdgp2x03,,BOTTLE,2015,11000,,,50,
wine_01gzr4ksd6kt9h5gqgv603dqxw,,BOTTLE,2014,11000,,,50,
wine_01gzr4kte8rkzw0egt83t0drhj,,BOTTLE,2016,19500,,,50,
wine_01gzr4kssww5k215dr9ea2695w,,BOTTLE,2020,22000,,,50,
wine_01h0my5rm9jp96emkssr3n64wy,,BOTTLE,2016,24000,,,50,
wine_01gzr4kt7p6pjy25vtpkmbkqkp,,BOTTLE,2020,58000,,,50,
wine_01gzr4ksd3d7r1nat6d0mmwhhg,,BOTTLE,2020,58500,,,50,
wine_01gzr4ksd3d7r1nat6d0mmwhhg,,BOTTLE,2019,56000,,,50,
wine_01gzr4ksd3d7r1nat6d0mmwhhg,,BOTTLE,2015,70000,,,50,
wine_01gzr4ksd3d7r1nat6d0mmwhhg,,BOTTLE,2010,59000,,,50,
wine_01gzr4ksswxb1ke92qa2sv7v67,,BOTTLE,2017,75000,,,50,
wine_01hfv4gwtds4hbaabqffvmwyyp,,BOTTLE,2017,120000,,,50,
wine_01hfv4gwtds4hbaabqffvmwyyp,,BOTTLE,2018,120000,,,50,
wine_01hfv4gwtds4hbaabqffvmwyyp,,BOTTLE,2019,135000,,,50,
wine_01gzr4kthsatasn5e09e3yszbr,,BOTTLE,2015,11500,,,50,
wine_01gzr4ksrwyrtxrwcmh0h2ma30,,BOTTLE,2018,15000,,,50,
wine_01gzr4kt1wbp3q1kfj1mrwfyzg,,BOTTLE,2020,6800,,,50,
wine_01gzr4ksxc0r8422hdta23cq9y,,BOTTLE,2016,37500,,,50,
wine_01hczek1ex2z6hqxezg5105104,,BOTTLE,1999,170000,,,50,
wine_01hj17f1r7qw61seyt22rdqw3y,,BOTTLE,2020,12000,,,50,
