external_id,full_details,type,quantity,internal_notes,price
v.6957.2009.b,"Egly Ouriet, Coteaux Champenois Ambonnay Rouge, 2009, 750 ml",RED,2,50,180
v.6277.2006.b,"Elena Fucci, Aglianico del Vulture Titolo, 2006, 750 ml",RED,2,13,55
v.6277.2012.b,"Elena Fucci, Aglianico del Vulture Titolo, 2012, 750 ml",RED,1,8,40
v.6278.1993.b,"Elio Altare, Barolo Vigneto Arborina, 1993, 750 ml",RED,2,140,400
v.6278.1994.b,"Elio Altare, Barolo Vigneto Arborina, 1994, 750 ml",RED,1,110,380
v.8201.1997.b,"Elio Altare, Langhe Rosso Arborina, 1997, 750 ml",RED,1,50,230
v.806.2007.b,"Elisabetta Dalzocchio, Pinot nero, 2007, 750 ml",RED,1,18,90
v.806.2008.b,"Elisabetta Dalzocchio, Pinot nero, 2008, 750 ml",RED,1,18,90
v.43394.2015.b,"Emeran Reya, Brda Cabernet franc, 2015, 750 ml",RED,3,10,45
v.59687.2017.b,"Emeran Reya, Brda Yakot, 2017, 750 ml",WHITE,3,10,40
v.3804.1983.b,"Emidio Pepe, Montepulciano d'Abruzzo Riserva, 1983, 750 ml",RED,1,70,400
v.3804.1984.b,"Emidio Pepe, Montepulciano d'Abruzzo Riserva, 1984, 750 ml",RED,1,110,380
v.3804.2002.b,"Emidio Pepe, Montepulciano d'Abruzzo, 2002, 750 ml",RED,2,60,250
v.1182.1997.b,"Emidio Pepe, Trebbiano d'Abruzzo, 1997, 750 ml",WHITE,1,170,550
v.1182.2015.c,"Emidio Pepe, Trebbiano d'Abruzzo, 2015, 1500 ml",WHITE,1,50,180
v.56378.2006.b,"Emmerich Knoll, Grüner Veltliner Smaragd Ried Schütt Loibner, 2006, 750 ml",WHITE,2,20,100
v.14280.2016.b,"Emrich Schönleber, Riesling Trocken Mineral, 2016, 750 ml",WHITE,1,10,50
v.34857.2021.b,"Enò-Trio, Pinot nero Tiurema, 2021, 750 ml",RED,3,14,50
v.51101.2017.b,"Enò-Trio, Traminer aromatico Dissonante, 2017, 750 ml",WHITE,2,10,45
v.9578.2020.b,"Enza La Fauci, Case Bianche, 2020, 750 ml",WHITE,2,8,40
v.6801.2013.b,"Enza La Fauci, Faro Oblì, 2013, 750 ml",RED,7,13,50
v.7866.2019.b,"Enza La Fauci, Incanto, 2019, 750 ml",WHITE,1,10,42
v.18009.1997.b,"Enzo Boglietti, Barolo Case Nere, 1997, 750 ml",RED,1,27,110
v.59493.2004.b,"Erik Banti, Morellino di Scansano, 2004, 750 ml",RED,2,10,50
v.44759.1996.b,"Ernest & Julio Gallo, Cabernet sauvignon Northern Sonoma, 1996, 750 ml",RED,2,28,90
v.8260.2004.b,"Ettore Germano, Barolo Cerretta, 2004, 750 ml",RED,1,22,100
v.9646.2001.b,"Ettore Germano, Barolo Prapò, 2001, 750 ml",RED,1,36,200
v.8261.2008.b,"Ettore Germano, Barolo Serralunga, 2008, 750 ml",RED,1,10,70
v.8261.2009.b,"Ettore Germano, Barolo Serralunga, 2009, 750 ml",RED,1,10,70
v.80511.2004.b,"Eugenio Bocchino, Barolo Lu, 2004, 750 ml",RED,3,20,95
v.259.1999.b,"Falesco, Montiano, 1999, 750 ml",RED,1,18,78
v.259.2000.c,"Falesco, Montiano, 2000, 1500 ml",RED,1,30,140
v.259.2001.b,"Falesco, Montiano, 2001, 750 ml",RED,1,15,65
v.986.2011.b,"Falkenstein, Riesling, 2011, 750 ml",WHITE,3,9,50
v.51266.2017.b,"Falkenstein, Weissburgunder Phileo, 2017, 750 ml",WHITE,5,25,75
v.987.2014.b,"Falkenstein, Weissburgunder, 2014, 750 ml",WHITE,1,8,45
v.5275.2001.b,"Falletto di Bruno Giacosa, Barolo, 2001, 750 ml",RED,1,70,400
v.66923.2017.b,"Faraone, Cerasuolo d'Abruzzo Le vigne di Faraone, 2017, 750 ml",Rosato,1,9,40
v.7190.2010.c,"Faraone, Montepulciano d'Abruzzo Le vigne di Faraone, 2010, 1500 ml",RED,2,20,80
v.7190.2014.b,"Faraone, Montepulciano d'Abruzzo Le vigne di Faraone, 2014, 750 ml",RED,2,8,42
v.7191.2006.b,"Faraone, Montepulciano d'Abruzzo Santa Maria dell'Arco, 2006, 750 ml",RED,2,12,60
v.7191.2011.b,"Faraone, Montepulciano d'Abruzzo Santa Maria dell'Arco, 2011, 750 ml",RED,7,11,55
v.66925.2017.b,"Faraone, Pecorino, 2017, 750 ml",WHITE,2,9,40
v.46034.2014.b,"Faraone, Trebbiano d'Abruzzo Le Vigne di Faraone, 2014, 750 ml",WHITE,6,8,40
v.66924.2012.b,"Faraone, Trebbiano d'Abruzzo Santa Maria dell'Arco, 2012, 750 ml",WHITE,2,14,55
v.9907.1971.b,"Fattoria dei Barbi, Brunello di Montalcino Gran Riserva, 1971, 750 ml",RED,1,45,250
v.70395.2022.b,"Fattoria di Magliano, Maremma Toscana Ansonica Brissaia, 2022, 750 ml",WHITE,4,9,40
v.764.1997.b,"Fattoria Le Pupille, Morellino di Scansano, 1997, 750 ml",RED,1,20,90
v.767.1990.b,"Fattoria Le Pupille, Saffredi, 1990, 750 ml",RED,2,60,260
v.767.1997.b,"Fattoria Le Pupille, Saffredi, 1997, 750 ml",RED,1,50,200
v.57571.2004.b,"Fattoria Rodáno, Chianti Classico Riserva Viacosta, 2004, 750 ml",RED,2,10,60
v.16550.2007.b,"Fattoria Rodáno, Chianti Classico, 2007, 750 ml",RED,1,9,50
v.16550.2008.b,"Fattoria Rodáno, Chianti Classico, 2008, 750 ml",RED,3,9,45
v.12024.2016.b,"Fausta Mansio, Grillo Apollo, 2016, 750 ml",WHITE,1,10,45
v.9981.2014.b,"Federico Graziani, Etna Rosso, 2014, 750 ml",RED,3,8,40
v.15676.2018.b,"Federico Graziani, Mareneve, 2018, 750 ml",WHITE,3,15,60
v.10875.2007.b,"Felline, Primitivo di Manduria, 2007, 750 ml",RED,5,8,42
v.432.1997.b,"Fèlsina, Chianti Classico Riserva Berardenga Rancia, 1997, 750 ml",RED,1,30,110
v.12040.2017.b,"Ferdinand, Rebula Época, 2017, 750 ml",WHITE,3,10,45
v.11537.2012.b,"Ferdinando Principiano, Barolo Serralunga d'Alba, 2012, 750 ml",RED,3,14,75
v.9876.2015.b,"Ferraton, Crozes-Hermitage Calendes, 2015, 750 ml",RED,3,12,55
v.72085.2010.b,"Ferraton, Hermitage Les Miaux Rouge, 2010, 750 ml",RED,2,30,120
v.72085.2011.b,"Ferraton, Hermitage Les Miaux Rouge, 2011, 750 ml",RED,5,30,130
v.52646.2001.b,"Fery-Meunier, Charmes-Chambertin Grand Cru, 2001, 750 ml",RED,2,42,150
v.84703.1999.b,"Fery-Meunier, Clos de Vougeot Grand Cru, 1999, 750 ml",RED,1,40,160
v.84704.2000.b,"Fery-Meunier, Savigny-Lès-Beaune Les Vergelesses 1er Cru, 2000, 750 ml",RED,1,30,110
v.15060.2010.b,"Feudi Barone Spitaleri, Boschetto Rosso, 2010, 750 ml",RED,2,7,40
v.5333.2000.b,"Feudi di San Gregorio, Serpico, 2000, 750 ml",RED,3,14,65
v.31131.1998.b,"Feudi di San Gregorio, Taurasi Selve di Luoti, 1998, 750 ml",RED,1,15,65
v.31131.1999.b,"Feudi di San Gregorio, Taurasi Selve di Luoti, 1999, 750 ml",RED,1,14,60
v.19592.2022.b,"Feudi di San Gregorio, Visione Rosato, 2022, 750 ml",Rosato,15,8,38
v.83551.2007.b,"Feudi Salentini, Negroamaro del Salento Luporano, 2007, 750 ml",RED,1,10,45
v.83552.2007.b,"Feudi Salentini, Primitivo di Manduria Luporano, 2007, 750 ml",RED,3,10,45
v.9584.2017.b,"Feudo Montoni, Grillo della Timpa, 2017, 750 ml",WHITE,3,10,42
v.6802.2014.b,"Feudo Montoni, Nero d’Avola Vrucara, 2014, 750 ml",RED,4,13,55
v.83471.2003.b,"FiàNobile, Frappato, 2003, 750 ml",RED,2,10,42
v.83472.2004.b,"FiàNobile, Nero d'Avola, 2004, 750 ml",RED,1,10,42
v.42667.2004.b,"Figli di Luigi Oddero, Barolo Rocche Rivera, 2004, 750 ml",RED,3,35,120
v.5929.2004.b,"Firriato - Baglio Sorìa, Camelot, 2004, 750 ml",RED,2,14,60
v.40736.2000.b,"Fontedicto, Promise, 2000, 750 ml",RED,1,14,60
v.83162.2020.b,"Fontezoppa, Ribona Altabella, 2020, 750 ml",WHITE,1,10,42
v.42540.2019.b,"Fontezoppa, Serrapetrona Pepato, 2019, 750 ml",RED,2,10,45
v.8338.2012.b,"Fonzone, Irpinia Fiano Sequoia, 2012, 750 ml",WHITE,1,10,50
v.15750.2003.b,"Fornacella, Brunello di Montalcino, 2003, 750 ml",RED,4,14,70
v.809.2012.b,"Francesco Poli, Lagrein Le Valete, 2012, 750 ml",RED,2,10,45
v.1756.2014.b,"Francesco Rinaldi, Barolo Brunate, 2014, 750 ml",RED,6,16,75
v.31419.2011.b,"Francesco Rinaldi, Barolo, 2011, 750 ml",RED,1,22,85
v.18346.2002.b,"Franco Toros, Collio Merlot, 2002, 750 ml",RED,1,10,55
v.11427.2017.b,"Frank Cornelissen, Munjebel Rosso Classico, 2017, 750 ml",RED,1,10,45
v.10046.2016.b,"Frantz Saumon, Montlouis sur Loire Mineral +, 2016, 750 ml",WHITE,3,14,60
v.851.2019.b,"Franz Haas, Gewürztraminer, 2019, 750 ml",WHITE,1,10,50
v.851.2021.b,"Franz Haas, Gewürztraminer, 2021, 750 ml",WHITE,5,9,47
v.853.1998.b,"Franz Haas, Manna, 1998, 750 ml",WHITE,1,22,85
v.853.2003.b,"Franz Haas, Manna, 2003, 750 ml",WHITE,2,11,70
v.853.2005.b,"Franz Haas, Manna, 2005, 750 ml",WHITE,1,10,60
v.853.2006.b,"Franz Haas, Manna, 2006, 750 ml",WHITE,1,18,65
v.860.2003.b,"Franz Haas, Merlot, 2003, 750 ml",RED,3,16,90
v.860.2004.b,"Franz Haas, Merlot, 2004, 750 ml",RED,2,15,85
v.855.2021.b,"Franz Haas, Petit Manseng, 2021, 750 ml",WHITE,3,10,50
v.858.1990.b,"Franz Haas, Pinot nero, 1990, 750 ml",RED,1,12,80
v.12464.1990.b,"Franz Hirtzberger, Grüner Veltliner Smaragd Honivogel, 1990, 750 ml",WHITE,1,140,400
v.37234.1999.b,"Fratelli Alessandria, Barbera d'Alba, 1999, 750 ml",RED,1,10,50
v.82942.2001.b,"Fratelli Revello, Barbera d'Alba Ciabot du Re, 2001, 750 ml",RED,1,10,55
v.61396.2016.b,"Frédéric Berne, Beaujolais-Lantignié Harmonie, 2016, 750 ml",RED,1,14,60
v.12770.2015.b,"Frédéric Mochel, Gewürztraminer, 2015, 750 ml",WHITE,1,14,55
v.12770.2016.b,"Frédéric Mochel, Gewürztraminer, 2016, 750 ml",WHITE,5,14,55
v.334.2001.b,"Frescobaldi - Castello di Nipozzano, Chianti Rùfina Montesodi, 2001, 750 ml",RED,1,16,100
v.334.2004.b,"Frescobaldi - Castello di Nipozzano, Chianti Rùfina Montesodi, 2004, 750 ml",RED,2,16,90
v.919.2013.b,"Frescobaldi - Castello di Nipozzano, Chianti Rùfina Riserva Nipozzano Vecchie Viti, 2013, 750 ml",RED,5,10,60
v.918.2004.b,"Frescobaldi - Castello di Nipozzano, Chianti Rùfina Riserva Nipozzano, 2004, 750 ml",RED,2,20,80
v.918.2013.c,"Frescobaldi - Castello di Nipozzano, Chianti Rùfina Riserva Nipozzano, 2013, 1500 ml",RED,1,30,120
v.329.1999.b,"Frescobaldi - Tenuta di Castelgiocondo, Brunello di Montalcino Castelgiocondo, 1999, 750 ml",RED,2,45,170
v.329.2004.b,"Frescobaldi - Tenuta di Castelgiocondo, Brunello di Montalcino Castelgiocondo, 2004, 750 ml",RED,3,45,140
v.329.2008.b,"Frescobaldi - Tenuta di Castelgiocondo, Brunello di Montalcino Castelgiocondo, 2008, 750 ml",RED,2,30,110
v.15739.1988.b,"Frescobaldi - Tenuta di Castelgiocondo, Brunello di Montalcino Riserva Castelgiocondo, 1988, 750 ml",RED,2,60,250
v.333.2000.b,"Frescobaldi - Tenuta di Castelgiocondo, Lamaione, 2000, 750 ml",RED,1,30,160
v.333.2004.b,"Frescobaldi - Tenuta di Castelgiocondo, Lamaione, 2004, 750 ml",RED,6,35,150
v.333.2008.b,"Frescobaldi - Tenuta di Castelgiocondo, Lamaione, 2008, 750 ml",RED,1,25,110
v.916.2011.b,"Frescobaldi - Tenuta di Castelgiocondo, Rosso di Montalcino Campo ai Sassi, 2011, 750 ml",RED,5,15,60
v.3801.2001.b,"Frescobaldi - Tenuta di Castiglioni, Giramonte, 2001, 750 ml",RED,2,18,70
v.330.1993.c,"Frescobaldi - Tenuta Luce, Luce, 1993, 1500 ml",RED,1,250,1000
v.330.1993.b,"Frescobaldi - Tenuta Luce, Luce, 1993, 750 ml",RED,1,100,430
v.330.1994.c,"Frescobaldi - Tenuta Luce, Luce, 1994, 1500 ml",RED,1,180,900
v.330.1994.b,"Frescobaldi - Tenuta Luce, Luce, 1994, 750 ml",RED,1,100,400
v.330.1997.b,"Frescobaldi - Tenuta Luce, Luce, 1997, 750 ml",RED,5,150,500
v.330.2000.b,"Frescobaldi - Tenuta Luce, Luce, 2000, 750 ml",RED,1,90,330
v.332.1998.b,"Frescobaldi - Tenuta Luce, Lucente, 1998, 750 ml",RED,1,19,100
v.332.2011.b,"Frescobaldi - Tenuta Luce, Lucente, 2011, 750 ml",RED,1,14,60
v.82800.2016.b,"Frus - Marina Danieli, Bianco, 2016, 750 ml",WHITE,1,8,45
v.82801.2017.b,"Frus - Marina Danieli, Monico, 2017, 750 ml",WHITE,1,8,40
v.16724.2014.b,"Füleky, Tokaji Furmint, 2014, 750 ml",WHITE,2,14,55
v.78763.1990.b,"Fuligni, Brunello di Montalcino Vigneti dei Cottimelli, 1990, 750 ml",RED,2,60,370
v.3673.1991.b,"Fuligni, Brunello di Montalcino, 1991, 750 ml",RED,1,50,300
v.5779.2000.b,"G.D. Vajra, Barolo Bricco delle Viole, 2000, 750 ml",RED,1,40,165
v.83769.2000.b,"Gabbas, Rosso di Barbagia Arbeskia, 2000, 750 ml",RED,4,10,45
v.3764.1986.b,"Gaja, Barbaresco, 1986, 750 ml",RED,2,120,500
v.3764.1997.b,"Gaja, Barbaresco, 1997, 750 ml",RED,3,170,520
v.3764.2005.b,"Gaja, Barbaresco, 2005, 750 ml",RED,1,120,360
v.4757.1993.b,"Gaja, Chardonnay Rossj-Bass, 1993, 750 ml",WHITE,1,50,220
v.4757.1996.b,"Gaja, Chardonnay Rossj-Bass, 1996, 750 ml",WHITE,1,45,200
v.1307.1997.b,"Gaja, Langhe Gaia & Rey, 1997, 750 ml",WHITE,1,140,400
v.1307.2006.b,"Gaja, Langhe Gaia & Rey, 2006, 750 ml",WHITE,1,110,360
v.1307.2012.b,"Gaja, Langhe Gaia & Rey, 2012, 750 ml",WHITE,1,100,310
v.1218.1993.b,"Gaja, Langhe Sito Moresco, 1993, 750 ml",RED,1,45,180
v.43447.1995.b,"Gaja, Langhe Sitorey, 1995, 750 ml",RED,1,20,120
v.3767.1983.b,"Gaja, Vino da Tavola Darmagi, 1983, 750 ml",RED,2,90,300
v.3767.1990.b,"Gaja, Vino da Tavola Darmagi, 1990, 750 ml",RED,2,80,280
v.6297.2004.b,"Galardi, Terra di Lavoro, 2004, 750 ml",RED,1,25,90
v.6297.2006.b,"Galardi, Terra di Lavoro, 2006, 750 ml",RED,1,22,80
v.4119.2006.b,"Geantet-Pansiot, Gevrey-Chambertin Les Jeunes Rois, 2006, 750 ml",RED,3,27,110
v.30046.2014.b,"Gelveri, Kalecik Karasi, 2014, 750 ml",RED,1,16,65
v.63434.2002.b,"Génot-Boulanger, Chambolle-Musigny, 2002, 750 ml",RED,6,35,150
v.54743.2006.b,"Georges Vesselle, Coteaux Champenois Pinot noir Bouzy Rouge Grand Cru, 2006, 750 ml",RED,3,17,80
v.80261.2005.b,"Gérald Besse, Valais Petite Arvine Martigny, 2005, 750 ml",WHITE,2,17,70
v.17639.2012.b,"Gérard Julien & Fils, Côte de Nuits Villages, 2012, 750 ml",RED,1,40,150
v.69687.2016.b,"Giachino, Primitif, 2016, 750 ml",WHITE,3,10,50
v.5963.1952.b,"Giacomo Borgogno, Barolo Riserva, 1952, 750 ml",RED,2,50,300
v.5963.1961.b,"Giacomo Borgogno, Barolo Riserva, 1961, 750 ml",RED,2,50,280
v.5548.2013.b,"Giacomo Conterno, Barbera d'Alba Vigna Cerretta, 2013, 750 ml",RED,4,22,110
v.5547.2018.b,"Giacomo Conterno, Barbera d'Alba Vigna Francia, 2018, 750 ml",RED,7,16,80
v.5547.2019.b,"Giacomo Conterno, Barbera d'Alba Vigna Francia, 2019, 750 ml",RED,9,16,80
v.5547.2020.b,"Giacomo Conterno, Barbera d'Alba Vigna Francia, 2020, 750 ml",RED,6,25,80
v.3771.1997.b,"Giacomo Conterno, Barolo Cascina Francia, 1997, 750 ml",RED,1,190,660
v.3771.2011.b,"Giacomo Conterno, Barolo Francia, 2011, 750 ml",RED,9,120,400
v.3771.2015.b,"Giacomo Conterno, Barolo Francia, 2015, 750 ml",RED,4,60,320
v.3771.2016.b,"Giacomo Conterno, Barolo Francia, 2016, 750 ml",RED,6,100,320
v.3771.2017.b,"Giacomo Conterno, Barolo Francia, 2017, 750 ml",RED,6,40,270
v.3771.2018.b,"Giacomo Conterno, Barolo Francia, 2018, 750 ml",RED,6,110,280
v.3772.2008.b,"Giacomo Conterno, Barolo Riserva Monfortino, 2008, 750 ml",RED,3,380,1350
v.3772.2013.b,"Giacomo Conterno, Barolo Riserva Monfortino, 2013, 750 ml",RED,6,320,1150
v.3772.2015.b,"Giacomo Conterno, Barolo Riserva Monfortino, 2015, 750 ml",RED,2,300,1100
v.7916.2004.c,"Giacomo Fenocchio, Barolo Riserva Bussia, 2004, 1500 ml",RED,1,20,180
v.6991.2001.b,"Giancarlo Travaglini, Gattinara Riserva, 2001, 750 ml",RED,1,22,85
v.6990.2014.b,"Giancarlo Travaglini, Gattinara, 2014, 750 ml",RED,2,12,55
v.1149.2012.c,"Gigante, Colli Orientali del Friuli Friulano Vigneto Storico, 2012, 1500 ml",WHITE,1,15,72
v.1149.2015.b,"Gigante, Colli Orientali del Friuli Friulano Vigneto Storico, 2015, 750 ml",WHITE,1,10,50
v.40960.2003.b,"Gigante, Colli Orientali del Friuli Pignolo, 2003, 750 ml",RED,1,10,55
v.40959.2005.b,"Gigante, Colli Orientali del Friuli Riserva Merlot, 2005, 750 ml",RED,1,7,50
v.34751.2004.b,"Gillardi, Langhe Rosso Harys, 2004, 750 ml",RED,2,16,70
v.34824.2003.c,"Gilles Burguet, Gevrey-Chambertin, 2003, 1500 ml",RED,1,40,160
v.5550.2000.b,"Gini, Soave Classico Contrada Salvarenza Vecchie Vigne, 2000, 750 ml",WHITE,1,10,50
v.15642.2006.b,"Giotto Bini - Serragghia, Zibibbo Secco, 2006, 750 ml",WHITE,2,24,100
v.14056.1998.c,"Giovanni Corino, Barolo Vecchie Vigne, 1998, 1500 ml",RED,1,40,140
v.7936.1999.b,"Giovanni Corino, Barolo Vigna Giachini, 1999, 750 ml",RED,4,26,110
v.8570.1998.b,"Giuseppe Cortese, Barbaresco Rabajà, 1998, 750 ml",RED,2,25,110
v.1755.1996.b,"Giuseppe Mascarello, Barolo Riserva Monprivato Ca' d'Morissio, 1996, 750 ml",RED,1,320,1400
v.8491.2011.b,"Giuseppe Rinaldi, Barolo Tre Tine, 2011, 750 ml",RED,3,150,420
v.5738.2014.b,"Giuseppe Rinaldi, Langhe Nebbiolo, 2014, 750 ml",RED,2,18,100
v.974.2003.b,"Gottardi, Blauburgunder Mazzon, 2003, 750 ml",RED,1,19,80
v.974.2006.b,"Gottardi, Blauburgunder Mazzon, 2006, 750 ml",RED,1,16,75
v.974.2009.b,"Gottardi, Blauburgunder Mazzon, 2009, 750 ml",RED,1,10,60
v.974.2011.b,"Gottardi, Blauburgunder Mazzon, 2011, 750 ml",RED,2,10,65
v.976.2006.b,"Gottardi, Gewürztraminer, 2006, 750 ml",WHITE,2,8,45
v.10682.2014.b,"Graci, Etna Rosso Feudo di Mezzo, 2014, 750 ml",RED,1,18,70
v.82802.1991.b,"Gravner, Collio Sauvignon Riserva, 1991, 750 ml",WHITE,1,50,320
v.3758.1990.b,"Gravner, Rosso Gravner, 1990, 750 ml",RED,2,100,300
v.3758.1991.b,"Gravner, Rosso Gravner, 1991, 750 ml",RED,1,45,270
v.3758.1992.c,"Gravner, Rosso Gravner, 1992, 1500 ml",RED,1,80,400
v.3758.1994.b,"Gravner, Rosso Gravner, 1994, 750 ml",RED,1,45,200
v.3758.2001.b,"Gravner, Rosso Gravner, 2001, 750 ml",RED,1,30,150
v.3758.2004.b,"Gravner, Rosso Gravner, 2004, 750 ml",RED,2,34,140
v.6146.1990.b,"Gravner, Rujno, 1990, 750 ml",RED,1,100,320
v.6146.1994.b,"Gravner, Rujno, 1994, 750 ml",RED,1,100,280
v.17814.2002.b,"Graziano Fontana, Lagrein, 2002, 750 ml",RED,1,11,55
v.62205.2013.b,"Griesbauerhof, Lagrein, 2013, 750 ml",RED,3,9,52
v.47889.2005.b,"Griesbauerhof, St. Magdalener Classico, 2005, 750 ml",RED,5,10,50
v.19496.2016.b,"Grosbot-Barbara, Saint-Pourçain La Chambre d'Edouard, 2016, 750 ml",RED,1,10,55
v.16462.2017.b,"Gruber Röschitz, Weinviertel Grüner Veltliner Reserve Mühlberg, 2017, 750 ml",WHITE,3,10,55
v.16461.2018.b,"Gruber Röschitz, Weinviertel Grüner Veltliner, 2018, 750 ml",WHITE,1,10,45
v.7292.2006.b,"Gruss, Gewürztraminer Les Roches, 2006, 750 ml",WHITE,6,14,60
v.70427.2000.b,"Gruss, Gewürztraminer Vendanges Tardives, 2000, 750 ml",WHITE,2,20,80
v.15729.1998.b,"Gruss, Riesling Vieilles Vignes, 1998, 750 ml",WHITE,1,26,110
v.15729.2004.b,"Gruss, Riesling Vieilles Vignes, 2004, 750 ml",WHITE,2,25,90
v.233.2012.b,"Guado al Tasso - Antinori, Bolgheri Merlot Cont'Ugo, 2012, 750 ml",RED,10,18,70
v.4262.2010.b,"Guffens-Heynen, Mâcon-Pierreclos Tri de Chavigne, 2010, 750 ml",WHITE,2,40,150
v.10982.2014.b,"Guido Gualandi, Chianti Montebetti, 2014, 750 ml",RED,3,7,35
v.5694.2013.b,"Guido Marsella, Fiano di Avellino, 2013, 750 ml",WHITE,1,10,50
v.5694.2019.b,"Guido Marsella, Fiano di Avellino, 2019, 750 ml",WHITE,1,10,45
v.6027.2017.b,"Gump Hof, Gewürztraminer Praesulis, 2017, 750 ml",WHITE,1,10,45
v.14573.2016.b,"Gump Hof, Pinot noir Praesulis, 2016, 750 ml",RED,3,10,55
v.3748.2007.b,"Gump Hof, Sauvignon Praesulis, 2007, 750 ml",WHITE,1,9,45
v.3108.2017.b,"Guy & Yvan Dufouleur, Pommard Les Vaumuriens, 2017, 750 ml",RED,1,22,75
v.76019.2017.b,"Guy & Yvan Dufouleur, Savigny-Lès-Beaune Les Gollardes, 2017, 750 ml",RED,3,20,80
v.9780.2016.b,"Guy Amiot et Fils, Bourgogne Chardonnay, 2016, 750 ml",WHITE,3,14,60
v.31181.2014.b,"Guy Amiot et Fils, Chassagne-Montrachet Blanc Vieilles Vignes, 2014, 750 ml",WHITE,1,26,110
v.8964.2014.b,"Guy Amiot et Fils, Chassagne-Montrachet Les Macherelles 1er Cru, 2014, 750 ml",WHITE,1,36,150
v.61043.2002.b,"H. Lentsch, Lagrein, 2002, 750 ml",RED,1,12,60
v.7272.2002.b,"Haderburg - Alois Ochsenreiter, Pinot nero Hausmannhof, 2002, 750 ml",RED,1,17,75
v.80500.2014.b,"Hans Rottensteiner, Alto Adige Valle d'Isarco Sylvaner, 2014, 750 ml",WHITE,2,10,45
v.11010.2016.b,"Hans Rottensteiner, Gewürztraminer, 2016, 750 ml",WHITE,3,9,48
v.61130.2011.b,"Hans Rottensteiner, Lagrein, 2011, 750 ml",RED,2,10,45
v.80496.2014.b,"Hans Rottensteiner, Müller Thurgau, 2014, 750 ml",WHITE,2,10,45
v.80395.2014.b,"Hans Rottensteiner, Pinot bianco Carnol, 2014, 750 ml",WHITE,2,10,45
v.19475.2011.b,"Hans Rottensteiner, Schiava nobile Kristplonerhof, 2011, 750 ml",RED,4,10,50
v.19475.2013.b,"Hans Rottensteiner, Schiava nobile Kristplonerhof, 2013, 750 ml",RED,3,10,50
v.5583.2011.b,"Hartmann Donà, Donà Blanc, 2011, 750 ml",WHITE,3,10,56
v.5581.2011.b,"Hartmann Donà, Donà Noir, 2011, 750 ml",RED,1,20,100
v.5582.2010.b,"Hartmann Donà, Donà Rouge, 2010, 750 ml",RED,2,11,62
v.30719.2013.b,"Hartmann Donà, Pinot nero, 2013, 750 ml",RED,2,16,80
v.5489.2004.c,"Henri Boillot, Bâtard-Montrachet Grand Cru, 2004, 1500 ml",WHITE,1,200,1000
v.1536.2013.b,"Henri Boillot, Bourgogne Blanc, 2013, 750 ml",WHITE,1,10,55
v.84702.2005.b,"Henri Boillot, Chassagne-Montrachet Les Chenevottes 1er Cru, 2005, 750 ml",WHITE,1,35,130
v.3649.2007.b,"Henri Boillot, Puligny-Montrachet Clos de la Mouchère Monopole 1er Cru, 2007, 750 ml",WHITE,1,80,260
v.15099.2000.b,"Henri Milan, Clos Milan, 2000, 750 ml",RED,1,10,65
v.15099.2001.b,"Henri Milan, Clos Milan, 2001, 750 ml",RED,3,19,65
v.15099.2003.b,"Henri Milan, Clos Milan, 2003, 750 ml",RED,2,16,60
v.15099.2009.b,"Henri Milan, Clos Milan, 2009, 750 ml",RED,1,14,60
v.32706.2014.b,"Henri Milan, Le Grand Blanc, 2014, 750 ml",WHITE,2,20,70
v.32705.2016.b,"Henri Milan, Le Papillon Rouge, 2016, 750 ml",RED,3,17,60
v.15660.2007.b,"Henri Milan, Le Vallon, 2007, 750 ml",RED,3,18,62
v.15660.2008.b,"Henri Milan, Le Vallon, 2008, 750 ml",RED,2,18,60
v.15660.2014.b,"Henri Milan, Le Vallon, 2014, 750 ml",RED,4,16,55
v.83835.2005.b,"Henri Milan, Les Baux-de-Provence, 2005, 750 ml",RED,1,10,50
v.83835.2006.b,"Henri Milan, Les Baux-de-Provence, 2006, 750 ml",RED,1,10,50
v.83768.1999.b,"Henri Milan, Ma Terre Rosé, 1999, 750 ml",Rosato,1,10,55
v.83768.2003.b,"Henri Milan, Ma Terre Rosé, 2003, 750 ml",Rosato,1,10,50
v.44965.2000.b,"Henri Rebourseau, Charmes-Chambertin Grand Cru, 2000, 750 ml",RED,3,70,260
v.72396.2000.b,"Henri Rebourseau, Gevrey-Chambertin Fonteny 1er Cru, 2000, 750 ml",RED,1,40,150
v.40118.2003.b,"Henschke, Keyneton Estate, 2003, 750 ml",RED,1,30,90
v.80268.2010.b,"Herederos del Marqués de Riscal, Rioja Reserva, 2010, 750 ml",RED,3,10,70
v.76133.2002.b,"Hervé Souhaut - Domaine Romaneaux-Destezet, Domaine Romaneaux-Destezet Blanc, 2002, 750 ml",WHITE,4,20,80
v.1506.2011.c,"Heymann-Löwenstein, Riesling Trocken, 2011, 1500 ml",WHITE,1,10,100
v.34488.2017.b,"Hibiscus, L'Isola Bianco, 2017, 750 ml",WHITE,3,10,42
v.5585.2007.b,"Hofstätter, Gewürztraminer Vigna Kolbenhof, 2007, 750 ml",WHITE,1,9,50
v.8258.2000.b,"Hofstätter, Lagrein Steinraffler Vigna, 2000, 750 ml",RED,2,18,85
v.11769.2006.b,"Hofstätter, Müller Thurgau, 2006, 750 ml",WHITE,1,10,50
