wine_id,external_id,size,vintage,price,info,storage_area,quantity,internal_notes
wine_01hcwsyk60rw7g0k33hebcfc32,v.12280.2000.b,BOTTLE,2000,5500,,,1,Purchase Price: 10
wine_01h0my5rph9ses3394gf3wtf97,v.53943.2001.b,BOTTLE,2001,5500,,,2,Purchase Price: 10
wine_01h0my5rph9ses3394gf3wtf97,v.53943.2002.b,BOTTLE,2002,5500,,,2,Purchase Price: 10
wine_01gzr4ksd2v3eeg3bwev7zfwzd,v.15955.2013.b,BOTTLE,2013,40000,,,1,Purchase Price: 89
wine_01gzr4ksy4t8ez63znx9h5pnx8,v.9531.2014.b,BOTTLE,2014,4500,,,3,Purchase Price: 10
wine_01gzr4ksy4t8ez63znx9h5pnx8,v.9531.2016.b,BOTTLE,2016,5500,,,1,Purchase Price: 10
wine_01hcwsyk36naerrky9p3gzv5e8,v.49786.2007.b,BOTTLE,2007,5500,,,1,Purchase Price: 10
wine_01hcwvb3nkjegn3j0s5rgr1246,v.14417.2014.b,BOTTLE,2014,5500,,,2,Purchase Price: 10
wine_01hcwsyk36dxf4n00c247arr8f,v.30064.2014.b,BOTTLE,2014,4500,,,2,Purchase Price: 10
wine_01h0my5vwz5c9ag7x49dd8cx49,v.58114.2013.b,BOTTLE,2013,6500,,,1,Purchase Price: 11
wine_01h0my5vwz5c9ag7x49dd8cx49,v.50698.2012.b,BOTTLE,2012,5000,,,2,Purchase Price: 9
wine_01gzr4ktvzwrykfch72am5dxsk,v.9201.2008.b,BOTTLE,2008,9000,,,2,Purchase Price: 15
wine_01gzr4kttk3dgmqx1swymmpjf1,v.37183.2000.b,BOTTLE,2000,5000,,,1,Purchase Price: 10
wine_01gzr4ktfvqefyxkfxkn9qawx9,v.78658.2015.b,BOTTLE,2015,12000,,,2,Purchase Price: 20
wine_01gzr4ktfvqefyxkfxkn9qawx9,v.78658.2016.b,BOTTLE,2016,11000,,,1,Purchase Price: 19
wine_01gzr4kskw8pce387a09se01x1,v.82742.2003.b,BOTTLE,2003,7500,,,1,Purchase Price: 17
wine_01hawwcvk3zah2dkpremg2rfgx,v.5706.2005.c,MAGNUM,2005,20000,,,1,Purchase Price: 30
wine_01h0my5s9var45kqx5292c8py2,v.6429.1997.b,BOTTLE,1997,7000,,,2,Purchase Price: 10
wine_01h0f3cmcw50ax5ksc6g634bd0,v.6998.1995.b,BOTTLE,1995,20000,,,1,Purchase Price: 40
wine_01gzr4kt5rcxp2t2f499w6pk3g,v.73144.2015.b,BOTTLE,2015,6000,,,1,Purchase Price: 12
wine_01hcwvb410hcp6x7272ttww427,v.61476.2008.b,BOTTLE,2008,5000,,,5,Purchase Price: 11
wine_01gzr4ks69jfaptbncw66krqz1,v.864.1998.b,BOTTLE,1998,10000,,,1,Purchase Price: 25
wine_01gzr4ks69jfaptbncw66krqz1,v.864.1999.b,BOTTLE,1999,10000,,,1,Purchase Price: 25
wine_01gzr4ks69jfaptbncw66krqz1,v.864.2000.b,BOTTLE,2000,9000,,,2,Purchase Price: 16
